Week no.,WK 10,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
50193482,22592,Asda,AS Chicken & Bacon Skillet x 8,Asda,P+3,Skillet,6000,5064,6300,5568,6500,6072,6200,6208,5700,5520,4000,4880,4300,3800,,,,39720,37112,37504,4639,5064,5568,6072,6208,5520,4880,3800,,3800,,,,,MISSING,MISSING,,8,633,696,759,776,690,610,475,4639,OK,,22592
50243954,22708,Asda,AS Chicken Bacon Caesar Triple Wrap x 8,Asda,P+3,Wrap,3600,2808,4500,3720,4600,3744,4400,3992,4500,3904,3896,4056,3600,3552,,,,29112,25776,28104,3222,2808,3720,3744,3992,3904,4056,3552,,3552,,,,,MISSING,MISSING,,8,351,465,468,499,488,507,444,3222,OK,,22708
50422416,23355,Asda,AS Crunchy Tuna & Salad Sub Roll x 4,Asda,P+3,Alternative,400,544,600,676,600,468,500,628,600,660,444,644,550,616,,,,3544,4236,3128,1059,544,676,468,628,660,644,616,,616,,,,,MISSING,MISSING,,4,136,169,117,157,165,161,154,1059,OK,,23355
50422414,23356,Asda,AS Ham & Cheese Sub Roll x 4,Asda,P+3,Alternative,500,720,800,848,800,644,700,740,800,800,620,804,750,840,,,,4824,5396,4544,1349,720,848,644,740,800,804,840,,840,,,,,MISSING,MISSING,,4,180,212,161,185,200,201,210,1349,OK,,23356
50422415,23357,Asda,AS Chicken & Bacon Caesar Sub Roll x 4,Asda,P+3,Alternative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,23357
50535479,23870,Asda,AS Chicken Fajita Wrap x4,Asda,P+3,Wrap,500,548,700,1356,700,680,600,740,800,976,604,1008,650,940,,,,4416,6248,3980,1562,548,1356,680,740,976,1008,940,,940,,,,,MISSING,MISSING,,4,137,339,170,185,244,252,235,1562,OK,,23870
50535476,23871,Asda,AS Chicken Bacon Caesar Wrap x 6,Asda,P+3,Wrap,3000,2610,3600,2994,3700,2994,3600,3330,3600,3192,2934,3174,3200,2790,,,,22620,21084,22716,3514,2610,2994,2994,3330,3192,3174,2790,,2790,,,,,MISSING,MISSING,,6,435,499,499,555,532,529,465,3514,OK,,23871
50779457,24806,Asda Café,ASC NEW Tuna Melt Panini x4,Asda,P+7,Alternative,200,244,260,360,250,360,260,296,230,356,300,304,250,348,,,,2176,2268,2200,567,244,360,360,296,356,304,348,,348,,,,,MISSING,MISSING,,4,61,90,90,74,89,76,87,567,OK,,#N/A
50779458,24807,Asda Café,ASC NEW Chicken & Chorizo Panini x4,Asda,P+7,Alternative,250,220,150,268,150,336,200,360,220,316,180,288,280,348,,,,1848,2136,1900,534,220,268,336,360,316,288,348,,348,,,,,MISSING,MISSING,,4,55,67,84,90,79,72,87,534,OK,,#N/A
50779459,24808,Asda Café,ASC NEW Cheese & Ham Panini x4,Asda,P+7,Alternative,250,296,270,476,400,376,250,428,400,360,400,456,300,472,,,,2900,2864,3000,716,296,476,376,428,360,456,472,,472,,,,,MISSING,MISSING,,4,74,119,94,107,90,114,118,716,OK,,#N/A
50779460,24809,Asda Café,ASC NEW Cheese & Tomato Toastie x4,Asda,P+7,Alternative,320,420,330,392,400,440,300,480,340,380,350,424,420,584,,,,2740,3120,2564,780,420,392,440,480,380,424,584,,584,,,,,MISSING,MISSING,,4,105,98,110,120,95,106,146,780,OK,,#N/A
50779461,24810,Asda Café,ASC NEW Ham & Cheese Toastie x4,Asda,P+7,Alternative,450,460,430,544,420,636,430,576,420,588,560,524,420,672,,,,3524,4000,3400,1000,460,544,636,576,588,524,672,,672,,,,,MISSING,MISSING,,4,115,136,159,144,147,131,168,1000,OK,,#N/A
50779462,24811,Asda Café,ASC NEW ADB Topped Toastie x4,Asda,P+7,Alternative,330,340,350,408,300,464,350,504,320,468,400,428,360,528,,,,2860,3140,2800,785,340,408,464,504,468,428,528,,528,,,,,MISSING,MISSING,,4,85,102,116,126,117,107,132,785,OK,,#N/A
50779464,24813,Asda Café,ASC NEW Meatball Hot Wrap x4,Asda,P+7,Alternative,100,100,,,,,,,,,,,,,,,,832,100,0,25,100,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,25,0,0,0,0,0,0,25,OK,,#N/A
50773032,24821,Asda Café,ASC XMAS CHEESEBOARD TOASTIE x4,Asda,P+7,Alternative,300,364,300,352,300,440,300,440,400,384,400,368,300,512,,,,4672,2860,2524,715,364,352,440,440,384,368,512,,512,,,,,MISSING,MISSING,,4,91,88,110,110,96,92,128,715,OK,,#N/A
50142562,24958,Asda Café,ASC XMAS BRIE & CRANBERRY PANINI x4,Asda,P+7,Alternative,300,264,250,492,220,248,220,536,250,200,250,232,250,300,,,,1968,2272,1968,568,264,492,248,536,200,232,300,,300,,,,,MISSING,MISSING,,4,66,123,62,134,50,58,75,568,OK,,#N/A
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,460,,544,,636,,576,,588,,524,,672,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,340,,408,,464,,504,,468,,428,,528,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,420,,392,,440,,480,,380,,424,,584,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11934,Asda,AS TOASTIES ( XMAS - CHEESE &BECHAMEL),Asda,,,,364,,352,,440,,440,,384,,368,,512,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
50779463,24812,Asda Café,ASC NEW Chicken Fajita Hot Wrap x4,Asda,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,,,,,,,,13%,,15%,,15%,,16%,,15%,,15%,,15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,17390,16742,20520,20274,22720,20022,20130,20662,20390,20240,16591,20302,16850,19802,0,0,0,140196,133088,131944,23654,16158,20266,19702,21230,20268,19562,18174,0,17874,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,112,120,126,128,77,72,115,120,86,92,104,112,88,88,,,,724,732,813,183,120,128,72,120,92,112,88,,0,,,,,,,,4,30,32,18,30,23,28,22,183,OK,,21459
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,155,160,154,172,95,84,144,124,106,96,148,128,105,100,,,,888,864,1004,216,160,172,84,124,96,128,100,,0,,,,,,,,4,40,43,21,31,24,32,25,216,OK,,21460
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,152,156,156,152,107,104,141,128,114,108,137,136,104,96,,,,872,880,1056,220,156,152,104,128,108,136,96,,0,,,,,,,,4,39,38,26,32,27,34,24,220,OK,,21461
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,151,144,152,156,104,96,149,148,112,108,137,132,108,104,,,,896,888,1056,222,144,156,96,148,108,132,104,,0,,,,,,,,4,36,39,24,37,27,33,26,222,OK,,21462
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,162,176,165,168,106,108,156,148,118,116,149,140,110,104,,,,960,960,1109,240,176,168,108,148,116,140,104,,0,,,,,,,,4,44,42,27,37,29,35,26,240,OK,,21463
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,113,116,134,144,67,64,113,108,79,72,103,116,87,76,,,,704,696,829,174,116,144,64,108,72,116,76,,0,,,,,,,,4,29,36,16,27,18,29,19,174,OK,,21465
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,149,144,158,144,102,116,143,140,106,88,139,140,99,92,,,,908,864,1065,216,144,144,116,140,88,140,92,,0,,,,,,,,4,36,36,29,35,22,35,23,216,OK,,21466
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,163,156,163,152,108,100,151,148,124,116,146,152,117,112,,,,920,936,1107,234,156,152,100,148,116,152,112,,0,,,,,,,,4,39,38,25,37,29,38,28,234,OK,,21467
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,182,180,189,200,124,120,172,188,139,128,168,148,129,124,,,,1076,1088,1245,272,180,200,120,188,128,148,124,,0,,,,,,,,4,45,50,30,47,32,37,31,272,OK,,21468
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,156,152,174,192,108,112,154,176,119,120,151,136,113,108,,,,968,996,1124,249,152,192,112,176,120,136,108,,0,,,,,,,,4,38,48,28,44,30,34,27,249,OK,,21471
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,175,168,181,172,111,100,168,168,133,128,163,156,119,104,,,,1016,996,1198,249,168,172,100,168,128,156,104,,0,,,,,,,,4,42,43,25,42,32,39,26,249,OK,,21732
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,124,116,138,132,85,92,116,108,98,96,121,124,92,88,,,,764,756,903,189,116,132,92,108,96,124,88,,0,,,,,,,,4,29,33,23,27,24,31,22,189,OK,,21733
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,1061,828,1120,1036,932,956,1094,1152,1021,1052,1007,1168,1140,1084,,,,7376,7276,6662,1819,828,1036,956,1152,1052,1168,1084,,0,,,,,,,,4,207,259,239,288,263,292,271,1819,OK,,21767
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,224,224,226,212,145,136,209,216,167,168,197,168,158,148,,,,1308,1272,1436,318,224,212,136,216,168,168,148,,0,,,,,MISSING,MISSING,,4,56,53,34,54,42,42,37,318,OK,,22796
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,921,672,1006,892,868,884,924,976,879,968,874,972,996,892,,,,6120,6256,5872,1564,672,892,884,976,968,972,892,,0,,,,,MISSING,MISSING,,4,168,223,221,244,242,243,223,1564,OK,,22799
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,773,628,883,728,680,688,811,812,722,744,762,760,850,804,,,,5156,5164,4368,1291,628,728,688,812,744,760,804,,0,,,,,MISSING,MISSING,,4,157,182,172,203,186,190,201,1291,OK,,23840
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,465,348,480,428,374,404,398,376,435,348,423,420,457,324,,,,3032,2648,2279,662,348,428,404,376,348,420,324,,0,,,,,MISSING,MISSING,,4,87,107,101,94,87,105,81,662,OK,,23842
HOT EAT,24187,BP,"BP Sausage, Bacon & Cheese Wrap x4",BP,P+7,Alternative,1066,984,1093,1024,912,948,1047,1136,958,956,936,1112,1100,1028,,,,6988,7188,5248,1797,984,1024,948,1136,956,1112,1028,,0,,,,,MISSING,MISSING,,4,246,256,237,284,239,278,257,1797,OK,,#N/A
HOT EAT,24190,BP,BP Tuna Melt Panini x4,BP,P+7,Alternative,568,528,640,512,519,588,526,504,579,588,555,520,627,560,,,,3832,3800,3104,950,528,512,588,504,588,520,560,,0,,,,,MISSING,MISSING,,4,132,128,147,126,147,130,140,950,OK,,#N/A
HOT EAT,24192,BP,BP Bacon Bap x4,BP,P+7,Alternative,2081,1728,2324,2124,1884,1868,2150,2064,2019,2136,2058,2088,2363,2072,,,,13980,14080,14005,3520,1728,2124,1868,2064,2136,2088,2072,,0,,,,,MISSING,MISSING,,4,432,531,467,516,534,522,518,3520,OK,,24192
HOT EAT,24193,BP,BP Sausage Bap x4,BP,P+7,Alternative,2043,1616,2247,2016,1824,1796,2093,2072,1950,2104,1986,2076,2260,2048,,,,13516,13728,13631,3432,1616,2016,1796,2072,2104,2076,2048,,0,,,,,MISSING,MISSING,,4,404,504,449,518,526,519,512,3432,OK,,#N/A
HOT EAT,24734,BP,BP Signature Hot Dog,BP,P+6,Alternative,597,488,668,532,539,592,557,448,561,520,548,548,608,540,,,,3676,3668,4113,917,488,532,592,448,520,548,540,,0,,,,,MISSING,MISSING,,4,122,133,148,112,130,137,135,917,OK,,#N/A
HOT EAT,24778,BP,BP Mozzarella & Tomato Panini,BP,P+7,Alternative,561,412,614,532,488,520,522,488,540,556,521,536,620,508,,,,3796,3552,5047,888,412,532,520,488,556,536,508,,0,,,,,MISSING,MISSING,,4,103,133,130,122,139,134,127,888,OK,,#N/A
HOT EAT,24779,BP,BP Pepperoni & Mozzarella Panini,BP,P+7,Alternative,648,476,709,596,567,628,584,572,639,620,576,632,673,636,,,,4268,4160,4067,1040,476,596,628,572,620,632,636,,0,,,,,MISSING,MISSING,,4,119,149,157,143,155,158,159,1040,OK,,#N/A
HOT EAT,24780,BP,BP All Day Breakfast Bap,BP,P+6,Alternative,1686,1404,1821,1632,1486,1496,1643,1644,1614,1788,1571,1620,1831,1748,,,,11228,11332,10056,2833,1404,1632,1496,1644,1788,1620,1748,,0,,,,,MISSING,MISSING,,4,351,408,374,411,447,405,437,2833,OK,,#N/A
26-Oct,24837,BP,BP Turkey Toastie,BP,P+7,Alternative,664,380,610,520,489,592,699,460,614,472,447,484,426,512,,,,3412,3420,5070,855,380,520,592,460,472,484,512,,0,,,,,MISSING,MISSING,,4,95,130,148,115,118,121,128,855,OK,,#N/A
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4449) 1KG Tubs",BP,,Alternative,2,2,2,3,2,1,2,2,2,1,2,2,2,2,,,,12,13,13,3,2,3,1,2,1,2,2,,0,,,,,MISSING,MISSING,,5,0,1,0,0,0,0,0,3,OK,,#N/A
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,2,2,,2,2,2,,2,2,2,,,,,10,8,10,2,2,2,0,2,0,2,0,,0,,,,,MISSING,MISSING,,4,1,1,0,1,0,1,0,2,OK,,#N/A
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,2,2,2,2,,2,2,2,,2,2,2,1,,,,11,9,11,5,2,2,0,2,0,2,1,,0,,,,,MISSING,MISSING,,2,1,1,0,1,0,1,1,5,OK,,#N/A
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,2,1,2,2,2,,2,2,2,,2,2,2,,,,,7,7,8,1,1,2,0,2,0,2,0,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,1,OK,,#N/A
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,2,1,2,2,2,,2,2,2,,2,2,2,,,,,8,7,9,2,1,2,0,2,0,2,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,1,0,1,0,1,0,2,OK,,#N/A
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,23843
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,1500,stock,1928,stock,1840,stock,2128,stock,2020,stock,2140,stock,1976,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,828,0,1036,0,956,0,1152,0,1052,0,1168,0,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,672,0,892,0,884,0,976,0,968,0,972,0,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M12079,,BP TOASTIES TO BAKE (PORK STUFFING TOPPED),,,,0,380,0,520,0,592,0,460,0,472,0,484,0,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,1036,956,1152,1052,1168,1084,,,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,15160,12510,16340,14703,12906,13265,14984,14630,14038,14289,14132,14730,15388,14103,0,0,0,98432,98244,97518,24562,12512,14707,13265,14634,14289,14734,14103,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+4,wrap,,,6148,6148,7500,6470,7000,6479,6000,5431,5900,5907,8000,8157,,,,40033,38592,44198,38592,0,6148,6470,6479,5431,5907,8157,,8157,,,,,,MISSING,,1,0,6148,6470,6479,5431,5907,8157,38592,OK,,19488
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,3329,3329,3700,3196,2600,2077,3000,2602,2900,2973,3800,2835,,,,19394,17012,20551,17012,0,3329,3196,2077,2602,2973,2835,,2835,,,,,,MISSING,,1,0,3329,3196,2077,2602,2973,2835,17012,OK,,19489
,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,5544,5544,6500,5694,4500,4070,5000,4828,4600,5544,7000,5739,,,,33617,31419,37673,31419,0,5544,5694,4070,4828,5544,5739,,5739,,,,,MISSING,MISSING,,1,0,5544,5694,4070,4828,5544,5739,31419,OK,,19490
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,3005,3005,3100,2743,2200,1708,2600,2395,2500,2586,3000,2353,,,,16425,14790,15148,14790,0,3005,2743,1708,2395,2586,2353,,2353,,,,,MISSING,MISSING,,1,0,3005,2743,1708,2395,2586,2353,14790,OK,,19491
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,2965,2965,3000,2278,1900,1448,2600,2156,2500,1985,2400,1706,,,,14650,12538,14243,12538,0,2965,2278,1448,2156,1985,1706,,1706,,,,,,MISSING,,1,0,2965,2278,1448,2156,1985,1706,12538,OK,,19495
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,20130
,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,,1600,1623,1400,1424,1000,870,1200,1244,1200,1347,1100,1034,,,,7505,7542,5961,7542,0,1623,1424,870,1244,1347,1034,,1034,,,,,,,,1,0,1623,1424,870,1244,1347,1034,7542,OK,,#N/A
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2200,2396,2000,2160,1300,1285,1900,1968,1900,2063,1800,1695,,,,11232,11567,9769,11567,0,2396,2160,1285,1968,2063,1695,,1695,,,,,MISSING,MISSING,,1,0,2396,2160,1285,1968,2063,1695,11567,OK,,22844
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1300,1356,1000,991,750,587,1100,1126,1050,1034,800,710,,,,5746,5804,5248,5804,0,1356,991,587,1126,1034,710,,710,,,,,MISSING,MISSING,,1,0,1356,991,587,1126,1034,710,5804,OK,,22845
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1300,1312,1100,1122,750,704,1100,1107,1050,1137,900,1026,,,,6133,6408,4870,6408,0,1312,1122,704,1107,1137,1026,,1026,,,,,MISSING,MISSING,,1,0,1312,1122,704,1107,1137,1026,6408,OK,,22846
,24395,Co-op,COOP GU Ham & Cheese Toastie,Co-op,P+4,Alternative,,,15,5,15,5,15,3,15,2,15,11,15,4,,,,39,30,92,30,0,5,5,3,2,11,4,,4,,,,,MISSING,MISSING,,1,0,5,5,3,2,11,4,30,OK,,#N/A
,24396,Co-op,COOP GU Cheese Toastie,Co-op,P+4,Alternative,,,15,4,15,1,15,1,15,1,15,1,15,2,,,,8,10,49,10,0,4,1,1,1,1,2,,2,,,,,MISSING,MISSING,,1,0,4,1,1,1,1,2,10,OK,,#N/A
,24397,Co-op,COOP GU Tuna Melt Panini,Co-op,P+4,Alternative,,,15,5,15,3,15,5,15,1,15,5,15,5,,,,17,24,22,24,0,5,3,5,1,5,5,,5,,,,,MISSING,MISSING,,1,0,5,3,5,1,5,5,24,OK,,#N/A
,24398,Co-op,COOP GU Chicken & Red Pepper Panini,Co-op,P+4,Alternative,,,15,5,15,0,15,6,15,3,15,1,15,3,,,,31,18,28,18,0,5,0,6,3,1,3,,3,,,,,MISSING,MISSING,,1,0,5,0,6,3,1,3,18,OK,,#N/A
,24399,Co-op,COOP GU All Day Breakfast Panini,Co-op,P+4,Alternative,,,15,1,15,0,15,3,15,1,15,1,15,1,,,,10,7,10,7,0,1,0,3,1,1,1,,1,,,,,MISSING,MISSING,,1,0,1,0,3,1,1,1,7,OK,,#N/A
,24735,Co-op,CO-OP Four Cheese Toastie,Co-op,P+2,Alternative,,,1500,1559,900,575,800,332,1200,1458,900,684,1000,483,,,,5120,5091,4197,5091,0,1559,575,332,1458,684,483,,483,,,,,MISSING,MISSING,,1,0,1559,575,332,1458,684,483,5091,OK,,#N/A
,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+4,wrap,,,200,124,300,216,180,164,160,132,200,108,250,272,,,,1156,1016,1199,254,0,124,216,164,132,108,272,,272,,,,,MISSING,MISSING,,4,0,31,54,41,33,27,68,254,OK,,17104
,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,300,252,300,236,300,312,280,208,220,268,300,360,,,,1780,1636,1772,409,0,252,236,312,208,268,360,,360,,,,,MISSING,MISSING,,4,0,63,59,78,52,67,90,409,OK,,17105
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,,180,112,100,112,100,116,90,68,120,76,100,140,,,,616,624,778,156,0,112,112,116,68,76,140,,140,,,,,MISSING,MISSING,,4,0,28,28,29,17,19,35,156,OK,,19743
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,,180,168,160,136,100,108,120,44,140,104,160,64,,,,828,624,986,156,0,168,136,108,44,104,64,,64,,,,,MISSING,MISSING,,4,0,42,34,27,11,26,16,156,OK,,19746
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,,180,192,160,140,150,100,140,84,180,120,180,104,100,100,100,944,740,1081,185,0,192,140,100,84,120,104,,104,,,,,MISSING,MISSING,,4,0,48,35,25,21,30,26,185,OK,,19783
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,20161
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1512,0,1222,0,704,0,1107,0,1137,0,1026,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,M12017,,COOP TOASTIES TO BAKE (TWO CHEESE) NEW,,,,,,0,1559,0,575,0,332,0,1458,0,684,0,483,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
1233475,24815,Co-op,Co-op DF Fajita Beef Chilli Salad,Co-op,P+6,Alternative,,,,,,,,,,,,,,,,,,129,0,176,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
6682405,24816,Co-op,Co-op DF Korean BBQ Beef Salad,Co-op,P+6,Alternative,,,,,,,,,,,,,,,,,,129,0,176,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4449460,24817,Co-op,Co-op DF Chana Masala Chicken Salad,Co-op,P+6,Alternative,,,50,44,28,22,50,44,28,22,28,22,28,22,,,,181,176,176,176,0,44,22,44,22,22,22,,22,,,,,MISSING,MISSING,,1,0,44,22,44,22,22,22,176,OK,,#N/A
