Week no.,WK 22,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
50422415,23357,Asda,AS Chicken & Bacon Caesar Sub Roll x 4,Asda,P+2,Alternative,300,268,500,552,600,616,500,248,500,340,450,360,300,188,,,,2920,2572,2787,643,268,552,616,248,340,360,188,,188,,,,,MISSING,MISSING,,4,67,138,154,62,85,90,47,643,OK
,23358,Asda,AS Chicken Tikka Sub Roll x4,Asda,P+3,Alternative,300,204,700,744,600,560,600,244,600,304,600,424,400,300,,,,3292,2780,3097,695,204,744,560,244,304,424,300,,300,,,,,MISSING,MISSING,,4,51,186,140,61,76,106,75,695,OK
50422417,23359,Asda,AS Cheese Ploughmans Sub Roll x4,Asda,P+3,Alternative,200,140,400,348,400,428,400,120,400,252,400,256,300,116,,,,2092,1660,1919,415,140,348,428,120,252,256,116,,116,,,,,MISSING,MISSING,,4,35,87,107,30,63,64,29,415,OK
50535479,23870,Asda,AS Chicken Fajita Wrap x4,Asda,P+3,Wrap,450,232,900,900,1100,1408,1100,912,1300,808,1000,1124,800,712,,,,7312,6096,6149,1016,232,900,1408,912,808,1124,712,,712,,,,,MISSING,MISSING,,6,39,150,235,152,135,187,119,1016,OK
,23362,Asda,AS Pulled Pork Sub Roll x4,Asda,P+3,Alternative,100,108,350,348,300,272,300,128,300,144,300,224,200,136,,,,1612,1360,1471,340,108,348,272,128,144,224,136,,136,,,,,MISSING,MISSING,,4,27,87,68,32,36,56,34,340,OK
50302720,22678,Asda,AS Loaded Tomato &Basil Chicken Salad,Asda,P+4,Alternative,612,312,1400,548,1000,1368,1400,1256,1300,1536,1100,1112,900,844,,,,8180,6976,7218,1744,312,548,1368,1256,1536,1112,844,,844,,,,,MISSING,MISSING,,4,78,137,342,314,384,278,211,1744,OK
50302723,22681,Asda,AS Loaded Chicken & Bacon Salad,Asda,P+4,Alternative,880,532,2500,1020,1100,2008,1800,1944,1600,1860,1200,1036,1000,1408,,,,10888,9808,9594,2452,532,1020,2008,1944,1860,1036,1408,,1408,,,,,MISSING,MISSING,,4,133,255,502,486,465,259,352,2452,OK
,23753,Asda Café,ASC Cheese Savoury Stack x4,Asda,P+4,Alternative,400,368,400,408,400,372,250,248,400,348,350,332,380,348,,,,2336,2424,2354,606,368,408,372,248,348,332,348,,348,,,,,MISSING,MISSING,,4,92,102,93,62,87,83,87,606,OK
,23754,Asda Café,"ASC Chicken, Stuffing & Bacon Stack x4",Asda,P+4,Alternative,360,340,420,360,400,380,280,188,400,384,310,236,360,316,,,,2316,2204,2352,551,340,360,380,188,384,236,316,,316,,,,,MISSING,MISSING,,4,85,90,95,47,96,59,79,551,OK
,23755,Asda Café,"ASC Ham, Cheese & Pickle Stack x4",Asda,P+4,Alternative,360,336,440,384,400,344,250,244,400,380,310,296,400,356,,,,2348,2340,2400,585,336,384,344,244,380,296,356,,356,,,,,MISSING,MISSING,,4,84,96,86,61,95,74,89,585,OK
,23756,Asda Café,ASC Chicken & Bacon Caesar Wrap x4,Asda,P+4,Alternative,200,180,250,168,250,224,180,76,200,204,200,168,200,180,,,,1248,1200,1317,300,180,168,224,76,204,168,180,,180,,,,,MISSING,MISSING,,4,45,42,56,19,51,42,45,300,OK
,23757,Asda Café,ASC Ham & Cheese Toastie x2,Asda,P+7,Alternative,500,468,500,530,500,530,350,336,550,518,500,488,550,480,,,,3458,3350,3200,1675,468,530,530,336,518,488,480,,480,,,,,MISSING,MISSING,,2,234,265,265,168,259,244,240,1675,OK
,23758,Asda Café,ASC Cheese & Tomato Toastie x2,Asda,P+7,Alternative,400,388,400,390,450,382,280,256,450,398,380,384,420,388,,,,2754,2586,2550,1293,388,390,382,256,398,384,388,,388,,,,,MISSING,MISSING,,2,194,195,191,128,199,192,194,1293,OK
,23759,Asda Café,ASC BLT Stack x4,Asda,P+4,Alternative,350,368,400,336,400,356,300,208,380,368,320,288,350,320,,,,2228,2244,2275,561,368,336,356,208,368,288,320,,320,,,,,MISSING,MISSING,,4,92,84,89,52,92,72,80,561,OK
,23760,Asda Café,ASC ADB Topped Toastie x2,Asda,P+7,Alternative,200,184,250,196,220,186,160,124,220,202,200,188,220,174,,,,1414,1254,1350,627,184,196,186,124,202,188,174,,174,,,,,MISSING,MISSING,,2,92,98,93,62,101,94,87,627,OK
,23761,Asda Café,ASC Tuna Melt Panini x2,Asda,P+7,Alternative,400,410,500,476,460,470,320,314,450,468,430,418,450,448,,,,3146,3004,2850,1502,410,476,470,314,468,418,448,,448,,,,,MISSING,MISSING,,2,205,238,235,157,234,209,224,1502,OK
,23762,Asda Café,ASC Mozzarella & Pesto Panini x2,Asda,P+7,Alternative,350,334,500,354,400,372,250,256,400,374,380,350,380,332,,,,2550,2372,2450,1186,334,354,372,256,374,350,332,,332,,,,,MISSING,MISSING,,2,167,177,186,128,187,175,166,1186,OK
,23763,Asda Café,ASC Chicken & Chorizo Panini x2,Asda,P+7,Alternative,420,382,450,390,420,460,300,272,440,412,400,404,420,392,,,,2888,2712,2725,1356,382,390,460,272,412,404,392,,392,,,,,MISSING,MISSING,,2,191,195,230,136,206,202,196,1356,OK
,23764,Asda Café,ASC Cheese & Ham Panini x2,Asda,P+7,Alternative,550,500,550,554,550,584,400,368,520,562,500,508,550,556,,,,3668,3632,3400,1816,500,554,584,368,562,508,556,,556,,,,,MISSING,MISSING,,2,250,277,292,184,281,254,278,1816,OK
DEPOT 07/04,24051,Asda Café,ASC Chicken Fajita Hot Wrap,Asda,P+7,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,6,0,0,0,0,0,0,0,0,OK
DEPOT 07/04,24052,Asda Café,ASC Meatball Hot Wrap,Asda,P+7,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,6,0,0,0,0,0,0,0,0,OK
delist 07/08,23606,Asda,AS Wrap Platter,Asda,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,6,0,0,0,0,0,0,0,0,OK
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,468,,530,,530,,336,,518,,488,,480,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,184,,196,,186,,124,,202,,188,,174,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,388,,390,,382,,256,,398,,384,,388,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,,,,,,,,8%,,19%,,18%,,15%,,15%,,14%,,11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,19110,13290,28100,30432,25970,28718,27510,23992,26880,24612,22730,23132,18282,17512,0,0,0,172402,161198,157677,37581,12278,28510,30664,22068,26418,22798,18462,0,18462,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,152,140,136,96,128,152,115,120,109,92,86,132,108,104,,,,864,836,937,209,140,96,152,120,92,132,104,,0,,,,,,,,4,35,24,38,30,23,33,26,209,OK
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,172,184,164,136,147,180,135,152,141,108,113,160,124,124,,,,1048,1044,1128,261,184,136,180,152,108,160,124,,0,,,,,,,,4,46,34,45,38,27,40,31,261,OK
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,184,184,176,132,147,192,146,152,139,116,117,160,128,116,,,,1064,1052,1152,263,184,132,192,152,116,160,116,,0,,,,,,,,4,46,33,48,38,29,40,29,263,OK
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,188,176,164,140,148,192,139,140,145,124,106,156,128,112,,,,1032,1040,1178,260,176,140,192,140,124,156,112,,0,,,,,,,,4,44,35,48,35,31,39,28,260,OK
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,180,172,184,152,157,180,142,132,142,124,128,148,132,132,,,,1076,1040,1202,260,172,152,180,132,124,148,132,,0,,,,,,,,4,43,38,45,33,31,37,33,260,OK
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,172,140,144,120,116,140,106,128,112,92,87,128,100,100,,,,884,848,951,212,140,120,140,128,92,128,100,,0,,,,,,,,4,35,30,35,32,23,32,25,212,OK
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,188,176,168,152,150,180,144,144,142,108,107,156,124,128,,,,1060,1044,1170,261,176,152,180,144,108,156,128,,0,,,,,,,,4,44,38,45,36,27,39,32,261,OK
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,196,192,172,140,156,192,149,152,152,124,125,156,140,144,,,,1112,1100,1188,275,192,140,192,152,124,156,144,,0,,,,,,,,4,48,35,48,38,31,39,36,275,OK
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,224,192,200,168,173,208,163,164,166,136,130,176,148,136,,,,1240,1180,1251,295,192,168,208,164,136,176,136,,0,,,,,,,,4,48,42,52,41,34,44,34,295,OK
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,196,192,188,160,162,200,165,144,152,124,132,172,140,140,,,,1156,1132,1227,283,192,160,200,144,124,172,140,,0,,,,,,,,4,48,40,50,36,31,43,35,283,OK
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,200,172,192,156,166,212,161,148,152,128,131,192,140,124,,,,1180,1132,1218,283,172,156,212,148,128,192,124,,0,,,,,,,,4,43,39,53,37,32,48,31,283,OK
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,176,144,140,96,126,152,116,128,116,100,94,136,120,112,,,,904,868,951,217,144,96,152,128,100,136,112,,0,,,,,,,,4,36,24,38,32,25,34,28,217,OK
HOT EAT,21746,BP,BP All Day Breakfast Baguette x4,BP,P+6,Alternative,1144,1280,1712,1680,1573,1452,1516,1460,1611,1440,1591,1400,1804,1800,,,,10704,10512,12056,2628,1280,1680,1452,1460,1440,1400,1800,,0,,,,,,,,4,320,420,363,365,360,350,450,2628,OK
HOT EAT,21758,BP,BP Sausage Bap x4,BP,P+7,Alternative,1264,1400,1820,1924,1709,1596,1591,1600,1779,1580,1671,1688,1880,1920,,,,11772,11708,12016,2927,1400,1924,1596,1600,1580,1688,1920,,0,,,,,,,,4,350,481,399,400,395,422,480,2927,OK
HOT EAT,21761,BP,BP Bacon Bap x4,BP,P+7,Alternative,1232,1560,1808,1728,1732,1612,1605,1672,1704,1560,1694,1600,1800,1840,,,,11616,11572,12017,2893,1560,1728,1612,1672,1560,1600,1840,,0,,,,,,,,4,390,432,403,418,390,400,460,2893,OK
HOT EAT,21762,BP,BP Bacon Baguette x4,BP,P+7,Alternative,792,880,1224,1116,1146,1004,989,984,1076,960,1056,976,1160,1184,,,,7160,7104,7911,1776,880,1116,1004,984,960,976,1184,,0,,,,,,,,4,220,279,251,246,240,244,296,1776,OK
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,656,720,1028,880,899,824,909,908,929,840,892,828,1032,1000,,,,6060,6000,6472,1500,720,880,824,908,840,828,1000,,0,,,,,,,,4,180,220,206,227,210,207,250,1500,OK
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,232,208,216,176,192,232,190,172,187,160,139,184,152,148,,,,1364,1280,1349,320,208,176,232,172,160,184,148,,0,,,,,MISSING,MISSING,,4,52,44,58,43,40,46,37,320,OK
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,604,680,976,920,905,820,868,840,916,860,872,824,960,940,,,,5876,5884,6509,1471,680,920,820,840,860,824,940,,0,,,,,MISSING,MISSING,,4,170,230,205,210,215,206,235,1471,OK
HOT EAT,23364,BP,BP Steak & Onion Baguette,BP,P+7,Alternative,448,556,668,520,584,528,526,544,576,440,546,524,680,620,,,,3888,3732,4097,933,556,520,528,544,440,524,620,,0,,,,,MISSING,MISSING,,4,139,130,132,136,110,131,155,933,OK
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,464,572,724,640,680,600,620,580,677,544,594,580,720,660,,,,4404,4176,5257,1044,572,640,600,580,544,580,660,,0,,,,,MISSING,MISSING,,4,143,160,150,145,136,145,165,1044,OK
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,288,280,420,400,354,328,329,348,379,320,330,320,440,384,,,,2396,2380,2480,595,280,400,328,348,320,320,384,,0,,,,,MISSING,MISSING,,4,70,100,82,87,80,80,96,595,OK
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,380,368,640,656,601,572,576,604,619,540,595,480,708,652,,,,4060,3872,4308,968,368,656,572,604,540,480,652,,0,,,,,MISSING,MISSING,,4,92,164,143,151,135,120,163,968,OK
HOT EAT,23841,BP,BP Hunters Chicken & Bacon Baguette,BP,P+7,Alternative,440,544,664,520,579,524,544,540,573,560,561,540,640,600,,,,3800,3828,3950,957,544,520,524,540,560,540,600,,0,,,,,MISSING,MISSING,,4,136,130,131,135,140,135,150,957,OK
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4841) 1KG Tubs",BP,,Alternative,2,2,2,3,2,4,2,2,2,1,2,2,2,2,,,,12,16,4,3,2,3,4,2,1,2,2,,0,,,,,MISSING,MISSING,,5,0,1,1,0,0,0,0,3,OK
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,3,2,4,2,2,2,1,2,2,2,2,,,,12,16,4,4,2,3,4,2,1,2,2,,0,,,,,MISSING,MISSING,,4,1,1,1,1,0,1,1,4,OK
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,3,2,5,2,6,2,4,2,1,2,3,2,2,,,,20,24,5,12,3,5,6,4,1,3,2,,0,,,,,MISSING,MISSING,,2,2,3,3,2,1,2,1,12,OK
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,1,2,1,2,1,3,1,2,1,0,1,2,1,,,,,6,11,4,2,2,2,3,2,0,2,0,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,1,0,0,0,0,2,OK
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,1,2,1,3,1,,1,2,1,1,1,2,1,1,,,,10,11,4,3,2,3,0,2,1,2,1,,0,,,MISSING,MISSING,MISSING,MISSING,,4,1,1,0,1,0,1,0,3,OK
SAL/HOT HOLD,23693,BP,BP Sour Cream (I5036) 1KG Tubs,BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,2,0,0,0,0,0,0,0,0,OK
SAL/HOT HOLD,23694,BP,BP Chargrilled Red & Yellow Peppers with Red Onions (I5585) 5KG,BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
SAL/HOT HOLD,23696,BP,BP Fresh Rocket Leaf (i2245) 1KG,BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
SAL/HOT HOLD,23697,BP,BP Fresh Coriander bunch unprepped (I7630),BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,2,0,0,0,0,0,0,0,0,OK
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,1768,stock,2456,stock,1644,stock,1748,stock,1700,stock,1652,stock,1940,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,880,0,880,0,824,0,908,0,840,0,828,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,920,0,920,0,820,0,840,0,860,0,824,0,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,656,0,656,0,572,0,604,0,540,0,480,0,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,5648,5036,5164,4940,5092,5944,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,10180,11123,13936,12819,12740,12289,11952,11968,12699,11183,11904,11823,13516,13226,0,0,0,85780,84442,91996,21115,11123,12824,12289,11968,11184,11827,13227,0,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19463,Co-op,Co-op Ham & Cheese Skillet,Co-op,P+4,Skillet,,,11000,12968,12000,12905,11000,12112,9500,10052,10000,11428,12000,12977,,,,66717,72442,61524,72442,0,12968,12905,12112,10052,11428,12977,,12587,,,,,MISSING,MISSING,,1,0,12968,12905,12112,10052,11428,12977,72442,OK
TEMP delist 17/06,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+3,wrap,,,8000,8944,9000,9517,8000,8742,6500,7319,7300,8650,8000,9365,,,,48535,52537,45745,52537,0,8944,9517,8742,7319,8650,9365,,9070,,,,,,MISSING,,1,0,8944,9517,8742,7319,8650,9365,52537,OK
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,4500,4366,3300,3399,2800,2998,3000,2896,3500,3645,2000,1915,,,,17699,19219,17902,19219,0,4366,3399,2998,2896,3645,1915,,1766,,,,,,MISSING,,1,0,4366,3399,2998,2896,3645,1915,19219,OK
TEMP delist 08/07,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,7000,7642,7200,7431,5500,5609,5500,5934,6500,7522,6500,6532,,,,37866,40670,36269,40670,0,7642,7431,5609,5934,7522,6532,,6262,,,,,MISSING,MISSING,,1,0,7642,7431,5609,5934,7522,6532,40670,OK
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,3500,3599,3000,2989,2200,2157,2600,2652,2800,3103,2800,2724,,,,15703,17224,15335,17224,0,3599,2989,2157,2652,3103,2724,,2603,,,,,MISSING,MISSING,,1,0,3599,2989,2157,2652,3103,2724,17224,OK
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,3500,3537,2500,2425,1900,1916,2500,2377,2500,2486,1600,1230,,,,12741,13971,13099,13971,0,3537,2425,1916,2377,2486,1230,,1120,,,,,,MISSING,,1,0,3537,2425,1916,2377,2486,1230,13971,OK
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,3200,3633,3500,3714,3100,3352,2600,2933,2600,3242,3100,3439,,,,18679,20313,17349,20313,0,3633,3714,3352,2933,3242,3439,,3439,,,,,MISSING,MISSING,,1,0,3633,3714,3352,2933,3242,3439,20313,OK
Temp Delist,20453,Co-op,Co-op Low Fat Ham Salad Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2200,2277,2000,1841,1500,1211,2000,1865,2000,1857,2000,1578,,,,10593,10629,10720,10629,0,2277,1841,1211,1865,1857,1578,,1578,,,,,MISSING,MISSING,,1,0,2277,1841,1211,1865,1857,1578,10629,OK
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1200,1295,1100,1021,900,654,1000,1084,1100,965,1000,749,,,,5756,5768,5775,5768,0,1295,1021,654,1084,965,749,,749,,,,,MISSING,MISSING,,1,0,1295,1021,654,1084,965,749,5768,OK
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1200,1257,1200,1086,900,754,1200,1110,1200,1159,1100,1018,,,,6409,6384,6525,6384,0,1257,1086,754,1110,1159,1018,,1018,,,,,MISSING,MISSING,,1,0,1257,1086,754,1110,1159,1018,6384,OK
,23806,Co-op,CO-OP Mexican Hot Wrap,Co-op,P+2,Alternative,,,500,580,400,297,250,184,400,520,350,302,350,227,,,,2027,2110,1991,2110,0,580,297,184,520,302,227,,227,,,,,MISSING,MISSING,,1,0,580,297,184,520,302,227,2110,OK
,17102,Co-op,Co-op Ham & Cheese Skillet x4,Co-op,P+4,Skillet,,,400,372,450,436,350,400,400,260,400,336,400,460,,,,2176,2264,2178,566,0,372,436,400,260,336,460,,460,,,MISSING,MISSING,MISSING,MISSING,,4,0,93,109,100,65,84,115,566,OK
TEMP delist 08/07,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+3,wrap,,,200,200,300,248,200,204,200,144,200,144,200,252,,,,1188,1192,1038,298,0,200,248,204,144,144,252,,252,,,,,MISSING,MISSING,,4,0,50,62,51,36,36,63,298,OK
TEMP delist 17/06,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,300,360,350,396,300,364,300,304,300,308,300,420,,,,1928,2152,1864,538,0,360,396,364,304,308,420,,420,,,,,MISSING,MISSING,,4,0,90,99,91,76,77,105,538,OK
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,,150,80,150,104,100,92,100,72,100,56,100,104,,,,504,508,494,127,0,80,104,92,72,56,104,,104,,,,,MISSING,MISSING,,4,0,20,26,23,18,14,26,127,OK
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,,150,140,150,80,100,116,100,96,100,80,60,40,,,,556,552,611,138,0,140,80,116,96,80,40,,40,,,,,MISSING,MISSING,,4,0,35,20,29,24,20,10,138,OK
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,,200,176,200,136,120,128,120,108,200,132,80,64,100,100,100,756,744,820,186,0,176,136,128,108,132,64,,64,,,,,MISSING,MISSING,,4,0,44,34,32,27,33,16,186,OK
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,,200,112,200,168,130,164,120,124,100,112,150,164,,,,864,844,762,211,0,112,168,164,124,112,164,,164,,,MISSING,MISSING,MISSING,MISSING,,4,0,28,42,41,31,28,41,211,OK
