Week no.,WK 29,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,3500,6691,2500,2316,2000,2051,2500,2382,2500,2225,1600,1280,,,,14272,16945,14207,16945,0,6691,2316,2051,2382,2225,1280,,1280,,,,,,MISSING,,1,0,6691,2316,2051,2382,2225,1280,16945,OK
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,3800,3330,3500,3318,3300,3499,3000,2767,2600,2540,3500,3738,,,,19672,19192,18668,19192,0,3330,3318,3499,2767,2540,3738,,3738,,,,,MISSING,MISSING,,1,0,3330,3318,3499,2767,2540,3738,19192,OK
DEPOT 12/03,20453,Co-op,Co-op Low Fat Ham Salad Skillet,Co-op,P+3,Skillet,,,2600,2011,2500,1841,1800,1373,1500,1738,1800,1511,2000,1558,,,,11737,10032,10930,10032,0,2011,1841,1373,1738,1511,1558,,1558,,,,,MISSING,MISSING,,1,0,2011,1841,1373,1738,1511,1558,10032,OK
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2200,2256,2000,1729,1500,972,2000,1744,2000,1762,2000,1506,,,,10485,9969,10772,9969,0,2256,1729,972,1744,1762,1506,,1506,,,,,MISSING,MISSING,,1,0,2256,1729,972,1744,1762,1506,9969,OK
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1300,1341,1100,953,900,552,1000,989,1100,885,1000,700,,,,5790,5420,6339,5420,0,1341,953,552,989,885,700,,700,,,,,MISSING,MISSING,,1,0,1341,953,552,989,885,700,5420,OK
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1300,1197,1200,1024,900,568,1200,966,1200,1040,1500,868,,,,6024,5663,6221,5663,0,1197,1024,568,966,1040,868,,868,,,,,MISSING,MISSING,,1,0,1197,1024,568,966,1040,868,5663,OK
MAY,23806,Co-op,CO-OP Mexican Hot Wrap,Co-op,P+2,Alternative,,,500,485,300,228,250,113,400,417,350,221,350,141,,,,1856,1605,2023,1605,0,485,228,113,417,221,141,,141,,,,,MISSING,MISSING,,1,0,485,228,113,417,221,141,1605,OK
,17102,Co-op,Co-op Ham & Cheese Skillet x4,Co-op,P+4,Skillet,,,400,412,450,380,400,368,400,280,400,312,400,488,,,,2252,2240,2361,560,0,412,380,368,280,312,488,,488,,,,,MISSING,MISSING,,4,0,103,95,92,70,78,122,560,OK
TEMP delist 08/07,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+3,wrap,,,200,208,300,212,160,164,200,140,200,208,200,236,,,,1136,1168,1153,292,0,208,212,164,140,208,236,,236,,,,,MISSING,MISSING,,4,0,52,53,41,35,52,59,292,OK
TEMP delist 17/06,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,350,360,350,312,320,316,300,288,300,336,300,416,,,,2068,2028,1942,507,0,360,312,316,288,336,416,,416,,,,,MISSING,MISSING,,4,0,90,78,79,72,84,104,507,OK
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,,150,140,150,96,100,112,100,72,100,96,100,116,,,,644,632,603,158,0,140,96,112,72,96,116,,116,,,,,MISSING,MISSING,,4,0,35,24,28,18,24,29,158,OK
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,,150,168,100,84,100,88,100,80,100,60,60,52,,,,620,532,564,133,0,168,84,88,80,60,52,,52,,,,,MISSING,MISSING,,4,0,42,21,22,20,15,13,133,OK
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,,200,204,150,128,150,144,120,80,200,132,80,168,100,100,100,856,856,779,214,0,204,128,144,80,132,168,,168,,,,,MISSING,MISSING,,4,0,51,32,36,20,33,42,214,OK
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,,200,164,180,188,150,144,120,136,100,100,150,172,,,,960,904,863,226,0,164,188,144,136,100,172,,172,,,,,MISSING,MISSING,,4,0,41,47,36,34,25,43,226,OK
DEPOT 12/03,20489,Co-op,Co-op Low Fat Ham Salad Skillet x4,Co-op,P+3,Skillet,,,100,60,100,60,50,60,50,36,50,56,100,68,100,100,100,348,340,275,85,0,60,60,60,36,56,68,,68,,,,,MISSING,MISSING,,4,0,15,15,15,9,14,17,85,OK
MAY,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,1,0,0,0,0,0,0,0,0,OK
MAY,22779,Co-op,CO-OP COMP BOX,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,150,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24111,Co-op,CO-OP HOT SAUSAGE ROLL,Sutherland,P+3,Alternative,,,,,,,458,214,201,263,201,192,268,144,,,,0,813,1308,813,0,0,0,214,263,192,144,,0,,,,,MISSING,MISSING,,1,0,0,0,214,263,192,144,813,OK
DEPOT 02/04,24112,Co-op,CO-OP HOT CHEESE BACON POTATO MEAL POT,Co-op,P+3,Alternative,,,,,,,126,127,56,139,56,91,75,111,,,,0,468,361,468,0,0,0,127,139,91,111,,111,,,,,MISSING,MISSING,,1,0,0,0,127,139,91,111,468,OK
DEPOT 02/04,24113,Co-op,CO-OP HOT MAC & CHEESE MEAL POT,Co-op,P+3,Alternative,,,,,,,126,142,56,166,56,113,75,76,,,,0,497,361,497,0,0,0,142,166,113,76,,76,,,,,MISSING,MISSING,,1,0,0,0,142,166,113,76,497,OK
DEPOT 02/04,24114,Co-op,CO-OP HOT CHICKEN TIKKA BOMBAY POTATO POT,Co-op,P+3,Alternative,,,,,,,126,114,56,150,56,100,75,77,,,,0,441,361,441,0,0,0,114,150,100,77,,77,,,,,MISSING,MISSING,,1,0,0,0,114,150,100,77,441,OK
DEPOT 02/04,24115,Co-op,CO-OP HOT VEGGIE SCRAMBLED EGG POT,Co-op,P+3,Alternative,,,,,,,126,118,56,132,56,77,75,64,,,,0,391,361,391,0,0,0,118,132,77,64,,64,,,,,MISSING,MISSING,,1,0,0,0,118,132,77,64,391,OK
DEPOT 02/04,24116,Co-op,CO-OP HOT ALL DAY BREAKFAST POT,Co-op,P+3,Alternative,,,,,,,126,127,56,135,56,83,75,64,,,,0,409,361,409,0,0,0,127,135,83,64,,64,,,,,MISSING,MISSING,,1,0,0,0,127,135,83,64,409,OK
DEPOT 02/04,24120,Co-op,CO-OP HOT TUNA MELT PANINI,Co-op,P+3,Alternative,,,,,,,126,133,56,151,56,88,75,78,,,,0,450,361,450,0,0,0,133,151,88,78,,78,,,,,MISSING,MISSING,,1,0,0,0,133,151,88,78,450,OK
DEPOT 02/04,24121,Co-op,CO-OP HOT CHEESE BURGER,Co-op,P+3,Alternative,,,,,,,167,133,75,150,75,102,100,80,,,,0,465,476,465,0,0,0,133,150,102,80,,80,,,,,,,,1,0,0,0,133,150,102,80,465,OK
DEPOT 02/04,24122,Co-op,CO-OP HOT SOUTHERN FRIED CHICKEN BURGER,Co-op,P+3,Alternative,,,,,,,208,132,92,148,92,102,123,77,,,,0,459,595,459,0,0,0,132,148,102,77,,77,,,,,MISSING,MISSING,,1,0,0,0,132,148,102,77,459,OK
DEPOT 02/04,24123,Co-op,CO-OP HOT BACON ROLL,Co-op,P+3,Alternative,,,,,,,428,211,188,274,188,199,250,145,,,,0,829,1223,829,0,0,0,211,274,199,145,,145,,,,,MISSING,MISSING,,1,0,0,0,211,274,199,145,829,OK
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1397,0,1124,0,568,0,966,0,1040,0,868,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,0,55450,53134,51080,47251,41799,43968,41783,42839,44993,39551,48331,63983,200,200,200,279495,290726,272703,284201,0,53134,47251,43968,42839,39551,63983,0,63839,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22868,Morrisons PFS,DTS MOR Spicy Chicken Wrap,Morrisons PFS,P+3,Alternative,,,133,122,130,121,132,121,131,124,134,118,135,123,,,,759,729,796,729,0,122,121,121,124,118,123,,123,,,,,MISSING,MISSING,,1,0,122,121,121,124,118,123,729,OK
,22869,Morrisons PFS,DTS MOR Mozzarella Toamto Panini,Morrisons PFS,P+4,Alternative,,,117,109,114,107,115,107,116,110,112,107,115,110,,,,673,650,706,650,0,109,107,107,110,107,110,,110,,,,,MISSING,MISSING,,1,0,109,107,107,110,107,110,650,OK
,22870,Morrisons PFS,DTS MOR Breakfast Wrap,Morrisons PFS,P+3,Alternative,,,127,120,131,123,132,124,128,123,131,124,135,137,,,,752,751,753,751,0,120,123,124,123,124,137,,137,,,,,MISSING,MISSING,,1,0,120,123,124,123,124,137,751,OK
,22871,Morrisons PFS,DTS MOR Spicy Meatball Wrap,Morrisons PFS,P+3,Alternative,,,125,116,121,112,124,114,121,115,122,113,126,117,,,,713,687,723,687,0,116,112,114,115,113,117,,117,,,,,MISSING,MISSING,,1,0,116,112,114,115,113,117,687,OK
,23024,Morrisons PFS,DTS MOR Hot Sausage Roll 'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23025,Morrisons PFS,DTS MOR Hot Bacon Roll  'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,0,0,502,467,496,463,503,466,496,472,499,462,511,487,0,0,0,2897,2817,2978,2817,0,467,463,466,472,462,487,0,487,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2,Morrisons PFS,P+4,Alternative,818,816,816,816,816,816,816,796,816,816,816,824,816,824,,,,5698,5708,5446,2854,816,816,816,796,816,824,824,,824,,,,,MISSING,MISSING,,2,408,408,408,398,408,412,412,2854,OK
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,Morrisons PFS,P+4,Alternative,240,208,212,178,172,174,188,206,216,258,270,350,218,300,,,,1434,1674,1389,837,208,178,174,206,258,350,300,,300,,,,,MISSING,MISSING,,2,104,89,87,103,129,175,150,837,OK
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2,Morrisons PFS,P+4,Alternative,216,176,176,176,192,174,156,174,172,224,226,304,204,288,,,,1308,1516,1191,758,176,176,174,174,224,304,288,,288,,,,,MISSING,MISSING,,2,88,88,87,87,112,152,144,758,OK
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,Morrisons PFS,P+4,Alternative,244,196,202,176,168,176,172,176,182,246,232,350,222,276,,,,1356,1596,1292,798,196,176,176,176,246,350,276,,276,,,,,MISSING,MISSING,,2,98,88,88,88,123,175,138,798,OK
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2,Morrisons PFS,P+4,Alternative,814,816,814,816,814,816,814,816,814,816,814,816,814,834,,,,5698,5730,5449,2865,816,816,816,816,816,816,834,,834,,,,,MISSING,MISSING,,2,408,408,408,408,408,408,417,2865,OK
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2,Morrisons PFS,P+4,Alternative,228,194,212,194,170,184,172,184,212,252,242,352,198,320,,,,1450,1680,1341,840,194,194,184,184,252,352,320,,320,,,,,MISSING,MISSING,,2,97,97,92,92,126,176,160,840,OK
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,Morrisons PFS,P+4,Alternative,264,216,204,180,172,174,174,166,196,286,236,368,218,284,,,,1492,1674,1341,837,216,180,174,166,286,368,284,,284,,,,,MISSING,MISSING,,2,108,90,87,83,143,184,142,837,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,2824,2622,2636,2536,2504,2514,2492,2518,2608,2898,2836,3364,2690,3126,0,0,0,18436,19578,17449,9789,2622,2536,2514,2518,2898,3364,3126,0,3126,,,,,,,,,,,,,,,,,
TEST,,,,,,,5%,#N/A,8%,#N/A,5%,,5%,,5%,,5%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320121,17252,Sainsbury's,JS Cheese with Red Onion Skillet x 8,Sainsbury's,P+3,Skillet,9542,9968,22982,22392,18052,18400,18808,19424,17917,18024,9566,10976,10657,13224,,,,115400,112408,105445,14051,9968,22392,18400,19424,18024,10976,13224,,13224,,,,,MISSING,MISSING,,8,1246,2799,2300,2428,2253,1372,1653,14051,OK
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2995,3136,4129,5140,3835,4524,4040,4948,3661,4088,3234,3768,1289,1536,,,,24220,27140,26097,6785,3136,5140,4524,4948,4088,3768,1536,,1536,,,,,MISSING,MISSING,,4,784,1285,1131,1237,1022,942,384,6785,OK
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,2638,2316,4204,4328,3977,3848,4011,4120,3586,3836,2517,2916,1030,1156,,,,24676,22520,18540,5630,2316,4328,3848,4120,3836,2916,1156,,1156,,,,,MISSING,MISSING,,4,579,1082,962,1030,959,729,289,5630,OK
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,2159,1884,3032,3200,2999,2848,2919,3096,2565,2708,2020,2384,788,888,,,,18852,17008,17097,4252,1884,3200,2848,3096,2708,2384,888,,888,,,,,MISSING,MISSING,,4,471,800,712,774,677,596,222,4252,OK
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,3667,3156,4729,4792,4897,4588,4616,4960,4237,4312,3300,3632,1641,1744,,,,28976,27184,26081,6796,3156,4792,4588,4960,4312,3632,1744,,1744,,,,,MISSING,MISSING,,4,789,1198,1147,1240,1078,908,436,6796,OK
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3087,2768,4095,4064,4091,3784,4108,4176,3485,3668,2988,3248,1518,1532,,,,25140,23240,22157,5810,2768,4064,3784,4176,3668,3248,1532,,1532,,,,,MISSING,MISSING,,4,692,1016,946,1044,917,812,383,5810,OK
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,4805,4364,7337,7444,6850,6740,7048,7460,6288,6424,4651,5260,2046,2588,,,,44084,40280,38787,10070,4364,7444,6740,7460,6424,5260,2588,,2588,,,,,MISSING,MISSING,,4,1091,1861,1685,1865,1606,1315,647,10070,OK
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,2029,1556,1726,2064,2260,1872,1819,2092,2028,1788,1597,2012,1162,944,,,,13228,12328,12269,3082,1556,2064,1872,2092,1788,2012,944,,944,,,,,MISSING,MISSING,,4,389,516,468,523,447,503,236,3082,OK
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,1869,1520,2251,2280,2587,2204,2138,2392,2059,2024,1584,1796,1144,964,,,,14060,13180,12922,3295,1520,2280,2204,2392,2024,1796,964,,964,,,,,MISSING,MISSING,,4,380,570,551,598,506,449,241,3295,OK
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,2936,3276,4229,4784,3780,4620,4229,4704,3956,4348,3551,3752,1756,1912,,,,24588,27396,27100,6849,3276,4784,4620,4704,4348,3752,1912,,1912,,,,,MISSING,MISSING,,4,819,1196,1155,1176,1087,938,478,6849,OK
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2776,3316,5985,7452,5132,6308,5124,6812,6015,6268,2534,3436,3318,3776,,,,31660,37368,34461,9342,3316,7452,6308,6812,6268,3436,3776,,3776,,,,,MISSING,MISSING,,4,829,1863,1577,1703,1567,859,944,9342,OK
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1974,2416,4347,5576,3667,4612,3881,5104,4479,4844,2094,2772,2614,2752,,,,23604,28076,24503,7019,2416,5576,4612,5104,4844,2772,2752,,2752,,,,,MISSING,MISSING,,4,604,1394,1153,1276,1211,693,688,7019,OK
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,2276,1740,1831,2764,2801,2628,1991,2860,2411,2404,1910,2168,1162,1092,,,,13848,15656,14808,3914,1740,2764,2628,2860,2404,2168,1092,,1092,,,,,MISSING,MISSING,,4,435,691,657,715,601,542,273,3914,OK
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,743,856,1567,1960,1298,1544,1411,2060,312,460,0,0,0,0,,,,8504,6880,9421,1720,856,1960,1544,2060,460,0,0,,0,,,,,MISSING,MISSING,,4,214,490,386,515,115,0,0,1720,OK
7798390,21967,Sainsbury's,TTD Chicken & Avocado s/w Grab Bag x4,Sainsbury's,P+2,Alternative,1940,2084,3158,2740,2583,2684,3175,2828,2103,2504,2702,2320,1421,1704,,,,17328,16864,16746,4216,2084,2740,2684,2828,2504,2320,1704,,1704,,,,,MISSING,MISSING,,4,521,685,671,707,626,580,426,4216,OK
7798208,21968,Sainsbury's,TTD Beef & Blue s/w Grab Bag x4,Sainsbury's,P+3,Alternative,445,464,865,860,798,824,874,628,427,532,0,0,0,0,,,,5104,3308,4684,827,464,860,824,628,532,0,0,,0,,,,,MISSING,MISSING,,4,116,215,206,157,133,0,0,827,OK
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,722,860,1688,1592,1357,1372,1600,1460,1338,1464,612,644,774,924,,,,9048,8316,8527,2079,860,1592,1372,1460,1464,644,924,,924,,,,,MISSING,MISSING,,4,215,398,343,365,366,161,231,2079,OK
7798186,21972,Sainsbury's,TTD Ham & Cheese s/w Grab Bag x4,Sainsbury's,P+2,Alternative,2617,2752,4011,3544,3276,3424,4074,3696,2693,3028,3397,3124,1729,1976,,,,22316,21544,24336,5386,2752,3544,3424,3696,3028,3124,1976,,1976,,,,,MISSING,MISSING,,4,688,886,856,924,757,781,494,5386,OK
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,14,23,59,44,19,26,58,41,14,25,0,0,0,0,,,,226,159,266,159,23,44,26,41,25,0,0,,0,,,,,MISSING,MISSING,,1,23,44,26,41,25,0,0,159,OK
7801229,21979,Sainsbury's,JS Chicken Fajita Wrap x 4,Sainsbury's,P+2,wrap,2474,2056,2638,2812,3238,2772,2822,2980,2512,2496,2103,2176,1474,1480,,,,17392,16772,16529,4193,2056,2812,2772,2980,2496,2176,1480,,1480,,,,,MISSING,MISSING,,4,514,703,693,745,624,544,370,4193,OK
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,995,1044,3142,2720,2062,1612,2062,1128,532,816,0,0,0,0,,,,12476,7320,10848,1830,1044,2720,1612,1128,816,0,0,,0,,,,,MISSING,MISSING,,4,261,680,403,282,204,0,0,1830,OK
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,3843,3906,8278,7950,6974,7104,7283,7512,6818,6684,3940,4386,4132,5172,,,,45612,42714,53327,7119,3906,7950,7104,7512,6684,4386,5172,,5172,,,,,MISSING,MISSING,,6,651,1325,1184,1252,1114,731,862,7119,OK
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,3049,3108,5166,5292,4637,4716,4845,4890,4693,4986,2779,3138,3148,3804,,,,31692,29934,32707,4989,3108,5292,4716,4890,4986,3138,3804,,3804,,,,,MISSING,MISSING,,6,518,882,786,815,831,523,634,4989,OK
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,2461,2452,4267,4332,3536,3788,4255,4240,3441,3720,2878,3084,1311,1484,,,,23364,23100,24350,5775,2452,4332,3788,4240,3720,3084,1484,,1484,,,,,MISSING,MISSING,,4,613,1083,947,1060,930,771,371,5775,OK
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,1873,1596,3297,3228,3108,2848,3020,3100,2556,2780,1989,2096,880,1152,,,,18336,16800,16480,4200,1596,3228,2848,3100,2780,2096,1152,,1152,,,,,MISSING,MISSING,,4,399,807,712,775,695,524,288,4200,OK
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,1625,1396,2293,2312,2188,2032,2360,2312,1703,1808,1804,1748,884,1016,,,,13180,12624,12401,3156,1396,2312,2032,2312,1808,1748,1016,,1016,,,,,MISSING,MISSING,,4,349,578,508,578,452,437,254,3156,OK
7869376,22760,Sainsbury's,JS Katsu Chicken Wrap,Sainsbury's,P+3,wrap,811,824,1831,1788,1672,1612,1709,1448,634,716,0,0,0,0,,,,9948,6388,9064,1597,824,1788,1612,1448,716,0,0,,0,,,,,MISSING,MISSING,,4,206,447,403,362,179,0,0,1597,OK
7880630,22903,Sainsbury's,JS Beetroot and Feta Skillet x4,Sainsbury's,P+2,Skillet,529,612,974,828,676,688,1004,828,374,528,0,0,0,0,,,,4968,3484,4938,871,612,828,688,828,528,0,0,,0,,,,,MISSING,MISSING,,4,153,207,172,207,132,0,0,871,OK
7880623,22904,Sainsbury's,"JS BGTY Egg, Tomato & Spinach Skillet x4",Sainsbury's,P+2,Skillet,903,840,1617,1508,1428,1396,1604,1536,634,736,0,0,0,0,,,,8692,6016,8618,1504,840,1508,1396,1536,736,0,0,,0,,,,,MISSING,MISSING,,4,210,377,349,384,184,0,0,1504,OK
7899127,23311,Sainsbury's,JS Indian Chickpea Masala Skillet x4,Sainsbury's,P+3,Skillet,298,352,773,656,496,504,731,636,220,340,0,0,0,0,,,,3440,2488,3487,622,352,656,504,636,340,0,0,,0,,,,,MISSING,MISSING,,4,88,164,126,159,85,0,0,622,OK
7898834,23312,Sainsbury's,JS Ham & Cheese with Spring Onion Wrap x4,Sainsbury's,P+3,wrap,466,480,844,936,760,740,794,596,361,524,0,0,0,0,,,,5096,3276,4719,819,480,936,740,596,524,0,0,,0,,,,,MISSING,MISSING,,4,120,234,185,149,131,0,0,819,OK
7899144,23313,Sainsbury's,JS Halloumi & Tzatziki Wrap x4,Sainsbury's,P+2,wrap,958,900,1403,1312,1340,1248,1445,1312,598,728,0,0,0,0,,,,7980,5500,7414,1375,900,1312,1248,1312,728,0,0,,0,,,,,MISSING,MISSING,,4,225,328,312,328,182,0,0,1375,OK
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,298,332,895,788,806,720,706,720,224,264,0,0,0,0,,,,4528,2824,4364,706,332,788,720,720,264,0,0,,0,,,,,MISSING,MISSING,,4,83,197,180,180,66,0,0,706,OK
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,3310,3360,6527,6776,6182,5608,6409,6120,5738,6288,2957,3336,3300,3616,,,,38288,35104,44956,4388,3360,6776,5608,6120,6288,3336,3616,,3616,,,,,MISSING,MISSING,,8,420,847,701,765,786,417,452,4388,OK
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,7165,5304,7770,8536,9820,8424,7636,8752,8325,7536,5350,6712,4787,3864,,,,51552,49128,49664,6141,5304,8536,8424,8752,7536,6712,3864,,3864,,,,,MISSING,MISSING,,8,663,1067,1053,1094,942,839,483,6141,OK
depot 27/09,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,110,165,90,36,66,64,90,72,100,102,110,93,300,406,,,,946,938,796,938,165,36,64,72,102,93,406,,406,,,,,MISSING,MISSING,,1,165,36,64,72,102,93,406,938,OK
depot 27/09,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,70,82,50,19,30,53,50,27,50,35,80,73,200,311,,,,584,600,590,600,82,19,53,27,35,73,311,,311,,,,,MISSING,MISSING,,1,82,19,53,27,35,73,311,600,OK
depot 27/09,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,Sainsbury's,P+2,Alternative,55,83,60,28,53,59,70,63,100,69,80,43,160,188,,,,594,533,593,533,83,28,59,63,69,43,188,,188,,,,,MISSING,MISSING,,1,83,28,59,63,69,43,188,533,OK
depot 27/09,23955,Sainsbury's,JS Seafood Platter x1,Sainsbury's,P+2,Alternative,40,53,50,15,22,19,40,31,50,36,50,36,100,150,,,,345,340,331,340,53,15,19,31,36,36,150,,150,,,,,MISSING,MISSING,,1,53,15,19,31,36,36,150,340,OK
depot 27/09,23956,Sainsbury's,JS Classic Sandwich Platter x1,Sainsbury's,P+2,Alternative,155,186,100,58,80,91,150,111,125,128,150,154,350,539,,,,1341,1267,1260,1267,186,58,91,111,128,154,539,,539,,,,,MISSING,MISSING,,1,186,58,91,111,128,154,539,1267,OK
10000/pw,18315,Sainsbury's PFS,JS PFS Cheese with Red Onion Skillet x 1,Sainsbury's,P+3,Skillet,,,1800,1759,1800,1734,1800,1641,1800,1626,1700,1618,1675,1629,,,,10041,10007,10509,10007,0,1759,1734,1641,1626,1618,1629,,1629,,,,,MISSING,MISSING,,1,0,1759,1734,1641,1626,1618,1629,10007,OK
,22186,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x 1,Sainsbury's,P+2,wrap,,,550,743,550,734,600,742,600,701,600,536,546,590,,,,3777,4046,3443,4046,0,743,734,742,701,536,590,,590,,,,,MISSING,MISSING,,1,0,743,734,742,701,536,590,4046,OK
,22187,Sainsbury's PFS,"JS PFS Ham & Egg Sub Roll 10"" x 1",Sainsbury's,P+3,Alternative,,,200,205,200,232,250,270,300,285,200,215,211,207,,,,1579,1414,1234,1414,0,205,232,270,285,215,207,,207,,,,,MISSING,MISSING,,1,0,205,232,270,285,215,207,1414,OK
,22188,Sainsbury's PFS,TTD PFS Ham & Cheese s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,200,175,250,182,300,173,300,165,200,37,178,72,,,,968,804,695,804,0,175,182,173,165,37,72,,72,,,,,MISSING,MISSING,,1,0,175,182,173,165,37,72,804,OK
