Week no.,WK 34,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
,24320,Asda Café,ASC Meatball Hot Wrap x4,Asda,P+7,Alternative,224,140,168,216,204,132,124,132,164,252,184,148,164,148,,,,1232,1168,2675,292,140,216,132,132,252,148,148,,148,,,,,MISSING,MISSING,,4,35,54,33,33,63,37,37,292,OK
,24331,Asda Café,ASC Tuna Melt Panini x4,Asda,P+7,Alternative,584,412,528,456,540,488,324,344,468,604,428,464,468,516,,,,3340,3284,3269,821,412,456,488,344,604,464,516,,516,,,,,MISSING,MISSING,,4,103,114,122,86,151,116,129,821,OK
,24332,Asda Café,ASC Mozzarella & Pesto Panini x4,Asda,P+7,Alternative,492,352,448,432,464,436,280,252,360,488,344,372,384,432,,,,2772,2764,4800,691,352,432,436,252,488,372,432,,432,,,,,MISSING,MISSING,,4,88,108,109,63,122,93,108,691,OK
,24333,Asda Café,ASC Chicken & Chorizo Panini x4,Asda,P+7,Alternative,540,396,532,464,488,532,312,288,460,560,400,392,424,472,,,,3156,3104,3051,776,396,464,532,288,560,392,472,,472,,,,,MISSING,MISSING,,4,99,116,133,72,140,98,118,776,OK
,24334,Asda Café,ASC Cheese & Ham Panini x4,Asda,P+7,Alternative,704,500,636,588,576,592,372,380,580,688,480,528,552,612,,,,3900,3888,5000,972,500,588,592,380,688,528,612,,612,,,,,MISSING,MISSING,,4,125,147,148,95,172,132,153,972,OK
,24335,Asda Café,ASC Cheese & Tomato Toastie x4,Asda,P+7,Alternative,480,364,464,448,484,448,276,272,440,504,360,376,408,468,,,,2912,2880,3800,720,364,448,448,272,504,376,468,,468,,,,,MISSING,MISSING,,4,91,112,112,68,126,94,117,720,OK
,24336,Asda Café,ASC Ham & Cheese Toastie x4,Asda,P+7,Alternative,516,392,496,596,504,560,288,344,480,648,364,484,424,612,,,,3072,3636,3900,909,392,596,560,344,648,484,612,,612,,,,,MISSING,MISSING,,4,98,149,140,86,162,121,153,909,OK
,24337,Asda Café,ASC ADB Topped Toastie x4,Asda,P+7,Alternative,412,244,344,232,384,208,196,172,324,268,264,212,308,256,,,,2232,1592,3000,398,244,232,208,172,268,212,256,,256,,,,,MISSING,MISSING,,4,61,58,52,43,67,53,64,398,OK
50422417,23359,Asda,AS Cheese Ploughmans Sub Roll x4,Asda,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
delist 07/08,23606,Asda,AS Wrap Platter,Asda,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,6,0,0,0,0,0,0,0,0,OK
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,392,,596,,560,,344,,648,,484,,612,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,244,,232,,208,,172,,268,,212,,256,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,364,,448,,448,,272,,504,,376,,468,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,,,,,,,,10%,,16%,,15%,,19%,,16%,,15%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,20572,16868,29660,26574,30720,24868,31016,32736,30424,26404,26088,25402,21760,15652,0,0,0,176002,168264,186349,33959,15516,26642,26000,28636,30128,24526,16816,0,16816,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,149,136,110,100,140,100,110,120,92,88,120,116,101,96,,,,824,756,856,189,136,100,100,120,88,116,96,,0,,,,,,,,4,34,25,25,30,22,29,24,189,OK
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,194,160,137,120,167,112,147,156,102,120,156,144,98,96,,,,980,908,988,227,160,120,112,156,120,144,96,,0,,,,,,,,4,40,30,28,39,30,36,24,227,OK
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,194,176,141,140,179,120,147,160,108,120,151,152,112,104,,,,1012,972,1016,243,176,140,120,160,120,152,104,,0,,,,,,,,4,44,35,30,40,30,38,26,243,OK
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,195,164,128,124,172,108,145,152,106,120,144,160,107,88,,,,1000,916,1012,229,164,124,108,152,120,160,88,,0,,,,,,,,4,41,31,27,38,30,40,22,229,OK
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,197,176,147,132,174,132,154,168,108,120,151,164,122,116,,,,1040,1008,1082,252,176,132,132,168,120,164,116,,0,,,,,,,,4,44,33,33,42,30,41,29,252,OK
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,147,144,114,116,129,96,122,136,80,92,113,124,97,88,,,,804,796,800,199,144,116,96,136,92,124,88,,0,,,,,,,,4,36,29,24,34,23,31,22,199,OK
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,195,164,134,136,177,120,140,156,103,120,149,156,112,108,,,,992,960,1000,240,164,136,120,156,120,156,108,,0,,,,,,,,4,41,34,30,39,30,39,27,240,OK
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,197,184,146,140,192,112,156,156,119,128,166,160,125,124,,,,1068,1004,1100,251,184,140,112,156,128,160,124,,0,,,,,,,,4,46,35,28,39,32,40,31,251,OK
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,217,192,172,180,201,128,170,192,121,136,187,188,139,120,,,,1216,1136,1168,284,192,180,128,192,136,188,120,,0,,,,,,,,4,48,45,32,48,34,47,30,284,OK
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,198,160,146,136,183,120,163,176,114,116,164,156,126,100,,,,1048,964,1112,241,160,136,120,176,116,156,100,,0,,,,,,,,4,40,34,30,44,29,39,25,241,OK
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,213,172,154,140,192,128,168,184,119,136,176,180,120,116,,,,1124,1056,1132,264,172,140,128,184,136,180,116,,0,,,,,,,,4,43,35,32,46,34,45,29,264,OK
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,149,132,116,104,140,116,109,124,99,112,122,116,104,108,,,,804,812,844,203,132,104,116,124,112,116,108,,0,,,,,,,,4,33,26,29,31,28,29,27,203,OK
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,1046,800,934,700,778,692,853,908,832,672,823,808,1018,1032,,,,5720,5612,6035,1403,800,700,692,908,672,808,1032,,0,,,,,,,,4,200,175,173,227,168,202,258,1403,OK
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,255,220,174,188,222,164,181,204,141,156,188,196,150,136,,,,1340,1264,1300,316,220,188,164,204,156,196,136,,0,,,,,MISSING,MISSING,,4,55,47,41,51,39,49,34,316,OK
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,1055,840,881,744,753,496,849,836,776,620,854,792,987,988,,,,5400,5316,5558,1329,840,744,496,836,620,792,988,,0,,,,,MISSING,MISSING,,4,210,186,124,209,155,198,247,1329,OK
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,800,560,611,612,562,408,640,620,576,412,609,628,633,620,,,,3792,3860,4250,965,560,612,408,620,412,628,620,,0,,,,,MISSING,MISSING,,4,140,153,102,155,103,157,155,965,OK
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,426,360,356,332,296,180,337,332,325,280,328,304,359,316,,,,2188,2104,2350,526,360,332,180,332,280,304,316,,0,,,,,MISSING,MISSING,,4,90,83,45,83,70,76,79,526,OK
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,683,520,608,568,501,380,527,508,528,320,567,504,632,736,,,,3588,3536,3712,884,520,568,380,508,320,504,736,,0,,,,,MISSING,MISSING,,4,130,142,95,127,80,126,184,884,OK
,24185,BP,BP All Day Breakfast Sub Roll x4,BP,P+6,Alternative,1869,1600,1667,1408,1352,964,1454,1608,1516,1200,1552,1344,1754,1712,,,,10032,9836,11500,2459,1600,1408,964,1608,1200,1344,1712,,0,,,,,MISSING,MISSING,,4,400,352,241,402,300,336,428,2459,OK
,24186,BP,BP Egg & Mushroom Croissant x4,BP,P+4,Alternative,600,408,600,532,600,336,600,404,600,452,600,420,600,452,,,,3748,3004,4000,751,408,532,336,404,452,420,452,,0,,,,,MISSING,MISSING,,4,102,133,84,101,113,105,113,751,OK
,24187,BP,"BP Sausage, Bacon & Cheese Wrap x4",BP,P+7,Alternative,800,608,800,792,800,456,800,740,800,480,800,568,800,824,,,,4592,4468,3500,1117,608,792,456,740,480,568,824,,0,,,,,MISSING,MISSING,,4,152,198,114,185,120,142,206,1117,OK
,24188,BP,BP Hunters Chicken Sub Roll x4,BP,P+7,Alternative,665,524,573,552,506,352,516,516,525,448,547,532,571,520,,,,3464,3444,4200,861,524,552,352,516,448,532,520,,0,,,,,MISSING,MISSING,,4,131,138,88,129,112,133,130,861,OK
,24189,BP,BP Italian Meat Feast Sub Roll x4,BP,P+7,Alternative,700,452,700,660,700,396,700,540,700,384,700,452,700,508,1208,1208,1208,4108,3392,4000,848,452,660,396,540,384,452,508,,0,,,,,MISSING,MISSING,,4,113,165,99,135,96,113,127,848,OK
,24190,BP,BP Tuna Melt Panini x4,BP,P+7,Alternative,600,444,600,544,600,276,600,472,600,388,600,452,600,552,,,,3340,3128,4000,782,444,544,276,472,388,452,552,,0,,,,,MISSING,MISSING,,4,111,136,69,118,97,113,138,782,OK
,24191,BP,BP Mini Cheese & Tomato Toastie x4,BP,P+7,Alternative,500,320,500,364,500,120,500,308,500,208,500,232,500,284,,,,2268,1836,3000,459,320,364,120,308,208,232,284,,0,,,,,MISSING,MISSING,,4,80,91,30,77,52,58,71,459,OK
,24192,BP,BP Bacon Bap x4,BP,P+7,Alternative,1980,1808,1784,2060,1487,1344,1618,2112,1695,1580,1702,1768,1898,2280,,,,13244,12952,12500,3238,1808,2060,1344,2112,1580,1768,2280,,0,,,,,MISSING,MISSING,,4,452,515,336,528,395,442,570,3238,OK
,24193,BP,BP Sausage Bap x4,BP,P+7,Alternative,1998,1800,1814,1884,1505,1332,1682,1952,1708,1520,1714,1756,1899,2204,,,,12924,12448,12000,3112,1800,1884,1332,1952,1520,1756,2204,,0,,,,,MISSING,MISSING,,4,450,471,333,488,380,439,551,3112,OK
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4449) 1KG Tubs",BP,,Alternative,2,2,2,3,2,1,2,2,2,1,2,2,2,2,,,,12,13,13,3,2,3,1,2,1,2,2,,0,,,,,MISSING,MISSING,,5,0,1,0,0,0,0,0,3,OK
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,3,2,1,2,2,2,0,2,2,2,1,,,,9,11,11,3,2,3,1,2,0,2,1,,0,,,,,MISSING,MISSING,,4,1,1,0,1,0,1,0,3,OK
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,2,2,3,2,1,2,2,2,0,2,2,2,1,,,,11,11,12,6,2,3,1,2,0,2,1,,0,,,,,MISSING,MISSING,,2,1,2,1,1,0,1,1,6,OK
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,2,2,2,2,2,,2,2,2,0,2,2,2,,,,,8,8,9,2,2,2,0,2,0,2,0,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,2,OK
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,2,2,2,3,2,,2,2,2,1,2,2,2,1,,,,10,11,11,3,2,3,0,2,1,2,1,,0,,,MISSING,MISSING,MISSING,MISSING,,4,1,1,0,1,0,1,0,3,OK
SAL/HOT HOLD,23693,BP,BP Sour Cream (I5036) 1KG Tubs,BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,2,0,0,0,0,0,0,0,0,OK
SAL/HOT HOLD,23694,BP,BP Chargrilled Red & Yellow Peppers with Red Onions (I5585) 5KG,BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,21746,BP,BP All Day Breakfast Baguette x4,BP,P+6,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,21758,BP,BP Sausage Bap x4,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,21761,BP,BP Bacon Bap x4,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,21762,BP,BP Bacon Baguette x4,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,23364,BP,BP Steak & Onion Baguette,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,23841,BP,BP Hunters Chicken & Bacon Baguette,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,2160,stock,2012,stock,1188,stock,1744,stock,1292,stock,1600,stock,2020,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,700,0,700,0,692,0,908,0,672,0,808,0,1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,744,0,744,0,496,0,836,0,620,0,792,0,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,568,0,568,0,380,0,508,0,320,0,504,0,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11842,,BP TOASTIES TO BAKE (Mini Toastie),,,,0,640,0,728,0,240,0,616,0,416,0,464,0,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,700,692,908,672,808,1032,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,16230,13230,14250,13517,13213,9291,13594,13946,13100,10529,13892,12578,14470,14432,0,0,0,91710,87542,94071,21887,13234,13522,9291,13950,10530,12582,14433,0,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19463,Co-op,Co-op Ham & Cheese Skillet,Co-op,P+4,Skillet,,,12500,11902,13000,13947,12000,13663,11000,12462,10000,11401,14000,14879,,,,76304,78254,72471,78254,0,11902,13947,13663,12462,11401,14879,,14879,,,,,MISSING,MISSING,,1,0,11902,13947,13663,12462,11401,14879,78254,OK
TEMP delist 17/06,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+3,wrap,,,9000,7554,9500,9376,7000,9595,8000,8270,7500,7825,9500,9506,,,,52589,52126,50730,52126,0,7554,9376,9595,8270,7825,9506,,9506,,,,,,MISSING,,1,0,7554,9376,9595,8270,7825,9506,52126,OK
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,5200,3843,4000,4115,3000,2973,3000,3397,3800,4011,3000,3838,,,,21939,22177,21498,22177,0,3843,4115,2973,3397,4011,3838,,3838,,,,,,MISSING,,1,0,3843,4115,2973,3397,4011,3838,22177,OK
TEMP delist 08/07,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,7500,6785,7500,7800,5500,6102,6000,6716,6800,7545,7200,6946,,,,41072,41894,41117,41894,0,6785,7800,6102,6716,7545,6946,,6946,,,,,MISSING,MISSING,,1,0,6785,7800,6102,6716,7545,6946,41894,OK
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,3500,3198,3300,3328,2200,2365,2600,2851,3000,3252,3200,3108,,,,19738,18102,18598,18102,0,3198,3328,2365,2851,3252,3108,,3108,,,,,MISSING,MISSING,,1,0,3198,3328,2365,2851,3252,3108,18102,OK
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,3500,3164,2600,2821,2000,2000,2500,2731,2500,2807,2500,2324,,,,15630,15847,15959,15847,0,3164,2821,2000,2731,2807,2324,,2324,,,,,,MISSING,,1,0,3164,2821,2000,2731,2807,2324,15847,OK
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,3500,4030,3600,4053,3800,3654,3200,3603,2600,3168,3600,3837,,,,20970,22345,19698,22345,0,4030,4053,3654,3603,3168,3837,,3837,,,,,MISSING,MISSING,,1,0,4030,4053,3654,3603,3168,3837,22345,OK
DEPOT 12/03,20453,Co-op,Co-op Low Fat Ham Salad Skillet,Co-op,P+3,Skillet,,,2800,2778,2500,2501,2000,1940,2000,2333,2000,2211,2500,1994,,,,12926,13757,11393,13757,0,2778,2501,1940,2333,2211,1994,,1994,,,,,MISSING,MISSING,,1,0,2778,2501,1940,2333,2211,1994,13757,OK
MAY,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,,2000,1382,1200,1270,1000,833,1200,999,1200,1189,1500,1018,,,,0,6691,7579,6691,0,1382,1270,833,999,1189,1018,,1018,,,,,,,,1,0,1382,1270,833,999,1189,1018,6691,OK
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2200,2185,2000,1832,1500,1067,2000,1724,2000,1837,2000,1552,,,,10982,10197,10155,10197,0,2185,1832,1067,1724,1837,1552,,1552,,,,,MISSING,MISSING,,1,0,2185,1832,1067,1724,1837,1552,10197,OK
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1300,1246,1100,979,900,585,1000,1014,1100,962,1000,748,,,,6097,5534,5588,5534,0,1246,979,585,1014,962,748,,748,,,,,MISSING,MISSING,,1,0,1246,979,585,1014,962,748,5534,OK
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1300,1081,1200,1013,900,548,1200,897,1200,963,1500,891,,,,6385,5393,5814,5393,0,1081,1013,548,897,963,891,,891,,,,,MISSING,MISSING,,1,0,1081,1013,548,897,963,891,5393,OK
DEPOT 02/04,24111,Co-op,CO-OP HOT SAUSAGE ROLL,Sutherland,P+3,Alternative,,,140,61,145,96,125,77,120,72,110,91,110,95,,,,595,492,612,492,0,61,96,77,72,91,95,,0,,,,,MISSING,MISSING,,1,0,61,96,77,72,91,95,492,OK
DEPOT 02/04,24112,Co-op,CO-OP HOT CHEESE BACON POTATO MEAL POT,Co-op,P+3,Alternative,,,65,55,65,45,50,32,50,27,50,53,55,53,,,,309,265,376,265,0,55,45,32,27,53,53,,53,,,,,MISSING,MISSING,,1,0,55,45,32,27,53,53,265,OK
DEPOT 02/04,24113,Co-op,CO-OP HOT MAC & CHEESE MEAL POT,Co-op,P+3,Alternative,,,65,46,65,50,45,37,50,26,45,46,48,40,,,,286,245,284,245,0,46,50,37,26,46,40,,40,,,,,MISSING,MISSING,,1,0,46,50,37,26,46,40,245,OK
