Week no.,WK 42,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
Customer code,Product Code,Plans Index Code,Product Description,Customer,USE BY:,,Saturday,,Sunday,,Monday,,Tuesday,,Wednesday,,Thursday,,Friday,,,,,,,,,ORDER CROSS-CHECK,,,,,,,,,,,FRIDGE SHEETS UP-TO-DATE?,,,,,,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,,,,
,,,,,,,13/07/19,,14/07/19,,15/07/19,,16/07/19,,17/07/19,,18/07/19,,19/07/19,,,,,LAST WEEK ACTUAL,W/E ACTUAL TOTAL ,Steve D. F/C,Total Cases,13/07/19,14/07/19,15/07/19,16/07/19,17/07/19,18/07/19,19/07/19,,19/07/2019,,,FRI D,FRI N,FRI THU,FRI FRI,,Case Size,13/07/19,14/07/19,15/07/19,16/07/19,17/07/19,18/07/19,19/07/19,Total,,,
0,,,,,,,Units,,Units,,Units,,Units,,Units,,Units,,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,,
,,,,,,,F/C,Actual,F/C,Actual,F/C,Actual,F/C,Actual,F/C,Actual,F/C,Actual,F/C,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAIN,28-Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,chicken change,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,2696,2928,6221,6208,5317,4768,5233,5384,5300,5072,3990,4656,3755,3712,,,,32880,32728,31897,4091,2928,6208,4768,5384,5072,4656,3712,,3712,,,,,MISSING,MISSING,,8,366,776,596,673,634,582,464,4091,OK,,23686
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,5502,5304,8839,8776,8207,7952,8282,8216,7770,7936,6611,7128,4385,4672,,,,49336,49984,50000,6248,5304,8776,7952,8216,7936,7128,4672,,4672,,,,,MISSING,MISSING,,8,663,1097,994,1027,992,891,584,6248,OK,,23687
7959353,24071,Sainsbury's,JS Pesto Chicken Skillet X4,Co-op,P+3,Skillet,525,408,1318,1068,1155,964,1037,924,1168,752,983,796,567,624,,,,5852,5536,6050,1384,408,1068,964,924,752,796,624,,624,,,,,,,,4,102,267,241,231,188,199,156,1384,OK,,24071
7958390,24072,Sainsbury's,JS Vegan Cheddar Ploughman's Skillet X4,Co-op,P+2,Skillet,307,384,868,844,853,748,756,756,752,720,571,572,546,644,,,,4520,4668,4623,1167,384,844,748,756,720,572,644,,644,,,,,,,,4,96,211,187,189,180,143,161,1167,OK,,24072
7958366,24073,Sainsbury's,JS Eggs Benedict Skillet X4,Co-op,P+3,Skillet,391,272,976,816,764,684,869,708,819,548,760,668,483,412,,,,4324,4108,5137,1027,272,816,684,708,548,668,412,,412,,,,,,,,4,68,204,171,177,137,167,103,1027,OK,,24073
7957184,24074,Sainsbury's,JS BBQ Chicken Wrap X4,Co-op,P+2,wrap,899,1028,2017,2024,1667,1564,1760,1648,1693,1600,1394,1464,1092,1276,,,,10272,10604,9146,2651,1028,2024,1564,1648,1600,1464,1276,,1276,,,,,,,,4,257,506,391,412,400,366,319,2651,OK,,24074
7958329,24075,Sainsbury's,JS Piri Piri Chicken Wrap X4,Co-op,P+2,wrap,769,720,1992,1760,1772,1412,1714,1592,1852,1308,1340,1240,1189,1140,,,,9512,9172,10427,2293,720,1760,1412,1592,1308,1240,1140,,1140,,,,,,,,4,180,440,353,398,327,310,285,2293,OK,,24075
7958339,24076,Sainsbury's,JS Indian Paneer & Beetroot Premium Wrap X4,Co-op,P+3,wrap,340,284,963,872,857,704,769,760,806,556,752,628,416,568,,,,4716,4372,4836,1093,284,872,704,760,556,628,568,,568,,,,,,,,4,71,218,176,190,139,157,142,1093,OK,,24076
7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,Co-op,P+2,wrap,542,616,1616,1560,1268,1180,1315,1232,1357,1260,1058,1056,811,820,,,,7716,7724,5768,1931,616,1560,1180,1232,1260,1056,820,,820,,,,,,,,4,154,390,295,308,315,264,205,1931,OK,,24077
7958353,24078,Sainsbury's,JS Spiced Chicken & Houmous Premium Wrap X4,Co-op,P+2,wrap,403,484,1266,1096,1088,952,995,1076,1092,844,848,788,718,744,,,,6080,5984,5710,1496,484,1096,952,1076,844,788,744,,744,,,,,,,,4,121,274,238,269,211,197,186,1496,OK,,24078
7958360,24090,Sainsbury's,JS Veggie New Yorker Skillet X4,Co-op,P+3,Skillet,265,444,1102,1004,819,756,748,776,806,768,752,724,416,592,,,,5084,5064,5247,1266,444,1004,756,776,768,724,592,,592,,,,,,,,4,111,251,189,194,192,181,148,1266,OK,,24090
7968185,24283,Sainsbury's,JS Cheese & Pickle Baguette X4,Co-op,P+1,Alternative,63,44,125,104,118,88,113,96,105,72,80,76,50,56,,,,600,536,633,134,44,104,88,96,72,76,56,,56,,,,,,,,4,11,26,22,24,18,19,14,134,OK,,24283
7968106,24284,Sainsbury's,JS Ham & Cheese Baguette X4,Co-op,P+1,Alternative,101,76,207,192,193,136,181,140,202,152,139,124,88,80,,,,1008,900,1081,225,76,192,136,140,152,124,80,,80,,,,,,,,4,19,48,34,35,38,31,20,225,OK,,24284
7956936,24169,Sainsbury's,JS All Day Breakfast Pot X4,Co-op,P+3,Alternative,248,104,264,248,336,164,328,172,168,128,92,168,134,88,,,,1044,1072,1060,268,104,248,164,172,128,168,88,,88,,,,,,,,4,26,62,41,43,32,42,22,268,OK,,24169
7956713,24170,Sainsbury's,JS Veggie Breakfast Pot X4,Co-op,P+3,Alternative,223,68,246,260,223,132,256,96,109,104,71,160,101,104,,,,904,924,864,231,68,260,132,96,104,160,104,,104,,,,,,,,4,17,65,33,24,26,40,26,231,OK,,24170
,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,170,189,90,54,66,96,90,104,100,145,110,166,390,496,,,,1029,1250,994,1250,189,54,96,104,145,166,496,,496,,,,,MISSING,MISSING,,1,189,54,96,104,145,166,496,1250,OK,,22882
,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,100,138,50,25,30,72,60,66,80,84,90,130,300,349,,,,808,864,800,864,138,25,72,66,84,130,349,,349,,,,,MISSING,MISSING,,1,138,25,72,66,84,130,349,864,OK,,22883
,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,Sainsbury's,P+2,Alternative,97,112,60,54,53,79,70,99,100,124,100,137,210,345,,,,768,950,725,950,112,54,79,99,124,137,345,,345,,,,,MISSING,MISSING,,1,112,54,79,99,124,137,345,950,OK,,#N/A
,23955,Sainsbury's,JS Seafood Platter x1,Sainsbury's,P+2,Alternative,70,63,50,21,22,25,40,40,50,56,60,65,160,172,,,,377,442,400,442,63,21,25,40,56,65,172,,172,,,,,MISSING,MISSING,,1,63,21,25,40,56,65,172,442,OK,,#N/A
,23956,Sainsbury's,JS Classic Sandwich Platter x1,Sainsbury's,P+2,Alternative,200,256,100,85,80,122,150,160,125,172,160,217,600,591,,,,1534,1603,1432,1603,256,85,122,160,172,217,591,,591,,,,,MISSING,MISSING,,1,256,85,122,160,172,217,591,1603,OK,,#N/A
7972079,24477,Sainsbury's,JS Mini Roll Platter,Sainsbury's,P+2,Alternative,,,,,,,,,,,,,,0,,,,0,0,200,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
7972085,24478,Sainsbury's,JS Party Sandwich Platter,Sainsbury's,P+2,Alternative,,,80,3,60,3,60,15,60,15,60,52,60,157,,,,0,245,350,245,0,3,3,15,15,52,157,,157,,,,,MISSING,MISSING,,1,0,3,3,15,15,52,157,245,OK,,#N/A
7972089,24479,Sainsbury's,JS Afternoon Tea Sandwich Platter,Sainsbury's,P+2,Alternative,,,,,,,,,,,,,,0,,,,0,0,200,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
7972091,24480,Sainsbury's,JS Premium Sandwich Platter,Sainsbury's,P+2,Alternative,,,,,,,,,,,,,,0,,,,0,0,200,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24665,Sainsbury's,JS EURO Ham & Cheese s/w Grab Bag ,Sainsbury's,P+2,Alternative,,,20,4,20,18,20,10,20,2,20,17,20,20,,,,#N/A,71,#N/A,18,0,4,18,10,2,17,20,,20,,,,,MISSING,MISSING,,4,0,1,5,3,1,4,5,18,OK,,#N/A
,24666,Sainsbury's,JS EURO Chicken & Avocado s/w Grab Bag ,Sainsbury's,P+2,Alternative,,,20,4,20,13,20,9,20,2,20,10,20,16,,,,#N/A,54,#N/A,14,0,4,13,9,2,10,16,,16,,,,,MISSING,MISSING,,4,0,1,3,2,1,3,4,14,OK,,#N/A
,24667,Sainsbury's,"JS EURO Mozzarella, Tomato and Pesto Wrap ",Sainsbury's,P+2,wrap,,,20,4,20,14,20,11,20,4,20,17,20,16,,,,#N/A,66,#N/A,17,0,4,14,11,4,17,16,,16,,,,,MISSING,MISSING,,4,0,1,4,3,1,4,4,17,OK,,#N/A
,24658,Sainsbury's,JS EURO Falafel & Houmous Wrap ,Sainsbury's,P+2,wrap,,,20,4,20,9,20,8,20,2,20,11,20,16,,,,#N/A,50,#N/A,13,0,4,9,8,2,11,16,,16,,,,,MISSING,MISSING,,4,0,1,2,2,1,3,4,13,OK,,#N/A
,24668,Sainsbury's,JS EURO Southern Fried Chicken Wrap ,Sainsbury's,P+2,wrap,,,20,10,20,7,20,8,20,8,20,20,20,17,,,,#N/A,70,#N/A,18,0,10,7,8,8,20,17,,17,,,,,MISSING,MISSING,,4,0,3,2,2,2,5,4,18,OK,,#N/A
,24675,Sainsbury's,"JS EURO Cheese Ploughman's Sub Roll 10"" ",Sainsbury's,P+2,Alternative,,,20,10,20,11,20,16,20,11,20,27,20,28,,,,#N/A,103,#N/A,26,0,10,11,16,11,27,28,,28,,,,,MISSING,MISSING,,4,0,3,3,4,3,7,7,26,OK,,#N/A
,24669,Sainsbury's,"JS EURO Ham & Egg Sub Roll 10"" ",Sainsbury's,P+3,Alternative,,,20,6,20,12,20,13,20,5,20,22,20,27,,,,#N/A,85,#N/A,21,0,6,12,13,5,22,27,,27,,,,,MISSING,MISSING,,4,0,2,3,3,1,6,7,21,OK,,#N/A
,24656,Sainsbury's,JS EURO Chicken Salad Skillet ,Sainsbury's,P+3,Skillet,,,20,11,20,31,20,25,20,19,20,33,20,37,,,,#N/A,156,#N/A,26,0,11,31,25,19,33,37,,37,,,,,MISSING,MISSING,,6,0,2,5,4,3,6,6,26,OK,,#N/A
,24657,Sainsbury's,JS EURO Chicken & Maple Cured Bacon Skillet ,Sainsbury's,P+3,Skillet,,,20,7,20,21,20,27,20,18,20,32,20,31,,,,#N/A,136,#N/A,23,0,7,21,27,18,32,31,,31,,,,,MISSING,MISSING,,6,0,1,4,5,3,5,5,23,OK,,#N/A
,24660,Sainsbury's,"JS EURO MeatFeast Sub Roll 10 "" ",Sainsbury's,P+3,Alternative,,,20,9,20,4,20,14,20,11,20,15,20,19,,,,#N/A,72,#N/A,18,0,9,4,14,11,15,19,,19,,,,,MISSING,MISSING,,4,0,2,1,4,3,4,5,18,OK,,#N/A
,24670,Sainsbury's,"JS EURO Tuna & Cucumber Sub Roll 10"" ",Sainsbury's,P+3,Alternative,,,20,10,20,19,20,17,20,9,20,23,20,28,,,,#N/A,106,#N/A,27,0,10,19,17,9,23,28,,28,,,,,MISSING,MISSING,,4,0,3,5,4,2,6,7,27,OK,,#N/A
,24671,Sainsbury's,JS EURO Duck & Hoisin Wrap ,Sainsbury's,P+2,wrap,,,20,4,20,8,20,17,20,9,20,19,20,20,,,,#N/A,77,#N/A,19,0,4,8,17,9,19,20,,20,,,,,MISSING,MISSING,,4,0,1,2,4,2,5,5,19,OK,,#N/A
,24674,Sainsbury's,"JS EURO Brie, Bacon & Chilli Chutney Skillet ",Sainsbury's,P+2,Alternative,,,20,8,20,22,20,21,20,13,20,24,20,25,,,,#N/A,113,#N/A,28,0,8,22,21,13,24,25,,25,,,,,MISSING,MISSING,,4,0,2,6,5,3,6,6,28,OK,,#N/A
,24659,Sainsbury's,JS EURO BBQ Chicken Wrap ,Co-op,P+2,wrap,,,20,8,20,2,20,3,20,5,20,8,20,7,,,,#N/A,33,#N/A,8,0,8,2,3,5,8,7,,7,,,,,,,,4,0,2,1,1,1,2,2,8,OK,,#N/A
,24663,Sainsbury's,JS EURO Piri Piri Chicken Wrap,Co-op,P+2,wrap,,,20,2,20,6,20,3,20,6,20,10,20,11,,,,#N/A,38,#N/A,10,0,2,6,3,6,10,11,,11,,,,,,,,4,0,1,2,1,2,3,3,10,OK,,#N/A
,24664,Sainsbury's,JS EURO Veggie New Yorker Skillet ,Co-op,P+3,Skillet,,,20,6,20,12,20,10,20,14,20,18,20,18,,,,#N/A,78,#N/A,20,0,6,12,10,14,18,18,,18,,,,,,,,4,0,2,3,3,4,5,5,20,OK,,#N/A
,18315,Sainsbury's PFS,JS PFS Cheese with Red Onion Skillet x 1,Sainsbury's,P+3,Skillet,,,1206,1197,1206,1197,1206,1197,1206,1199,1206,1168,1206,1164,,,,7041,7122,7546,7122,0,1197,1197,1197,1199,1168,1164,,1164,,,,,MISSING,MISSING,,1,0,1197,1197,1197,1199,1168,1164,7122,OK,,18315
,22186,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x 1,Sainsbury's,P+2,wrap,,,534,365,534,382,534,397,534,449,534,458,534,411,,,,2433,2462,2816,2462,0,365,382,397,449,458,411,,411,,,MISSING,MISSING,MISSING,MISSING,,1,0,365,382,397,449,458,411,2462,OK,,22186
,22187,Sainsbury's PFS,"JS PFS Ham & Egg Sub Roll 10"" x 1",Sainsbury's,P+3,Alternative,,,255,284,255,275,255,264,255,239,255,166,255,195,,,,1297,1423,1184,1423,0,284,275,264,239,166,195,,195,,,,,MISSING,MISSING,,1,0,284,275,264,239,166,195,1423,OK,,22187
,23990,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,Sainsbury's,P+3,Skillet,,,502,619,502,601,502,592,502,554,502,394,502,446,,,,2883,3206,3094,534,0,619,601,592,554,394,446,,446,,,,,MISSING,MISSING,,6,0,103,100,99,92,66,74,534,OK,,#N/A
,23992,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,Sainsbury's,P+3,Skillet,,,398,480,398,480,398,480,398,482,398,406,398,406,,,,2587,2734,2254,342,0,480,480,480,482,406,406,,406,,,,,MISSING,MISSING,,8,0,60,60,60,60,51,51,342,OK,,#N/A
,22188,Sainsbury's PFS,TTD PFS Ham & Cheese s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,22188
,22189,Sainsbury's PFS,"JS PFS Chicken, Bacon & Caesar Wrap x 1",Sainsbury's,P+2,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,22189
,22211,Sainsbury's PFS,TTD PFS New Yorker s/w Grab Bag x 1,Sainsbury's,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,22211
,22212,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,Sainsbury's,P+2,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,22212
,22715,Sainsbury's PFS,JS PFS Chicken & Maple Cured Bacon Skillet x 1,Sainsbury's,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,22715
,22716,Sainsbury's PFS,JS PFS Chicken Fajita Triple Wrap x  1,Sainsbury's,P+2,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,22716
,23991,Sainsbury's PFS,JS PFS Falafel & Houmous Wrap x 1,Sainsbury's,P+2,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,23994,Sainsbury's PFS,TTD PFS Chicken & Avocado s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,23996,Sainsbury's PFS,JS PFS BGTY Tuna & Cucumber Skillet x 1,Sainsbury's,P+2,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,23998,Sainsbury's PFS,"JS PFS Tuna & Cucumber Sub Roll 10"" x1",Sainsbury's,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,,,,M11724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,14%,,5%,,8%,,8%,,9%,,17%,,39%,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
,SUTHERLAND,,Totals JS,,,,79420,82189,151923,145458,131746,123026,135268,131754,130237,125203,106158,110004,81298,88551,0,0,0,#N/A,806185,#N/A,181757,82189,145458,123026,131754,125203,110004,88551,0,88551,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23850,Sutherland,GU All Day Breakfast Panini,Sutherland,P+4,Alternative,,,10,2,10,1,10,1,10,2,10,3,10,2,,,,11,11,17,11,0,2,1,1,2,3,2,,0,,,,,MISSING,MISSING,,1,0,2,1,1,2,3,2,11,OK,,23850
,23851,Sutherland,GU Tuna Melt Panini,Sutherland,P+4,Alternative,,,10,1,10,,10,1,10,,10,3,10,0,,,,5,5,6,5,0,1,0,1,0,3,0,,0,,,,,MISSING,MISSING,,1,0,1,0,1,0,3,0,5,OK,,23851
,23853,Sutherland,GU Chicken & Red Pepper Panini,Sutherland,P+4,Alternative,,,10,2,10,,10,3,10,1,10,2,10,0,,,,8,8,10,8,0,2,0,3,1,2,0,,0,,,,,MISSING,MISSING,,1,0,2,0,3,1,2,0,8,OK,,23853
,23849,Sutherland,GU Cheese Toastie,Sutherland,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,23849
,23852,Sutherland,GU Ham & Cheese Toastie,Sutherland,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,23852
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Totals SUTHERLAND,,,,0,0,30,5,30,1,30,5,30,3,30,8,30,2,0,0,0,24,24,33,24,0,5,1,5,3,8,2,0,0,0,0,0,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1421206,#N/A,,112690,259527,214822,224248,226293,199334,184292,0,69709,,,,,,,,,,,,,,,,,,,
,,,,,,,114055,114055,259571,259571,213700,213700,225574,225574,227196,227196,198482,198482,180943,180943,,,,,Prod Plan Checks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrap,418960,29.48%,,,,,,Fri Night,,Sat / Sun,,Sun/Mon,,Mon/Tue,,Tue/Wed,,Wed/Thu,,Thu Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skillet,529539,37.26%,,,,,,CHECK,,CHECK,,CHECK,,CHECK,,CHECK,,CHECK,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baguette,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alternative,472707,33.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.101948064,,0.180427569,,0.15260269,,0.16342899,,0.155303063,,0.13645007,,0.109839553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
