Week no.,WK 38,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
50422415,23357,Asda,AS Chicken & Bacon Caesar Sub Roll x 4,Asda,P+3,Alternative,450,364,900,464,1000,484,1000,488,900,620,1000,372,800,284,,,,4948,3076,4934,769,364,464,484,488,620,372,284,,284,,,,,MISSING,MISSING,,4,91,116,121,122,155,93,71,769,OK,,23357
50535479,23870,Asda,AS Chicken Fajita Wrap x4,Asda,P+3,Wrap,580,520,1100,836,1200,696,1300,900,1300,980,1500,828,900,636,,,,6772,5396,6946,1349,520,836,696,900,980,828,636,,636,,,,,MISSING,MISSING,,4,130,209,174,225,245,207,159,1349,OK,,23870
50535476,23871,Asda,AS Chicken Bacon Caesar Wrap x 6,Asda,P+3,Wrap,1600,1380,5000,3726,4000,1926,4500,2658,4000,3018,4000,1566,2400,1986,,,,21420,16260,21550,2710,1380,3726,1926,2658,3018,1566,1986,,1986,,,,,MISSING,MISSING,,6,230,621,321,443,503,261,331,2710,OK,,23871
50302720,22678,Asda,AS Loaded Tomato &Basil Chicken Salad,Asda,P+4,Alternative,500,400,1000,812,800,552,1000,504,1000,952,1000,1512,800,924,,,,4284,5656,6000,1414,400,812,552,504,952,1512,924,,924,,,,,MISSING,MISSING,,4,100,203,138,126,238,378,231,1414,OK,,22678
50302723,22681,Asda,AS Loaded Chicken & Bacon Salad,Asda,P+4,Alternative,500,388,1200,1520,1000,896,1000,968,1000,1248,1000,1084,800,1184,,,,5284,7288,5000,1822,388,1520,896,968,1248,1084,1184,,1184,,,,,MISSING,MISSING,,4,97,380,224,242,312,271,296,1822,OK,,22681
,23753,Asda Café,ASC Cheese Savoury Stack x4,Asda,P+4,Alternative,300,276,330,272,320,312,220,196,350,360,280,244,320,320,,,,2060,1980,2046,495,276,272,312,196,360,244,320,,320,,,,,MISSING,MISSING,,4,69,68,78,49,90,61,80,495,OK,,23753
,23754,Asda Café,"ASC Chicken, Stuffing & Bacon Stack x4",Asda,P+4,Alternative,300,228,300,296,330,304,200,184,350,316,280,256,320,288,,,,1896,1872,1884,468,228,296,304,184,316,256,288,,288,,,,,MISSING,MISSING,,4,57,74,76,46,79,64,72,468,OK,,23754
,23755,Asda Café,"ASC Ham, Cheese & Pickle Stack x4",Asda,P+4,Alternative,300,268,350,308,350,304,200,176,350,356,280,260,320,356,,,,2092,2028,2067,507,268,308,304,176,356,260,356,,356,,,,,MISSING,MISSING,,4,67,77,76,44,89,65,89,507,OK,,23755
,23756,Asda Café,ASC Chicken & Bacon Caesar Wrap x4,Asda,P+4,Alternative,120,112,180,160,180,144,100,116,180,140,110,136,160,148,,,,940,956,958,239,112,160,144,116,140,136,148,,148,,,,,MISSING,MISSING,,4,28,40,36,29,35,34,37,239,OK,,23756
,23759,Asda Café,ASC BLT Stack x4,Asda,P+4,Alternative,288,276,310,244,284,304,200,192,330,372,280,280,350,304,,,,1960,1972,1927,493,276,244,304,192,372,280,304,,304,,,,,MISSING,MISSING,,4,69,61,76,48,93,70,76,493,OK,,23759
,24319,Asda Café,ASC Chicken Fajita Hot Wrap x4,Asda,P+7,Alternative,200,152,200,168,200,184,150,120,220,176,180,148,180,156,,,,1232,1104,1211,276,152,168,184,120,176,148,156,,156,,,,,MISSING,MISSING,,4,38,42,46,30,44,37,39,276,OK,,#N/A
,24320,Asda Café,ASC Meatball Hot Wrap x4,Asda,P+7,Alternative,200,116,200,184,200,168,130,104,220,180,150,144,180,136,,,,1200,1032,1190,258,116,184,168,104,180,144,136,,136,,,,,MISSING,MISSING,,4,29,46,42,26,45,36,34,258,OK,,#N/A
,24331,Asda Café,ASC Tuna Melt Panini x4,Asda,P+7,Alternative,550,488,550,496,550,584,300,328,550,504,460,452,550,536,,,,3416,3388,3338,847,488,496,584,328,504,452,536,,536,,,,,MISSING,MISSING,,4,122,124,146,82,126,113,134,847,OK,,24331
,24332,Asda Café,ASC Mozzarella & Pesto Panini x4,Asda,P+7,Alternative,400,380,500,404,480,488,260,240,460,468,350,344,420,468,,,,2752,2792,2719,698,380,404,488,240,468,344,468,,468,,,,,MISSING,MISSING,,4,95,101,122,60,117,86,117,698,OK,,24332
,24333,Asda Café,ASC Chicken & Chorizo Panini x4,Asda,P+7,Alternative,500,476,530,460,500,520,300,280,500,516,410,384,460,508,,,,3116,3144,3047,786,476,460,520,280,516,384,508,,508,,,,,MISSING,MISSING,,4,119,115,130,70,129,96,127,786,OK,,#N/A
,24334,Asda Café,ASC Cheese & Ham Panini x4,Asda,P+7,Alternative,600,540,620,588,630,656,350,376,600,652,570,492,300,616,,,,3960,3920,3903,980,540,588,656,376,652,492,616,,616,,,,,MISSING,MISSING,,4,135,147,164,94,163,123,154,980,OK,,#N/A
,24335,Asda Café,ASC Cheese & Tomato Toastie x4,Asda,P+7,Alternative,450,448,450,476,500,512,300,264,460,472,400,380,400,468,,,,2856,3020,2950,755,448,476,512,264,472,380,468,,468,,,,,MISSING,MISSING,,4,112,119,128,66,118,95,117,755,OK,,#N/A
,24336,Asda Café,ASC Ham & Cheese Toastie x4,Asda,P+7,Alternative,500,496,550,592,580,580,350,336,600,584,500,448,520,612,,,,3544,3648,3532,912,496,592,580,336,584,448,612,,612,,,,,MISSING,MISSING,,4,124,148,145,84,146,112,153,912,OK,,#N/A
,24337,Asda Café,ASC ADB Topped Toastie x4,Asda,P+7,Alternative,280,236,300,248,300,252,180,148,300,264,220,160,236,236,,,,1668,1544,1658,386,236,248,252,148,264,160,236,,236,,,,,MISSING,MISSING,,4,59,62,63,37,66,40,59,386,OK,,#N/A
launch 26/06,23606,Asda,AS 16-PIECE WRAP PLATTER,Asda,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,6,0,0,0,0,0,0,0,0,OK,,23606
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,496,,592,,580,,336,,584,,448,,612,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,236,,248,,252,,148,,264,,160,,236,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,448,,476,,512,,264,,472,,380,,468,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,,,,,,,,11%,,18%,,13%,,17%,,16%,,14%,,12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,17700,15980,31904,26294,27140,18710,30670,24726,29370,24042,25916,20350,20588,17710,0,0,0,166248,147184,168022,28633,14032,26762,20938,21698,24878,19814,19062,0,19062,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,126,140,110,132,127,88,118,120,85,112,118,108,95,80,,,,836,780,791,195,140,132,88,120,112,108,80,,0,,,,,,,,4,35,33,22,30,28,27,20,195,OK,,21459
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,159,180,140,148,139,112,149,164,112,120,143,144,101,112,,,,1008,980,1000,245,180,148,112,164,120,144,112,,0,,,,,,,,4,45,37,28,41,30,36,28,245,OK,,21460
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,171,188,147,168,143,136,143,160,111,140,152,132,111,104,,,,1008,1028,1007,257,188,168,136,160,140,132,104,,0,,,,,,,,4,47,42,34,40,35,33,26,257,OK,,21461
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,157,188,145,176,144,132,145,156,112,132,148,128,104,100,,,,1032,1012,1024,253,188,176,132,156,132,128,100,,0,,,,,,,,4,47,44,33,39,33,32,25,253,OK,,21462
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,168,184,152,180,152,136,152,180,108,124,151,148,121,116,,,,1060,1068,1037,267,184,180,136,180,124,148,116,,0,,,,,,,,4,46,45,34,45,31,37,29,267,OK,,21463
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,135,132,122,140,106,84,121,132,84,100,120,116,93,92,,,,800,796,801,199,132,140,84,132,100,116,92,,0,,,,,,,,4,33,35,21,33,25,29,23,199,OK,,21465
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,156,168,140,164,142,132,147,160,111,120,149,144,106,100,,,,1032,988,974,247,168,164,132,160,120,144,100,,0,,,,,,,,4,42,41,33,40,30,36,25,247,OK,,21466
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,172,188,153,180,148,124,159,168,123,148,158,136,123,116,,,,1080,1060,1078,265,188,180,124,168,148,136,116,,0,,,,,,,,4,47,45,31,42,37,34,29,265,OK,,21467
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,185,208,180,204,164,144,181,184,132,148,185,160,126,124,,,,1224,1172,1212,293,208,204,144,184,148,160,124,,0,,,,,,,,4,52,51,36,46,37,40,31,293,OK,,21468
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,164,184,154,188,151,132,159,172,118,148,160,160,110,124,,,,1096,1108,1050,277,184,188,132,172,148,160,124,,0,,,,,,,,4,46,47,33,43,37,40,31,277,OK,,21471
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,176,200,156,188,159,144,168,168,126,144,171,160,123,128,,,,1120,1132,1114,283,200,188,144,168,144,160,128,,0,,,,,,,,4,50,47,36,42,36,40,32,283,OK,,21732
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,126,140,113,160,124,108,115,136,100,116,114,116,102,96,,,,888,872,858,218,140,160,108,136,116,116,96,,0,,,,,,,,4,35,40,27,34,29,29,24,218,OK,,21733
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,836,792,861,916,750,768,853,860,785,856,828,840,1003,924,,,,5920,5956,5868,1489,792,916,768,860,856,840,924,,0,,,,,,,,4,198,229,192,215,214,210,231,1489,OK,,21767
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,216,256,191,240,191,184,190,208,153,176,191,192,147,136,,,,1348,1392,1319,348,256,240,184,208,176,192,136,,0,,,,,MISSING,MISSING,,4,64,60,46,52,44,48,34,348,OK,,22796
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,813,796,823,896,681,680,788,800,703,800,842,788,926,788,,,,5412,5548,5294,1387,796,896,680,800,800,788,788,,0,,,,,MISSING,MISSING,,4,199,224,170,200,200,197,197,1387,OK,,22799
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,556,536,621,596,533,440,615,524,487,512,613,508,585,588,,,,4004,3704,3929,926,536,596,440,524,512,508,588,,0,,,,,MISSING,MISSING,,4,134,149,110,131,128,127,147,926,OK,,23840
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,328,292,366,264,283,256,303,280,316,312,331,276,348,340,,,,2108,2020,2149,505,292,264,256,280,312,276,340,,0,,,,,MISSING,MISSING,,4,73,66,64,70,78,69,85,505,OK,,23842
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,522,536,597,556,512,448,513,512,480,460,544,460,593,580,,,,3672,3552,3679,888,536,556,448,512,460,460,580,,0,,,,,MISSING,MISSING,,4,134,139,112,128,115,115,145,888,OK,,23843
HOT EAT,24185,BP,BP All Day Breakfast Sub Roll x4,BP,P+6,Alternative,1501,1348,1618,1584,1276,1020,1426,1288,1406,1384,1538,1432,1709,1548,,,,9768,9604,9633,2401,1348,1584,1020,1288,1384,1432,1548,,0,,,,,MISSING,MISSING,,4,337,396,255,322,346,358,387,2401,OK,,#N/A
HOT EAT,24186,BP,BP Egg & Mushroom Croissant x4,BP,P+4,Alternative,400,324,500,408,400,324,500,352,500,384,500,316,500,360,,,,2600,2468,2900,617,324,408,324,352,384,316,360,,0,,,,,MISSING,MISSING,,4,81,102,81,88,96,79,90,617,OK,,#N/A
HOT EAT,24187,BP,"BP Sausage, Bacon & Cheese Wrap x4",BP,P+7,Alternative,650,692,800,652,600,520,700,604,600,584,600,624,600,676,,,,4328,4352,4575,1088,692,652,520,604,584,624,676,,0,,,,,MISSING,MISSING,,4,173,163,130,151,146,156,169,1088,OK,,#N/A
HOT EAT,24188,BP,BP Hunters Chicken Sub Roll x4,BP,P+7,Alternative,549,528,562,520,501,412,502,480,503,456,558,420,568,548,,,,3480,3364,3489,841,528,520,412,480,456,420,548,,0,,,,,MISSING,MISSING,,4,132,130,103,120,114,105,137,841,OK,,#N/A
HOT EAT,24189,BP,BP Italian Meat Feast Sub Roll x4,BP,P+7,Alternative,450,508,700,476,450,372,600,416,500,404,600,408,600,476,1208,1208,1208,3200,3060,3503,765,508,476,372,416,404,408,476,,0,,,,,MISSING,MISSING,,4,127,119,93,104,101,102,119,765,OK,,#N/A
HOT EAT,24190,BP,BP Tuna Melt Panini x4,BP,P+7,Alternative,450,416,550,416,500,372,500,412,500,432,500,384,500,528,,,,3020,2960,3103,740,416,416,372,412,432,384,528,,0,,,,,MISSING,MISSING,,4,104,104,93,103,108,96,132,740,OK,,#N/A
HOT EAT,24191,BP,BP Mini Cheese & Tomato Toastie x4,BP,P+7,Alternative,200,200,400,172,250,172,400,164,400,172,400,144,400,184,,,,1508,1208,1700,302,200,172,172,164,172,144,184,,0,,,,,MISSING,MISSING,,4,50,43,43,41,43,36,46,302,OK,,#N/A
HOT EAT,24192,BP,BP Bacon Bap x4,BP,P+7,Alternative,1769,1952,1968,2036,1636,1512,1857,1792,1799,1808,1923,1824,2125,1984,,,,12844,12908,12568,3227,1952,2036,1512,1792,1808,1824,1984,,0,,,,,MISSING,MISSING,,4,488,509,378,448,452,456,496,3227,OK,,24192
HOT EAT,24193,BP,BP Sausage Bap x4,BP,P+7,Alternative,1731,1996,1936,2036,1576,1464,1814,1712,1749,1752,1908,1768,2076,1936,,,,12488,12664,12172,3166,1996,2036,1464,1712,1752,1768,1936,,0,,,,,MISSING,MISSING,,4,499,509,366,428,438,442,484,3166,OK,,#N/A
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4449) 1KG Tubs",BP,,Alternative,2,2,2,3,2,1,2,2,2,1,2,2,2,2,,,,13,13,13,3,2,3,1,2,1,2,2,,0,,,,,MISSING,MISSING,,5,0,1,0,0,0,0,0,3,OK,,#N/A
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,3,2,0,2,2,2,,2,2,2,,,,,9,9,10,2,2,3,0,2,0,2,0,,0,,,,,MISSING,MISSING,,4,1,1,0,1,0,1,0,2,OK,,#N/A
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,2,2,3,2,1,2,2,2,,2,2,2,1,,,,11,11,11,6,2,3,1,2,0,2,1,,0,,,,,MISSING,MISSING,,2,1,2,1,1,0,1,1,6,OK,,#N/A
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,2,2,2,2,2,0,2,2,2,,2,2,2,,,,,8,8,8,2,2,2,0,2,0,2,0,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,2,OK,,#N/A
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,2,2,2,3,2,0,2,2,2,1,2,2,2,1,,,,11,11,11,3,2,3,0,2,1,2,1,,0,,,MISSING,MISSING,MISSING,MISSING,,4,1,1,0,1,0,1,0,3,OK,,#N/A
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,2124,stock,2368,stock,1448,stock,1660,stock,1656,stock,1628,stock,1712,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,916,0,916,0,768,0,860,0,856,0,840,0,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,896,0,896,0,680,0,800,0,800,0,788,0,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,556,0,556,0,448,0,512,0,460,0,460,0,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11842,,BP TOASTIES TO BAKE (Mini Toastie),,,,0,400,0,344,0,344,0,328,0,344,0,288,0,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,916,768,860,856,840,924,,,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,12872,13278,14212,13805,11843,10418,13324,12310,12210,12045,13653,12042,14001,12891,0,0,0,87936,86808,87880,21704,13282,13810,10418,12314,12046,12046,12892,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19463,Co-op,Co-op Ham & Cheese Skillet,Co-op,P+4,Skillet,,,12000,11449,13000,8381,13000,13374,12000,12676,12000,11738,14500,16355,,,,81929,73973,77864,73973,0,11449,8381,13374,12676,11738,16355,,16355,,,,,MISSING,MISSING,,1,0,11449,8381,13374,12676,11738,16355,73973,OK,,19463
,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+3,wrap,,,8000,7215,8500,5298,8900,8068,8000,7893,8000,7827,9500,10226,,,,52952,46527,51652,46527,0,7215,5298,8068,7893,7827,10226,,10226,,,,,,MISSING,,1,0,7215,5298,8068,7893,7827,10226,46527,OK,,19488
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,4000,3665,4000,3575,3200,2540,3200,3484,4000,4136,3500,3884,,,,23072,21284,22646,21284,0,3665,3575,2540,3484,4136,3884,,3884,,,,,,MISSING,,1,0,3665,3575,2540,3484,4136,3884,21284,OK,,19489
,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,7000,6245,7500,6383,5800,5079,6500,6634,7200,7342,7000,6974,,,,42943,38657,40454,38657,0,6245,6383,5079,6634,7342,6974,,6974,,,,,MISSING,MISSING,,1,0,6245,6383,5079,6634,7342,6974,38657,OK,,19490
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,3500,3283,3500,2774,2300,2004,3000,2893,3200,3118,3200,3002,,,,18227,17074,19140,17074,0,3283,2774,2004,2893,3118,3002,,3002,,,,,MISSING,MISSING,,1,0,3283,2774,2004,2893,3118,3002,17074,OK,,19491
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,3500,3083,3000,2477,2000,1489,2600,2665,2600,2485,2500,2208,,,,15442,14407,16823,14407,0,3083,2477,1489,2665,2485,2208,,2208,,,,,,MISSING,,1,0,3083,2477,1489,2665,2485,2208,14407,OK,,19495
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,3800,3610,4000,2478,3800,3708,3500,3743,3200,3418,2800,3913,,,,22493,20870,22445,20870,0,3610,2478,3708,3743,3418,3913,,3913,,,,,MISSING,MISSING,,1,0,3610,2478,3708,3743,3418,3913,20870,OK,,20130
,20453,Co-op,Co-op Low Fat Ham Salad Skillet,Co-op,P+3,Skillet,,,3500,2773,3000,1947,2200,1806,2500,2293,2300,2315,2500,1739,,,,14416,12873,14097,12873,0,2773,1947,1806,2293,2315,1739,,1739,,,,,MISSING,MISSING,,1,0,2773,1947,1806,2293,2315,1739,12873,OK,,20453
,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,,1500,1183,1500,1094,1000,748,1200,971,1200,1057,1500,937,,,,6721,5990,6483,5990,0,1183,1094,748,971,1057,937,,937,,,,,,,,1,0,1183,1094,748,971,1057,937,5990,OK,,#N/A
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2200,2027,2000,1751,1300,1043,2000,1616,2000,1751,2000,1448,,,,10437,9636,10374,9636,0,2027,1751,1043,1616,1751,1448,,1448,,,,,MISSING,MISSING,,1,0,2027,1751,1043,1616,1751,1448,9636,OK,,22844
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1300,1143,1000,879,1000,419,1000,969,1100,948,1000,616,,,,2725,4974,5719,4974,0,1143,879,419,969,948,616,,616,,,,,MISSING,MISSING,,1,0,1143,879,419,969,948,616,4974,OK,,22845
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1100,1060,1100,923,800,566,1200,921,1200,952,1500,864,,,,5429,5286,5518,5286,0,1060,923,566,921,952,864,,864,,,,,MISSING,MISSING,,1,0,1060,923,566,921,952,864,5286,OK,,22846
,24111,Co-op,CO-OP HOT SAUSAGE ROLL,Sutherland,P+3,Alternative,,,60,89,100,61,90,67,120,57,110,88,110,55,,,,422,417,497,417,0,89,61,67,57,88,55,,0,,,,,MISSING,MISSING,,1,0,89,61,67,57,88,55,417,OK,,#N/A
,24120,Co-op,CO-OP HOT TUNA MELT PANINI,Co-op,P+3,Alternative,,,60,59,80,42,60,57,75,35,80,53,75,59,,,,328,305,344,305,0,59,42,57,35,53,59,,59,,,,,MISSING,MISSING,,1,0,59,42,57,35,53,59,305,OK,,#N/A
,24121,Co-op,CO-OP HOT CHEESE BURGER,Co-op,P+3,Alternative,,,60,59,80,40,60,44,65,27,55,47,55,44,,,,307,261,316,261,0,59,40,44,27,47,44,,44,,,,,,,,1,0,59,40,44,27,47,44,261,OK,,#N/A
,24122,Co-op,CO-OP HOT SOUTHERN FRIED CHICKEN BURGER,Co-op,P+3,Alternative,,,60,56,80,39,60,53,75,24,65,45,65,47,,,,341,264,345,264,0,56,39,53,24,45,47,,47,,,,,MISSING,MISSING,,1,0,56,39,53,24,45,47,264,OK,,#N/A
,24123,Co-op,CO-OP HOT BACON ROLL,Co-op,P+3,Alternative,,,100,97,100,80,80,69,115,65,100,86,100,66,,,,462,463,492,463,0,97,80,69,65,86,66,,66,,,,,MISSING,MISSING,,1,0,97,80,69,65,86,66,463,OK,,#N/A
,24395,Co-op,COOP GU Ham & Cheese Toastie,Co-op,P+4,Alternative,,,15,5,15,7,15,0,15,13,15,9,15,5,,,,39,39,21,39,0,5,7,0,13,9,5,,5,,,,,MISSING,MISSING,,1,0,5,7,0,13,9,5,39,OK,,#N/A
,24396,Co-op,COOP GU Cheese Toastie,Co-op,P+4,Alternative,,,15,1,15,5,15,4,15,4,15,3,15,2,,,,19,19,21,19,0,1,5,4,4,3,2,,2,,,,,MISSING,MISSING,,1,0,1,5,4,4,3,2,19,OK,,#N/A
,24397,Co-op,COOP GU Tuna Melt Panini,Co-op,P+4,Alternative,,,15,5,15,4,15,6,15,13,15,3,15,1,,,,32,32,22,32,0,5,4,6,13,3,1,,1,,,,,MISSING,MISSING,,1,0,5,4,6,13,3,1,32,OK,,#N/A
