Week no.,WK 36,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
50422414,23356,Asda,AS Ham & Cheese Sub Roll x 4,Asda,P+3,Alternative,1000,688,1000,1408,1800,1288,1600,1540,1600,1092,1100,948,1000,392,,,,6696,7356,8202,1839,688,1408,1288,1540,1092,948,392,,392,,,,,MISSING,MISSING,,4,172,352,322,385,273,237,98,1839,OK,,23356
50422415,23357,Asda,AS Chicken & Bacon Caesar Sub Roll x 4,Asda,P+3,Alternative,500,384,600,872,1100,936,1000,912,1000,788,1000,736,800,320,,,,4596,4948,5016,1237,384,872,936,912,788,736,320,,320,,,,,MISSING,MISSING,,4,96,218,234,228,197,184,80,1237,OK,,23357
50535479,23870,Asda,AS Chicken Fajita Wrap x4,Asda,P+3,Wrap,600,496,800,1056,1500,1128,1300,1236,1400,1168,1500,1080,1000,608,,,,6328,6772,6957,1693,496,1056,1128,1236,1168,1080,608,,608,,,,,MISSING,MISSING,,4,124,264,282,309,292,270,152,1693,OK,,23870
50535476,23871,Asda,AS Chicken Bacon Caesar Wrap x 6,Asda,P+3,Wrap,2000,1428,4000,5136,4000,2454,4000,4950,4000,3510,4000,1728,2400,2214,,,,19164,21420,20143,3570,1428,5136,2454,4950,3510,1728,2214,,2214,,,,,MISSING,MISSING,,6,238,856,409,825,585,288,369,3570,OK,,23871
50302720,22678,Asda,AS Loaded Tomato &Basil Chicken Salad,Asda,P+4,Alternative,500,316,1300,560,800,620,1000,808,1000,248,1000,1032,1000,700,,,,6312,4284,7234,1071,316,560,620,808,248,1032,700,,700,,,,,MISSING,MISSING,,4,79,140,155,202,62,258,175,1071,OK,,22678
50302723,22681,Asda,AS Loaded Chicken & Bacon Salad,Asda,P+4,Alternative,500,424,1300,252,1500,1904,1000,752,1000,72,2000,1328,1000,552,,,,4928,5284,10536,1321,424,252,1904,752,72,1328,552,,552,,,,,MISSING,MISSING,,4,106,63,476,188,18,332,138,1321,OK,,22681
,23753,Asda Café,ASC Cheese Savoury Stack x4,Asda,P+4,Alternative,312,272,320,336,300,312,200,220,350,356,300,248,304,316,,,,2052,2060,2299,515,272,336,312,220,356,248,316,,316,,,,,MISSING,MISSING,,4,68,84,78,55,89,62,79,515,OK,,23753
,23754,Asda Café,"ASC Chicken, Stuffing & Bacon Stack x4",Asda,P+4,Alternative,312,248,320,284,280,328,200,144,300,340,280,240,292,312,,,,1912,1896,2149,474,248,284,328,144,340,240,312,,312,,,,,MISSING,MISSING,,4,62,71,82,36,85,60,78,474,OK,,23754
,23755,Asda Café,"ASC Ham, Cheese & Pickle Stack x4",Asda,P+4,Alternative,312,312,350,320,280,340,188,192,320,348,280,276,316,304,,,,2016,2092,2274,523,312,320,340,192,348,276,304,,304,,,,,MISSING,MISSING,,4,78,80,85,48,87,69,76,523,OK,,23755
,23756,Asda Café,ASC Chicken & Bacon Caesar Wrap x4,Asda,P+4,Alternative,140,104,148,164,180,164,100,92,164,168,160,92,124,156,,,,972,940,1174,235,104,164,164,92,168,92,156,,156,,,,,MISSING,MISSING,,4,26,41,41,23,42,23,39,235,OK,,23756
,23759,Asda Café,ASC BLT Stack x4,Asda,P+4,Alternative,288,284,296,316,284,276,200,180,330,324,280,248,296,332,,,,1964,1960,2124,490,284,316,276,180,324,248,332,,332,,,,,MISSING,MISSING,,4,71,79,69,45,81,62,83,490,OK,,23759
,24319,Asda Café,ASC Chicken Fajita Hot Wrap x4,Asda,P+7,Alternative,200,176,200,188,200,180,120,144,220,208,180,164,152,172,,,,1216,1232,2183,308,176,188,180,144,208,164,172,,172,,,,,MISSING,MISSING,,4,44,47,45,36,52,41,43,308,OK,,#N/A
,24320,Asda Café,ASC Meatball Hot Wrap x4,Asda,P+7,Alternative,224,180,168,200,200,188,130,112,200,216,170,140,148,164,,,,1204,1200,2181,300,180,200,188,112,216,140,164,,164,,,,,MISSING,MISSING,,4,45,50,47,28,54,35,41,300,OK,,#N/A
,24331,Asda Café,ASC Tuna Melt Panini x4,Asda,P+7,Alternative,584,512,528,540,520,560,300,280,500,548,500,452,464,524,,,,3332,3416,3283,854,512,540,560,280,548,452,524,,524,,,,,MISSING,MISSING,,4,128,135,140,70,137,113,131,854,OK,,24331
,24332,Asda Café,ASC Mozzarella & Pesto Panini x4,Asda,P+7,Alternative,492,364,420,484,420,468,260,244,460,464,380,316,364,412,,,,2732,2752,2737,688,364,484,468,244,464,316,412,,412,,,,,MISSING,MISSING,,4,91,121,117,61,116,79,103,688,OK,,#N/A
,24333,Asda Café,ASC Chicken & Chorizo Panini x4,Asda,P+7,Alternative,540,436,480,532,500,496,300,280,480,512,400,408,448,452,,,,3084,3116,3065,779,436,532,496,280,512,408,452,,452,,,,,MISSING,MISSING,,4,109,133,124,70,128,102,113,779,OK,,#N/A
,24334,Asda Café,ASC Cheese & Ham Panini x4,Asda,P+7,Alternative,600,604,580,624,600,636,400,324,590,628,570,540,588,604,,,,3896,3960,3829,990,604,624,636,324,628,540,604,,604,,,,,MISSING,MISSING,,4,151,156,159,81,157,135,151,990,OK,,#N/A
,24335,Asda Café,ASC Cheese & Tomato Toastie x4,Asda,P+7,Alternative,500,396,450,456,450,504,300,280,450,460,430,368,472,392,,,,2996,2856,2898,714,396,456,504,280,460,368,392,,392,,,,,MISSING,MISSING,,4,99,114,126,70,115,92,98,714,OK,,#N/A
,24336,Asda Café,ASC Ham & Cheese Toastie x4,Asda,P+7,Alternative,600,500,540,552,530,580,350,308,560,604,500,480,576,520,,,,3620,3544,3662,886,500,552,580,308,604,480,520,,520,,,,,MISSING,MISSING,,4,125,138,145,77,151,120,130,886,OK,,#N/A
,24337,Asda Café,ASC ADB Topped Toastie x4,Asda,P+7,Alternative,300,224,240,276,250,284,110,168,280,276,220,208,236,232,,,,1608,1668,1531,417,224,276,284,168,276,208,232,,232,,,,,MISSING,MISSING,,4,56,69,71,42,69,52,58,417,OK,,#N/A
delist 07/08,23606,Asda,AS Wrap Platter,Asda,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,6,0,0,0,0,0,0,0,0,OK,,23606
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,500,,552,,580,,308,,604,,480,,520,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,224,,276,,284,,168,,276,,208,,232,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,396,,456,,504,,280,,460,,368,,392,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,,,,,,,,9%,,20%,,14%,,17%,,17%,,13%,,10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,19640,15316,28994,32864,29558,22882,30204,28926,30450,28342,26380,20812,21304,16938,0,0,0,133996,166248,#N/A,31689,14584,31108,26194,27682,27574,21208,17898,0,17898,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,149,140,110,124,140,104,110,112,92,136,120,116,101,104,,,,788,836,806,209,140,124,104,112,136,116,104,,0,,,,,,,,4,35,31,26,28,34,29,26,209,OK,,21459
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,194,184,137,168,167,120,147,148,102,132,156,136,98,120,,,,1012,1008,959,252,184,168,120,148,132,136,120,,0,,,,,,,,4,46,42,30,37,33,34,30,252,OK,,21460
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,194,172,141,160,179,136,147,148,108,140,151,140,112,112,,,,1012,1008,990,252,172,160,136,148,140,140,112,,0,,,,,,,,4,43,40,34,37,35,35,28,252,OK,,21461
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,195,184,128,180,172,128,145,144,106,136,144,136,107,124,,,,1024,1032,980,258,184,180,128,144,136,136,124,,0,,,,,,,,4,46,45,32,36,34,34,31,258,OK,,21462
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,197,176,147,180,174,136,154,164,108,144,151,144,122,116,,,,1024,1060,1025,265,176,180,136,164,144,144,116,,0,,,,,,,,4,44,45,34,41,36,36,29,265,OK,,21463
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,147,128,114,140,129,104,122,112,80,116,113,104,97,96,,,,804,800,786,200,128,140,104,112,116,104,96,,0,,,,,,,,4,32,35,26,28,29,26,24,200,OK,,21465
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,195,172,134,168,177,144,140,144,103,148,149,148,112,108,,,,972,1032,969,258,172,168,144,144,148,148,108,,0,,,,,,,,4,43,42,36,36,37,37,27,258,OK,,21466
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,197,200,146,164,192,140,156,160,119,144,166,148,125,124,,,,1072,1080,1051,270,200,164,140,160,144,148,124,,0,,,,,,,,4,50,41,35,40,36,37,31,270,OK,,21467
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,217,212,172,200,201,148,170,180,121,160,187,180,139,144,,,,1196,1224,1194,306,212,200,148,180,160,180,144,,0,,,,,,,,4,53,50,37,45,40,45,36,306,OK,,21468
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,198,176,146,184,183,120,163,160,114,156,164,168,126,132,,,,1044,1096,1020,274,176,184,120,160,156,168,132,,0,,,,,,,,4,44,46,30,40,39,42,33,274,OK,,21471
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,213,184,154,176,192,132,168,172,119,156,176,156,120,144,,,,1136,1120,1092,280,184,176,132,172,156,156,144,,0,,,,,,,,4,46,44,33,43,39,39,36,280,OK,,21732
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,149,132,116,140,140,124,109,124,99,136,122,108,104,124,,,,836,888,806,222,132,140,124,124,136,108,124,,0,,,,,,,,4,33,35,31,31,34,27,31,222,OK,,21733
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,1046,788,934,964,778,736,853,816,832,840,823,872,1018,904,,,,5772,5920,5870,1480,788,964,736,816,840,872,904,,0,,,,,,,,4,197,241,184,204,210,218,226,1480,OK,,21767
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,255,212,174,220,222,168,181,208,141,184,188,192,150,164,,,,1276,1348,1301,337,212,220,168,208,184,192,164,,0,,,,,MISSING,MISSING,,4,53,55,42,52,46,48,41,337,OK,,22796
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,1055,784,881,864,753,632,849,800,776,736,854,740,987,856,,,,5068,5412,5451,1353,784,864,632,800,736,740,856,,0,,,,,MISSING,MISSING,,4,196,216,158,200,184,185,214,1353,OK,,22799
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,800,520,611,596,562,472,640,664,576,636,609,584,633,532,,,,3884,4004,3984,1001,520,596,472,664,636,584,532,,0,,,,,MISSING,MISSING,,4,130,149,118,166,159,146,133,1001,OK,,23840
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,426,244,356,416,296,228,337,336,325,300,328,300,359,284,,,,2164,2108,2227,527,244,416,228,336,300,300,284,,0,,,,,MISSING,MISSING,,4,61,104,57,84,75,75,71,527,OK,,23842
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,683,504,608,656,501,484,527,520,528,516,567,444,632,548,,,,3664,3672,3697,918,504,656,484,520,516,444,548,,0,,,,,MISSING,MISSING,,4,126,164,121,130,129,111,137,918,OK,,23843
,24185,BP,BP All Day Breakfast Sub Roll x4,BP,P+6,Alternative,1869,1240,1667,1632,1352,1144,1454,1368,1516,1280,1552,1536,1754,1568,,,,9392,9768,10483,2442,1240,1632,1144,1368,1280,1536,1568,,0,,,,,MISSING,MISSING,,4,310,408,286,342,320,384,392,2442,OK,,#N/A
,24186,BP,BP Egg & Mushroom Croissant x4,BP,P+4,Alternative,600,296,600,444,600,324,600,368,600,348,600,400,600,420,,,,2900,2600,3994,650,296,444,324,368,348,400,420,,0,,,,,MISSING,MISSING,,4,74,111,81,92,87,100,105,650,OK,,#N/A
,24187,BP,"BP Sausage, Bacon & Cheese Wrap x4",BP,P+7,Alternative,800,608,800,800,800,544,800,580,800,580,800,652,800,564,,,,4412,4328,4431,1082,608,800,544,580,580,652,564,,0,,,,,MISSING,MISSING,,4,152,200,136,145,145,163,141,1082,OK,,#N/A
,24188,BP,BP Hunters Chicken Sub Roll x4,BP,P+7,Alternative,665,544,573,628,506,336,516,464,525,544,547,520,571,444,,,,3453,3480,3511,870,544,628,336,464,544,520,444,,0,,,,,MISSING,MISSING,,4,136,157,84,116,136,130,111,870,OK,,#N/A
,24189,BP,BP Italian Meat Feast Sub Roll x4,BP,P+7,Alternative,700,416,700,596,700,368,700,564,700,372,700,492,700,392,1208,1208,1208,3344,3200,3596,800,416,596,368,564,372,492,392,,0,,,,,MISSING,MISSING,,4,104,149,92,141,93,123,98,800,OK,,#N/A
,24190,BP,BP Tuna Melt Panini x4,BP,P+7,Alternative,600,412,600,508,600,440,600,396,600,440,600,448,600,376,,,,3268,3020,3800,755,412,508,440,396,440,448,376,,0,,,,,MISSING,MISSING,,4,103,127,110,99,110,112,94,755,OK,,#N/A
,24191,BP,BP Mini Cheese & Tomato Toastie x4,BP,P+7,Alternative,500,172,500,288,500,188,500,236,500,256,500,180,500,188,,,,1728,1508,2697,377,172,288,188,236,256,180,188,,0,,,,,MISSING,MISSING,,4,43,72,47,59,64,45,47,377,OK,,#N/A
,24192,BP,BP Bacon Bap x4,BP,P+7,Alternative,1980,1448,1784,2164,1487,1636,1618,1812,1695,1868,1702,1992,1898,1924,,,,12320,12844,12549,3211,1448,2164,1636,1812,1868,1992,1924,,0,,,,,MISSING,MISSING,,4,362,541,409,453,467,498,481,3211,OK,,#N/A
,24193,BP,BP Sausage Bap x4,BP,P+7,Alternative,1998,1612,1814,2044,1505,1440,1682,1832,1708,1732,1714,1988,1899,1840,,,,11792,12488,11900,3122,1612,2044,1440,1832,1732,1988,1840,,0,,,,,MISSING,MISSING,,4,403,511,360,458,433,497,460,3122,OK,,#N/A
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4449) 1KG Tubs",BP,,Alternative,2,2,2,3,2,1,2,2,2,1,2,2,2,2,,,,16,13,13,3,2,3,1,2,1,2,2,,0,,,,,MISSING,MISSING,,5,0,1,0,0,0,0,0,3,OK,,#N/A
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,3,2,,2,2,2,,2,2,2,,,,,12,9,11,2,2,3,0,2,0,2,0,,0,,,,,MISSING,MISSING,,4,1,1,0,1,0,1,0,2,OK,,#N/A
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,2,2,3,2,1,2,2,2,,2,2,2,1,,,,14,11,12,6,2,3,1,2,0,2,1,,0,,,,,MISSING,MISSING,,2,1,2,1,1,0,1,1,6,OK,,#N/A
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,2,2,2,2,2,,2,2,2,,2,2,2,,,,,10,8,8,2,2,2,0,2,0,2,0,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,2,OK,,#N/A
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,2,2,2,3,2,,2,2,2,1,2,2,2,1,,,,14,11,11,3,2,3,0,2,1,2,1,,0,,,MISSING,MISSING,MISSING,MISSING,,4,1,1,0,1,0,1,0,3,OK,,#N/A
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,2076,stock,2484,stock,1368,stock,1616,stock,1576,stock,1612,stock,1760,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,964,0,964,0,736,0,816,0,840,0,872,0,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,864,0,864,0,632,0,800,0,736,0,740,0,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,656,0,656,0,484,0,520,0,516,0,444,0,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11842,,BP TOASTIES TO BAKE (Mini Toastie),,,,0,344,0,576,0,376,0,472,0,512,0,360,0,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,964,736,816,840,872,904,,,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,16230,11866,14250,14813,13213,10678,13594,12738,13100,12337,13892,13030,14470,12455,0,0,0,86423,87936,91224,21986,11870,14818,10678,12742,12338,13034,12456,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19463,Co-op,Co-op Ham & Cheese Skillet,Co-op,P+4,Skillet,,,13000,13593,13500,15890,12000,13340,11000,11415,10000,11004,14000,16687,,,,74287,81929,76118,81929,0,13593,15890,13340,11415,11004,16687,,16687,,,,,MISSING,MISSING,,1,0,13593,15890,13340,11415,11004,16687,81929,OK,,19463
TEMP delist 17/06,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+3,wrap,,,9000,8392,9500,10264,7000,8933,8000,7511,7500,7217,9500,10635,,,,47872,52952,53496,52952,0,8392,10264,8933,7511,7217,10635,,10635,,,,,,MISSING,,1,0,8392,10264,8933,7511,7217,10635,52952,OK,,19488
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,4500,4199,4000,4334,3000,2798,3000,3281,3800,4137,3000,4323,,,,22095,23072,22114,23072,0,4199,4334,2798,3281,4137,4323,,4323,,,,,,MISSING,,1,0,4199,4334,2798,3281,4137,4323,23072,OK,,19489
TEMP delist 08/07,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,7500,7254,7500,8317,5500,5881,6000,6363,6800,7525,7200,7603,,,,39240,42943,45003,42943,0,7254,8317,5881,6363,7525,7603,,7603,,,,,MISSING,MISSING,,1,0,7254,8317,5881,6363,7525,7603,42943,OK,,19490
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,3500,3395,3300,3306,2200,2322,2600,2713,3000,3000,3200,3491,,,,17607,18227,19149,18227,0,3395,3306,2322,2713,3000,3491,,3491,,,,,MISSING,MISSING,,1,0,3395,3306,2322,2713,3000,3491,18227,OK,,19491
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,3500,3362,2600,2665,2000,1746,2500,2514,2500,2503,2500,2652,,,,15942,15442,17155,15442,0,3362,2665,1746,2514,2503,2652,,2652,,,,,,MISSING,,1,0,3362,2665,1746,2514,2503,2652,15442,OK,,19495
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,3500,3917,3600,4229,3800,3806,3200,3368,2600,3006,3600,4167,,,,21026,22493,20928,22493,0,3917,4229,3806,3368,3006,4167,,4167,,,,,MISSING,MISSING,,1,0,3917,4229,3806,3368,3006,4167,22493,OK,,20130
DEPOT 12/03,20453,Co-op,Co-op Low Fat Ham Salad Skillet,Co-op,P+3,Skillet,,,3500,2968,3000,2378,2000,2252,2000,2501,2000,2192,2500,2125,,,,13541,14416,12139,14416,0,2968,2378,2252,2501,2192,2125,,2125,,,,,MISSING,MISSING,,1,0,2968,2378,2252,2501,2192,2125,14416,OK,,20453
MAY,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,,1400,1202,1600,1563,1000,885,1200,833,1200,1144,1500,1094,,,,6658,6721,7833,6721,0,1202,1563,885,833,1144,1094,,1094,,,,,,,,1,0,1202,1563,885,833,1144,1094,6721,OK,,#N/A
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2200,2250,2000,2070,1500,1169,2000,1556,2000,1738,2000,1654,,,,9864,10437,10444,10437,0,2250,2070,1169,1556,1738,1654,,1654,,,,,MISSING,MISSING,,1,0,2250,2070,1169,1556,1738,1654,10437,OK,,22844
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1268,,902,,1155,,1000,892,1100,1223,1000,610,,,,5336,2725,5677,2725,0,0,0,0,892,1223,610,,610,,,,,MISSING,MISSING,,1,0,0,0,0,892,1223,610,2725,OK,,22845
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1100,1095,1200,985,900,554,1200,913,1200,1004,1500,878,,,,5437,5429,6032,5429,0,1095,985,554,913,1004,878,,878,,,,,MISSING,MISSING,,1,0,1095,985,554,913,1004,878,5429,OK,,22846
DEPOT 02/04,24111,Co-op,CO-OP HOT SAUSAGE ROLL,Sutherland,P+3,Alternative,,,140,43,145,85,125,74,120,60,110,73,110,87,,,,481,422,634,422,0,43,85,74,60,73,87,,0,,,,,MISSING,MISSING,,1,0,43,85,74,60,73,87,422,OK,,#N/A
DEPOT 02/04,24112,Co-op,CO-OP HOT CHEESE BACON POTATO MEAL POT,Co-op,P+3,Alternative,,,65,50,65,43,50,25,50,44,50,46,55,38,,,,259,246,390,246,0,50,43,25,44,46,38,,38,,,,,MISSING,MISSING,,1,0,50,43,25,44,46,38,246,OK,,#N/A
DEPOT 02/04,24113,Co-op,CO-OP HOT MAC & CHEESE MEAL POT,Co-op,P+3,Alternative,,,65,43,65,44,45,23,50,37,45,33,48,35,,,,222,215,292,215,0,43,44,23,37,33,35,,35,,,,,MISSING,MISSING,,1,0,43,44,23,37,33,35,215,OK,,#N/A
DEPOT 02/04,24114,Co-op,CO-OP HOT CHICKEN TIKKA BOMBAY POTATO POT,Co-op,P+3,Alternative,,,50,46,50,31,35,25,35,22,35,28,40,30,,,,179,182,281,182,0,46,31,25,22,28,30,,30,,,,,MISSING,MISSING,,1,0,46,31,25,22,28,30,182,OK,,#N/A
DEPOT 02/04,24115,Co-op,CO-OP HOT VEGGIE SCRAMBLED EGG POT,Co-op,P+3,Alternative,,,50,34,55,28,35,18,40,25,40,25,40,17,,,,137,147,318,147,0,34,28,18,25,25,17,,17,,,,,MISSING,MISSING,,1,0,34,28,18,25,25,17,147,OK,,#N/A
DEPOT 02/04,24116,Co-op,CO-OP HOT ALL DAY BREAKFAST POT,Co-op,P+3,Alternative,,,50,37,50,12,35,11,35,27,40,18,40,9,,,,116,114,268,114,0,37,12,11,27,18,9,,9,,,,,MISSING,MISSING,,1,0,37,12,11,27,18,9,114,OK,,#N/A
DEPOT 02/04,24120,Co-op,CO-OP HOT TUNA MELT PANINI,Co-op,P+3,Alternative,,,90,55,100,59,80,52,75,43,80,61,75,58,,,,326,328,391,328,0,55,59,52,43,61,58,,58,,,,,MISSING,MISSING,,1,0,55,59,52,43,61,58,328,OK,,#N/A
