Week no.,WK 15,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
depot 04/11,23848,Asda Café,ASC Pigs under Blankets Panini x2,Asda,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,2,0,0,0,0,0,0,0,0,OK
delist 13/08,23638,Asda,AS Ham Hock & Cheddar Wrap,Asda,P+3,Wrap,,,,,,,,,,,,,,,,,,0,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,6,0,0,0,0,0,0,0,0,OK
delist 07/08,23606,Asda,AS Wrap Platter,Asda,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,6,0,0,0,0,0,0,0,0,OK
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,524,,610,,546,,424,,522,,492,,464,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,248,,294,,232,,176,,228,,186,,192,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,444,,520,,472,,350,,422,,384,,398,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,,,,,,,,9%,,16%,,16%,,17%,,18%,,14%,,10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,20600,17678,34742,29376,30248,30216,34554,31662,29062,33480,20698,26524,19758,18212,0,0,0,145268,189006,180936,43293,15912,30802,30690,30434,32402,29100,19666,0,19666,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,32,20,188,184,156,140,160,128,161,132,112,96,200,180,,,,968,880,949,220,,204,140,128,132,96,180,,0,,,,,,,,4,5,46,35,32,33,24,45,220,OK
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,32,12,216,220,172,168,181,152,207,152,144,128,244,216,,,,1096,1048,1111,262,,232,168,152,152,128,216,,0,,,,,,,,4,3,55,42,38,38,32,54,262,OK
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,40,24,228,212,184,176,182,160,208,176,142,120,260,216,,,,1132,1084,1156,271,,236,176,160,176,120,216,,0,,,,,,,,4,6,53,44,40,44,30,54,271,OK
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,32,16,224,220,204,172,169,152,215,164,138,120,243,216,,,,1120,1060,1094,265,,236,172,152,164,120,216,,0,,,,,,,,4,4,55,43,38,41,30,54,265,OK
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,40,24,228,224,216,180,192,152,222,176,148,132,255,232,,,,1160,1120,1177,280,,248,180,152,176,132,232,,0,,,,,,,,4,6,56,45,38,44,33,58,280,OK
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,24,12,192,192,172,140,144,120,174,144,116,92,194,172,,,,944,872,891,218,,204,140,120,144,92,172,,0,,,,,,,,4,3,48,35,30,36,23,43,218,OK
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,32,16,224,220,192,168,178,152,215,176,155,120,266,224,,,,1120,1076,1133,269,,236,168,152,176,120,224,,0,,,,,,,,4,4,55,42,38,44,30,56,269,OK
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,40,24,236,220,204,176,190,152,219,164,148,132,249,232,,,,1132,1100,1152,275,,244,176,152,164,132,232,,0,,,,,,,,4,6,55,44,38,41,33,58,275,OK
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,44,24,244,232,216,196,204,196,242,184,155,128,275,240,,,,1244,1200,1263,300,,256,196,196,184,128,240,,0,,,,,,,,4,6,58,49,49,46,32,60,300,OK
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,40,16,236,232,216,188,189,156,234,188,152,140,262,236,,,,1172,1156,1178,289,,248,188,156,188,140,236,,0,,,,,,,,4,4,58,47,39,47,35,59,289,OK
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,44,24,228,224,200,184,192,164,210,184,145,132,252,240,,,,1192,1152,1253,288,,248,184,164,184,132,240,,0,,,,,,,,4,6,56,46,41,46,33,60,288,OK
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,32,16,192,188,160,140,149,136,177,132,116,100,201,196,,,,980,908,922,227,,204,140,136,132,100,196,,0,,,,,,,,4,4,47,35,34,33,25,49,227,OK
HOT EAT,21746,BP,BP All Day Breakfast Baguette x4,BP,P+6,Alternative,,,2320,1920,1896,1400,1557,1632,1548,1720,1604,1660,2362,2840,,,,10472,11172,10276,2793,,1920,1400,1632,1720,1660,2840,,0,,,,,,,,4,0,480,350,408,430,415,710,2793,OK
HOT EAT,21758,BP,BP Sausage Bap x4,BP,P+7,Alternative,,,2340,1920,2200,1640,1730,1440,1699,1560,1744,1480,2581,2600,,,,11600,10640,11108,2660,,1920,1640,1440,1560,1480,2600,,0,,,,,,,,4,0,480,410,360,390,370,650,2660,OK
HOT EAT,21761,BP,BP Bacon Bap x4,BP,P+7,Alternative,,,2440,2280,2200,1560,1874,1440,1863,1620,1915,1600,2778,2600,,,,11632,11100,11605,2775,,2280,1560,1440,1620,1600,2600,,0,,,,,,,,4,0,570,390,360,405,400,650,2775,OK
HOT EAT,21762,BP,BP Bacon Baguette x4,BP,P+7,Alternative,,,1648,1560,1400,1000,1192,1128,1183,1040,1243,1192,1845,1760,,,,8332,7680,8452,1920,,1560,1000,1128,1040,1192,1760,,0,,,,,,,,4,0,390,250,282,260,298,440,1920,OK
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,,,976,760,1000,1180,931,952,840,1040,765,1032,1154,1440,,,,5324,6404,4520,1601,,760,1180,952,1040,1032,1440,,0,,,,,,,,4,0,190,295,238,260,258,360,1601,OK
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,40,32,264,248,220,200,214,176,254,204,170,148,282,256,,,,1312,1264,1475,316,,280,200,176,204,148,256,,0,,,,,MISSING,MISSING,,4,8,62,50,44,51,37,64,316,OK
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,,,1396,1200,1180,820,963,840,900,800,919,860,1348,1520,,,,7032,6040,5615,1510,,1200,820,840,800,860,1520,,0,,,,,MISSING,MISSING,,4,0,300,205,210,200,215,380,1510,OK
HOT EAT,23364,BP,BP Steak & Onion Baguette,BP,P+7,Alternative,,,880,840,612,520,931,580,840,520,765,560,1154,920,,,,5200,3940,4449,985,,840,520,580,520,560,920,,0,,,,,MISSING,MISSING,,4,0,210,130,145,130,140,230,985,OK
HOT EAT,23623,BP,BP Scrambled Egg & Tomato Bap X4,BP,P+4,Alternative,,,,0,,,,,,0,,0,,0,,,,0,0,0,0,,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,,,1240,840,1000,640,979,540,880,700,851,604,1092,1120,,,,6460,4444,5857,1111,,840,640,540,700,604,1120,,0,,,,,MISSING,MISSING,,4,0,210,160,135,175,151,280,1111,OK
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,,,520,440,364,360,516,368,577,340,494,348,618,660,,,,3168,2516,2409,629,,440,360,368,340,348,660,,0,,,,,MISSING,MISSING,,4,0,110,90,92,85,87,165,629,OK
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,,,640,664,420,660,857,700,811,612,762,544,1020,1012,,,,4776,4192,4694,1048,,664,660,700,612,544,1012,,0,,,,,MISSING,MISSING,,4,0,166,165,175,153,136,253,1048,OK
COLD EAT,23940,BP,"BP Turkey, Bacon, Stuffing & Cranberry Skillet",BP,P+3,Skillet,,,,0,,,,,,0,,0,,0,,,,0,0,0,0,,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,23841,BP,BP Hunters Chicken & Bacon Baguette,BP,P+7,Alternative,,,780,700,660,604,214,608,254,600,170,528,282,1040,,,,4124,4080,2851,1020,,700,604,608,600,528,1040,,0,,,,,MISSING,MISSING,,4,0,175,151,152,150,132,260,1020,OK
SAL/HOT HOLD,23693,BP,BP Sour Cream (I5036) 1KG Tubs,BP,,Alternative,,,2,1,2,,2,1,2,,2,,2,1,,,,2,3,4,2,,1,0,1,0,0,1,,0,,,,,MISSING,MISSING,,2,0,1,0,1,0,0,1,2,OK
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4841) 1KG Tubs",BP,,Alternative,,,2,1,2,,2,1,2,,2,1,2,1,,,,2,4,5,1,,1,0,1,0,1,1,,0,,,,,MISSING,MISSING,,5,0,0,0,0,0,0,0,1,OK
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,,,2,1,2,,2,1,2,,2,1,2,1,,,,2,4,5,1,,1,0,1,0,1,1,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,1,OK
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,,,2,1,2,,2,1,2,,2,1,2,2,,,,3,5,7,3,,1,0,1,0,1,2,,0,,,,,MISSING,MISSING,,2,0,1,0,1,0,1,1,3,OK
SAL/HOT HOLD,23694,BP,BP Chargrilled Red & Yellow Peppers with Red Onions (I5585) 5KG,BP,,Alternative,,,1,0,1,,1,,1,,1,,1,0,,,,0,0,0,0,,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,,,1,1,1,,1,,1,1,1,,1,1,,,,2,3,5,1,,1,0,0,1,0,1,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,1,OK
SAL/HOT HOLD,23696,BP,BP Fresh Rocket Leaf (i2245) 1KG,BP,,Alternative,,,1,1,1,,1,1,1,,1,1,1,1,,,,3,4,5,1,,1,0,1,0,1,1,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,1,OK
SAL/HOT HOLD,23697,BP,BP Fresh Coriander bunch unprepped (I7630),BP,,Alternative,,,1,0,1,,1,,1,,1,,1,0,,,,0,0,3,0,,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,2,0,0,0,0,0,0,0,0,OK
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,,,1,1,1,,1,1,1,,1,1,1,1,,,,2,4,5,1,,1,0,1,0,1,1,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,1,OK
,BPT,,BP TOASTIES TO BAKE,,,12x4,,,stock,2624,stock,2000,stock,1792,stock,1840,stock,1892,stock,2960,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,,,0,760,0,1180,0,952,0,1040,0,1032,0,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,,,0,1200,0,820,0,840,0,800,0,860,0,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,,,0,664,0,660,0,700,0,612,0,544,0,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,6520,5380,4960,5260,5304,8400,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,472,16207,18088,15944,15452,12612,14094,12228,14146,12728,13079,11999,19425,20373,0,0,0,92708,86155,86629,21540,0,16207,12612,12230,12729,12001,20376,0,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,444.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19463,Co-op,Co-op Ham & Cheese Skillet,Co-op,P+4,Skillet,,,11652,11198,10869,13168,9505,10822,10000,9254,11000,8779,13000,10259,,,,55148,63480,55244,63480,0,11198,13168,10822,9254,8779,10259,,9965,,,,,MISSING,MISSING,,1,0,11198,13168,10822,9254,8779,10259,63480,OK
TEMP delist 17/06,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+3,wrap,,,6549,7431,6286,9360,5503,7699,7000,6564,7500,6516,8500,6913,,,,37568,44483,35985,44483,0,7431,9360,7699,6564,6516,6913,,6684,,,,,,MISSING,,1,0,7431,9360,7699,6564,6516,6913,44483,OK
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,5109,3647,2716,4084,2250,3542,3500,2746,4000,3779,4000,1583,,,,5967,19381,14466,19381,0,3647,4084,3542,2746,3779,1583,,1480,,,,,,MISSING,,1,0,3647,4084,3542,2746,3779,1583,19381,OK
TEMP delist 08/07,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,6841,6517,5749,7085,4738,4952,5500,5547,6000,6126,7000,5408,,,,29234,35635,31016,35635,0,6517,7085,4952,5547,6126,5408,,5193,,,,,MISSING,MISSING,,1,0,6517,7085,4952,5547,6126,5408,35635,OK
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,3546,3537,2451,3054,1879,2156,2500,2709,3000,2740,3500,2364,,,,13839,16560,11644,16560,0,3537,3054,2156,2709,2740,2364,,2264,,,,,MISSING,MISSING,,1,0,3537,3054,2156,2709,2740,2364,16560,OK
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,4749,3458,1964,3195,1540,2415,2500,2251,3000,2736,3500,1073,,,,5214,15128,11349,15128,0,3458,3195,2415,2251,2736,1073,,981,,,,,,MISSING,,1,0,3458,3195,2415,2251,2736,1073,15128,OK
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,3253,3239,3026,3455,2677,3118,3000,2648,3000,2490,3100,2715,,,,15009,17665,14034,17665,0,3239,3455,3118,2648,2490,2715,,2715,,,,,MISSING,MISSING,,1,0,3239,3455,3118,2648,2490,2715,17665,OK
Temp Delist,20453,Co-op,Co-op Low Fat Ham Salad Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,1434,,1877,,980,2393,1083,1248,1704,1082,1544,1857,,,,0,6580,7078,6580,0,0,0,2393,1248,1082,1857,,1857,,,,,MISSING,MISSING,,1,0,0,0,2393,1248,1082,1857,6580,OK
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,558,,762,,734,1376,535,609,788,544,818,1087,,,,0,3616,2724,3616,0,0,0,1376,609,544,1087,,1087,,,,,MISSING,MISSING,,1,0,0,0,1376,609,544,1087,3616,OK
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,816,,1036,,534,1369,684,839,922,743,866,1059,,,,0,4010,2963,4010,0,0,0,1369,839,743,1059,,1059,,,,,MISSING,MISSING,,1,0,0,0,1369,839,743,1059,4010,OK
,23806,Co-op,CO-OP Mexican Hot Wrap,Co-op,P+2,Alternative,,,268,,304,,208,538,219,209,285,154,263,435,,,,0,1336,1582,1336,0,0,0,538,209,154,435,,435,,,,,MISSING,MISSING,,1,0,0,0,538,209,154,435,1336,OK
,17102,Co-op,Co-op Ham & Cheese Skillet x4,Co-op,P+4,Skillet,,,400,412,400,532,300,380,400,248,350,236,300,352,,,,1696,2160,1869,540,0,412,532,380,248,236,352,,352,,,MISSING,MISSING,MISSING,MISSING,,4,0,103,133,95,62,59,88,540,OK
TEMP delist 08/07,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+3,wrap,,,200,180,300,252,250,148,200,152,200,108,300,176,,,,864,1016,1240,254,0,180,252,148,152,108,176,,176,,,,,MISSING,MISSING,,4,0,45,63,37,38,27,44,254,OK
