Week no.,WK 13,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
50535476,23871,Asda,AS Chicken Bacon Caesar Wrap x 6,Asda,P+3,Wrap,3000,1098,3600,1968,,,,,,,,,3200,3000,,,,22620,6066,8354,1011,1098,1968,0,0,0,0,3000,,3000,,,,,MISSING,MISSING,,6,183,328,0,0,0,0,500,1011,OK,,23871
50779457,24806,Asda Café,ASC NEW Tuna Melt Panini x4,Asda,P+7,Alternative,200,692,260,388,250,188,,,,,,,132,144,,,,2176,1412,1413,353,692,388,188,0,0,0,144,,144,,,,,MISSING,MISSING,,4,173,97,47,0,0,0,36,353,OK,,#N/A
50779458,24807,Asda Café,ASC NEW Chicken & Chorizo Panini x4,Asda,P+7,Alternative,250,596,150,368,150,148,,,,,,,105,120,,,,1848,1232,1243,308,596,368,148,0,0,0,120,,120,,,,,MISSING,MISSING,,4,149,92,37,0,0,0,30,308,OK,,#N/A
50779459,24808,Asda Café,ASC NEW Cheese & Ham Panini x4,Asda,P+7,Alternative,250,716,270,420,400,248,,,,,,,175,196,,,,2900,1580,1865,395,716,420,248,0,0,0,196,,196,,,,,MISSING,MISSING,,4,179,105,62,0,0,0,49,395,OK,,#N/A
50779460,24809,Asda Café,ASC NEW Cheese & Tomato Toastie x4,Asda,P+7,Alternative,320,832,330,496,400,304,,,,,,,216,240,,,,2740,1872,1723,468,832,496,304,0,0,0,240,,240,,,,,MISSING,MISSING,,4,208,124,76,0,0,0,60,468,OK,,#N/A
50779461,24810,Asda Café,ASC NEW Ham & Cheese Toastie x4,Asda,P+7,Alternative,450,988,430,616,420,388,,,,,,,277,308,,,,3524,2300,2232,575,988,616,388,0,0,0,308,,308,,,,,MISSING,MISSING,,4,247,154,97,0,0,0,77,575,OK,,#N/A
50779462,24811,Asda Café,ASC NEW ADB Topped Toastie x4,Asda,P+7,Alternative,330,844,350,512,300,324,,,,,,,231,244,,,,2860,1924,1724,481,844,512,324,0,0,0,244,,244,,,,,MISSING,MISSING,,4,211,128,81,0,0,0,61,481,OK,,#N/A
50773032,24821,Asda Café,ASC XMAS CHEESEBOARD TOASTIE x4,Asda,P+7,Alternative,300,780,300,452,300,284,,,,,,,,,,,,4672,1516,1415,379,780,452,284,0,0,0,0,,0,,,,,MISSING,MISSING,,4,195,113,71,0,0,0,0,379,OK,,#N/A
50142562,24958,Asda Café,ASC XMAS BRIE & CRANBERRY PANINI x4,Asda,P+7,Alternative,300,572,250,288,220,136,,,,,,,,,,,,1968,996,1134,249,572,288,136,0,0,0,0,,0,,,,,MISSING,MISSING,,4,143,72,34,0,0,0,0,249,OK,,#N/A
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,988,,616,,388,,,,,,,,308,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,844,,512,,324,,,,,,,,244,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,832,,496,,304,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11934,Asda,AS TOASTIES ( XMAS - CHEESE &BECHAMEL),Asda,,,,780,,452,,284,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
50779463,24812,Asda Café,ASC NEW Chicken Fajita Hot Wrap x4,Asda,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
50779464,24813,Asda Café,ASC NEW Meatball Hot Wrap x4,Asda,P+7,Alternative,,,,,,,,,,,,,,,,,,832,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,,,,,,,,24%,,26%,,12%,,0%,,0%,,3%,,29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,17940,14722,21040,15948,11100,7432,0,0,0,0,1136,2044,14800,17392,0,0,0,139364,60882,64108,10880,17202,17468,9316,0,0,0,17756,0,17756,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,112,104,126,104,,,,,,,,,,0,,,,724,208,699,52,104,104,0,0,0,0,0,,0,,,,,,,,4,26,26,0,0,0,0,0,52,OK,,21459
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,155,124,154,124,,,,,,,,,,0,,,,888,248,862,62,124,124,0,0,0,0,0,,0,,,,,,,,4,31,31,0,0,0,0,0,62,OK,,21460
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,152,148,156,132,,,,,,,,,,0,,,,872,280,907,70,148,132,0,0,0,0,0,,0,,,,,,,,4,37,33,0,0,0,0,0,70,OK,,21461
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,151,140,152,128,155,96,220,220,,,,,108,12,,,,896,596,907,149,140,128,96,220,0,0,12,,0,,,,,,,,4,35,32,24,55,0,0,3,149,OK,,21462
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,162,148,165,136,92,100,228,228,,,,,110,12,,,,960,624,952,156,148,136,100,228,0,0,12,,0,,,,,,,,4,37,34,25,57,0,0,3,156,OK,,21463
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,113,104,134,108,,,,,,,,,,0,,,,704,212,712,53,104,108,0,0,0,0,0,,0,,,,,,,,4,26,27,0,0,0,0,0,53,OK,,21465
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,149,140,158,116,92,96,216,216,,,,,99,12,,,,908,580,915,145,140,116,96,216,0,0,12,,0,,,,,,,,4,35,29,24,54,0,0,3,145,OK,,21466
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,163,140,163,132,92,92,216,216,,,,,117,12,,,,920,592,951,148,140,132,92,216,0,0,12,,0,,,,,,,,4,35,33,23,54,0,0,3,148,OK,,21467
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,182,172,189,152,92,144,336,336,,,,,129,16,,,,1076,820,1069,205,172,152,144,336,0,0,16,,0,,,,,,,,4,43,38,36,84,0,0,4,205,OK,,21468
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,156,144,174,124,134,120,284,284,,,,,113,16,,,,968,688,966,172,144,124,120,284,0,0,16,,0,,,,,,,,4,36,31,30,71,0,0,4,172,OK,,21471
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,175,160,181,144,155,132,292,292,,,,,119,12,,,,1016,740,1029,185,160,144,132,292,0,0,12,,0,,,,,,,,4,40,36,33,73,0,0,3,185,OK,,21732
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,124,116,138,108,,,,,,,,,,0,,,,764,224,775,56,116,108,0,0,0,0,0,,0,,,,,,,,4,29,27,0,0,0,0,0,56,OK,,21733
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,1061,1100,1120,1348,806,812,2268,2268,,,,,1140,40,,,,7376,5568,5724,1392,1100,1348,812,2268,0,0,40,,0,,,,,,,,4,275,337,203,567,0,0,10,1392,OK,,21767
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,224,192,226,172,134,128,356,356,,,,,158,16,,,,1308,864,1233,216,192,172,128,356,0,0,16,,0,,,,,MISSING,MISSING,,4,48,43,32,89,0,0,4,216,OK,,22796
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,921,892,1006,1236,790,796,1904,1904,,,,,996,40,,,,6120,4868,5045,1217,892,1236,796,1904,0,0,40,,0,,,,,MISSING,MISSING,,4,223,309,199,476,0,0,10,1217,OK,,22799
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,773,840,883,984,,,,,,,,,,0,,,,5156,1824,3754,456,840,984,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,210,246,0,0,0,0,0,456,OK,,23840
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,465,396,480,492,,,,,,,,,,0,,,,3032,888,1959,222,396,492,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,99,123,0,0,0,0,0,222,OK,,23842
HOT EAT,24187,BP,"BP Sausage, Bacon & Cheese Wrap x4",BP,P+7,Alternative,1066,1000,1093,1404,806,796,1748,1748,,,,,1100,48,,,,6988,4996,4512,1249,1000,1404,796,1748,0,0,48,,0,,,,,MISSING,MISSING,,4,250,351,199,437,0,0,12,1249,OK,,#N/A
HOT EAT,24190,BP,BP Tuna Melt Panini x4,BP,P+7,Alternative,568,568,640,700,,,,,,,,,,0,,,,3832,1268,2668,317,568,700,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,142,175,0,0,0,0,0,317,OK,,#N/A
HOT EAT,24192,BP,BP Bacon Bap x4,BP,P+7,Alternative,2081,1828,2324,2484,1638,1616,4392,4392,,,,,2363,40,,,,13980,10360,12032,2590,1828,2484,1616,4392,0,0,40,,0,,,,,MISSING,MISSING,,4,457,621,404,1098,0,0,10,2590,OK,,24192
HOT EAT,24193,BP,BP Sausage Bap x4,BP,P+7,Alternative,2043,1852,2247,2376,1411,1412,3876,3876,,,,,2260,1228,,,,13516,10744,11709,2686,1852,2376,1412,3876,0,0,1228,,0,,,,,MISSING,MISSING,,4,463,594,353,969,0,0,307,2686,OK,,#N/A
HOT EAT,24734,BP,BP Signature Hot Dog,BP,P+6,Alternative,597,536,668,720,,,,,,,,,,0,,,,3676,1256,3532,314,536,720,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,134,180,0,0,0,0,0,314,OK,,#N/A
HOT EAT,24778,BP,BP Mozzarella & Tomato Panini,BP,P+7,Alternative,561,584,614,756,,,,,,,,,,0,,,,3796,1340,3172,335,584,756,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,146,189,0,0,0,0,0,335,OK,,#N/A
HOT EAT,24779,BP,BP Pepperoni & Mozzarella Panini,BP,P+7,Alternative,648,624,709,908,,,,,,,,,,0,,,,4268,1532,3494,383,624,908,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,156,227,0,0,0,0,0,383,OK,,#N/A
HOT EAT,24780,BP,BP All Day Breakfast Bap,BP,P+6,Alternative,1686,1652,1821,2004,907,932,2848,2848,,,,,1831,60,,,,11228,7496,8641,1874,1652,2004,932,2848,0,0,60,,0,,,,,MISSING,MISSING,,4,413,501,233,712,0,0,15,1874,OK,,#N/A
26-Oct,24837,BP,BP Turkey Toastie,BP,P+7,Alternative,664,424,610,604,978,712,1636,1636,,,,,426,0,,,,3412,3376,2968,844,424,604,712,1636,0,0,0,,0,,,,,MISSING,MISSING,,4,106,151,178,409,0,0,0,844,OK,,#N/A
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4449) 1KG Tubs",BP,,Alternative,2,2,2,2,2,1,2,,,,,,2,2,,,,12,7,12,1,2,2,1,0,0,0,2,,0,,,,,MISSING,MISSING,,5,0,0,0,0,0,0,0,1,OK,,#N/A
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,2,2,1,2,,,,,,2,2,,,,10,7,10,2,2,2,1,0,0,0,2,,0,,,,,MISSING,MISSING,,4,1,0,0,0,0,0,1,2,OK,,#N/A
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,2,2,2,2,1,2,,,,,,2,2,,,,11,7,11,3,2,2,1,0,0,0,2,,0,,,,,MISSING,MISSING,,2,1,1,1,0,0,0,1,3,OK,,#N/A
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,2,,2,,2,,2,,,,,,2,,,,,7,0,8,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,0,OK,,#N/A
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,2,,2,2,2,,2,,,,,,2,1,,,,8,3,8,1,0,2,0,0,0,0,1,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,1,0,0,0,0,0,1,OK,,#N/A
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,23843
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,0,stock,0,stock,0,stock,0,stock,0,stock,0,stock,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,1100,0,1348,0,812,0,2268,0,0,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,892,0,1236,0,796,0,1904,0,0,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M12079,,BP TOASTIES TO BAKE (PORK STUFFING TOPPED),,,,0,424,0,604,0,712,0,1636,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,1348,812,2268,0,0,40,,,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,15160,14134,16340,17701,8289,7987,20826,20820,0,0,0,0,11076,1570,0,0,0,98432,62215,81236,15555,14134,17703.32107,7987,20820,0,0,1571,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+4,wrap,,,7065,6498,6932,6199,,,,,,,9790,6407,,,,40033,19104,15913,19104,0,6498,6199,0,0,0,6407,,6407,,,,,,MISSING,,1,0,6498,6199,0,0,0,6407,19104,OK,,19488
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,,,,0,,,,,,,,,,,,19394,0,5471,0,0,0,0,0,0,0,0,,0,,,,,,MISSING,,1,0,0,0,0,0,0,0,0,OK,,19489
,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,5272,5260,4870,5024,,,,,,,6939,4972,,,,33617,15256,14020,15256,0,5260,5024,0,0,0,4972,,4972,,,,,MISSING,MISSING,,1,0,5260,5024,0,0,0,4972,15256,OK,,19490
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,2414,2268,2227,1932,,,,,,,3151,1978,,,,16425,6178,6263,6178,0,2268,1932,0,0,0,1978,,1978,,,,,MISSING,MISSING,,1,0,2268,1932,0,0,0,1978,6178,OK,,19491
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,,,,,,,,,,,,,,,,14650,0,3589,0,0,0,0,0,0,0,0,,0,,,,,,MISSING,,1,0,0,0,0,0,0,0,0,OK,,19495
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,20130
,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,0,,,,,,,,,,,,,,,,7505,0,2274,0,0,0,0,0,0,0,0,,0,,,,,,,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,0,,,,,,,,,,,,,,,,11232,0,3483,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,22844
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,0,,,,,,,,,,,,,,,,5746,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,22845
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,0,,,,,,,,,,,,,,,,6133,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,22846
,24395,Co-op,COOP GU Ham & Cheese Toastie,Co-op,P+4,Alternative,,0,,,,,,,,,,,,,,,,39,0,43,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24396,Co-op,COOP GU Cheese Toastie,Co-op,P+4,Alternative,,0,,,,,,,,,,,,,,,,8,0,23,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24397,Co-op,COOP GU Tuna Melt Panini,Co-op,P+4,Alternative,,0,,,,,,,,,,,,,,,,17,0,4,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24398,Co-op,COOP GU Chicken & Red Pepper Panini,Co-op,P+4,Alternative,,0,,,,,,,,,,,,,,,,31,0,7,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24399,Co-op,COOP GU All Day Breakfast Panini,Co-op,P+4,Alternative,,0,,,,,,,,,,,,,,,,10,0,1,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24735,Co-op,CO-OP Four Cheese Toastie,Co-op,P+2,Alternative,,0,,,,,,,,,,,,,,,,5120,0,2239,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+4,wrap,,0,200,216,300,224,,,,,,,250,0,,,,1156,440,446,110,0,216,224,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,54,56,0,0,0,0,110,OK,,17104
,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,0,300,292,300,224,,,,,,,300,0,,,,1780,516,698,129,0,292,224,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,73,56,0,0,0,0,129,OK,,17105
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,0,180,180,100,176,,,,,,,100,0,,,,616,356,246,89,0,180,176,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,45,44,0,0,0,0,89,OK,,19743
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,0,,,,0,,,,,,,,0,,,,828,0,168,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,19746
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,0,,,,0,,,,,,,,0,100,100,100,944,0,243,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,19783
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,20161
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,M12017,,COOP TOASTIES TO BAKE (TWO CHEESE) NEW,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
1233475,24815,Co-op,Co-op DF Fajita Beef Chilli Salad,Co-op,P+6,Alternative,,0,,,,,,,,,,,,,,,,129,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
6682405,24816,Co-op,Co-op DF Korean BBQ Beef Salad,Co-op,P+6,Alternative,,0,,,,,,,,,,,,,,,,129,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4449460,24817,Co-op,Co-op DF Chana Masala Chicken Salad,Co-op,P+6,Alternative,,0,,,,,,,,,,,,,,,,181,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
1270974,24818,Co-op,Co-op DF Salmon Teriyaki Salad,Co-op,P+6,Alternative,,0,,,,,,,,,,,,,,,,180,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
1270966,24819,Co-op,Co-op DF Vegan Burrito Bowl Salad,Co-op,P+6,Alternative,,0,,,,,,,,,,,,,,,,180,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
1270990,24820,Co-op,Co-op DF Halloumi & Grains Salad,Co-op,P+6,Alternative,,0,,,,,,,,,,,,,,,,180,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
1270974,25007,Co-op,Co-op Sausage & Egg Breakfast Muffin,Co-op,,Alternative,,0,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4449460,25008,Co-op,"Co-op Bacon, Cheese & Tomato Muffin",Co-op,,Alternative,,0,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
1270990,25009,Co-op,Co-op Tuna Melt Panini,Co-op,,Alternative,,0,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
