Week no.,WK 45,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
50193482,22592,Asda,AS Chicken & Bacon Skillet x 8,Asda,P+3,Skillet,2500,3560,5000,5384,5000,4688,5000,5624,5500,4816,5500,4656,4000,3640,,,,29952,32368,30000,4046,3560,5384,4688,5624,4816,4656,3640,,3640,,,,,MISSING,MISSING,,8,445,673,586,703,602,582,455,4046,OK,,22592
50243954,22708,Asda,AS Chicken Bacon Caesar Triple Wrap x 8,Asda,P+3,Wrap,2500,5472,5000,4320,5000,4440,5000,5736,5500,7296,3500,3960,3500,1736,,,,28688,32960,27241,4120,5472,4320,4440,5736,7296,3960,1736,,1736,,,,,MISSING,MISSING,,8,684,540,555,717,912,495,217,4120,OK,,22708
50422416,23355,Asda,AS Crunchy Tuna & Salad Sub Roll x 4,Asda,P+3,Alternative,600,340,900,1496,800,716,1000,816,1000,1004,700,324,600,400,,,,5352,5096,4495,1274,340,1496,716,816,1004,324,400,,400,,,,,MISSING,MISSING,,4,85,374,179,204,251,81,100,1274,OK,,23355
50422414,23356,Asda,AS Ham & Cheese Sub Roll x 4,Asda,P+3,Alternative,750,584,1000,1640,1000,936,1000,1256,1200,1184,900,444,800,580,,,,6008,6624,5501,1656,584,1640,936,1256,1184,444,580,,580,,,,,MISSING,MISSING,,4,146,410,234,314,296,111,145,1656,OK,,23356
50422415,23357,Asda,AS Chicken & Bacon Caesar Sub Roll x 4,Asda,P+3,Alternative,450,328,700,500,600,464,600,532,800,384,500,476,500,304,,,,3052,2988,2919,747,328,500,464,532,384,476,304,,304,,,,,MISSING,MISSING,,4,82,125,116,133,96,119,76,747,OK,,23357
50535479,23870,Asda,AS Chicken Fajita Wrap x4,Asda,P+3,Wrap,550,456,1000,1000,900,908,1000,960,1200,956,1100,784,850,688,,,,5384,5752,5248,1438,456,1000,908,960,956,784,688,,688,,,,,MISSING,MISSING,,4,114,250,227,240,239,196,172,1438,OK,,23870
50535476,23871,Asda,AS Chicken Bacon Caesar Wrap x 6,Asda,P+3,Wrap,1800,3774,3500,2988,2600,3036,3000,3852,3500,3234,2500,3180,2400,1140,,,,18660,21204,18258,3534,3774,2988,3036,3852,3234,3180,1140,,1140,,,,,MISSING,MISSING,,6,629,498,506,642,539,530,190,3534,OK,,23871
delist 06/08,23606,Asda,AS 16-PIECE WRAP PLATTER,Asda,P+3,Alternative,100,180,300,510,300,96,300,178,,,,,,,,,,2174,964,3961,482,180,510,96,178,0,0,0,,0,,,,,MISSING,MISSING,,2,90,255,48,89,0,0,0,482,OK,,23606
,24319,Asda Café,ASC Chicken Fajita Hot Wrap x4,Asda,P+7,Alternative,200,,200,160,200,164,150,112,276,276,180,240,180,136,,,,1252,1088,1239,272,0,160,164,112,276,240,136,,136,,,,,MISSING,MISSING,,4,0,40,41,28,69,60,34,272,OK,,#N/A
,24320,Asda Café,ASC Meatball Hot Wrap x4,Asda,P+7,Alternative,200,,200,160,200,108,130,96,220,220,150,200,180,80,,,,1144,864,1126,216,0,160,108,96,220,200,80,,80,,,,,MISSING,MISSING,,4,0,40,27,24,55,50,20,216,OK,,#N/A
,24331,Asda Café,ASC Tuna Melt Panini x4,Asda,P+7,Alternative,550,,550,512,550,404,300,452,572,572,460,692,550,340,,,,3412,2972,3395,743,0,512,404,452,572,692,340,,340,,,,,MISSING,MISSING,,4,0,128,101,113,143,173,85,743,OK,,24331
,24333,Asda Café,ASC Chicken & Chorizo Panini x4,Asda,P+7,Alternative,500,,530,492,500,416,300,420,536,536,410,740,460,364,,,,3288,2968,3228,742,0,492,416,420,536,740,364,,364,,,,,MISSING,MISSING,,4,0,123,104,105,134,185,91,742,OK,,#N/A
,24334,Asda Café,ASC Cheese & Ham Panini x4,Asda,P+7,Alternative,600,,620,580,630,508,350,508,576,576,570,788,300,428,,,,3972,3388,3901,847,0,580,508,508,576,788,428,,428,,,,,MISSING,MISSING,,4,0,145,127,127,144,197,107,847,OK,,#N/A
,24335,Asda Café,ASC Cheese & Tomato Toastie x4,Asda,P+7,Alternative,450,,450,480,500,408,300,428,492,492,400,636,400,340,,,,3080,2784,3019,696,0,480,408,428,492,636,340,,340,,,,,MISSING,MISSING,,4,0,120,102,107,123,159,85,696,OK,,#N/A
,24336,Asda Café,ASC Ham & Cheese Toastie x4,Asda,P+7,Alternative,500,,550,560,580,472,350,480,536,536,500,756,520,440,,,,3736,3244,3670,811,0,560,472,480,536,756,440,,440,,,,,MISSING,MISSING,,4,0,140,118,120,134,189,110,811,OK,,#N/A
,24337,Asda Café,ASC ADB Topped Toastie x4,Asda,P+7,Alternative,280,,300,344,300,328,180,364,380,380,220,540,236,316,,,,1804,2272,1697,568,0,344,328,364,380,540,316,,316,,,,,MISSING,MISSING,,4,0,86,82,91,95,135,79,568,OK,,#N/A
delist 19/07,23753,Asda Café,ASC Cheese Savoury Stack x4,Asda,P+4,Alternative,,,,,,,,,,,,,,,,,,2060,0,0,0,0,0,0,0,0,0,0,,0,,,,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,23753
delist 19/07,23754,Asda Café,"ASC Chicken, Stuffing & Bacon Stack x4",Asda,P+4,Alternative,,,,,,,,,,,,,,,,,,1928,0,0,0,0,0,0,0,0,0,0,,0,,,,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,23754
delist 19/07,23755,Asda Café,"ASC Ham, Cheese & Pickle Stack x4",Asda,P+4,Alternative,,,,,,,,,,,,,,,,,,2016,0,0,0,0,0,0,0,0,0,0,,0,,,,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,23755
delist 19/07,23756,Asda Café,ASC Chicken & Bacon Caesar Wrap x4,Asda,P+4,Alternative,,,,,,,,,,,,,,,,,,1008,0,0,0,0,0,0,0,0,0,0,,0,,,,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,23756
delist 19/07,23759,Asda Café,ASC BLT Stack x4,Asda,P+4,Alternative,,,,,,,,,,,,,,,,,,2020,0,0,0,0,0,0,0,0,0,0,,0,,,,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,23759
,24332,Asda Café,ASC Mozzarella & Pesto Panini x4,Asda,P+7,Alternative,,,,,,,,,,,,,,,,,,2864,0,0,0,0,0,0,0,0,0,0,,0,,,,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,24332
50302720,22678,Asda,AS Loaded Tomato &Basil Chicken Salad,Asda,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,22678
50302723,22681,Asda,AS Loaded Chicken & Bacon Salad,Asda,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,22681
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,0,,560,,472,,480,,536,,756,,440,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,0,,344,,328,,364,,380,,540,,316,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,0,,480,,408,,428,,492,,636,,340,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,,,,,,,,14%,,16%,,14%,,17%,,18%,,13%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,13750,20554,23360,22574,20260,20400,22988,24926,24090,25674,19326,18640,17530,12920,0,0,0,133446,143052,#N/A,26071,17266,23054,20348,24198,24670,20788,12728,0,12728,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,138,140,127,152,76,80,130,132,93,108,122,124,95,96,,,,808,832,855,208,140,152,80,132,108,124,96,,0,,,,,,,,4,35,38,20,33,27,31,24,208,OK,,21459
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,181,152,162,164,105,108,179,168,113,128,163,140,109,116,,,,1068,976,1016,244,152,164,108,168,128,140,116,,0,,,,,,,,4,38,41,27,42,32,35,29,244,OK,,21460
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,183,172,158,196,119,112,174,152,126,144,161,168,123,120,,,,1048,1064,1049,266,172,196,112,152,144,168,120,,0,,,,,,,,4,43,49,28,38,36,42,30,266,OK,,21461
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,186,172,172,176,115,120,168,160,118,136,159,156,122,104,,,,1092,1024,1038,256,172,176,120,160,136,156,104,,0,,,,,,,,4,43,44,30,40,34,39,26,256,OK,,21462
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,188,192,177,184,114,120,168,176,123,144,168,152,126,128,,,,1084,1096,1087,274,192,184,120,176,144,152,128,,0,,,,,,,,4,48,46,30,44,36,38,32,274,OK,,21463
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,134,124,135,164,77,84,140,136,85,108,125,124,98,96,,,,888,836,833,209,124,164,84,136,108,124,96,,0,,,,,,,,4,31,41,21,34,27,31,24,209,OK,,21465
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,171,180,166,172,124,124,179,156,119,128,161,160,116,116,,,,1072,1036,1028,259,180,172,124,156,128,160,116,,0,,,,,,,,4,45,43,31,39,32,40,29,259,OK,,21466
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,191,176,166,176,127,116,176,196,129,148,175,168,133,120,,,,1140,1100,1114,275,176,176,116,196,148,168,120,,0,,,,,,,,4,44,44,29,49,37,42,30,275,OK,,21467
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,208,192,204,208,129,132,197,204,140,144,181,176,144,144,,,,1224,1200,1265,300,192,208,132,204,144,176,144,,0,,,,,,,,4,48,52,33,51,36,44,36,300,OK,,21468
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,179,188,181,200,124,132,179,168,126,140,167,172,138,132,,,,1172,1132,1190,283,188,200,132,168,140,172,132,,0,,,,,,,,4,47,50,33,42,35,43,33,283,OK,,21471
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,188,192,182,208,127,128,188,188,138,152,178,176,146,136,,,,1204,1180,1158,295,192,208,128,188,152,176,136,,0,,,,,,,,4,48,52,32,47,38,44,34,295,OK,,21732
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,132,156,144,152,93,108,136,140,108,120,127,124,113,108,,,,876,908,855,227,156,152,108,140,120,124,108,,0,,,,,,,,4,39,38,27,35,30,31,27,227,OK,,21733
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,832,1000,933,912,753,732,905,840,835,796,873,860,966,896,,,,6056,6036,6104,1509,1000,912,732,840,796,860,896,,0,,,,,,,,4,250,228,183,210,199,215,224,1509,OK,,21767
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,229,236,229,248,159,152,226,228,165,180,207,208,168,164,,,,1420,1416,1384,354,236,248,152,228,180,208,164,,0,,,,,MISSING,MISSING,,4,59,62,38,57,45,52,41,354,OK,,22796
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,797,940,863,692,690,672,814,892,753,808,790,772,846,868,,,,5300,5644,5312,1411,940,692,672,892,808,772,868,,0,,,,,MISSING,MISSING,,4,235,173,168,223,202,193,217,1411,OK,,22799
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,525,632,605,584,473,460,624,560,536,508,589,568,555,536,,,,3884,3848,4157,962,632,584,460,560,508,568,536,,0,,,,,MISSING,MISSING,,4,158,146,115,140,127,142,134,962,OK,,23840
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,291,312,345,316,266,260,299,208,279,284,319,272,310,308,,,,2032,1960,2241,490,312,316,260,208,284,272,308,,0,,,,,MISSING,MISSING,,4,78,79,65,52,71,68,77,490,OK,,23842
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,513,604,583,496,462,448,497,424,480,584,533,456,615,536,,,,3740,3548,3858,887,604,496,448,424,584,456,536,,0,,,,,MISSING,MISSING,,4,151,124,112,106,146,114,134,887,OK,,23843
HOT EAT,24185,BP,BP All Day Breakfast Sub Roll x4,BP,P+6,Alternative,1340,1464,1607,1400,1159,1124,1422,1052,1268,1364,1362,1324,1514,1352,,,,9516,9080,9830,2270,1464,1400,1124,1052,1364,1324,1352,,0,,,,,MISSING,MISSING,,4,366,350,281,263,341,331,338,2270,OK,,#N/A
HOT EAT,24186,BP,BP Egg & Mushroom Croissant x4,BP,P+4,Alternative,314,248,413,276,266,260,308,188,267,268,310,252,327,312,,,,2152,1804,2397,451,248,276,260,188,268,252,312,,0,,,,,MISSING,MISSING,,4,62,69,65,47,67,63,78,451,OK,,#N/A
HOT EAT,24187,BP,"BP Sausage, Bacon & Cheese Wrap x4",BP,P+7,Alternative,644,744,737,640,543,528,671,588,617,624,711,580,736,744,,,,4540,4448,4428,1112,744,640,528,588,624,580,744,,0,,,,,MISSING,MISSING,,4,186,160,132,147,156,145,186,1112,OK,,#N/A
HOT EAT,24188,BP,BP Hunters Chicken Sub Roll x4,BP,P+7,Alternative,516,528,565,500,403,392,483,396,447,444,494,468,518,528,,,,3360,3256,3448,814,528,500,392,396,444,468,528,,0,,,,,MISSING,MISSING,,4,132,125,98,99,111,117,132,814,OK,,#N/A
HOT EAT,24189,BP,BP Italian Meat Feast Sub Roll x4,BP,P+7,Alternative,479,480,521,400,359,348,414,376,414,416,446,420,477,468,1208,1208,1208,3044,2908,3348,727,480,400,348,376,416,420,468,,0,,,,,MISSING,MISSING,,4,120,100,87,94,104,105,117,727,OK,,#N/A
HOT EAT,24190,BP,BP Tuna Melt Panini x4,BP,P+7,Alternative,394,400,458,408,365,356,410,420,409,408,403,340,476,472,,,,2860,2804,2850,701,400,408,356,420,408,340,472,,0,,,,,MISSING,MISSING,,4,100,102,89,105,102,85,118,701,OK,,#N/A
HOT EAT,24191,BP,BP Mini Cheese & Tomato Toastie x4,BP,P+7,Alternative,184,112,214,104,137,132,137,112,141,144,154,52,162,152,,,,1064,808,1149,202,112,104,132,112,144,52,152,,0,,,,,MISSING,MISSING,,4,28,26,33,28,36,13,38,202,OK,,#N/A
HOT EAT,24192,BP,BP Bacon Bap x4,BP,P+7,Alternative,1729,1940,2094,1844,1709,1660,2076,1780,1840,1780,1959,1992,2079,1940,,,,13612,12936,12957,3234,1940,1844,1660,1780,1780,1992,1940,,0,,,,,MISSING,MISSING,,4,485,461,415,445,445,498,485,3234,OK,,24192
HOT EAT,24193,BP,BP Sausage Bap x4,BP,P+7,Alternative,1766,1836,2052,1728,1587,1540,1952,1812,1743,1652,1852,1868,2001,1844,,,,12984,12280,12293,3070,1836,1728,1540,1812,1652,1868,1844,,0,,,,,MISSING,MISSING,,4,459,432,385,453,413,467,461,3070,OK,,#N/A
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4449) 1KG Tubs",BP,,Alternative,2,2,2,3,2,1,2,2,2,1,2,2,2,2,,,,11,13,13,3,2,3,1,2,1,2,2,,0,,,,,MISSING,MISSING,,5,0,1,0,0,0,0,0,3,OK,,#N/A
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,3,2,,2,2,2,,2,2,2,2,,,,9,11,10,3,2,3,0,2,0,2,2,,0,,,,,MISSING,MISSING,,4,1,1,0,1,0,1,1,3,OK,,#N/A
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,2,2,3,2,1,2,2,2,,2,2,2,2,,,,12,12,12,6,2,3,1,2,0,2,2,,0,,,,,MISSING,MISSING,,2,1,2,1,1,0,1,1,6,OK,,#N/A
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,2,2,2,2,2,,2,2,2,,2,2,2,2,,,,8,10,8,2,2,2,0,2,0,2,2,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,2,OK,,#N/A
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,2,2,2,3,2,,2,2,2,1,2,2,2,2,,,,11,12,11,3,2,3,0,2,1,2,2,,0,,,MISSING,MISSING,MISSING,MISSING,,4,1,1,0,1,0,1,1,3,OK,,#N/A
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,2544,stock,2100,stock,1404,stock,1732,stock,1604,stock,1632,stock,1764,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,912,0,912,0,732,0,840,0,796,0,860,0,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,692,0,692,0,672,0,892,0,808,0,772,0,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,496,0,496,0,448,0,424,0,584,0,456,0,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11842,,BP TOASTIES TO BAKE (Mini Toastie),,,,0,224,0,208,0,264,0,224,0,288,0,104,0,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,912,732,840,796,860,896,,,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,12638,13518,14201,12709,10669,10430,13259,11858,11619,11861,12898,12278,13218,12542,0,0,0,88291,85218,88298,21306,13522,12714,10430,11862,11862,12282,12546,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19463,Co-op,Co-op Ham & Cheese Skillet,Co-op,P+4,Skillet,,,13584,13584,14500,14319,14000,13912,13000,13583,13000,9596,16000,13344,,,,80069,78338,80110,78338,0,13584,14319,13912,13583,9596,13344,,13344,,,,,MISSING,MISSING,,1,0,13584,14319,13912,13583,9596,13344,78338,OK,,19463
,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+3,wrap,,6150,7863,7863,9000,8490,8500,8151,8000,8020,7800,6287,9500,8122,,,,49749,53083,48475,53083,6150,7863,8490,8151,8020,6287,8122,,8122,,,,,,MISSING,,1,6150,7863,8490,8151,8020,6287,8122,53083,OK,,19488
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,3560,4236,4236,4000,3917,3000,2776,3800,2965,4000,3880,4000,3157,,,,22326,24491,21441,24491,3560,4236,3917,2776,2965,3880,3157,,3157,,,,,,MISSING,,1,3560,4236,3917,2776,2965,3880,3157,24491,OK,,19489
,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,7181,7181,8000,7384,6000,5425,6600,5710,7500,6405,7000,5933,,,,41114,38038,40345,38038,0,7181,7384,5425,5710,6405,5933,,5933,,,,,MISSING,MISSING,,1,0,7181,7384,5425,5710,6405,5933,38038,OK,,19490
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,4000,3586,3200,3149,2500,2157,3200,2324,3200,2847,3000,2461,,,,18509,16524,17883,16524,0,3586,3149,2157,2324,2847,2461,,2461,,,,,MISSING,MISSING,,1,0,3586,3149,2157,2324,2847,2461,16524,OK,,19491
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,3500,3356,2800,2507,2000,1700,2600,1978,2600,2422,2200,1907,,,,14831,13870,14385,13870,0,3356,2507,1700,1978,2422,1907,,1907,,,,,,MISSING,,1,0,3356,2507,1700,1978,2422,1907,13870,OK,,19495
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,4000,3959,4000,4087,4000,3958,3500,3899,3500,2954,4000,3659,,,,22257,22516,22175,22516,0,3959,4087,3958,3899,2954,3659,,3659,,,,,MISSING,MISSING,,1,0,3959,4087,3958,3899,2954,3659,22516,OK,,20130
,20453,Co-op,Co-op Low Fat Ham Salad Skillet,Co-op,P+3,Skillet,,,4000,2962,2500,2475,2000,1817,2300,2013,2300,1974,1900,1611,,,,13174,12852,12964,12852,0,2962,2475,1817,2013,1974,1611,,1611,,,,,MISSING,MISSING,,1,0,2962,2475,1817,2013,1974,1611,12852,OK,,20453
,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,,1500,1299,1300,1159,900,635,1100,761,1100,1040,1000,953,,,,6017,5847,6234,5847,0,1299,1159,635,761,1040,953,,953,,,,,,,,1,0,1299,1159,635,761,1040,953,5847,OK,,#N/A
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2100,2096,1800,1682,1100,950,1800,1180,1800,1725,1600,1472,,,,9554,9105,10010,9105,0,2096,1682,950,1180,1725,1472,,1472,,,,,MISSING,MISSING,,1,0,2096,1682,950,1180,1725,1472,9105,OK,,22844
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1350,1288,900,849,700,447,1000,597,1000,928,800,650,,,,5112,4759,5269,4759,0,1288,849,447,597,928,650,,650,,,,,MISSING,MISSING,,1,0,1288,849,447,597,928,650,4759,OK,,22845
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1150,1173,1000,905,800,562,1000,720,1000,1010,900,860,,,,5117,5230,5311,5230,0,1173,905,562,720,1010,860,,860,,,,,MISSING,MISSING,,1,0,1173,905,562,720,1010,860,5230,OK,,22846
,24395,Co-op,COOP GU Ham & Cheese Toastie,Co-op,P+4,Alternative,,,15,18,15,16,15,17,15,4,15,16,15,17,,,,22,88,20,88,0,18,16,17,4,16,17,,17,,,,,MISSING,MISSING,,1,0,18,16,17,4,16,17,88,OK,,#N/A
,24396,Co-op,COOP GU Cheese Toastie,Co-op,P+4,Alternative,,,15,18,15,16,15,17,15,4,15,10,15,9,,,,24,74,18,74,0,18,16,17,4,10,9,,9,,,,,MISSING,MISSING,,1,0,18,16,17,4,10,9,74,OK,,#N/A
,24397,Co-op,COOP GU Tuna Melt Panini,Co-op,P+4,Alternative,,,15,5,15,2,15,1,15,3,15,18,15,17,,,,36,46,20,46,0,5,2,1,3,18,17,,17,,,,,MISSING,MISSING,,1,0,5,2,1,3,18,17,46,OK,,#N/A
,24398,Co-op,COOP GU Chicken & Red Pepper Panini,Co-op,P+4,Alternative,,,15,5,15,2,15,1,15,4,15,18,15,17,,,,29,47,28,47,0,5,2,1,4,18,17,,17,,,,,MISSING,MISSING,,1,0,5,2,1,4,18,17,47,OK,,#N/A
,24399,Co-op,COOP GU All Day Breakfast Panini,Co-op,P+4,Alternative,,,15,2,15,,15,1,15,2,15,2,15,1,,,,13,8,27,8,0,2,0,1,2,2,1,,1,,,,,MISSING,MISSING,,1,0,2,0,1,2,2,1,8,OK,,#N/A
,17102,Co-op,Co-op Ham & Cheese Skillet x4,Co-op,P+4,Skillet,,,550,524,500,576,500,556,550,428,400,312,460,544,,,,2992,2940,2956,735,0,524,576,556,428,312,544,,544,,,,,MISSING,MISSING,,4,0,131,144,139,107,78,136,735,OK,,17102
,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+3,wrap,,,280,228,300,280,200,240,300,188,220,200,220,236,,,,1360,1372,1337,343,0,228,280,240,188,200,236,,236,,,,,MISSING,MISSING,,4,0,57,70,60,47,50,59,343,OK,,17104
,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,410,360,450,412,420,408,380,336,330,268,400,396,,,,2268,2180,2154,545,0,360,412,408,336,268,396,,396,,,,,MISSING,MISSING,,4,0,90,103,102,84,67,99,545,OK,,17105
