Week no.,WK 39,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
50302720,22678,Asda,AS Loaded Tomato &Basil Chicken Salad,Asda,P+4,Alternative,500,528,1000,808,800,704,1000,528,1000,1336,1000,1036,1000,1288,,,,5656,6228,3000,1557,528,808,704,528,1336,1036,1288,,1288,,,,,MISSING,MISSING,,4,132,202,176,132,334,259,322,1557,OK,,22678
50302723,22681,Asda,AS Loaded Chicken & Bacon Salad,Asda,P+4,Alternative,500,508,1000,1184,1000,1640,1000,996,1000,1556,1000,876,1000,1384,,,,7288,8144,3300,2036,508,1184,1640,996,1556,876,1384,,1384,,,,,MISSING,MISSING,,4,127,296,410,249,389,219,346,2036,OK,,22681
,23753,Asda Café,ASC Cheese Savoury Stack x4,Asda,P+4,Alternative,300,276,330,344,320,272,220,204,350,348,280,240,320,360,,,,1980,2044,2057,511,276,344,272,204,348,240,360,,360,,,,,MISSING,MISSING,,4,69,86,68,51,87,60,90,511,OK,,23753
,23754,Asda Café,"ASC Chicken, Stuffing & Bacon Stack x4",Asda,P+4,Alternative,300,276,300,264,330,284,200,192,350,260,280,244,320,312,,,,1872,1832,1895,458,276,264,284,192,260,244,312,,312,,,,,MISSING,MISSING,,4,69,66,71,48,65,61,78,458,OK,,23754
,23755,Asda Café,"ASC Ham, Cheese & Pickle Stack x4",Asda,P+4,Alternative,300,300,350,296,350,304,200,180,350,316,280,304,320,348,,,,2028,2048,2079,512,300,296,304,180,316,304,348,,348,,,,,MISSING,MISSING,,4,75,74,76,45,79,76,87,512,OK,,23755
,23756,Asda Café,ASC Chicken & Bacon Caesar Wrap x4,Asda,P+4,Alternative,120,136,180,168,180,120,100,120,180,136,110,100,160,148,,,,956,928,964,232,136,168,120,120,136,100,148,,148,,,,,MISSING,MISSING,,4,34,42,30,30,34,25,37,232,OK,,23756
,23759,Asda Café,ASC BLT Stack x4,Asda,P+4,Alternative,288,280,310,328,284,296,200,164,330,320,280,284,350,320,,,,1972,1992,1938,498,280,328,296,164,320,284,320,,320,,,,,MISSING,MISSING,,4,70,82,74,41,80,71,80,498,OK,,23759
,24319,Asda Café,ASC Chicken Fajita Hot Wrap x4,Asda,P+7,Alternative,200,216,200,156,200,124,150,116,220,168,180,152,180,172,,,,1104,1104,1218,276,216,156,124,116,168,152,172,,172,,,,,MISSING,MISSING,,4,54,39,31,29,42,38,43,276,OK,,#N/A
,24320,Asda Café,ASC Meatball Hot Wrap x4,Asda,P+7,Alternative,200,168,200,144,200,136,130,92,220,156,150,120,180,184,,,,1032,1000,1175,250,168,144,136,92,156,120,184,,184,,,,,MISSING,MISSING,,4,42,36,34,23,39,30,46,250,OK,,#N/A
,24331,Asda Café,ASC Tuna Melt Panini x4,Asda,P+7,Alternative,550,516,550,536,550,456,300,320,550,456,460,536,550,584,,,,3388,3404,3388,851,516,536,456,320,456,536,584,,584,,,,,MISSING,MISSING,,4,129,134,114,80,114,134,146,851,OK,,24331
,24332,Asda Café,ASC Mozzarella & Pesto Panini x4,Asda,P+7,Alternative,400,432,500,444,480,408,260,256,460,396,350,456,420,492,,,,2792,2884,2800,721,432,444,408,256,396,456,492,,492,,,,,MISSING,MISSING,,4,108,111,102,64,99,114,123,721,OK,,24332
,24333,Asda Café,ASC Chicken & Chorizo Panini x4,Asda,P+7,Alternative,500,492,530,496,500,476,300,280,500,444,410,504,460,572,,,,3144,3264,3251,816,492,496,476,280,444,504,572,,572,,,,,MISSING,MISSING,,4,123,124,119,70,111,126,143,816,OK,,#N/A
,24334,Asda Café,ASC Cheese & Ham Panini x4,Asda,P+7,Alternative,600,600,620,644,630,512,350,364,600,564,570,628,300,720,,,,3920,4032,3999,1008,600,644,512,364,564,628,720,,720,,,,,MISSING,MISSING,,4,150,161,128,91,141,157,180,1008,OK,,#N/A
,24335,Asda Café,ASC Cheese & Tomato Toastie x4,Asda,P+7,Alternative,450,440,450,448,500,432,300,264,460,456,400,432,400,548,,,,3020,3020,3110,755,440,448,432,264,456,432,548,,548,,,,,MISSING,MISSING,,4,110,112,108,66,114,108,137,755,OK,,#N/A
,24336,Asda Café,ASC Ham & Cheese Toastie x4,Asda,P+7,Alternative,500,524,550,604,580,460,350,324,600,508,500,504,520,628,,,,3648,3552,3700,888,524,604,460,324,508,504,628,,628,,,,,MISSING,MISSING,,4,131,151,115,81,127,126,157,888,OK,,#N/A
,24337,Asda Café,ASC ADB Topped Toastie x4,Asda,P+7,Alternative,280,216,300,252,300,224,180,168,300,248,220,256,236,288,,,,1544,1652,1667,413,216,252,224,168,248,256,288,,288,,,,,MISSING,MISSING,,4,54,63,56,42,62,64,72,413,OK,,#N/A
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,524,,604,,460,,324,,508,,504,,628,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,216,,252,,224,,168,,248,,256,,288,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,440,,448,,432,,264,,456,,432,,548,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,,,,,,,,10%,,18%,,11%,,17%,,17%,,15%,,11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,17120,15470,31504,27910,25840,17980,29270,27202,30870,26686,27316,22798,21888,17602,0,0,0,147184,157056,162965,31349,14262,28178,20260,24102,27682,21122,21450,0,21450,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,126,144,110,116,127,88,118,136,85,108,118,112,95,72,,,,780,776,830,194,144,116,88,136,108,112,72,,0,,,,,,,,4,36,29,22,34,27,28,18,194,OK,,21459
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,159,192,140,172,139,96,149,180,112,124,143,160,101,84,,,,980,1008,1035,252,192,172,96,180,124,160,84,,0,,,,,,,,4,48,43,24,45,31,40,21,252,OK,,21460
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,171,196,147,152,143,112,143,176,111,132,152,168,111,92,,,,1028,1028,1024,257,196,152,112,176,132,168,92,,0,,,,,,,,4,49,38,28,44,33,42,23,257,OK,,21461
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,157,196,145,164,144,116,145,184,112,124,148,152,104,96,,,,1012,1032,1050,258,196,164,116,184,124,152,96,,0,,,,,,,,4,49,41,29,46,31,38,24,258,OK,,21462
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,168,212,152,172,152,108,152,184,108,136,151,176,121,72,,,,1068,1060,1075,265,212,172,108,184,136,176,72,,0,,,,,,,,4,53,43,27,46,34,44,18,265,OK,,21463
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,135,148,122,128,106,92,121,152,84,108,120,128,93,76,,,,796,832,820,208,148,128,92,152,108,128,76,,0,,,,,,,,4,37,32,23,38,27,32,19,208,OK,,21465
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,156,184,140,168,142,124,147,192,111,128,149,176,106,80,,,,988,1052,1030,263,184,168,124,192,128,176,80,,0,,,,,,,,4,46,42,31,48,32,44,20,263,OK,,21466
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,172,200,153,168,148,112,159,192,123,148,158,176,123,92,,,,1060,1088,1083,272,200,168,112,192,148,176,92,,0,,,,,,,,4,50,42,28,48,37,44,23,272,OK,,21467
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,185,216,180,208,164,132,181,216,132,140,185,200,126,104,,,,1172,1216,1218,304,216,208,132,216,140,200,104,,0,,,,,,,,4,54,52,33,54,35,50,26,304,OK,,21468
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,164,184,154,172,151,116,159,188,118,140,160,188,110,96,,,,1108,1084,1113,271,184,172,116,188,140,188,96,,0,,,,,,,,4,46,43,29,47,35,47,24,271,OK,,21471
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,176,196,156,176,159,116,168,192,126,124,171,196,123,100,,,,1132,1100,1150,275,196,176,116,192,124,196,100,,0,,,,,,,,4,49,44,29,48,31,49,25,275,OK,,21732
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,126,132,113,148,124,108,115,148,100,112,114,120,102,80,,,,872,848,863,212,132,148,108,148,112,120,80,,0,,,,,,,,4,33,37,27,37,28,30,20,212,OK,,21733
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,836,1016,861,1028,750,600,853,832,785,924,828,864,1003,956,,,,5956,6220,6000,1555,1016,1028,600,832,924,864,956,,0,,,,,,,,4,254,257,150,208,231,216,239,1555,OK,,21767
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,216,244,191,232,191,152,190,240,153,176,191,220,147,104,,,,1392,1368,1325,342,244,232,152,240,176,220,104,,0,,,,,MISSING,MISSING,,4,61,58,38,60,44,55,26,342,OK,,22796
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,813,892,823,740,681,664,788,748,703,776,842,856,926,840,,,,5548,5516,5500,1379,892,740,664,748,776,856,840,,0,,,,,MISSING,MISSING,,4,223,185,166,187,194,214,210,1379,OK,,22799
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,556,556,621,556,533,364,615,472,487,524,613,652,585,540,,,,3704,3664,3948,916,556,556,364,472,524,652,540,,0,,,,,MISSING,MISSING,,4,139,139,91,118,131,163,135,916,OK,,23840
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,328,344,366,268,283,252,303,252,316,320,331,324,348,292,,,,2020,2052,2100,513,344,268,252,252,320,324,292,,0,,,,,MISSING,MISSING,,4,86,67,63,63,80,81,73,513,OK,,23842
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,522,580,597,524,512,428,513,512,480,472,544,596,593,584,,,,3552,3696,3698,924,580,524,428,512,472,596,584,,0,,,,,MISSING,MISSING,,4,145,131,107,128,118,149,146,924,OK,,23843
HOT EAT,24185,BP,BP All Day Breakfast Sub Roll x4,BP,P+6,Alternative,1501,1328,1618,1556,1276,1144,1426,1428,1406,1340,1538,1416,1709,1452,,,,9604,9664,10000,2416,1328,1556,1144,1428,1340,1416,1452,,0,,,,,MISSING,MISSING,,4,332,389,286,357,335,354,363,2416,OK,,#N/A
HOT EAT,24186,BP,BP Egg & Mushroom Croissant x4,BP,P+4,Alternative,400,316,500,360,400,332,500,360,500,344,500,380,500,324,,,,2468,2416,2649,604,316,360,332,360,344,380,324,,0,,,,,MISSING,MISSING,,4,79,90,83,90,86,95,81,604,OK,,#N/A
HOT EAT,24187,BP,"BP Sausage, Bacon & Cheese Wrap x4",BP,P+7,Alternative,650,664,800,624,600,472,700,624,600,624,600,748,600,688,,,,4352,4444,4598,1111,664,624,472,624,624,748,688,,0,,,,,MISSING,MISSING,,4,166,156,118,156,156,187,172,1111,OK,,#N/A
HOT EAT,24188,BP,BP Hunters Chicken Sub Roll x4,BP,P+7,Alternative,549,532,562,472,501,428,502,452,503,436,558,536,568,516,,,,3364,3372,3506,843,532,472,428,452,436,536,516,,0,,,,,MISSING,MISSING,,4,133,118,107,113,109,134,129,843,OK,,#N/A
HOT EAT,24189,BP,BP Italian Meat Feast Sub Roll x4,BP,P+7,Alternative,450,500,700,580,450,344,600,436,500,440,600,484,600,456,1208,1208,1208,3060,3240,3219,810,500,580,344,436,440,484,456,,0,,,,,MISSING,MISSING,,4,125,145,86,109,110,121,114,810,OK,,#N/A
HOT EAT,24190,BP,BP Tuna Melt Panini x4,BP,P+7,Alternative,450,356,550,424,500,380,500,348,500,444,500,424,500,508,,,,2960,2884,3030,721,356,424,380,348,444,424,508,,0,,,,,MISSING,MISSING,,4,89,106,95,87,111,106,127,721,OK,,#N/A
HOT EAT,24191,BP,BP Mini Cheese & Tomato Toastie x4,BP,P+7,Alternative,200,196,400,144,250,152,400,76,400,180,400,180,400,208,,,,1208,1136,1367,284,196,144,152,76,180,180,208,,0,,,,,MISSING,MISSING,,4,49,36,38,19,45,45,52,284,OK,,#N/A
HOT EAT,24192,BP,BP Bacon Bap x4,BP,P+7,Alternative,1769,1952,1968,1756,1636,1400,1857,1788,1799,1788,1923,2080,2125,2148,,,,12908,12912,13000,3228,1952,1756,1400,1788,1788,2080,2148,,0,,,,,MISSING,MISSING,,4,488,439,350,447,447,520,537,3228,OK,,24192
HOT EAT,24193,BP,BP Sausage Bap x4,BP,P+7,Alternative,1731,1876,1936,1720,1576,1484,1814,1620,1749,1852,1908,1988,2076,1908,,,,12664,12448,12500,3112,1876,1720,1484,1620,1852,1988,1908,,0,,,,,MISSING,MISSING,,4,469,430,371,405,463,497,477,3112,OK,,#N/A
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4449) 1KG Tubs",BP,,Alternative,2,2,2,3,2,1,2,2,2,1,2,2,2,2,,,,13,13,13,3,2,3,1,2,1,2,2,,0,,,,,MISSING,MISSING,,5,0,1,0,0,0,0,0,3,OK,,#N/A
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,3,2,,2,2,2,0,2,2,2,0,,,,9,9,10,2,2,3,0,2,0,2,0,,0,,,,,MISSING,MISSING,,4,1,1,0,1,0,1,0,2,OK,,#N/A
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,2,2,3,2,1,2,2,2,0,2,2,2,1,,,,11,11,11,6,2,3,1,2,0,2,1,,0,,,,,MISSING,MISSING,,2,1,2,1,1,0,1,1,6,OK,,#N/A
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,2,2,2,2,2,,2,2,2,0,2,2,2,0,,,,8,8,8,2,2,2,0,2,0,2,0,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,2,OK,,#N/A
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,2,2,2,3,2,,2,2,2,1,2,2,2,1,,,,11,11,11,3,2,3,0,2,1,2,1,,0,,,MISSING,MISSING,MISSING,MISSING,,4,1,1,0,1,0,1,0,3,OK,,#N/A
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,2488,stock,2292,stock,1264,stock,1580,stock,1700,stock,1720,stock,1796,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,1028,0,1028,0,600,0,832,0,924,0,864,0,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,740,0,740,0,664,0,748,0,776,0,856,0,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,524,0,524,0,428,0,512,0,472,0,596,0,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11842,,BP TOASTIES TO BAKE (Mini Toastie),,,,0,392,0,288,0,304,0,152,0,360,0,360,0,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,1028,600,832,924,864,956,,,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,12872,13558,14212,12937,11843,9918,13324,12334,12210,12165,13653,13706,14001,12571,0,0,0,86808,87208,88784,21804,13562,12942,9918,12338,12166,13710,12572,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19463,Co-op,Co-op Ham & Cheese Skillet,Co-op,P+4,Skillet,,,13000,15969,14000,15012,13000,15311,12000,10519,12000,12173,14500,15281,,,,73973,84265,78863,84265,0,15969,15012,15311,10519,12173,15281,,15281,,,,,MISSING,MISSING,,1,0,15969,15012,15311,10519,12173,15281,84265,OK,,19463
,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+3,wrap,,,9000,8068,9500,8465,8900,8480,8000,7310,8000,7243,9500,9026,,,,46527,48592,52670,48592,0,8068,8465,8480,7310,7243,9026,,9026,,,,,,MISSING,,1,0,8068,8465,8480,7310,7243,9026,48592,OK,,19488
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,4500,4059,4500,4035,3000,2806,3200,3302,4000,3953,3500,3551,,,,21284,21706,22888,21706,0,4059,4035,2806,3302,3953,3551,,3551,,,,,,MISSING,,1,0,4059,4035,2806,3302,3953,3551,21706,OK,,19489
,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,7500,7177,8000,7401,5800,5346,6500,6387,7200,7381,7000,6533,,,,38657,40225,42495,40225,0,7177,7401,5346,6387,7381,6533,,6533,,,,,MISSING,MISSING,,1,0,7177,7401,5346,6387,7381,6533,40225,OK,,19490
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,3500,3689,3500,3141,2300,2221,3000,2938,3200,3086,3200,2822,,,,17074,17897,18625,17897,0,3689,3141,2221,2938,3086,2822,,2822,,,,,MISSING,MISSING,,1,0,3689,3141,2221,2938,3086,2822,17897,OK,,19491
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,3500,3207,3000,2554,2000,1671,2600,2609,2600,2492,2500,1966,,,,14407,14499,15604,14499,0,3207,2554,1671,2609,2492,1966,,1966,,,,,,MISSING,,1,0,3207,2554,1671,2609,2492,1966,14499,OK,,19495
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,3800,4080,4000,4005,3800,4051,3500,3288,3200,3157,2800,3794,,,,20870,22375,22235,22375,0,4080,4005,4051,3288,3157,3794,,3794,,,,,MISSING,MISSING,,1,0,4080,4005,4051,3288,3157,3794,22375,OK,,20130
,20453,Co-op,Co-op Low Fat Ham Salad Skillet,Co-op,P+3,Skillet,,,3500,2923,3000,2327,2200,1803,2500,2106,2300,1987,2500,1714,,,,12873,12860,14249,12860,0,2923,2327,1803,2106,1987,1714,,1714,,,,,MISSING,MISSING,,1,0,2923,2327,1803,2106,1987,1714,12860,OK,,20453
,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,,1500,1266,1500,1194,1000,717,1200,930,1200,1092,1500,912,,,,5990,6111,6705,6111,0,1266,1194,717,930,1092,912,,912,,,,,,,,1,0,1266,1194,717,930,1092,912,6111,OK,,#N/A
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2200,2127,2000,1700,1300,1034,2000,1685,2000,1768,2000,1394,,,,9636,9708,10486,9708,0,2127,1700,1034,1685,1768,1394,,1394,,,,,MISSING,MISSING,,1,0,2127,1700,1034,1685,1768,1394,9708,OK,,22844
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1300,1212,1000,741,1000,409,1000,1111,1100,880,1000,674,,,,4974,5027,5591,5027,0,1212,741,409,1111,880,674,,674,,,,,MISSING,MISSING,,1,0,1212,741,409,1111,880,674,5027,OK,,22845
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1100,1109,1100,915,800,1034,1200,720,1200,873,1500,1041,,,,5286,5692,5531,5692,0,1109,915,1034,720,873,1041,,1041,,,,,MISSING,MISSING,,1,0,1109,915,1034,720,873,1041,5692,OK,,22846
,24111,Co-op,CO-OP HOT SAUSAGE ROLL,Sutherland,P+3,Alternative,,,60,85,100,78,90,65,120,51,110,84,110,56,,,,417,419,405,419,0,85,78,65,51,84,56,,0,,,,,MISSING,MISSING,,1,0,85,78,65,51,84,56,419,OK,,#N/A
,24120,Co-op,CO-OP HOT TUNA MELT PANINI,Co-op,P+3,Alternative,,,60,83,80,50,60,50,75,43,80,51,75,61,,,,305,338,333,338,0,83,50,50,43,51,61,,61,,,,,MISSING,MISSING,,1,0,83,50,50,43,51,61,338,OK,,#N/A
,24121,Co-op,CO-OP HOT CHEESE BURGER,Co-op,P+3,Alternative,,,60,69,80,37,60,40,65,35,55,38,55,51,,,,261,270,309,270,0,69,37,40,35,38,51,,51,,,,,,,,1,0,69,37,40,35,38,51,270,OK,,#N/A
,24122,Co-op,CO-OP HOT SOUTHERN FRIED CHICKEN BURGER,Co-op,P+3,Alternative,,,60,66,80,45,60,38,75,34,65,35,65,59,,,,264,277,342,277,0,66,45,38,34,35,59,,59,,,,,MISSING,MISSING,,1,0,66,45,38,34,35,59,277,OK,,#N/A
,24123,Co-op,CO-OP HOT BACON ROLL,Co-op,P+3,Alternative,,,100,117,100,80,80,69,115,65,100,78,100,86,,,,463,495,462,495,0,117,80,69,65,78,86,,86,,,,,MISSING,MISSING,,1,0,117,80,69,65,78,86,495,OK,,#N/A
,24395,Co-op,COOP GU Ham & Cheese Toastie,Co-op,P+4,Alternative,,,15,4,15,2,15,5,15,8,15,8,15,4,,,,31,31,21,31,0,4,2,5,8,8,4,,4,,,,,MISSING,MISSING,,1,0,4,2,5,8,8,4,31,OK,,#N/A
,24396,Co-op,COOP GU Cheese Toastie,Co-op,P+4,Alternative,,,15,3,15,2,15,3,15,3,15,4,15,1,,,,16,16,18,16,0,3,2,3,3,4,1,,1,,,,,MISSING,MISSING,,1,0,3,2,3,3,4,1,16,OK,,#N/A
