Week no.,WK 26,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
DEPOT 12/03,20489,Co-op,Co-op Low Fat Ham Salad Skillet x4,Co-op,P+3,Skillet,,,100,56,100,40,50,28,50,48,50,40,100,36,100,100,100,192,248,376,62,0,56,40,28,48,40,36,,36,,,,,MISSING,MISSING,,4,0,14,10,7,12,10,9,62,OK
MAY,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,4,0,0,0,0,0,0,0,0,OK
MAY,22779,Co-op,CO-OP COMP BOX,Co-op,,Alternative,,,,,,,,,,,,,,,,,,0,0,158,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,4,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24111,Co-op,CO-OP HOT SAUSAGE ROLL,Sutherland,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24112,Co-op,CO-OP HOT CHEESE BACON POTATO MEAL POT,Co-op,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24113,Co-op,CO-OP HOT MAC & CHEESE MEAL POT,Co-op,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24114,Co-op,CO-OP HOT CHICKEN TIKKA BOMBAY POTATO POT,Co-op,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24115,Co-op,CO-OP HOT VEGGIE SCRAMBLED EGG POT,Co-op,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24116,Co-op,CO-OP HOT ALL DAY BREAKFAST POT,Co-op,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24120,Co-op,CO-OP HOT TUNA MELT PANINI,Co-op,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24121,Co-op,CO-OP HOT CHEESE BURGER,Co-op,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,4,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24122,Co-op,CO-OP HOT SOUTHERN FRIED CHICKEN BURGER,Co-op,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24123,Co-op,CO-OP HOT BACON ROLL,Co-op,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1447,0,1269,0,647,0,1047,0,1130,0,953,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,0,54308,54726,50580,48993,42780,40722,40590,40146,43100,43895,43840,43743,200,200,200,262451,272225,269826,265706,0,54726,48993,40722,40146,43895,43743,0,42465,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22868,Morrisons PFS,DTS MOR Spicy Chicken Wrap,Morrisons PFS,P+3,Alternative,,,133,132,130,129,132,135,131,138,134,127,135,129,,,,784,790,772,790,0,132,129,135,138,127,129,,129,,,,,MISSING,MISSING,,1,0,132,129,135,138,127,129,790,OK
,22869,Morrisons PFS,DTS MOR Mozzarella Toamto Panini,Morrisons PFS,P+4,Alternative,,,117,120,114,117,115,123,116,127,112,112,115,115,,,,710,714,684,714,0,120,117,123,127,112,115,,115,,,,,MISSING,MISSING,,1,0,120,117,123,127,112,115,714,OK
,22870,Morrisons PFS,DTS MOR Breakfast Wrap,Morrisons PFS,P+3,Alternative,,,127,126,131,129,132,136,128,134,131,127,135,131,,,,771,783,761,783,0,126,129,136,134,127,131,,131,,,,,MISSING,MISSING,,1,0,126,129,136,134,127,131,783,OK
,22871,Morrisons PFS,DTS MOR Spicy Meatball Wrap,Morrisons PFS,P+3,Alternative,,,125,125,121,121,124,128,121,129,122,118,126,123,,,,738,744,731,744,0,125,121,128,129,118,123,,123,,,,,MISSING,MISSING,,1,0,125,121,128,129,118,123,744,OK
,23024,Morrisons PFS,DTS MOR Hot Sausage Roll 'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23025,Morrisons PFS,DTS MOR Hot Bacon Roll  'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,0,0,502,503,496,496,503,522,496,528,499,484,511,498,0,0,0,3003,3031,2948,3031,0,503,496,522,528,484,498,0,498,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2,Morrisons PFS,P+4,Alternative,818,810,816,810,816,812,816,812,816,814,816,814,816,814,,,,5686,5686,5705,2843,810,810,812,812,814,814,814,,814,,,,,MISSING,MISSING,,2,405,405,406,406,407,407,407,2843,OK
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,Morrisons PFS,P+4,Alternative,240,186,212,214,172,192,188,182,216,222,270,238,218,216,,,,1450,1450,1484,725,186,214,192,182,222,238,216,,216,,,,,MISSING,MISSING,,2,93,107,96,91,111,119,108,725,OK
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2,Morrisons PFS,P+4,Alternative,216,158,176,186,192,176,156,164,172,172,226,214,204,186,,,,1290,1256,1259,628,158,186,176,164,172,214,186,,186,,,,,MISSING,MISSING,,2,79,93,88,82,86,107,93,628,OK
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,Morrisons PFS,P+4,Alternative,244,182,202,174,168,208,172,190,182,176,232,246,222,180,,,,1406,1356,1381,678,182,174,208,190,176,246,180,,180,,,,,MISSING,MISSING,,2,91,87,104,95,88,123,90,678,OK
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2,Morrisons PFS,P+4,Alternative,814,810,814,810,814,812,814,812,814,814,814,814,814,814,,,,5670,5686,5823,2843,810,810,812,812,814,814,814,,814,,,,,MISSING,MISSING,,2,405,405,406,406,407,407,407,2843,OK
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2,Morrisons PFS,P+4,Alternative,228,178,212,176,170,202,172,198,212,196,242,222,198,216,,,,1460,1388,1433,694,178,176,202,198,196,222,216,,216,,,,,MISSING,MISSING,,2,89,88,101,99,98,111,108,694,OK
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,Morrisons PFS,P+4,Alternative,264,196,204,194,172,190,174,196,196,196,236,258,218,206,,,,1412,1436,1433,718,196,194,190,196,196,258,206,,206,,,,,MISSING,MISSING,,2,98,97,95,98,98,129,103,718,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,2824,2520,2636,2564,2504,2592,2492,2554,2608,2590,2836,2806,2690,2632,0,0,0,18374,18258,18518,9129,2520,2564,2592,2554,2590,2806,2632,0,2632,,,,,,,,,,,,,,,,,
TEST,,,,,,,5%,#N/A,8%,#N/A,5%,,5%,,5%,,5%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320121,17252,Sainsbury's,JS Cheese with Red Onion Skillet x 8,Sainsbury's,P+3,Skillet,9626,9912,22865,22176,17934,18432,18824,19680,19228,20240,14717,15608,9341,10792,,,,114192,116840,113000,14605,9912,22176,18432,19680,20240,15608,10792,,10792,,,,,MISSING,MISSING,,8,1239,2772,2304,2460,2530,1951,1349,14605,OK
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,3217,2776,3889,4148,4074,3684,3776,4028,3851,4120,2310,3016,2675,2316,,,,23912,24088,24237,6022,2776,4148,3684,4028,4120,3016,2316,,2316,,,,,MISSING,MISSING,,4,694,1037,921,1007,1030,754,579,6022,OK
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,3473,2140,3321,4452,3385,3732,3142,4324,3262,4328,2265,3352,1935,2076,,,,29328,24404,19805,6101,2140,4452,3732,4324,4328,3352,2076,,2076,,,,,MISSING,MISSING,,4,535,1113,933,1081,1082,838,519,6101,OK
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,2134,1808,3049,3276,2961,2908,2919,3152,2969,3080,2054,2600,1663,1608,,,,18156,18432,18262,4608,1808,3276,2908,3152,3080,2600,1608,,1608,,,,,MISSING,MISSING,,4,452,819,727,788,770,650,402,4608,OK
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,3398,2952,4964,4928,4649,4516,4759,4920,4599,5020,3440,4016,2772,2816,,,,28672,29168,27268,7292,2952,4928,4516,4920,5020,4016,2816,,2816,,,,,MISSING,MISSING,,4,738,1232,1129,1230,1255,1004,704,7292,OK
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3179,2684,3940,4204,4234,3792,3923,4360,4015,4164,2818,3472,2608,2484,,,,24928,25160,23656,6290,2684,4204,3792,4360,4164,3472,2484,,2484,,,,,MISSING,MISSING,,4,671,1051,948,1090,1041,868,621,6290,OK
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,5053,4396,7144,7392,7073,6640,6695,7516,7199,7460,4998,5980,4284,4248,,,,43392,43632,41412,10908,4396,7392,6640,7516,7460,5980,4248,,4248,,,,,MISSING,MISSING,,4,1099,1848,1660,1879,1865,1495,1062,10908,OK
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,1701,1644,2066,1964,1932,1996,2129,2024,1819,2172,1684,1812,1462,1604,,,,13020,13216,13103,3304,1644,1964,1996,2024,2172,1812,1604,,1604,,,,,MISSING,MISSING,,4,411,491,499,506,543,453,401,3304,OK
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,1663,1508,2474,2416,2310,2284,2449,2340,2163,2456,1735,1864,1344,1492,,,,14180,14360,13516,3590,1508,2416,2284,2340,2456,1864,1492,,1492,,,,,MISSING,MISSING,,4,377,604,571,585,614,466,373,3590,OK
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,3616,2864,3482,3964,4490,3772,3524,4060,4158,3916,2402,3364,3095,2520,,,,24244,24460,25172,6115,2864,3964,3772,4060,3916,3364,2520,,2520,,,,,MISSING,MISSING,,4,716,991,943,1015,979,841,630,6115,OK
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2734,2992,6002,5744,5023,5180,5305,5700,5275,5400,3935,3968,3087,3540,,,,31600,32524,31727,8131,2992,5744,5180,5700,5400,3968,3540,,3540,,,,,MISSING,MISSING,,4,748,1436,1295,1425,1350,992,885,8131,OK
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2054,2080,4309,4272,3709,3712,3784,4236,3826,4044,3003,3064,2188,2476,,,,23292,23884,22520,5971,2080,4272,3712,4236,4044,3064,2476,,2476,,,,,MISSING,MISSING,,4,520,1068,928,1059,1011,766,619,5971,OK
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,1625,1496,2541,2368,2113,2044,2549,2356,1974,2140,1886,1920,1361,1424,,,,13780,13748,14454,3437,1496,2368,2044,2356,2140,1920,1424,,1424,,,,,MISSING,MISSING,,4,374,592,511,589,535,480,356,3437,OK
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,676,692,1558,1460,1386,1348,1348,1592,1373,1392,979,1108,844,872,,,,8280,8464,9018,2116,692,1460,1348,1592,1392,1108,872,,872,,,,,MISSING,MISSING,,4,173,365,337,398,348,277,218,2116,OK
7798390,21967,Sainsbury's,TTD Chicken & Avocado s/w Grab Bag x4,Sainsbury's,P+2,Alternative,2806,1996,2289,2800,3410,2524,2255,2916,3234,2708,1550,2404,2629,1960,,,,17200,17308,17894,4327,1996,2800,2524,2916,2708,2404,1960,,1960,,,,,MISSING,MISSING,,4,499,700,631,729,677,601,490,4327,OK
7798208,21968,Sainsbury's,TTD Beef & Blue s/w Grab Bag x4,Sainsbury's,P+3,Alternative,458,392,945,852,777,876,748,928,727,716,643,600,596,732,,,,5112,5096,5003,1274,392,852,876,928,716,600,732,,732,,,,,MISSING,MISSING,,4,98,213,219,232,179,150,183,1274,OK
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,966,816,1504,1624,1441,1408,1470,1576,1369,1528,1000,1056,1084,1176,,,,8904,9184,9110,2296,816,1624,1408,1576,1528,1056,1176,,1176,,,,,MISSING,MISSING,,4,204,406,352,394,382,264,294,2296,OK
7798186,21972,Sainsbury's,TTD Ham & Cheese s/w Grab Bag x4,Sainsbury's,P+2,Alternative,3612,2692,3032,3548,4225,3384,3121,3632,3994,3644,2104,2956,3179,2592,,,,22228,22448,26018,5612,2692,3548,3384,3632,3644,2956,2592,,2592,,,,,MISSING,MISSING,,4,673,887,846,908,911,739,648,5612,OK
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,58,34,15,35,62,40,15,30,59,39,14,28,58,37,,,,233,243,284,243,34,35,40,30,39,28,37,,37,,,,,MISSING,MISSING,,1,34,35,40,30,39,28,37,243,OK
7801229,21979,Sainsbury's,JS Chicken Fajita Wrap x 4,Sainsbury's,P+2,wrap,2218,1936,3020,2904,3011,2808,2999,2980,2734,3024,2129,2352,1760,1832,,,,17500,17836,17331,4459,1936,2904,2808,2980,3024,2352,1832,,1832,,,,,MISSING,MISSING,,4,484,726,702,745,756,588,458,4459,OK
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,1075,1024,3104,3028,1978,1832,2016,2080,1995,2240,1285,1456,857,932,,,,12108,12592,11364,3148,1024,3028,1832,2080,2240,1456,932,,932,,,,,MISSING,MISSING,,4,256,757,458,520,560,364,233,3148,OK
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,4190,4176,7995,7812,6987,7446,7258,7830,7434,7806,5588,6252,4580,5064,,,,44568,46386,47555,7731,4176,7812,7446,7830,7806,6252,5064,,5064,,,,,MISSING,MISSING,,6,696,1302,1241,1305,1301,1042,844,7731,OK
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,3200,3336,5015,5322,4807,4560,4675,5244,4649,5292,3969,3972,3780,3846,,,,30576,31572,32047,5262,3336,5322,4560,5244,5292,3972,3846,,3846,,,,,MISSING,MISSING,,6,556,887,760,874,882,662,641,5262,OK
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,2138,2772,4680,3704,4506,3816,4482,3860,4434,4156,3036,3084,2646,2424,,,,18700,23816,26007,5954,2772,3704,3816,3860,4156,3084,2424,,2424,,,,,MISSING,MISSING,,4,693,926,954,965,1039,771,606,5954,OK
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,1995,1628,3217,3372,3171,2924,2898,3220,3108,3172,2054,2628,1739,1576,,,,18224,18520,17600,4630,1628,3372,2924,3220,3172,2628,1576,,1576,,,,,MISSING,MISSING,,4,407,843,731,805,793,657,394,4630,OK
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,1877,1432,1974,2224,2457,2040,2033,2332,2218,2144,1327,1752,1596,1308,,,,13164,13232,13244,3308,1432,2224,2040,2332,2144,1752,1308,,1308,,,,,MISSING,MISSING,,4,358,556,510,583,536,438,327,3308,OK
7869376,22760,Sainsbury's,JS Katsu Chicken Wrap,Sainsbury's,P+3,wrap,785,708,1936,1868,1613,1760,1693,1764,1693,1888,1184,1156,1008,1188,,,,10024,10332,9674,2583,708,1868,1760,1764,1888,1156,1188,,1188,,,,,MISSING,MISSING,,4,177,467,440,441,472,289,297,2583,OK
7880630,22903,Sainsbury's,JS Beetroot and Feta Skillet x4,Sainsbury's,P+2,Skillet,1000,616,554,776,1054,740,584,816,987,716,462,732,911,608,,,,4904,5004,5276,1251,616,776,740,816,716,732,608,,608,,,,,MISSING,MISSING,,4,154,194,185,204,179,183,152,1251,OK
7880623,22904,Sainsbury's,"JS BGTY Egg, Tomato & Spinach Skillet x4",Sainsbury's,P+2,Skillet,1193,816,1340,1508,1663,1436,1365,1500,1562,1512,853,1212,1029,720,,,,8644,8704,9209,2176,816,1508,1436,1500,1512,1212,720,,720,,,,,MISSING,MISSING,,4,204,377,359,375,378,303,180,2176,OK
7899127,23311,Sainsbury's,JS Indian Chickpea Masala Skillet x4,Sainsbury's,P+3,Skillet,739,508,407,496,811,640,399,488,756,652,273,400,685,560,,,,3508,3744,3913,936,508,496,640,488,652,400,560,,560,,,,,MISSING,MISSING,,4,127,124,160,122,163,100,140,936,OK
7898834,23312,Sainsbury's,JS Ham & Cheese with Spring Onion Wrap x4,Sainsbury's,P+3,wrap,445,412,836,812,844,820,760,964,706,816,559,508,592,724,,,,5024,5056,5039,1264,412,812,820,964,816,508,724,,724,,,,,MISSING,MISSING,,4,103,203,205,241,204,127,181,1264,OK
7899144,23313,Sainsbury's,JS Halloumi & Tzatziki Wrap x4,Sainsbury's,P+2,wrap,1172,796,1235,1444,1609,1184,1163,1416,1512,1240,844,1212,1151,832,,,,8152,8124,7916,2031,796,1444,1184,1416,1240,1212,832,,832,,,,,MISSING,MISSING,,4,199,361,296,354,310,303,208,2031,OK
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,370,292,853,868,773,804,790,808,722,836,512,508,504,524,,,,4572,4640,4660,1160,292,868,804,808,836,508,524,,524,,,,,MISSING,MISSING,,4,73,217,201,202,209,127,131,1160,OK
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,2797,5240,9504,6160,7960,5728,8356,6704,8250,6824,6072,5104,5069,4384,,,,32056,40144,48013,5018,5240,6160,5728,6704,6824,5104,4384,,4384,,,,,MISSING,MISSING,,8,655,770,716,838,853,638,548,5018,OK
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,5536,5456,9526,8704,8299,8320,8980,8720,7745,8592,6980,7344,4838,5296,,,,51488,52432,53058,6554,5456,8704,8320,8720,8592,7344,5296,,5296,,,,,MISSING,MISSING,,8,682,1088,1040,1090,1074,918,662,6554,OK
depot 27/09,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,110,178,90,72,66,87,90,109,100,76,110,131,300,325,,,,862,978,831,978,178,72,87,109,76,131,325,,325,,,,,MISSING,MISSING,,1,178,72,87,109,76,131,325,978,OK
depot 27/09,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,70,99,50,29,30,37,50,87,50,43,80,74,200,216,,,,536,585,517,585,99,29,37,87,43,74,216,,216,,,,,MISSING,MISSING,,1,99,29,37,87,43,74,216,585,OK
depot 27/09,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,Sainsbury's,P+2,Alternative,55,102,60,57,53,91,70,102,100,73,80,103,160,207,,,,651,735,634,735,102,57,91,102,73,103,207,,207,,,,,MISSING,MISSING,,1,102,57,91,102,73,103,207,735,OK
depot 27/09,23955,Sainsbury's,JS Seafood Platter x1,Sainsbury's,P+2,Alternative,40,59,50,20,22,31,40,31,50,32,50,65,100,172,,,,342,410,354,410,59,20,31,31,32,65,172,,172,,,,,MISSING,MISSING,,1,59,20,31,31,32,65,172,410,OK
depot 27/09,23956,Sainsbury's,JS Classic Sandwich Platter x1,Sainsbury's,P+2,Alternative,155,219,100,91,80,90,150,131,125,125,150,184,350,541,,,,1227,1381,1292,1381,219,91,90,131,125,184,541,,541,,,,,MISSING,MISSING,,1,219,91,90,131,125,184,541,1381,OK
10000/pw,18315,Sainsbury's PFS,JS PFS Cheese with Red Onion Skillet x 1,Sainsbury's,P+3,Skillet,,,1800,1769,1800,1745,1800,1662,1800,1641,1700,1630,1675,1626,,,,9790,10073,10047,10073,0,1769,1745,1662,1641,1630,1626,,1626,,,,,MISSING,MISSING,,1,0,1769,1745,1662,1641,1630,1626,10073,OK
,22186,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x 1,Sainsbury's,P+2,wrap,,,550,661,550,670,600,699,600,714,600,480,546,556,,,,3842,3780,3300,3780,0,661,670,699,714,480,556,,556,,,,,MISSING,MISSING,,1,0,661,670,699,714,480,556,3780,OK
,22187,Sainsbury's PFS,"JS PFS Ham & Egg Sub Roll 10"" x 1",Sainsbury's,P+3,Alternative,,,200,294,200,292,250,306,300,266,200,193,211,215,,,,1485,1566,1177,1566,0,294,292,306,266,193,215,,215,,,,,MISSING,MISSING,,1,0,294,292,306,266,193,215,1566,OK
,22188,Sainsbury's PFS,TTD PFS Ham & Cheese s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,200,171,250,182,300,189,300,185,200,87,178,127,,,,915,941,662,941,0,171,182,189,185,87,127,,127,,,,,MISSING,MISSING,,1,0,171,182,189,185,87,127,941,OK
,22189,Sainsbury's PFS,"JS PFS Chicken, Bacon & Caesar Wrap x 1",Sainsbury's,P+2,wrap,,,80,49,80,40,80,51,80,41,71,44,63,46,,,,237,271,201,271,0,49,40,51,41,44,46,,46,,,,,MISSING,MISSING,,1,0,49,40,51,41,44,46,271,OK
,22211,Sainsbury's PFS,TTD PFS New Yorker s/w Grab Bag x 1,Sainsbury's,P+3,Alternative,,,30,39,25,29,25,38,20,25,16,25,16,24,,,,175,180,103,180,0,39,29,38,25,25,24,,24,,,,,MISSING,MISSING,,1,0,39,29,38,25,25,24,180,OK
,22212,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,Sainsbury's,P+2,wrap,,,60,52,50,46,60,52,50,52,50,35,27,37,,,,276,274,196,274,0,52,46,52,52,35,37,,37,,,,,MISSING,MISSING,,1,0,52,46,52,52,35,37,274,OK
,22715,Sainsbury's PFS,JS PFS Chicken & Maple Cured Bacon Skillet x 1,Sainsbury's,P+3,Skillet,,,100,47,100,43,100,48,100,42,84,50,70,46,,,,260,276,172,276,0,47,43,48,42,50,46,,46,,,,,MISSING,MISSING,,1,0,47,43,48,42,50,46,276,OK
,22716,Sainsbury's PFS,JS PFS Chicken Fajita Triple Wrap x  1,Sainsbury's,P+2,wrap,,,60,51,60,46,60,53,60,46,53,39,44,40,,,,234,275,196,275,0,51,46,53,46,39,40,,40,,,,,MISSING,MISSING,,1,0,51,46,53,46,39,40,275,OK
,23990,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,Sainsbury's,P+3,Skillet,,,1000,773,900,786,900,797,900,779,750,555,808,658,,,,4421,4348,3998,725,0,773,786,797,779,555,658,,658,,,,,MISSING,MISSING,,6,0,129,131,133,130,93,110,725,OK
,23991,Sainsbury's PFS,JS PFS Falafel & Houmous Wrap x 1,Sainsbury's,P+2,wrap,,,160,118,200,127,200,146,200,167,165,133,183,96,,,,721,787,589,197,0,118,127,146,167,133,96,,96,,,,,MISSING,MISSING,,4,0,30,32,37,42,33,24,197,OK
,23992,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,Sainsbury's,P+3,Skillet,,,350,499,350,495,350,499,350,492,325,465,322,458,,,,2748,2908,2502,364,0,499,495,499,492,465,458,,458,,,,,MISSING,MISSING,,8,0,62,62,62,62,58,57,364,OK
,23994,Sainsbury's PFS,TTD PFS Chicken & Avocado s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,120,138,150,148,200,164,200,150,115,62,124,83,,,,748,745,687,186,0,138,148,164,150,62,83,,83,,,,,MISSING,MISSING,,4,0,35,37,41,38,16,21,186,OK
,23996,Sainsbury's PFS,JS PFS BGTY Tuna & Cucumber Skillet x 1,Sainsbury's,P+2,Skillet,,,50,133,50,125,50,139,50,136,35,102,34,124,,,,764,759,871,190,0,133,125,139,136,102,124,,124,,,,,MISSING,MISSING,,4,0,33,31,35,34,26,31,190,OK
,23998,Sainsbury's PFS,"JS PFS Tuna & Cucumber Sub Roll 10"" x1",Sainsbury's,P+3,Alternative,,,50,29,50,23,50,29,50,19,40,17,25,24,,,,116,141,118,35,0,29,23,29,19,17,24,,24,,,,,MISSING,MISSING,,4,0,7,6,7,5,4,6,35,OK
,24071,Sainsbury's,JS Pesto Chicken Skillet,Co-op,,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,4,0,0,0,0,0,0,0,0,OK
,24072,Sainsbury's,JS Vegan Cheddar Ploughman's Skillet,Co-op,,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,4,0,0,0,0,0,0,0,0,OK
,24073,Sainsbury's,JS Eggs Benedict Skillet,Co-op,,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,4,0,0,0,0,0,0,0,0,OK
