Week no.,WK 28,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
TEMP delist 08/07,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+3,wrap,,,200,196,300,208,160,164,200,96,200,172,200,220,,,,1136,1056,1144,264,0,196,208,164,96,172,220,,220,,,,,MISSING,MISSING,,4,0,49,52,41,24,43,55,264,OK
TEMP delist 17/06,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,350,336,350,300,320,332,300,248,300,336,300,404,,,,2068,1956,2001,489,0,336,300,332,248,336,404,,404,,,,,MISSING,MISSING,,4,0,84,75,83,62,84,101,489,OK
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,,150,128,150,100,100,116,100,80,100,84,100,108,,,,644,616,602,154,0,128,100,116,80,84,108,,108,,,,,MISSING,MISSING,,4,0,32,25,29,20,21,27,154,OK
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,,150,152,100,80,100,88,100,92,100,76,60,52,,,,620,540,544,135,0,152,80,88,92,76,52,,52,,,,,MISSING,MISSING,,4,0,38,20,22,23,19,13,135,OK
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,,200,200,150,108,150,132,120,124,200,120,80,68,100,100,100,856,752,802,188,0,200,108,132,124,120,68,,68,,,,,MISSING,MISSING,,4,0,50,27,33,31,30,17,188,OK
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,,200,144,180,136,150,172,120,104,100,96,150,180,,,,960,832,812,208,0,144,136,172,104,96,180,,180,,,,,MISSING,MISSING,,4,0,36,34,43,26,24,45,208,OK
DEPOT 12/03,20489,Co-op,Co-op Low Fat Ham Salad Skillet x4,Co-op,P+3,Skillet,,,100,36,100,52,50,48,50,60,50,28,100,64,100,100,100,348,288,274,72,0,36,52,48,60,28,64,,64,,,,,MISSING,MISSING,,4,0,9,13,12,15,7,16,72,OK
MAY,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,1,0,0,0,0,0,0,0,0,OK
MAY,22779,Co-op,CO-OP COMP BOX,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,153,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24111,Co-op,CO-OP HOT SAUSAGE ROLL,Sutherland,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,1350,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24112,Co-op,CO-OP HOT CHEESE BACON POTATO MEAL POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,377,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24113,Co-op,CO-OP HOT MAC & CHEESE MEAL POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,377,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24114,Co-op,CO-OP HOT CHICKEN TIKKA BOMBAY POTATO POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,377,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24115,Co-op,CO-OP HOT VEGGIE SCRAMBLED EGG POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,377,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24116,Co-op,CO-OP HOT ALL DAY BREAKFAST POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,377,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24120,Co-op,CO-OP HOT TUNA MELT PANINI,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,377,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24121,Co-op,CO-OP HOT CHEESE BURGER,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,505,0,0,0,0,0,0,0,0,,0,,,,,,,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24122,Co-op,CO-OP HOT SOUTHERN FRIED CHICKEN BURGER,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,620,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24123,Co-op,CO-OP HOT BACON ROLL,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,1260,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1465,0,1155,0,608,0,938,0,1021,0,953,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,0,55450,54398,51080,45966,42780,40588,40890,34198,44100,39953,44040,45777,200,200,200,279495,260880,276020,254754,0,54398,45966,40588,34198,39953,45777,0,44482,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22868,Morrisons PFS,DTS MOR Spicy Chicken Wrap,Morrisons PFS,P+3,Alternative,,,133,124,130,121,132,121,131,123,134,122,135,124,,,,759,735,806,735,0,124,121,121,123,122,124,,124,,,,,MISSING,MISSING,,1,0,124,121,121,123,122,124,735,OK
,22869,Morrisons PFS,DTS MOR Mozzarella Toamto Panini,Morrisons PFS,P+4,Alternative,,,117,110,114,107,115,107,116,110,112,105,115,110,,,,673,649,721,649,0,110,107,107,110,105,110,,110,,,,,MISSING,MISSING,,1,0,110,107,107,110,105,110,649,OK
,22870,Morrisons PFS,DTS MOR Breakfast Wrap,Morrisons PFS,P+3,Alternative,,,127,118,131,121,132,122,128,119,131,122,135,126,,,,752,728,785,728,0,118,121,122,119,122,126,,126,,,,,MISSING,MISSING,,1,0,118,121,122,119,122,126,728,OK
,22871,Morrisons PFS,DTS MOR Spicy Meatball Wrap,Morrisons PFS,P+3,Alternative,,,125,117,121,113,124,114,121,114,122,113,126,118,,,,713,689,747,689,0,117,113,114,114,113,118,,118,,,,,MISSING,MISSING,,1,0,117,113,114,114,113,118,689,OK
,23024,Morrisons PFS,DTS MOR Hot Sausage Roll 'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23025,Morrisons PFS,DTS MOR Hot Bacon Roll  'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,0,0,502,469,496,462,503,464,496,466,499,462,511,478,0,0,0,2897,2801,3059,2801,0,469,462,464,466,462,478,0,478,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2,Morrisons PFS,P+4,Alternative,818,814,816,816,816,816,816,816,816,814,816,814,816,816,,,,5698,5706,5774,2853,814,816,816,816,814,814,816,,816,,,,,MISSING,MISSING,,2,407,408,408,408,407,407,408,2853,OK
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,Morrisons PFS,P+4,Alternative,240,248,212,184,172,178,188,178,216,202,270,278,218,284,,,,1434,1552,1487,776,248,184,178,178,202,278,284,,284,,,,,MISSING,MISSING,,2,124,92,89,89,101,139,142,776,OK
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2,Morrisons PFS,P+4,Alternative,216,230,176,172,192,162,156,162,172,208,226,180,204,258,,,,1308,1372,1301,686,230,172,162,162,208,180,258,,258,,,,,MISSING,MISSING,,2,115,86,81,81,104,90,129,686,OK
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,Morrisons PFS,P+4,Alternative,244,246,202,178,168,176,172,186,182,212,232,202,222,278,,,,1356,1478,1411,739,246,178,176,186,212,202,278,,278,,,,,MISSING,MISSING,,2,123,89,88,93,106,101,139,739,OK
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2,Morrisons PFS,P+4,Alternative,814,814,814,816,814,816,814,816,814,814,814,814,814,816,,,,5698,5706,5834,2853,814,816,816,816,814,814,816,,816,,,,,MISSING,MISSING,,2,407,408,408,408,407,407,408,2853,OK
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2,Morrisons PFS,P+4,Alternative,228,204,212,198,170,176,172,190,212,234,242,214,198,258,,,,1450,1474,1449,737,204,198,176,190,234,214,258,,258,,,,,MISSING,MISSING,,2,102,99,88,95,117,107,129,737,OK
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,Morrisons PFS,P+4,Alternative,264,188,204,194,172,200,174,210,196,252,236,210,218,252,,,,1492,1506,1436,753,188,194,200,210,252,210,252,,252,,,,,MISSING,MISSING,,2,94,97,100,105,126,105,126,753,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,2824,2744,2636,2558,2504,2524,2492,2558,2608,2736,2836,2712,2690,2962,0,0,0,18436,18794,18692,9397,2744,2558,2524,2558,2736,2712,2962,0,2962,,,,,,,,,,,,,,,,,
TEST,,,,,,,5%,#N/A,8%,#N/A,5%,,5%,,5%,,5%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320121,17252,Sainsbury's,JS Cheese with Red Onion Skillet x 8,Sainsbury's,P+3,Skillet,9542,9192,22982,21824,18052,17352,18808,18704,19186,18320,14490,14008,9475,10152,,,,115400,109552,112004,13694,9192,21824,17352,18704,18320,14008,10152,,10152,,,,,MISSING,MISSING,,8,1149,2728,2169,2338,2290,1751,1269,13694,OK
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2995,3032,4129,5196,3835,4252,4040,4780,3587,4536,2638,3728,2348,2532,,,,24220,28056,28231,7014,3032,5196,4252,4780,4536,3728,2532,,2532,,,,,MISSING,MISSING,,4,758,1299,1063,1195,1134,932,633,7014,OK
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,2638,2252,4204,4384,3977,3748,4011,3972,3956,3916,2890,3196,1957,2028,,,,24676,23496,20056,5874,2252,4384,3748,3972,3916,3196,2028,,2028,,,,,MISSING,MISSING,,4,563,1096,937,993,979,799,507,5874,OK
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,2159,1860,3032,3304,2999,2740,2919,3080,2936,2868,2150,2440,1600,1656,,,,18852,17948,18494,4487,1860,3304,2740,3080,2868,2440,1656,,1656,,,,,MISSING,MISSING,,4,465,826,685,770,717,610,414,4487,OK
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,3667,3160,4729,5016,4897,4332,4616,4876,4696,4588,3373,3852,2806,2776,,,,28976,28600,28385,7150,3160,5016,4332,4876,4588,3852,2776,,2776,,,,,MISSING,MISSING,,4,790,1254,1083,1219,1147,963,694,7150,OK
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3087,2804,4095,4108,4091,3676,4108,4152,3818,3816,3045,3280,2377,2392,,,,25140,24228,23968,6057,2804,4108,3676,4152,3816,3280,2392,,2392,,,,,MISSING,MISSING,,4,701,1027,919,1038,954,820,598,6057,OK
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,4805,4572,7337,7568,6850,6420,7048,7376,6884,7012,5305,5672,3839,4244,,,,44084,42864,41957,10716,4572,7568,6420,7376,7012,5672,4244,,4244,,,,,MISSING,MISSING,,4,1143,1892,1605,1844,1753,1418,1061,10716,OK
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,2029,1676,1726,1980,2260,1948,1819,1988,2129,1944,1361,1784,1772,1444,,,,13228,12764,13274,3191,1676,1980,1948,1988,1944,1784,1444,,1444,,,,,MISSING,MISSING,,4,419,495,487,497,486,446,361,3191,OK
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,1869,1492,2251,2356,2587,2156,2138,2312,2444,2148,1508,1828,1571,1292,,,,14060,13584,14059,3396,1492,2356,2156,2312,2148,1828,1292,,1292,,,,,MISSING,MISSING,,4,373,589,539,578,537,457,323,3396,OK
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,2936,3152,4229,4896,3780,4292,4229,4716,3402,4468,3247,3832,2323,2716,,,,24588,28072,29316,7018,3152,4896,4292,4716,4468,3832,2716,,2716,,,,,MISSING,MISSING,,4,788,1224,1073,1179,1117,958,679,7018,OK
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2776,3364,5985,7116,5132,5752,5124,6580,5271,6060,3961,4676,2974,4184,,,,31660,37732,37279,9433,3364,7116,5752,6580,6060,4676,4184,,4184,,,,,MISSING,MISSING,,4,841,1779,1438,1645,1515,1169,1046,9433,OK
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1974,2264,4347,5232,3667,4320,3881,4880,3713,4756,2978,3612,2318,3200,,,,23604,28264,26508,7066,2264,5232,4320,4880,4756,3612,3200,,3200,,,,,MISSING,MISSING,,4,566,1308,1080,1220,1189,903,800,7066,OK
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,2276,1688,1831,2792,2801,2608,1991,2568,2516,2736,1336,2100,1907,1604,,,,13848,16096,16019,4024,1688,2792,2608,2568,2736,2100,1604,,1604,,,,,MISSING,MISSING,,4,422,698,652,642,684,525,401,4024,OK
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,743,828,1567,1840,1298,1544,1411,1844,1382,1596,928,1252,895,1096,,,,8504,10000,10191,2500,828,1840,1544,1844,1596,1252,1096,,1096,,,,,MISSING,MISSING,,4,207,460,386,461,399,313,274,2500,OK
7798390,21967,Sainsbury's,TTD Chicken & Avocado s/w Grab Bag x4,Sainsbury's,P+2,Alternative,1940,2092,3158,2764,2583,2640,3175,2752,2297,2588,2507,2384,1693,1912,,,,17328,17132,18121,4283,2092,2764,2640,2752,2588,2384,1912,,1912,,,,,MISSING,MISSING,,4,523,691,660,688,647,596,478,4283,OK
7798208,21968,Sainsbury's,TTD Beef & Blue s/w Grab Bag x4,Sainsbury's,P+3,Alternative,445,524,865,812,798,764,874,804,626,736,659,540,571,648,,,,5104,4828,5067,1207,524,812,764,804,736,540,648,,648,,,,,MISSING,MISSING,,4,131,203,191,201,184,135,162,1207,OK
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,722,1008,1688,1700,1357,1248,1600,1580,1289,1380,987,1024,1042,1100,,,,9048,9040,9225,2260,1008,1700,1248,1580,1380,1024,1100,,1100,,,,,MISSING,MISSING,,4,252,425,312,395,345,256,275,2260,OK
7798186,21972,Sainsbury's,TTD Ham & Cheese s/w Grab Bag x4,Sainsbury's,P+2,Alternative,2617,2852,4011,3472,3276,3444,4074,3540,2957,3340,3179,2992,2146,2476,,,,22316,22116,26333,5529,2852,3472,3444,3540,3340,2992,2476,,2476,,,,,MISSING,MISSING,,4,713,868,861,885,835,748,619,5529,OK
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,14,32,59,34,19,36,58,32,17,34,56,33,16,32,,,,226,233,287,233,32,34,36,32,34,33,32,,32,,,,,MISSING,MISSING,,1,32,34,36,32,34,33,32,233,OK
7801229,21979,Sainsbury's,JS Chicken Fajita Wrap x 4,Sainsbury's,P+2,wrap,2474,1964,2638,2832,3238,2628,2822,2836,2915,2660,1814,2304,2054,1624,,,,17392,16848,17981,4212,1964,2832,2628,2836,2660,2304,1624,,1624,,,,,MISSING,MISSING,,4,491,708,657,709,665,576,406,4212,OK
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,995,988,3142,2752,2062,1852,2062,1840,1978,2236,1386,1404,865,992,,,,12476,12064,11798,3016,988,2752,1852,1840,2236,1404,992,,992,,,,,MISSING,MISSING,,4,247,688,463,460,559,351,248,3016,OK
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,3843,4074,8278,7860,6974,6666,7283,7398,7295,6876,5834,5412,4271,4638,,,,45612,42924,58031,7154,4074,7860,6666,7398,6876,5412,4638,,4638,,,,,MISSING,MISSING,,6,679,1310,1111,1233,1146,902,773,7154,OK
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,3049,3180,5166,5430,4637,4428,4845,5016,4618,4764,3906,4008,3415,3654,,,,31692,30480,34749,5080,3180,5430,4428,5016,4764,4008,3654,,3654,,,,,MISSING,MISSING,,6,530,905,738,836,794,668,609,5080,OK
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,2461,2624,4267,4144,3536,3720,4255,3968,3419,3928,3247,3188,1861,2380,,,,23364,23952,26341,5988,2624,4144,3720,3968,3928,3188,2380,,2380,,,,,MISSING,MISSING,,4,656,1036,930,992,982,797,595,5988,OK
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,1873,1808,3297,3428,3108,2844,3020,3228,2932,3020,2247,2328,1533,1680,,,,18336,18336,17828,4584,1808,3428,2844,3228,3020,2328,1680,,1680,,,,,MISSING,MISSING,,4,452,857,711,807,755,582,420,4584,OK
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,1625,1528,2293,2192,2188,1984,2360,2156,1966,2136,1583,1756,1310,1288,,,,13180,13040,13415,3260,1528,2192,1984,2156,2136,1756,1288,,1288,,,,,MISSING,MISSING,,4,382,548,496,539,534,439,322,3260,OK
7869376,22760,Sainsbury's,JS Katsu Chicken Wrap,Sainsbury's,P+3,wrap,811,824,1831,1812,1672,1568,1709,1760,1617,1504,1163,1172,1117,1060,,,,9948,9700,9805,2425,824,1812,1568,1760,1504,1172,1060,,1060,,,,,MISSING,MISSING,,4,206,453,392,440,376,293,265,2425,OK
7880630,22903,Sainsbury's,JS Beetroot and Feta Skillet x4,Sainsbury's,P+2,Skillet,529,628,974,808,676,680,1004,820,546,668,903,740,479,596,,,,4968,4940,5343,1235,628,808,680,820,668,740,596,,596,,,,,MISSING,MISSING,,4,157,202,170,205,167,185,149,1235,OK
7880623,22904,Sainsbury's,"JS BGTY Egg, Tomato & Spinach Skillet x4",Sainsbury's,P+2,Skillet,903,868,1617,1508,1428,1288,1604,1456,1306,1356,1113,1096,769,800,,,,8692,8372,9323,2093,868,1508,1288,1456,1356,1096,800,,800,,,,,MISSING,MISSING,,4,217,377,322,364,339,274,200,2093,OK
7899127,23311,Sainsbury's,JS Indian Chickpea Masala Skillet x4,Sainsbury's,P+3,Skillet,298,492,773,496,496,604,731,468,412,584,664,428,294,488,,,,3440,3560,3772,890,492,496,604,468,584,428,488,,488,,,,,MISSING,MISSING,,4,123,124,151,117,146,107,122,890,OK
7898834,23312,Sainsbury's,JS Ham & Cheese with Spring Onion Wrap x4,Sainsbury's,P+3,wrap,466,468,844,904,760,740,794,852,748,752,496,564,609,648,,,,5096,4928,5105,1232,468,904,740,852,752,564,648,,648,,,,,MISSING,MISSING,,4,117,226,185,213,188,141,162,1232,OK
7899144,23313,Sainsbury's,JS Halloumi & Tzatziki Wrap x4,Sainsbury's,P+2,wrap,958,872,1403,1320,1340,1164,1445,1316,1151,1188,1121,1092,790,824,,,,7980,7776,8020,1944,872,1320,1164,1316,1188,1092,824,,824,,,,,MISSING,MISSING,,4,218,330,291,329,297,273,206,1944,OK
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,298,368,895,912,806,664,706,884,773,720,525,524,504,508,,,,4528,4580,4720,1145,368,912,664,884,720,524,508,,508,,,,,MISSING,MISSING,,4,92,228,166,221,180,131,127,1145,OK
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,3310,3040,6527,6896,6182,5536,6409,6440,5586,5736,4645,4632,4007,4176,,,,38288,36456,48633,4557,3040,6896,5536,6440,5736,4632,4176,,4176,,,,,MISSING,MISSING,,8,380,862,692,805,717,579,522,4557,OK
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,7165,5520,7770,8440,9820,8024,7636,8184,9047,8160,5872,6808,5872,5024,,,,51552,50160,53727,6270,5520,8440,8024,8184,8160,6808,5024,,5024,,,,,MISSING,MISSING,,8,690,1055,1003,1023,1020,851,628,6270,OK
depot 27/09,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,110,143,90,47,66,63,90,84,100,97,110,98,300,294,,,,946,826,863,826,143,47,63,84,97,98,294,,294,,,,,MISSING,MISSING,,1,143,47,63,84,97,98,294,826,OK
depot 27/09,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,70,79,50,22,30,33,50,48,50,30,80,80,200,205,,,,584,497,638,497,79,22,33,48,30,80,205,,205,,,,,MISSING,MISSING,,1,79,22,33,48,30,80,205,497,OK
depot 27/09,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,Sainsbury's,P+2,Alternative,55,97,60,34,53,41,70,57,100,60,80,65,160,187,,,,594,541,642,541,97,34,41,57,60,65,187,,187,,,,,MISSING,MISSING,,1,97,34,41,57,60,65,187,541,OK
depot 27/09,23955,Sainsbury's,JS Seafood Platter x1,Sainsbury's,P+2,Alternative,40,70,50,22,22,17,40,26,50,34,50,50,100,109,,,,345,328,358,328,70,22,17,26,34,50,109,,109,,,,,MISSING,MISSING,,1,70,22,17,26,34,50,109,328,OK
depot 27/09,23956,Sainsbury's,JS Classic Sandwich Platter x1,Sainsbury's,P+2,Alternative,155,186,100,81,80,80,150,128,125,93,150,136,350,418,,,,1341,1122,1362,1122,186,81,80,128,93,136,418,,418,,,,,MISSING,MISSING,,1,186,81,80,128,93,136,418,1122,OK
10000/pw,18315,Sainsbury's PFS,JS PFS Cheese with Red Onion Skillet x 1,Sainsbury's,P+3,Skillet,,,1800,1766,1800,1741,1800,1658,1800,1638,1700,1631,1675,1621,,,,10041,10055,9985,10055,0,1766,1741,1658,1638,1631,1621,,1621,,,,,MISSING,MISSING,,1,0,1766,1741,1658,1638,1631,1621,10055,OK
,22186,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x 1,Sainsbury's,P+2,wrap,,,550,730,550,722,600,730,600,683,600,522,546,579,,,,3777,3966,3272,3966,0,730,722,730,683,522,579,,579,,,,,MISSING,MISSING,,1,0,730,722,730,683,522,579,3966,OK
,22187,Sainsbury's PFS,"JS PFS Ham & Egg Sub Roll 10"" x 1",Sainsbury's,P+3,Alternative,,,200,234,200,253,250,293,300,299,200,208,211,198,,,,1579,1485,1173,1485,0,234,253,293,299,208,198,,198,,,,,MISSING,MISSING,,1,0,234,253,293,299,208,198,1485,OK
,22188,Sainsbury's PFS,TTD PFS Ham & Cheese s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,200,169,250,182,300,186,300,182,200,76,178,101,,,,968,896,661,896,0,169,182,186,182,76,101,,101,,,,,MISSING,MISSING,,1,0,169,182,186,182,76,101,896,OK
,22189,Sainsbury's PFS,"JS PFS Chicken, Bacon & Caesar Wrap x 1",Sainsbury's,P+2,wrap,,,80,57,80,52,80,61,80,52,71,51,63,52,,,,309,325,200,325,0,57,52,61,52,51,52,,52,,,,,MISSING,MISSING,,1,0,57,52,61,52,51,52,325,OK
,22211,Sainsbury's PFS,TTD PFS New Yorker s/w Grab Bag x 1,Sainsbury's,P+3,Alternative,,,30,36,25,27,25,39,20,28,16,19,16,17,,,,177,166,103,166,0,36,27,39,28,19,17,,17,,,,,MISSING,MISSING,,1,0,36,27,39,28,19,17,166,OK
,22212,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,Sainsbury's,P+2,wrap,,,60,60,50,50,60,56,50,45,50,26,27,32,,,,275,269,196,269,0,60,50,56,45,26,32,,32,,,,,MISSING,MISSING,,1,0,60,50,56,45,26,32,269,OK
,22715,Sainsbury's PFS,JS PFS Chicken & Maple Cured Bacon Skillet x 1,Sainsbury's,P+3,Skillet,,,100,56,100,48,100,57,100,46,84,54,70,55,,,,316,316,171,316,0,56,48,57,46,54,55,,55,,,,,MISSING,MISSING,,1,0,56,48,57,46,54,55,316,OK
,22716,Sainsbury's PFS,JS PFS Chicken Fajita Triple Wrap x  1,Sainsbury's,P+2,wrap,,,60,58,60,47,60,56,60,37,53,27,44,31,,,,286,256,196,256,0,58,47,56,37,27,31,,31,,,,,MISSING,MISSING,,1,0,58,47,56,37,27,31,256,OK
,23990,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,Sainsbury's,P+3,Skillet,,,1000,802,900,798,900,793,900,719,750,587,808,678,,,,4255,4377,3978,730,0,802,798,793,719,587,678,,678,,,,,MISSING,MISSING,,6,0,134,133,132,120,98,113,730,OK
,23991,Sainsbury's PFS,JS PFS Falafel & Houmous Wrap x 1,Sainsbury's,P+2,wrap,,,160,115,200,115,200,142,200,170,165,83,183,71,,,,772,696,587,174,0,115,115,142,170,83,71,,71,,,,,MISSING,MISSING,,4,0,29,29,36,43,21,18,174,OK
,23992,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,Sainsbury's,P+3,Skillet,,,350,550,350,544,350,551,350,544,325,489,322,480,,,,3058,3158,2489,395,0,550,544,551,544,489,480,,480,,,,,MISSING,MISSING,,8,0,69,68,69,68,61,60,395,OK
