Week no.,WK 09,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,396,,484,,452,,328,,392,,420,,476,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11934,Asda,AS TOASTIES ( XMAS - CHEESE &BECHAMEL),Asda,,,,448,,696,,0,,0,,244,,320,,484,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
50779463,24812,Asda Café,ASC NEW Chicken Fajita Hot Wrap x4,Asda,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,,,,,,,,14%,,15%,,15%,,17%,,16%,,14%,,11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,18541,18572,20638,19378,20663,20244,20628,22290,20468,20982,16639,18288,15871,14430,0,0,0,140196,132588,127033,23260,17244,21322,20780,21442,20402,18108,15302,0,14974,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,112,104,126,120,77,84,115,124,86,96,104,120,88,88,,,,724,736,818,184,104,120,84,124,96,120,88,,0,,,,,,,,4,26,30,21,31,24,30,22,184,OK,,21459
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,155,144,154,156,95,84,144,148,106,108,148,144,105,88,,,,888,872,1009,218,144,156,84,148,108,144,88,,0,,,,,,,,4,36,39,21,37,27,36,22,218,OK,,21460
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,152,140,156,156,107,108,141,144,114,120,137,148,104,100,,,,872,916,1062,229,140,156,108,144,120,148,100,,0,,,,,,,,4,35,39,27,36,30,37,25,229,OK,,21461
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,151,140,152,148,104,100,149,152,112,112,137,144,108,100,,,,896,896,920,224,140,148,100,152,112,144,100,,0,,,,,,,,4,35,37,25,38,28,36,25,224,OK,,21462
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,162,152,165,164,106,116,156,156,118,124,149,144,110,104,,,,960,960,1115,240,152,164,116,156,124,144,104,,0,,,,,,,,4,38,41,29,39,31,36,26,240,OK,,21463
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,113,104,134,132,67,72,113,120,79,92,103,116,87,76,,,,704,712,715,178,104,132,72,120,92,116,76,,0,,,,,,,,4,26,33,18,30,23,29,19,178,OK,,21465
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,149,136,158,152,102,104,143,152,106,96,139,148,99,84,,,,908,872,1071,218,136,152,104,152,96,148,84,,0,,,,,,,,4,34,38,26,38,24,37,21,218,OK,,21466
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,163,152,163,168,108,100,151,160,124,120,146,152,117,96,,,,920,948,1113,237,152,168,100,160,120,152,96,,0,,,,,,,,4,38,42,25,40,30,38,24,237,OK,,21467
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,182,168,189,196,124,120,172,180,139,132,168,176,129,112,,,,1076,1084,1252,271,168,196,120,180,132,176,112,,0,,,,,,,,4,42,49,30,45,33,44,28,271,OK,,21468
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,156,144,174,168,108,104,154,172,119,128,151,168,113,104,,,,968,988,1000,247,144,168,104,172,128,168,104,,0,,,,,,,,4,36,42,26,43,32,42,26,247,OK,,21471
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,175,160,181,184,111,100,168,180,133,132,163,168,119,104,,,,1016,1028,1204,257,160,184,100,180,132,168,104,,0,,,,,,,,4,40,46,25,45,33,42,26,257,OK,,21732
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,124,116,138,136,85,108,116,120,98,108,121,112,92,96,,,,764,796,775,199,116,136,108,120,108,112,96,,0,,,,,,,,4,29,34,27,30,27,28,24,199,OK,,21733
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,1061,980,1120,1140,932,812,1094,1060,1021,900,1007,1048,1140,1188,,,,7376,7128,6750,1782,980,1140,812,1060,900,1048,1188,,0,,,,,,,,4,245,285,203,265,225,262,297,1782,OK,,21767
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,224,208,226,224,145,132,209,196,167,164,197,188,158,148,,,,1308,1260,1443,315,208,224,132,196,164,188,148,,0,,,,,MISSING,MISSING,,4,52,56,33,49,41,47,37,315,OK,,22796
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,921,852,1006,1024,868,736,924,916,879,708,874,852,996,1084,,,,6120,6172,5902,1543,852,1024,736,916,708,852,1084,,0,,,,,MISSING,MISSING,,4,213,256,184,229,177,213,271,1543,OK,,22799
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,773,716,883,788,680,608,811,720,722,652,762,668,850,880,,,,5156,5032,4390,1258,716,788,608,720,652,668,880,,0,,,,,MISSING,MISSING,,4,179,197,152,180,163,167,220,1258,OK,,23840
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,465,432,480,432,374,308,398,384,435,384,423,400,457,448,,,,3032,2788,2750,697,432,432,308,384,384,400,448,,0,,,,,MISSING,MISSING,,4,108,108,77,96,96,100,112,697,OK,,23842
HOT EAT,24187,BP,"BP Sausage, Bacon & Cheese Wrap x4",BP,P+7,Alternative,1066,988,1093,1108,912,824,1047,992,958,996,936,1024,1100,1080,,,,6988,7012,6670,1753,988,1108,824,992,996,1024,1080,,0,,,,,MISSING,MISSING,,4,247,277,206,248,249,256,270,1753,OK,,#N/A
HOT EAT,24190,BP,BP Tuna Melt Panini x4,BP,P+7,Alternative,568,524,640,608,519,512,526,512,579,480,555,488,627,620,,,,3832,3744,3725,936,524,608,512,512,480,488,620,,0,,,,,MISSING,MISSING,,4,131,152,128,128,120,122,155,936,OK,,#N/A
HOT EAT,24192,BP,BP Bacon Bap x4,BP,P+7,Alternative,2081,1924,2324,2172,1884,1588,2150,2004,2019,1868,2058,1936,2363,2308,,,,13980,13800,14076,3450,1924,2172,1588,2004,1868,1936,2308,,0,,,,,MISSING,MISSING,,4,481,543,397,501,467,484,577,3450,OK,,24192
HOT EAT,24193,BP,BP Sausage Bap x4,BP,P+7,Alternative,2043,1888,2247,2268,1824,1532,2093,1960,1950,1804,1986,1916,2260,2324,,,,13516,13692,13700,3423,1888,2268,1532,1960,1804,1916,2324,,0,,,,,MISSING,MISSING,,4,472,567,383,490,451,479,581,3423,OK,,#N/A
HOT EAT,24734,BP,BP Signature Hot Dog,BP,P+6,Alternative,597,552,668,432,539,484,557,528,561,480,548,516,608,556,,,,3676,3548,3680,887,552,432,484,528,480,516,556,,0,,,,,MISSING,MISSING,,4,138,108,121,132,120,129,139,887,OK,,#N/A
HOT EAT,24778,BP,BP Mozzarella & Tomato Panini,BP,P+7,Alternative,561,520,614,600,488,508,522,464,540,512,521,492,620,572,,,,3796,3668,5074,917,520,600,508,464,512,492,572,,0,,,,,MISSING,MISSING,,4,130,150,127,116,128,123,143,917,OK,,#N/A
HOT EAT,24779,BP,BP Pepperoni & Mozzarella Panini,BP,P+7,Alternative,648,600,709,704,567,568,584,564,639,552,576,608,673,684,,,,4268,4280,4088,1070,600,704,568,564,552,608,684,,0,,,,,MISSING,MISSING,,4,150,176,142,141,138,152,171,1070,OK,,#N/A
HOT EAT,24780,BP,BP All Day Breakfast Bap,BP,P+6,Alternative,1686,1560,1821,1844,1486,1108,1643,1612,1614,1404,1571,1436,1831,1796,,,,11228,10760,10106,2690,1560,1844,1108,1612,1404,1436,1796,,0,,,,,MISSING,MISSING,,4,390,461,277,403,351,359,449,2690,OK,,#N/A
26-Oct,24837,BP,BP Turkey Toastie,BP,P+7,Alternative,664,616,610,280,489,528,699,480,614,436,447,424,426,524,,,,3412,3288,5097,822,616,280,528,480,436,424,524,,0,,,,,MISSING,MISSING,,4,154,70,132,120,109,106,131,822,OK,,#N/A
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4449) 1KG Tubs",BP,,Alternative,2,3,2,3,2,1,2,2,2,,2,2,2,2,,,,12,13,12,3,3,3,1,2,0,2,2,,0,,,,,MISSING,MISSING,,5,1,1,0,0,0,0,0,3,OK,,#N/A
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,2,2,,2,1,2,,2,2,2,0,,,,10,7,10,2,2,2,0,1,0,2,0,,0,,,,,MISSING,MISSING,,4,1,1,0,0,0,1,0,2,OK,,#N/A
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,3,2,3,2,,2,2,2,,2,2,2,1,,,,11,11,11,6,3,3,0,2,0,2,1,,0,,,,,MISSING,MISSING,,2,2,2,0,1,0,1,1,6,OK,,#N/A
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,2,2,2,2,2,,2,2,2,1,2,1,2,1,,,,7,9,7,2,2,2,0,2,1,1,1,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,2,OK,,#N/A
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,2,3,2,3,2,,2,1,2,1,2,0,2,1,,,,8,9,9,2,3,3,0,1,1,0,1,,0,,,MISSING,MISSING,MISSING,MISSING,,4,1,1,0,0,0,0,0,2,OK,,#N/A
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,23843
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,1832,stock,2164,stock,1548,stock,1976,stock,1608,stock,1900,stock,2272,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,980,0,1140,0,812,0,1060,0,900,0,1048,0,1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,852,0,1024,0,736,0,916,0,708,0,852,0,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M12079,,BP TOASTIES TO BAKE (PORK STUFFING TOPPED),,,,0,616,0,280,0,528,0,480,0,436,0,424,0,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,1140,812,1060,900,1048,1188,,,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,15160,14028,16340,15512,12906,11449,14984,14205,14038,12708,14132,13742,15388,15367,0,0,0,98432,97029,99554,24259,14033,15517,11449,14208,12710,13743,15369,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+4,wrap,,,6420,6420,7400,7300,7000,6269,6000,5559,5900,5950,8000,8286,,,,40033,39784,42827,39784,0,6420,7300,6269,5559,5950,8286,,8286,,,,,,MISSING,,1,0,6420,7300,6269,5559,5950,8286,39784,OK,,19488
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,3762,3762,3600,3737,2700,2295,3000,2878,2900,3459,3800,3099,,,,19394,19230,19824,19230,0,3762,3737,2295,2878,3459,3099,,3099,,,,,,MISSING,,1,0,3762,3737,2295,2878,3459,3099,19230,OK,,19489
,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,6061,6061,6500,6560,4900,4081,4600,4943,4600,6089,7000,5723,,,,33617,33457,36388,33457,0,6061,6560,4081,4943,6089,5723,,5723,,,,,MISSING,MISSING,,1,0,6061,6560,4081,4943,6089,5723,33457,OK,,19490
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,3100,3287,3000,3176,2200,1879,2500,2610,2500,2930,3000,2523,,,,16425,16405,15631,16405,0,3287,3176,1879,2610,2930,2523,,2523,,,,,MISSING,MISSING,,1,0,3287,3176,1879,2610,2930,2523,16405,OK,,19491
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,2500,3350,2500,2718,1900,1679,2500,2513,2500,2527,2400,1912,,,,14650,14699,14151,14699,0,3350,2718,1679,2513,2527,1912,,1912,,,,,,MISSING,,1,0,3350,2718,1679,2513,2527,1912,14699,OK,,19495
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,,,,,,,,,,,,,,,,0,0,4,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,20130
,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,,1500,1624,1400,1368,1000,869,1200,1283,1200,1262,1100,1003,,,,7505,7409,5946,7409,0,1624,1368,869,1283,1262,1003,,1003,,,,,,,,1,0,1624,1368,869,1283,1262,1003,7409,OK,,#N/A
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2000,2408,2000,2039,1300,1288,1700,1935,1900,1966,1800,1772,,,,11232,11408,9424,11408,0,2408,2039,1288,1935,1966,1772,,1772,,,,,MISSING,MISSING,,1,0,2408,2039,1288,1935,1966,1772,11408,OK,,22844
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1100,1314,1000,960,700,624,1050,1106,1050,1003,800,679,,,,5746,5686,5273,5686,0,1314,960,624,1106,1003,679,,679,,,,,MISSING,MISSING,,1,0,1314,960,624,1106,1003,679,5686,OK,,22845
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1200,1272,1100,1113,800,655,950,1052,1050,1106,900,1005,,,,6133,6203,4695,6203,0,1272,1113,655,1052,1106,1005,,1005,,,,,MISSING,MISSING,,1,0,1272,1113,655,1052,1106,1005,6203,OK,,22846
,24395,Co-op,COOP GU Ham & Cheese Toastie,Co-op,P+4,Alternative,,,15,3,15,5,15,4,15,6,15,7,15,7,,,,39,32,91,32,0,3,5,4,6,7,7,,7,,,,,MISSING,MISSING,,1,0,3,5,4,6,7,7,32,OK,,#N/A
,24396,Co-op,COOP GU Cheese Toastie,Co-op,P+4,Alternative,,,15,1,15,0,15,,15,3,15,3,15,2,,,,8,9,49,9,0,1,0,0,3,3,2,,2,,,,,MISSING,MISSING,,1,0,1,0,0,3,3,2,9,OK,,#N/A
,24397,Co-op,COOP GU Tuna Melt Panini,Co-op,P+4,Alternative,,,15,3,15,1,15,,15,6,15,6,15,2,,,,17,18,20,18,0,3,1,0,6,6,2,,2,,,,,MISSING,MISSING,,1,0,3,1,0,6,6,2,18,OK,,#N/A
,24398,Co-op,COOP GU Chicken & Red Pepper Panini,Co-op,P+4,Alternative,,,15,4,15,3,15,4,15,10,15,4,15,5,,,,31,30,26,30,0,4,3,4,10,4,5,,5,,,,,MISSING,MISSING,,1,0,4,3,4,10,4,5,30,OK,,#N/A
,24399,Co-op,COOP GU All Day Breakfast Panini,Co-op,P+4,Alternative,,,15,1,15,0,15,,15,2,15,2,15,2,,,,10,7,8,7,0,1,0,0,2,2,2,,2,,,,,MISSING,MISSING,,1,0,1,0,0,2,2,2,7,OK,,#N/A
,24735,Co-op,CO-OP Four Cheese Toastie,Co-op,P+2,Alternative,,,1000,1541,900,621,800,347,900,1376,900,692,1000,523,,,,5120,5100,4190,5100,0,1541,621,347,1376,692,523,,523,,,,,MISSING,MISSING,,1,0,1541,621,347,1376,692,523,5100,OK,,#N/A
,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+4,wrap,,,200,168,300,252,180,168,160,40,200,176,250,284,,,,1156,1088,1157,272,0,168,252,168,40,176,284,,284,,,,,MISSING,MISSING,,4,0,42,63,42,10,44,71,272,OK,,17104
,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,300,284,300,296,300,288,280,112,220,308,300,420,,,,1780,1708,1743,427,0,284,296,288,112,308,420,,420,,,,,MISSING,MISSING,,4,0,71,74,72,28,77,105,427,OK,,17105
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,,180,136,100,132,100,112,90,72,120,112,100,124,,,,616,688,767,172,0,136,132,112,72,112,124,,124,,,,,MISSING,MISSING,,4,0,34,33,28,18,28,31,172,OK,,19743
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,,180,192,160,140,100,104,120,80,140,152,160,184,,,,828,852,952,213,0,192,140,104,80,152,184,,184,,,,,MISSING,MISSING,,4,0,48,35,26,20,38,46,213,OK,,19746
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,,180,156,160,160,150,132,140,88,180,180,180,184,100,100,100,944,900,1074,225,0,156,160,132,88,180,184,,184,,,,,MISSING,MISSING,,4,0,39,40,33,22,45,46,225,OK,,19783
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,20161
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1472,0,1213,0,655,0,1052,0,1106,0,1005,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,M12017,,COOP TOASTIES TO BAKE (TWO CHEESE) NEW,,,,,,0,1541,0,621,0,347,0,1376,0,692,0,523,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
1233475,24815,Co-op,Co-op DF Fajita Beef Chilli Salad,Co-op,P+6,Alternative,,,,,,,,,,,,,,,,,,129,0,176,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
6682405,24816,Co-op,Co-op DF Korean BBQ Beef Salad,Co-op,P+6,Alternative,,,,,,,,,,,,,,,,,,129,0,176,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4449460,24817,Co-op,Co-op DF Chana Masala Chicken Salad,Co-op,P+6,Alternative,,,50,44,28,22,50,44,28,24,28,22,28,22,,,,181,178,176,178,0,44,22,44,24,22,22,,22,,,,,MISSING,MISSING,,1,0,44,22,44,24,22,22,178,OK,,#N/A
