Week no.,WK 40,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
,23754,Asda Café,"ASC Chicken, Stuffing & Bacon Stack x4",Asda,P+4,Alternative,300,204,300,172,330,200,200,152,350,356,280,252,320,288,,,,1832,1624,1933,406,204,172,200,152,356,252,288,,288,,,,,MISSING,MISSING,,4,51,43,50,38,89,63,72,406,OK,,23754
,23755,Asda Café,"ASC Ham, Cheese & Pickle Stack x4",Asda,P+4,Alternative,300,208,350,204,350,220,200,164,350,396,280,308,320,304,,,,2048,1804,2121,451,208,204,220,164,396,308,304,,304,,,,,MISSING,MISSING,,4,52,51,55,41,99,77,76,451,OK,,23755
,23756,Asda Café,ASC Chicken & Bacon Caesar Wrap x4,Asda,P+4,Alternative,120,120,180,104,180,120,100,92,180,200,110,144,160,136,,,,928,916,983,229,120,104,120,92,200,144,136,,136,,,,,MISSING,MISSING,,4,30,26,30,23,50,36,34,229,OK,,23756
,23759,Asda Café,ASC BLT Stack x4,Asda,P+4,Alternative,288,216,310,192,284,196,200,152,330,356,280,316,350,320,,,,1992,1748,1977,437,216,192,196,152,356,316,320,,320,,,,,MISSING,MISSING,,4,54,48,49,38,89,79,80,437,OK,,23759
,24319,Asda Café,ASC Chicken Fajita Hot Wrap x4,Asda,P+7,Alternative,200,148,200,92,200,132,150,112,220,248,180,192,180,204,,,,1104,1128,1242,282,148,92,132,112,248,192,204,,204,,,,,MISSING,MISSING,,4,37,23,33,28,62,48,51,282,OK,,#N/A
,24320,Asda Café,ASC Meatball Hot Wrap x4,Asda,P+7,Alternative,200,136,200,128,200,104,130,112,220,236,150,164,180,156,,,,1000,1036,1200,259,136,128,104,112,236,164,156,,156,,,,,MISSING,MISSING,,4,34,32,26,28,59,41,39,259,OK,,#N/A
,24331,Asda Café,ASC Tuna Melt Panini x4,Asda,P+7,Alternative,550,368,550,320,550,372,300,308,550,560,460,552,550,508,,,,3404,2988,3456,747,368,320,372,308,560,552,508,,508,,,,,MISSING,MISSING,,4,92,80,93,77,140,138,127,747,OK,,24331
,24332,Asda Café,ASC Mozzarella & Pesto Panini x4,Asda,P+7,Alternative,400,300,500,260,480,340,260,248,460,480,350,460,420,392,,,,2884,2480,2815,620,300,260,340,248,480,460,392,,392,,,,,MISSING,MISSING,,4,75,65,85,62,120,115,98,620,OK,,24332
,24333,Asda Café,ASC Chicken & Chorizo Panini x4,Asda,P+7,Alternative,500,304,530,304,500,396,300,308,500,560,410,512,460,468,,,,3264,2852,3235,713,304,304,396,308,560,512,468,,468,,,,,MISSING,MISSING,,4,76,76,99,77,140,128,117,713,OK,,#N/A
,24334,Asda Café,ASC Cheese & Ham Panini x4,Asda,P+7,Alternative,600,420,620,396,630,416,350,352,600,780,570,664,300,552,,,,4032,3580,4057,895,420,396,416,352,780,664,552,,552,,,,,MISSING,MISSING,,4,105,99,104,88,195,166,138,895,OK,,#N/A
,24335,Asda Café,ASC Cheese & Tomato Toastie x4,Asda,P+7,Alternative,450,344,450,260,500,336,300,240,460,552,400,524,400,476,,,,3020,2732,3100,683,344,260,336,240,552,524,476,,476,,,,,MISSING,MISSING,,4,86,65,84,60,138,131,119,683,OK,,#N/A
,24336,Asda Café,ASC Ham & Cheese Toastie x4,Asda,P+7,Alternative,500,392,550,348,580,396,350,304,600,672,500,608,520,564,,,,3552,3284,3700,821,392,348,396,304,672,608,564,,564,,,,,MISSING,MISSING,,4,98,87,99,76,168,152,141,821,OK,,#N/A
,24337,Asda Café,ASC ADB Topped Toastie x4,Asda,P+7,Alternative,280,208,300,148,300,184,180,160,300,344,220,244,236,264,,,,1652,1552,1701,388,208,148,184,160,344,244,264,,264,,,,,MISSING,MISSING,,4,52,37,46,40,86,61,66,388,OK,,#N/A
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,392,,348,,396,,304,,672,,608,,564,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,208,,148,,184,,160,,344,,244,,264,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,344,,260,,336,,240,,552,,524,,476,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,,,,,,,,9%,,18%,,13%,,18%,,17%,,13%,,12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,16920,13782,29004,27470,23640,18924,29270,27892,29470,26028,22016,19670,21838,17652,0,0,0,157056,150890,161101,30465,12670,27854,19656,23636,27216,22286,17572,0,17572,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,126,136,110,132,127,92,118,128,85,124,118,132,95,88,,,,776,832,837,208,136,132,92,128,124,132,88,,0,,,,,,,,4,34,33,23,32,31,33,22,208,OK,,21459
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,159,176,140,172,139,112,149,176,112,132,143,148,101,116,,,,1008,1032,1035,258,176,172,112,176,132,148,116,,0,,,,,,,,4,44,43,28,44,33,37,29,258,OK,,21460
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,171,184,147,176,143,120,143,192,111,132,152,160,111,120,,,,1028,1084,1024,271,184,176,120,192,132,160,120,,0,,,,,,,,4,46,44,30,48,33,40,30,271,OK,,21461
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,157,176,145,164,144,120,145,196,112,136,148,160,104,124,,,,1032,1076,1050,269,176,164,120,196,136,160,124,,0,,,,,,,,4,44,41,30,49,34,40,31,269,OK,,21462
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,168,192,152,176,152,116,152,188,108,124,151,164,121,108,,,,1060,1068,1075,267,192,176,116,188,124,164,108,,0,,,,,,,,4,48,44,29,47,31,41,27,267,OK,,21463
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,135,140,122,140,106,84,121,152,84,100,120,128,93,92,,,,832,836,815,209,140,140,84,152,100,128,92,,0,,,,,,,,4,35,35,21,38,25,32,23,209,OK,,21465
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,156,172,140,168,142,124,147,188,111,124,149,160,106,112,,,,1052,1048,1030,262,172,168,124,188,124,160,112,,0,,,,,,,,4,43,42,31,47,31,40,28,262,OK,,21466
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,172,196,153,176,148,116,159,192,123,144,158,168,123,120,,,,1088,1112,1091,278,196,176,116,192,144,168,120,,0,,,,,,,,4,49,44,29,48,36,42,30,278,OK,,21467
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,185,204,180,200,164,120,181,204,132,148,185,172,126,132,,,,1216,1180,1239,295,204,200,120,204,148,172,132,,0,,,,,,,,4,51,50,30,51,37,43,33,295,OK,,21468
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,164,184,154,184,151,120,159,184,118,144,160,156,110,128,,,,1084,1100,1167,275,184,184,120,184,144,156,128,,0,,,,,,,,4,46,46,30,46,36,39,32,275,OK,,21471
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,176,200,156,188,159,132,168,200,126,148,171,180,123,144,,,,1100,1192,1150,298,200,188,132,200,148,180,144,,0,,,,,,,,4,50,47,33,50,37,45,36,298,OK,,21732
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,126,136,113,148,124,104,115,140,100,132,114,128,102,112,,,,848,900,878,225,136,148,104,140,132,128,112,,0,,,,,,,,4,34,37,26,35,33,32,28,225,OK,,21733
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,836,944,861,840,750,740,853,944,785,912,828,892,1003,976,,,,6220,6248,6000,1562,944,840,740,944,912,892,976,,0,,,,,,,,4,236,210,185,236,228,223,244,1562,OK,,21767
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,216,256,191,240,191,164,190,224,153,164,191,200,147,176,,,,1368,1424,1350,356,256,240,164,224,164,200,176,,0,,,,,MISSING,MISSING,,4,64,60,41,56,41,50,44,356,OK,,22796
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,813,772,823,624,681,704,788,796,703,760,842,796,926,832,,,,5516,5284,5557,1321,772,624,704,796,760,796,832,,0,,,,,MISSING,MISSING,,4,193,156,176,199,190,199,208,1321,OK,,22799
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,556,544,621,584,533,408,615,512,487,444,613,548,585,496,,,,3664,3536,3953,884,544,584,408,512,444,548,496,,0,,,,,MISSING,MISSING,,4,136,146,102,128,111,137,124,884,OK,,23840
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,328,376,366,340,283,224,303,272,316,276,331,272,348,264,,,,2052,2024,2100,506,376,340,224,272,276,272,264,,0,,,,,MISSING,MISSING,,4,94,85,56,68,69,68,66,506,OK,,23842
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,522,596,597,492,512,444,513,488,480,488,544,464,593,616,,,,3696,3588,3670,897,596,492,444,488,488,464,616,,0,,,,,MISSING,MISSING,,4,149,123,111,122,122,116,154,897,OK,,23843
HOT EAT,24185,BP,BP All Day Breakfast Sub Roll x4,BP,P+6,Alternative,1501,1480,1618,1528,1276,1032,1426,1296,1406,1324,1538,1308,1709,1556,,,,9664,9524,10000,2381,1480,1528,1032,1296,1324,1308,1556,,0,,,,,MISSING,MISSING,,4,370,382,258,324,331,327,389,2381,OK,,#N/A
HOT EAT,24186,BP,BP Egg & Mushroom Croissant x4,BP,P+4,Alternative,400,376,500,288,400,296,500,324,500,304,500,308,500,364,,,,2416,2260,2625,565,376,288,296,324,304,308,364,,0,,,,,MISSING,MISSING,,4,94,72,74,81,76,77,91,565,OK,,#N/A
HOT EAT,24187,BP,"BP Sausage, Bacon & Cheese Wrap x4",BP,P+7,Alternative,650,652,800,516,600,508,700,596,600,548,600,668,600,700,,,,4444,4188,4219,1047,652,516,508,596,548,668,700,,0,,,,,MISSING,MISSING,,4,163,129,127,149,137,167,175,1047,OK,,#N/A
HOT EAT,24188,BP,BP Hunters Chicken Sub Roll x4,BP,P+7,Alternative,549,540,562,496,501,368,502,488,503,476,558,436,568,540,,,,3372,3344,3286,836,540,496,368,488,476,436,540,,0,,,,,MISSING,MISSING,,4,135,124,92,122,119,109,135,836,OK,,#N/A
HOT EAT,24189,BP,BP Italian Meat Feast Sub Roll x4,BP,P+7,Alternative,450,512,700,528,450,328,600,352,500,444,600,452,600,440,1208,1208,1208,3240,3056,3190,764,512,528,328,352,444,452,440,,0,,,,,MISSING,MISSING,,4,128,132,82,88,111,113,110,764,OK,,#N/A
HOT EAT,24190,BP,BP Tuna Melt Panini x4,BP,P+7,Alternative,450,440,550,444,500,332,500,400,500,404,500,356,500,472,,,,2884,2848,3030,712,440,444,332,400,404,356,472,,0,,,,,MISSING,MISSING,,4,110,111,83,100,101,89,118,712,OK,,#N/A
HOT EAT,24191,BP,BP Mini Cheese & Tomato Toastie x4,BP,P+7,Alternative,200,180,400,184,250,136,400,168,400,172,400,156,400,160,,,,1136,1156,1433,289,180,184,136,168,172,156,160,,0,,,,,MISSING,MISSING,,4,45,46,34,42,43,39,40,289,OK,,#N/A
HOT EAT,24192,BP,BP Bacon Bap x4,BP,P+7,Alternative,1769,1972,1968,2004,1636,1592,1857,1912,1799,1912,1923,1792,2125,2104,,,,12912,13288,13000,3322,1972,2004,1592,1912,1912,1792,2104,,0,,,,,MISSING,MISSING,,4,493,501,398,478,478,448,526,3322,OK,,24192
HOT EAT,24193,BP,BP Sausage Bap x4,BP,P+7,Alternative,1731,1988,1936,1972,1576,1456,1814,1636,1749,1684,1908,1772,2076,1972,,,,12448,12480,12500,3120,1988,1972,1456,1636,1684,1772,1972,,0,,,,,MISSING,MISSING,,4,497,493,364,409,421,443,493,3120,OK,,#N/A
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4449) 1KG Tubs",BP,,Alternative,2,2,2,2,2,1,2,2,2,1,2,2,2,2,,,,13,12,13,2,2,2,1,2,1,2,2,,0,,,,,MISSING,MISSING,,5,0,0,0,0,0,0,0,2,OK,,#N/A
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,3,2,,2,2,2,0,2,2,2,,,,,9,9,11,2,2,3,0,2,0,2,0,,0,,,,,MISSING,MISSING,,4,1,1,0,1,0,1,0,2,OK,,#N/A
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,2,2,3,2,1,2,2,2,0,2,2,2,1,,,,11,11,12,6,2,3,1,2,0,2,1,,0,,,,,MISSING,MISSING,,2,1,2,1,1,0,1,1,6,OK,,#N/A
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,2,2,2,2,2,,2,2,2,0,2,2,2,,,,,8,8,8,2,2,2,0,2,0,2,0,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,2,OK,,#N/A
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,2,2,2,3,2,,2,2,2,1,2,2,2,1,,,,11,11,11,3,2,3,0,2,1,2,1,,0,,,MISSING,MISSING,MISSING,MISSING,,4,1,1,0,1,0,1,0,3,OK,,#N/A
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,2312,stock,1956,stock,1444,stock,1740,stock,1672,stock,1688,stock,1808,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,840,0,840,0,740,0,944,0,912,0,892,0,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,624,0,624,0,704,0,796,0,760,0,796,0,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,492,0,492,0,444,0,488,0,488,0,464,0,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11842,,BP TOASTIES TO BAKE (Mini Toastie),,,,0,360,0,368,0,272,0,336,0,344,0,312,0,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,840,740,944,912,892,976,,,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,12872,13730,14212,13112,11843,10094,13324,12554,12210,11901,13653,12282,14001,13067,0,0,0,87208,86759,88359,21692,13734,13117,10094,12558,11902,12286,13068,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19463,Co-op,Co-op Ham & Cheese Skillet,Co-op,P+4,Skillet,,,14000,13930,14000,15008,13000,14621,12000,12937,14000,12089,15500,17691,,,,84265,86276,78318,86276,0,13930,15008,14621,12937,12089,17691,,17163,,,,,MISSING,MISSING,,1,0,13930,15008,14621,12937,12089,17691,86276,OK,,19463
,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+3,wrap,,,8500,8224,9000,9021,8500,8306,8000,7494,8000,7906,10000,9336,,,,48592,50287,53764,50287,0,8224,9021,8306,7494,7906,9336,,8983,,,,,,MISSING,,1,0,8224,9021,8306,7494,7906,9336,50287,OK,,19488
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,4000,4024,4500,3998,3000,2620,3500,3564,4000,4003,4000,3634,,,,21706,21843,23362,21843,0,4024,3998,2620,3564,4003,3634,,3487,,,,,,MISSING,,1,0,4024,3998,2620,3564,4003,3634,21843,OK,,19489
,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,7000,7152,8000,7568,5500,5559,6500,6516,7500,7570,7000,6668,,,,40225,41033,43419,41033,0,7152,7568,5559,6516,7570,6668,,6334,,,,,MISSING,MISSING,,1,0,7152,7568,5559,6516,7570,6668,41033,OK,,19490
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,3600,3545,3500,3153,2300,2239,3000,2936,3200,3138,3200,2927,,,,17897,17938,18618,17938,0,3545,3153,2239,2936,3138,2927,,2785,,,,,MISSING,MISSING,,1,0,3545,3153,2239,2936,3138,2927,17938,OK,,19491
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,3500,3242,3000,2446,1800,1643,2600,2767,2600,2527,2500,2041,,,,14499,14666,15900,14666,0,3242,2446,1643,2767,2527,2041,,1918,,,,,,MISSING,,1,0,3242,2446,1643,2767,2527,2041,14666,OK,,19495
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,4000,4260,4000,4310,3800,4128,3600,3422,3500,3134,3800,4443,,,,22375,23697,22717,23697,0,4260,4310,4128,3422,3134,4443,,4270,,,,,MISSING,MISSING,,1,0,4260,4310,4128,3422,3134,4443,23697,OK,,20130
,20453,Co-op,Co-op Low Fat Ham Salad Skillet,Co-op,P+3,Skillet,,,3500,2968,2600,2447,2000,1856,2400,2033,2500,2116,2000,1754,,,,12860,13174,13890,13174,0,2968,2447,1856,2033,2116,1754,,1754,,,,,MISSING,MISSING,,1,0,2968,2447,1856,2033,2116,1754,13174,OK,,20453
,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,,1500,1296,1300,1158,900,638,1100,932,1100,1085,1100,901,,,,6111,6010,6715,6010,0,1296,1158,638,932,1085,901,,901,,,,,,,,1,0,1296,1158,638,932,1085,901,6010,OK,,#N/A
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2200,2045,1800,1705,1100,992,1800,1665,1800,1776,1800,1439,,,,9708,9622,10243,9622,0,2045,1705,992,1665,1776,1439,,1439,,,,,MISSING,MISSING,,1,0,2045,1705,992,1665,1776,1439,9622,OK,,22844
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1300,1218,900,804,700,423,1000,1020,1000,936,900,649,,,,5027,5050,5614,5050,0,1218,804,423,1020,936,649,,649,,,,,MISSING,MISSING,,1,0,1218,804,423,1020,936,649,5050,OK,,22845
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1100,832,1000,1000,800,545,1000,787,1000,1076,1000,803,,,,5692,5043,5687,5043,0,832,1000,545,787,1076,803,,803,,,,,MISSING,MISSING,,1,0,832,1000,545,787,1076,803,5043,OK,,22846
,24111,Co-op,CO-OP HOT SAUSAGE ROLL,Sutherland,P+3,Alternative,,,90,85,100,70,90,74,80,62,100,79,80,64,,,,419,434,420,434,0,85,70,74,62,79,64,,0,,,,,MISSING,MISSING,,1,0,85,70,74,62,79,64,434,OK,,#N/A
,24120,Co-op,CO-OP HOT TUNA MELT PANINI,Co-op,P+3,Alternative,,,80,58,60,55,60,41,50,58,60,39,60,54,,,,338,305,332,305,0,58,55,41,58,39,54,,54,,,,,MISSING,MISSING,,1,0,58,55,41,58,39,54,305,OK,,#N/A
,24121,Co-op,CO-OP HOT CHEESE BURGER,Co-op,P+3,Alternative,,,80,47,60,34,60,35,50,55,60,31,60,39,,,,270,241,302,241,0,47,34,35,55,31,39,,39,,,,,,,,1,0,47,34,35,55,31,39,241,OK,,#N/A
,24122,Co-op,CO-OP HOT SOUTHERN FRIED CHICKEN BURGER,Co-op,P+3,Alternative,,,80,49,60,48,60,38,50,52,60,34,60,47,,,,277,268,345,268,0,49,48,38,52,34,47,,47,,,,,MISSING,MISSING,,1,0,49,48,38,52,34,47,268,OK,,#N/A
,24123,Co-op,CO-OP HOT BACON ROLL,Co-op,P+3,Alternative,,,110,87,100,92,80,68,80,72,100,75,80,82,,,,495,476,474,476,0,87,92,68,72,75,82,,82,,,,,MISSING,MISSING,,1,0,87,92,68,72,75,82,476,OK,,#N/A
,24395,Co-op,COOP GU Ham & Cheese Toastie,Co-op,P+4,Alternative,,,15,6,15,,15,3,15,6,15,5,15,7,,,,31,27,21,27,0,6,0,3,6,5,7,,7,,,,,MISSING,MISSING,,1,0,6,0,3,6,5,7,27,OK,,#N/A
,24396,Co-op,COOP GU Cheese Toastie,Co-op,P+4,Alternative,,,15,6,15,,15,3,15,3,15,5,15,3,,,,16,20,18,20,0,6,0,3,3,5,3,,3,,,,,MISSING,MISSING,,1,0,6,0,3,3,5,3,20,OK,,#N/A
,24397,Co-op,COOP GU Tuna Melt Panini,Co-op,P+4,Alternative,,,15,10,15,,15,5,15,6,15,11,15,6,,,,36,38,21,38,0,10,0,5,6,11,6,,6,,,,,MISSING,MISSING,,1,0,10,0,5,6,11,6,38,OK,,#N/A
