Week no.,WK 19,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
LAUNCH 10/07,23591,Co-op,Co-op Southern Fried Chicken Triple Wrap,Co-op,P+3,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
delist 11/07,23621,Co-op,COOP Hot & Tasty Bacon Roll,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
delist 11/07,23622,Co-op,COOP Hot & Tasty Sausage Roll,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
LAUNCH 10/07,23689,Co-op,Co-op Southern Fried Chicken Triple Wrap x4,Co-op,P+3,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
LAUNCH 19/06,23590,Co-op,Co-op Chicken Caesar Triple Wrap,Co-op,P+3,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
LAUNCH 19/06,23688,Co-op,Co-op Chicken Caesar Triple Wrap x4,Co-op,P+3,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1435,0,1103,0,784,0,1143,0,1206,0,1029,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23850p,Sutherland,GU All Day Breakfast Panini,Sutherland,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23851p,Sutherland,GU Tuna Melt Panini,Sutherland,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23853p,Sutherland,GU Chicken & Red Pepper Panini,Sutherland,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
WK 3 to PR,19473,Co-op,Co-op Tuna & Cucumber Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
WK 3 to PR,19482,Co-op,Co-op Tuna & Sweetcorn Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
WK 3 to PR,17103,Co-op,Co-op Tuna & Cucumber Skillet x 4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
WK 3 to PR,19742,Co-op,Co-op Tuna & Sweetcorn Skillet x 4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
,19469,Co-op,Co-op Prawn Mayo Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,17097,Co-op,Co-op Prawn Mayo Skillet x 4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,0,47400,46366,47100,45118,37800,36702,38040,36201,41700,39331,42990,38796,200,200,200,239366,242514,226442,236691,0,46366,45118,36702,36201,39331,38796,0,37662,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22868,Morrisons PFS,DTS MOR Spicy Chicken Wrap,Morrisons PFS,P+3,Alternative,,,133,132,130,131,132,133,131,131,134,135,135,136,,,,532,798,668,798,0,132,131,133,131,135,136,,136,,,,,MISSING,MISSING,,1,0,132,131,133,131,135,136,798,OK
,22869,Morrisons PFS,DTS MOR Mozzarella Toamto Panini,Morrisons PFS,P+4,Alternative,,,117,121,114,120,115,121,116,121,112,118,115,122,,,,476,723,619,723,0,121,120,121,121,118,122,,122,,,,,MISSING,MISSING,,1,0,121,120,121,121,118,122,723,OK
,22870,Morrisons PFS,DTS MOR Breakfast Wrap,Morrisons PFS,P+3,Alternative,,,127,124,131,130,132,131,128,126,131,130,135,135,,,,520,776,687,776,0,124,130,131,126,130,135,,135,,,,,MISSING,MISSING,,1,0,124,130,131,126,130,135,776,OK
,22871,Morrisons PFS,DTS MOR Spicy Meatball Wrap,Morrisons PFS,P+3,Alternative,,,125,125,121,123,124,126,121,122,122,124,126,129,,,,499,749,659,749,0,125,123,126,122,124,129,,129,,,,,MISSING,MISSING,,1,0,125,123,126,122,124,129,749,OK
,23024,Morrisons PFS,DTS MOR Hot Sausage Roll 'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23025,Morrisons PFS,DTS MOR Hot Bacon Roll  'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,0,0,502,502,496,504,503,511,496,500,499,507,511,522,0,0,0,2027,3046,2633,3046,0,502,504,511,500,507,522,0,522,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2                      ,Morrisons PFS,P+4,Alternative,818,814,816,814,816,932,816,814,816,814,816,814,816,814,,,,5818,5816,5263,2908,814,814,932,814,814,814,814,,814,,,,,MISSING,MISSING,,2,407,407,466,407,407,407,407,2908,OK
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2                           ,Morrisons PFS,P+4,Alternative,240,176,212,176,172,176,188,176,216,202,270,238,218,226,,,,1418,1370,1370,685,176,176,176,176,202,238,226,,226,,,,,MISSING,MISSING,,2,88,88,88,88,101,119,113,685,OK
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2                            ,Morrisons PFS,P+4,Alternative,216,210,176,182,192,204,156,168,172,158,226,172,204,178,,,,1268,1272,1162,636,210,182,204,168,158,172,178,,178,,,,,MISSING,MISSING,,2,105,91,102,84,79,86,89,636,OK
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2                              ,Morrisons PFS,P+4,Alternative,244,220,202,182,168,170,172,176,182,182,232,216,222,202,,,,1342,1348,1274,674,220,182,170,176,182,216,202,,202,,,,,MISSING,MISSING,,2,110,91,85,88,91,108,101,674,OK
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2                  ,Morrisons PFS,P+4,Alternative,814,812,814,812,814,814,814,812,814,812,814,812,814,812,,,,5692,5686,5373,2843,812,812,814,812,812,812,812,,812,,,,,MISSING,MISSING,,2,406,406,407,406,406,406,406,2843,OK
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2                       ,Morrisons PFS,P+4,Alternative,228,226,212,184,170,170,172,170,212,180,242,214,198,210,,,,1340,1354,1322,677,226,184,170,170,180,214,210,,210,,,,,MISSING,MISSING,,2,113,92,85,85,90,107,105,677,OK
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2                     ,Morrisons PFS,P+4,Alternative,264,216,204,178,172,170,174,180,196,192,236,222,218,210,,,,1326,1368,1322,684,216,178,170,180,192,222,210,,210,,,,,MISSING,MISSING,,2,108,89,85,90,96,111,105,684,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,2824,2674,2636,2528,2504,2636,2492,2496,2608,2540,2836,2688,2690,2652,0,0,0,18204,18214,17086,9107,2674,2528,2636,2496,2540,2688,2652,0,2652,,,,,,,,,,,,,,,,,
TEST,,,,,,,,#N/A,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320121,17252,Sainsbury's,JS Cheese with Red Onion Skillet x 8,Sainsbury's,P+3,Skillet,10088,9000,22637,19504,19431,16800,19716,17688,19127,16896,14944,13280,9458,9352,,,,102200,102520,101204,12815,9000,19504,16800,17688,16896,13280,9352,,9352,,,,,MISSING,MISSING,,8,1125,2438,2100,2211,2112,1660,1169,12815,OK
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2797,2608,4441,3880,3871,3480,4307,3824,3503,3500,2810,2848,2138,2220,,,,21924,22360,26749,5590,2608,3880,3480,3824,3500,2848,2220,,2220,,,,,MISSING,MISSING,,4,652,970,870,956,875,712,555,5590,OK
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,3066,2728,5439,4856,4834,4152,5301,4684,4591,4384,3893,3716,2348,2488,,,,26844,27008,26008,6752,2728,4856,4152,4684,4384,3716,2488,,2488,,,,,MISSING,MISSING,,4,682,1214,1038,1171,1096,929,622,6752,OK
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,2071,1676,3015,2888,2890,2468,3080,2876,2797,2548,2100,2292,1562,1400,,,,16096,16148,19353,4037,1676,2888,2468,2876,2548,2292,1400,,1400,,,,,MISSING,MISSING,,4,419,722,617,719,637,573,350,4037,OK
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,3612,2820,4264,4108,4903,3828,4225,4224,4603,3936,2852,3344,2974,2528,,,,24372,24788,26122,6197,2820,4108,3828,4224,3936,3344,2528,,2528,,,,,MISSING,MISSING,,4,705,1027,957,1056,984,836,632,6197,OK
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,2654,2468,4164,3644,3668,3212,4285,3664,3347,3436,3112,2996,2012,2264,,,,21656,21684,24649,5421,2468,3644,3212,3664,3436,2996,2264,,2264,,,,,MISSING,MISSING,,4,617,911,803,916,859,749,566,5421,OK
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,4389,4052,7392,6424,6454,5908,7227,6588,6212,6116,5317,5200,3444,3740,,,,37492,38028,41684,9507,4052,6424,5908,6588,6116,5200,3740,,3740,,,,,MISSING,MISSING,,4,1013,1606,1477,1647,1529,1300,935,9507,OK
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,2024,1460,1624,1856,2333,1704,1629,1948,2180,1780,1319,1656,1793,1420,,,,12752,11824,12402,2956,1460,1856,1704,1948,1780,1656,1420,,1420,,,,,MISSING,MISSING,,4,365,464,426,487,445,414,355,2956,OK
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,2020,1412,1806,1996,2575,1940,1788,1988,2398,2024,1126,1600,1835,1392,,,,11944,12352,12403,3088,1412,1996,1940,1988,2024,1600,1392,,1392,,,,,MISSING,MISSING,,4,353,499,485,497,506,400,348,3088,OK
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,2650,2596,4899,4080,3758,3432,4778,4012,3482,3540,3461,3224,2150,2424,,,,23228,23308,25122,5827,2596,4080,3432,4012,3540,3224,2424,,2424,,,,,MISSING,MISSING,,4,649,1020,858,1003,885,806,606,5827,OK
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2927,2684,6294,5372,5737,4792,5651,5148,5624,4644,4129,3880,3108,2960,,,,28420,29480,35295,7370,2684,5372,4792,5148,4644,3880,2960,,2960,,,,,MISSING,MISSING,,4,671,1343,1198,1287,1161,970,740,7370,OK
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1919,1792,3832,3488,3763,3280,3612,3560,3465,3384,2806,2588,2201,2248,,,,20332,20340,23585,5085,1792,3488,3280,3560,3384,2588,2248,,2248,,,,,MISSING,MISSING,,4,448,872,820,890,846,647,562,5085,OK
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,2352,1632,1974,2132,2942,2108,2048,2120,2713,2136,1210,1680,2083,1528,,,,13168,13336,13683,3334,1632,2132,2108,2120,2136,1680,1528,,1528,,,,,MISSING,MISSING,,4,408,533,527,530,534,420,382,3334,OK
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,668,716,1551,1268,1529,1328,1391,1424,1365,1244,958,888,911,1036,,,,7752,7904,9827,1976,716,1268,1328,1424,1244,888,1036,,1036,,,,,MISSING,MISSING,,4,179,317,332,356,311,222,259,1976,OK
7798390,21967,Sainsbury's,TTD Chicken & Avocado s/w Grab Bag x4,Sainsbury's,P+2,Alternative,1533,1552,3737,2996,2220,2148,3681,2900,1991,2152,2915,2528,1357,1584,,,,16928,15860,16731,3965,1552,2996,2148,2900,2152,2528,1584,,1584,,,,,MISSING,MISSING,,4,388,749,537,725,538,632,396,3965,OK
7798208,21968,Sainsbury's,TTD Beef & Blue s/w Grab Bag x4,Sainsbury's,P+3,Alternative,323,564,851,768,834,720,860,764,743,648,554,548,563,664,,,,4596,4676,4153,1169,564,768,720,764,648,548,664,,664,,,,,MISSING,MISSING,,4,141,192,180,191,162,137,166,1169,OK
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,773,824,1560,1320,1503,1276,1482,1316,1256,1304,1058,1024,932,952,,,,8392,8016,8341,2004,824,1320,1276,1316,1304,1024,952,,952,,,,,MISSING,MISSING,,4,206,330,319,329,326,256,238,2004,OK
7798186,21972,Sainsbury's,TTD Ham & Cheese s/w Grab Bag x4,Sainsbury's,P+2,Alternative,2222,2312,4692,3736,3024,3056,4743,3756,2692,3172,3578,3232,1798,2236,,,,21892,21500,23835,5375,2312,3736,3056,3756,3172,3232,2236,,2236,,,,,MISSING,MISSING,,4,578,934,764,939,793,808,559,5375,OK
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,11,14,71,59,17,14,71,61,12,14,67,59,8,13,,,,274,234,157,234,14,59,14,61,14,59,13,,13,,,,,MISSING,MISSING,,1,14,59,14,61,14,59,13,234,OK
7801229,21979,Sainsbury's,JS Chicken Fajita Wrap x 4,Sainsbury's,P+2,wrap,2730,1876,2233,2428,3305,2360,2428,2588,2944,2272,1546,2132,2285,1700,,,,15216,15356,15734,3839,1876,2428,2360,2588,2272,2132,1700,,1700,,,,,MISSING,MISSING,,4,469,607,590,647,568,533,425,3839,OK
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,874,856,2799,2344,1888,1672,1793,1500,1735,1808,1176,1408,722,976,,,,10332,10564,9528,2641,856,2344,1672,1500,1808,1408,976,,976,,,,,MISSING,MISSING,,4,214,586,418,375,452,352,244,2641,OK
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,3925,3756,8132,6798,7666,6534,7802,7062,7346,6708,5872,5136,4410,4692,,,,40662,40686,51216,6781,3756,6798,6534,7062,6708,5136,4692,,4692,,,,,MISSING,MISSING,,6,626,1133,1089,1177,1118,856,782,6781,OK
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,3175,2964,4808,4212,4918,4524,4886,4248,4706,4440,3793,3612,3585,3552,,,,27300,27552,31403,4592,2964,4212,4524,4248,4440,3612,3552,,3552,,,,,MISSING,MISSING,,6,494,702,754,708,740,602,592,4592,OK
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,2058,1752,3637,3080,3339,2628,3443,3000,3196,2836,2499,2276,1663,1564,,,,16624,17136,14602,4284,1752,3080,2628,3000,2836,2276,1564,,1564,,,,,MISSING,MISSING,,4,438,770,657,750,709,569,391,4284,OK
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,1684,1508,3594,3108,2985,2576,3318,2924,2839,2700,2314,2312,1432,1472,,,,16424,16600,15253,4150,1508,3108,2576,2924,2700,2312,1472,,1472,,,,,MISSING,MISSING,,4,377,777,644,731,675,578,368,4150,OK
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,1235,1176,2583,2172,1806,1608,2514,2116,1638,1764,1798,1692,1046,1168,,,,11832,11696,12776,2924,1176,2172,1608,2116,1764,1692,1168,,1168,,,,,MISSING,MISSING,,4,294,543,402,529,441,423,292,2924,OK
7869376,22760,Sainsbury's,JS Katsu Chicken Wrap,Sainsbury's,P+3,wrap,647,848,1663,1224,1603,1432,1603,1520,1478,1388,1021,964,1008,1112,,,,8380,8488,9068,2122,848,1224,1432,1520,1388,964,1112,,1112,,,,,MISSING,MISSING,,4,212,306,358,380,347,241,278,2122,OK
7880630,22903,Sainsbury's,JS Beetroot and Feta Skillet x4,Sainsbury's,P+2,Skillet,302,256,1179,1080,458,320,1166,1056,391,328,1054,1040,277,280,,,,5016,4360,4672,1090,256,1080,320,1056,328,1040,280,,280,,,,,MISSING,MISSING,,4,64,270,80,264,82,260,70,1090,OK
7880623,22904,Sainsbury's,"JS BGTY Egg, Tomato & Spinach Skillet x4",Sainsbury's,P+2,Skillet,689,632,1914,1616,1261,1068,1814,1604,1243,1196,1306,1256,664,684,,,,8088,8056,8103,2014,632,1616,1068,1604,1196,1256,684,,684,,,,,MISSING,MISSING,,4,158,404,267,401,299,314,171,2014,OK
7899127,23311,Sainsbury's,JS Indian Chickpea Masala Skillet x4,Sainsbury's,P+3,Skillet,218,196,877,784,354,324,834,756,328,296,748,704,218,248,,,,3660,3308,3432,827,196,784,324,756,296,704,248,,248,,,,,MISSING,MISSING,,4,49,196,81,189,74,176,62,827,OK
7898834,23312,Sainsbury's,JS Ham & Cheese with Spring Onion Wrap x4,Sainsbury's,P+3,wrap,466,392,747,732,778,700,795,740,609,644,563,528,496,672,,,,4444,4408,4914,1102,392,732,700,740,644,528,672,,672,,,,,MISSING,MISSING,,4,98,183,175,185,161,132,168,1102,OK
7899144,23313,Sainsbury's,JS Halloumi & Tzatziki Wrap x4,Sainsbury's,P+2,wrap,701,640,1633,1424,1020,868,1646,1444,878,876,1348,1252,584,652,,,,7456,7156,6866,1789,640,1424,868,1444,876,1252,652,,652,,,,,MISSING,MISSING,,4,160,356,217,361,219,313,163,1789,OK
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,407,308,786,688,825,668,778,832,735,680,508,524,496,504,,,,4568,4204,4772,1051,308,688,668,832,680,524,504,,504,,,,,MISSING,MISSING,,4,77,172,167,208,170,131,126,1051,OK
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,2579,2320,5305,4720,5132,4440,5072,4792,4981,4872,3595,3768,3125,3144,,,,28664,28056,28401,3507,2320,4720,4440,4792,4872,3768,3144,,3144,,,,,MISSING,MISSING,,8,290,590,555,599,609,471,393,3507,OK
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,7207,5304,8122,8208,10135,7648,7957,8048,9626,7704,5611,6752,6602,5016,,,,48384,48680,55418,6085,5304,8208,7648,8048,7704,6752,5016,,5016,,,,,MISSING,MISSING,,8,663,1026,956,1006,963,844,627,6085,OK
depot 27/09,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,110,124,90,85,66,63,90,85,100,82,110,94,300,226,,,,779,759,762,759,124,85,63,85,82,94,226,,226,,,,,MISSING,MISSING,,1,124,85,63,85,82,94,226,759,OK
depot 27/09,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,70,52,50,41,30,28,50,33,50,57,80,34,200,197,,,,472,442,579,442,52,41,28,33,57,34,197,,197,,,,,MISSING,MISSING,,1,52,41,28,33,57,34,197,442,OK
depot 27/09,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,Sainsbury's,P+2,Alternative,55,77,60,57,53,48,70,64,100,70,80,55,160,137,,,,557,508,585,508,77,57,48,64,70,55,137,,137,,,,,MISSING,MISSING,,1,77,57,48,64,70,55,137,508,OK
depot 27/09,23955,Sainsbury's,JS Seafood Platter x1,Sainsbury's,P+2,Alternative,40,34,50,37,22,18,40,37,50,24,50,22,100,83,,,,252,255,326,255,34,37,18,37,24,22,83,,83,,,,,MISSING,MISSING,,1,34,37,18,37,24,22,83,255,OK
depot 27/09,23956,Sainsbury's,JS Classic Sandwich Platter x1,Sainsbury's,P+2,Alternative,155,139,100,83,80,71,150,109,125,110,150,100,350,283,,,,1043,895,1241,895,139,83,71,109,110,100,283,,283,,,,,MISSING,MISSING,,1,139,83,71,109,110,100,283,895,OK
10000/pw,18315,Sainsbury's PFS,JS PFS Cheese with Red Onion Skillet x 1,Sainsbury's,P+3,Skillet,,,1800,1699,1800,1682,1800,1568,1800,1549,1700,1546,1675,1550,,,,10234,9594,8153,9594,0,1699,1682,1568,1549,1546,1550,,1550,,,,,MISSING,MISSING,,1,0,1699,1682,1568,1549,1546,1550,9594,OK
,22186,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x 1,Sainsbury's,P+2,wrap,,,550,492,550,514,600,542,600,575,600,535,546,532,,,,3418,3190,3728,3190,0,492,514,542,575,535,532,,532,,,,,MISSING,MISSING,,1,0,492,514,542,575,535,532,3190,OK
,22187,Sainsbury's PFS,"JS PFS Ham & Egg Sub Roll 10"" x 1",Sainsbury's,P+3,Alternative,,,200,181,200,191,250,211,300,184,200,133,211,188,,,,1049,1088,1582,1088,0,181,191,211,184,133,188,,188,,,,,MISSING,MISSING,,1,0,181,191,211,184,133,188,1088,OK
,22188,Sainsbury's PFS,TTD PFS Ham & Cheese s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,200,120,250,139,300,158,300,176,200,85,178,126,,,,819,804,1379,804,0,120,139,158,176,85,126,,126,,,,,MISSING,MISSING,,1,0,120,139,158,176,85,126,804,OK
,22189,Sainsbury's PFS,"JS PFS Chicken, Bacon & Caesar Wrap x 1",Sainsbury's,P+2,wrap,,,80,42,80,35,80,51,80,47,71,38,63,50,,,,287,263,2818,263,0,42,35,51,47,38,50,,50,,,,,MISSING,MISSING,,1,0,42,35,51,47,38,50,263,OK
,22211,Sainsbury's PFS,TTD PFS New Yorker s/w Grab Bag x 1,Sainsbury's,P+3,Alternative,,,30,22,25,14,25,19,20,14,16,10,16,12,,,,97,91,297,91,0,22,14,19,14,10,12,,12,,,,,MISSING,MISSING,,1,0,22,14,19,14,10,12,91,OK
,22212,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,Sainsbury's,P+2,wrap,,,60,36,50,31,60,36,50,38,50,35,27,32,,,,205,208,1565,208,0,36,31,36,38,35,32,,32,,,,,MISSING,MISSING,,1,0,36,31,36,38,35,32,208,OK
,22715,Sainsbury's PFS,JS PFS Chicken & Maple Cured Bacon Skillet x 1,Sainsbury's,P+3,Skillet,,,100,50,100,46,100,51,100,43,84,31,70,39,,,,288,260,471,260,0,50,46,51,43,31,39,,39,,,,,MISSING,MISSING,,1,0,50,46,51,43,31,39,260,OK
,22716,Sainsbury's PFS,JS PFS Chicken Fajita Triple Wrap x  1,Sainsbury's,P+2,wrap,,,60,39,60,34,60,37,60,32,53,34,44,30,,,,202,206,1570,206,0,39,34,37,32,34,30,,30,,,,,MISSING,MISSING,,1,0,39,34,37,32,34,30,206,OK
,23990,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,Sainsbury's,P+3,Skillet,,,1000,610,900,636,900,646,900,629,750,611,808,635,,,,4050,3767,6961,628,0,610,636,646,629,611,635,,635,,,,,MISSING,MISSING,,6,0,102,106,108,105,102,106,628,OK
,23991,Sainsbury's PFS,JS PFS Falafel & Houmous Wrap x 1,Sainsbury's,P+2,wrap,,,160,124,200,151,200,182,200,209,165,178,183,175,,,,1012,1019,1625,255,0,124,151,182,209,178,175,,175,,,,,MISSING,MISSING,,4,0,31,38,46,52,45,44,255,OK
,23992,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,Sainsbury's,P+3,Skillet,,,350,403,350,395,350,395,350,393,325,390,322,384,,,,2347,2360,1588,295,0,403,395,395,393,390,384,,384,,,,,MISSING,MISSING,,8,0,50,49,49,49,49,48,295,OK
,23994,Sainsbury's PFS,TTD PFS Chicken & Avocado s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,120,111,150,118,200,136,200,131,115,117,124,137,,,,733,750,2658,188,0,111,118,136,131,117,137,,137,,,,,MISSING,MISSING,,4,0,28,30,34,33,29,34,188,OK
,23996,Sainsbury's PFS,JS PFS BGTY Tuna & Cucumber Skillet x 1,Sainsbury's,P+2,Skillet,,,50,169,50,156,50,166,50,166,35,181,34,183,,,,1021,1021,298,255,0,169,156,166,166,181,183,,183,,,,,MISSING,MISSING,,4,0,42,39,42,42,45,46,255,OK
,23998,Sainsbury's PFS,"JS PFS Tuna & Cucumber Sub Roll 10"" x1",Sainsbury's,P+3,Alternative,,,50,37,50,28,50,31,50,20,40,24,25,24,,,,163,164,299,41,0,37,28,31,20,24,24,,24,,,,,MISSING,MISSING,,4,0,9,7,8,5,6,6,41,OK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,14%,,5%,,8%,,8%,,9%,,17%,,39%,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
,SUTHERLAND,,Totals JS,,,,77429,68120,139417,123431,128825,109414,133148,121332,122259,111919,97833,96192,76725,74908,0,0,0,706340,705316,752517,161724,68120,123431,109414,121332,111919,96192,74908,0,74908,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
