Week no.,WK 23,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
,23757,Asda Café,ASC Ham & Cheese Toastie x2,Asda,P+7,Alternative,500,474,500,488,500,506,350,354,550,490,500,516,550,488,,,,3350,3316,3245,1658,474,488,506,354,490,516,488,,488,,,,,MISSING,MISSING,,2,237,244,253,177,245,258,244,1658,OK
,23758,Asda Café,ASC Cheese & Tomato Toastie x2,Asda,P+7,Alternative,400,370,400,404,450,374,280,270,450,384,380,404,420,390,,,,2586,2596,2567,1298,370,404,374,270,384,404,390,,390,,,,,MISSING,MISSING,,2,185,202,187,135,192,202,195,1298,OK
,23759,Asda Café,ASC BLT Stack x4,Asda,P+4,Alternative,350,336,400,372,400,376,300,228,380,364,320,344,350,328,,,,2244,2348,2275,587,336,372,376,228,364,344,328,,328,,,,,MISSING,MISSING,,4,84,93,94,57,91,86,82,587,OK
,23760,Asda Café,ASC ADB Topped Toastie x2,Asda,P+7,Alternative,200,180,250,198,220,194,160,120,220,208,200,220,220,208,,,,1254,1328,1332,664,180,198,194,120,208,220,208,,208,,,,,MISSING,MISSING,,2,90,99,97,60,104,110,104,664,OK
,23761,Asda Café,ASC Tuna Melt Panini x2,Asda,P+7,Alternative,400,430,500,452,460,456,320,278,450,442,430,444,450,470,,,,3004,2972,2800,1486,430,452,456,278,442,444,470,,470,,,,,MISSING,MISSING,,2,215,226,228,139,221,222,235,1486,OK
,23762,Asda Café,ASC Mozzarella & Pesto Panini x2,Asda,P+7,Alternative,350,360,500,380,400,410,250,254,400,376,380,406,380,384,,,,2372,2570,2470,1285,360,380,410,254,376,406,384,,384,,,,,MISSING,MISSING,,2,180,190,205,127,188,203,192,1285,OK
,23763,Asda Café,ASC Chicken & Chorizo Panini x2,Asda,P+7,Alternative,420,414,450,408,420,452,300,276,440,410,400,480,420,410,,,,2712,2850,2700,1425,414,408,452,276,410,480,410,,410,,,,,MISSING,MISSING,,2,207,204,226,138,205,240,205,1425,OK
,23764,Asda Café,ASC Cheese & Ham Panini x2,Asda,P+7,Alternative,550,508,550,540,550,574,400,332,520,536,500,608,550,538,,,,3632,3636,3390,1818,508,540,574,332,536,608,538,,538,,,,,MISSING,MISSING,,2,254,270,287,166,268,304,269,1818,OK
DEPOT 07/04,24051,Asda Café,ASC Chicken Fajita Hot Wrap,Asda,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,6,0,0,0,0,0,0,0,0,OK
DEPOT 07/04,24052,Asda Café,ASC Meatball Hot Wrap,Asda,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,6,0,0,0,0,0,0,0,0,OK
delist 07/08,23606,Asda,AS Wrap Platter,Asda,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,6,0,0,0,0,0,0,0,0,OK
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,474,,488,,506,,354,,490,,516,,488,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,180,,198,,194,,120,,208,,220,,208,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,370,,404,,374,,270,,384,,404,,390,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,,,,,,,,10%,,16%,,17%,,17%,,17%,,11%,,12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,17410,17774,29846,28278,27904,28554,26530,30110,24780,28536,19058,19298,17490,20416,0,0,0,161198,172874,161024,39919,15048,30118,27948,29976,28428,20848,20508,0,20508,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,152,148,136,100,128,152,115,100,109,104,90,132,125,100,,,,836,836,941,209,148,100,152,100,104,132,100,,0,,,,,,,,4,37,25,38,25,26,33,25,209,OK
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,172,168,164,140,147,172,135,140,141,120,103,144,158,108,,,,1044,992,1099,248,168,140,172,140,120,144,108,,0,,,,,,,,4,42,35,43,35,30,36,27,248,OK
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,184,172,176,136,147,188,146,144,139,128,100,160,160,108,,,,1052,1036,1246,259,172,136,188,144,128,160,108,,0,,,,,,,,4,43,34,47,36,32,40,27,259,OK
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,188,176,164,144,148,184,139,140,145,136,112,144,163,112,,,,1040,1036,1163,259,176,144,184,140,136,144,112,,0,,,,,,,,4,44,36,46,35,34,36,28,259,OK
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,180,188,184,156,157,204,142,144,142,132,116,160,155,124,,,,1040,1108,1198,277,188,156,204,144,132,160,124,,0,,,,,,,,4,47,39,51,36,33,40,31,277,OK
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,172,148,144,124,116,140,106,124,112,108,89,132,132,96,,,,848,872,934,218,148,124,140,124,108,132,96,,0,,,,,,,,4,37,31,35,31,27,33,24,218,OK
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,188,172,168,156,150,192,144,144,142,124,105,156,155,120,,,,1044,1064,1166,266,172,156,192,144,124,156,120,,0,,,,,,,,4,43,39,48,36,31,39,30,266,OK
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,196,192,172,144,156,192,149,144,152,136,122,148,174,124,,,,1100,1080,1174,270,192,144,192,144,136,148,124,,0,,,,,,,,4,48,36,48,36,34,37,31,270,OK
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,224,196,200,172,173,204,163,164,166,152,127,172,179,148,,,,1180,1208,1222,302,196,172,204,164,152,172,148,,0,,,,,,,,4,49,43,51,41,38,43,37,302,OK
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,196,172,188,164,162,188,165,160,152,132,123,164,168,132,,,,1132,1112,1198,278,172,164,188,160,132,164,132,,0,,,,,,,,4,43,41,47,40,33,41,33,278,OK
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,200,176,192,160,166,188,161,172,152,144,115,172,162,132,,,,1132,1144,1174,286,176,160,188,172,144,172,132,,0,,,,,,,,4,44,40,47,43,36,43,33,286,OK
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,176,132,140,100,126,176,116,112,116,100,103,132,136,108,,,,868,860,958,215,132,100,176,112,100,132,108,,0,,,,,,,,4,33,25,44,28,25,33,27,215,OK
HOT EAT,21746,BP,BP All Day Breakfast Baguette x4,BP,P+6,Alternative,1144,1000,1712,1700,1573,1520,1516,1512,1611,1488,1725,1520,1516,1680,,,,10512,10420,10442,2605,1000,1700,1520,1512,1488,1520,1680,,0,,,,,,,,4,250,425,380,378,372,380,420,2605,OK
HOT EAT,21758,BP,BP Sausage Bap x4,BP,P+7,Alternative,1264,1600,1820,1924,1709,1440,1591,1692,1779,1612,1854,1688,1696,1800,,,,11708,11756,11431,2939,1600,1924,1440,1692,1612,1688,1800,,0,,,,,,,,4,400,481,360,423,403,422,450,2939,OK
HOT EAT,21761,BP,BP Bacon Bap x4,BP,P+7,Alternative,1232,1400,1808,1768,1732,1600,1605,1704,1704,1556,1858,1580,1692,1840,,,,11572,11448,11981,2862,1400,1768,1600,1704,1556,1580,1840,,0,,,,,,,,4,350,442,400,426,389,395,460,2862,OK
HOT EAT,21762,BP,BP Bacon Baguette x4,BP,P+7,Alternative,792,800,1224,1176,1146,880,989,992,1076,988,1199,960,1035,1208,,,,7104,7004,7859,1751,800,1176,880,992,988,960,1208,,0,,,,,,,,4,200,294,220,248,247,240,302,1751,OK
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,656,720,1028,960,899,800,909,892,929,860,1026,840,842,960,,,,6000,6032,5808,1508,720,960,800,892,860,840,960,,0,,,,,,,,4,180,240,200,223,215,210,240,1508,OK
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,232,204,216,180,192,224,190,184,187,156,137,188,189,156,,,,1280,1292,1355,323,204,180,224,184,156,188,156,,0,,,,,MISSING,MISSING,,4,51,45,56,46,39,47,39,323,OK
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,604,680,976,920,905,776,868,868,916,816,960,880,850,1000,,,,5884,5940,6229,1485,680,920,776,868,816,880,1000,,0,,,,,MISSING,MISSING,,4,170,230,194,217,204,220,250,1485,OK
HOT EAT,23364,BP,BP Steak & Onion Baguette,BP,P+7,Alternative,448,480,668,592,584,460,526,544,576,532,661,524,571,640,,,,3732,3772,4122,943,480,592,460,544,532,524,640,,0,,,,,MISSING,MISSING,,4,120,148,115,136,133,131,160,943,OK
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,464,572,724,640,680,620,620,620,677,588,625,580,613,660,,,,4176,4280,5270,1070,572,640,620,620,588,580,660,,0,,,,,MISSING,MISSING,,4,143,160,155,155,147,145,165,1070,OK
HOT EAT,23841,BP,BP Hunters Chicken & Bacon Baguette,BP,P+7,Alternative,440,620,664,608,579,360,544,532,573,556,689,440,582,540,,,,3828,3656,3970,914,620,608,360,532,556,440,540,,0,,,,,MISSING,MISSING,,4,155,152,90,133,139,110,135,914,OK
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,288,240,420,400,354,260,329,344,379,332,404,320,367,408,,,,2380,2304,2492,576,240,400,260,344,332,320,408,,0,,,,,MISSING,MISSING,,4,60,100,65,86,83,80,102,576,OK
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,380,552,640,656,601,440,576,620,619,560,680,520,560,680,,,,3872,4028,4056,1007,552,656,440,620,560,520,680,,0,,,,,MISSING,MISSING,,4,138,164,110,155,140,130,170,1007,OK
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4841) 1KG Tubs",BP,,Alternative,2,2,2,3,2,1,2,2,2,1,2,2,2,2,,,,16,13,4,3,2,3,1,2,1,2,2,,0,,,,,MISSING,MISSING,,5,0,1,0,0,0,0,0,3,OK
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,3,2,1,2,2,2,1,2,2,2,2,,,,16,13,4,3,2,3,1,2,1,2,2,,0,,,,,MISSING,MISSING,,4,1,1,0,1,0,1,1,3,OK
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,2,2,3,2,1,2,3,2,1,2,2,2,2,,,,24,14,5,7,2,3,1,3,1,2,2,,0,,,,,MISSING,MISSING,,2,1,2,1,2,1,1,1,7,OK
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,1,2,1,2,1,,1,2,1,,1,2,1,,,,,11,8,4,2,2,2,0,2,0,2,0,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,2,OK
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,1,2,1,3,1,,1,2,1,1,1,2,1,1,,,,11,11,4,3,2,3,0,2,1,2,1,,0,,,MISSING,MISSING,MISSING,MISSING,,4,1,1,0,1,0,1,0,3,OK
SAL/HOT HOLD,23693,BP,BP Sour Cream (I5036) 1KG Tubs,BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,2,0,0,0,0,0,0,0,0,OK
SAL/HOT HOLD,23694,BP,BP Chargrilled Red & Yellow Peppers with Red Onions (I5585) 5KG,BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
SAL/HOT HOLD,23696,BP,BP Fresh Rocket Leaf (i2245) 1KG,BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
SAL/HOT HOLD,23697,BP,BP Fresh Coriander bunch unprepped (I7630),BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,2,0,0,0,0,0,0,0,0,OK
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,1952,stock,2536,stock,1576,stock,1760,stock,1676,stock,1720,stock,1960,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,960,0,960,0,800,0,892,0,860,0,840,0,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,920,0,920,0,776,0,868,0,816,0,880,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,656,0,656,0,440,0,620,0,560,0,520,0,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,5828,4720,5280,5016,5068,5808,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,10178,10914,13934,13229,12738,11563,11950,12199,12697,11563,13130,11862,12386,12990,0,0,0,84442,84339,88509,21087,10918,13234,11563,12203,11564,11866,12991,0,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19463,Co-op,Co-op Ham & Cheese Skillet,Co-op,P+4,Skillet,,,12000,12063,12500,12984,11500,12096,9500,9986,10000,8259,12000,13569,,,,72442,68957,63606,68957,0,12063,12984,12096,9986,8259,13569,,13187,,,,,MISSING,MISSING,,1,0,12063,12984,12096,9986,8259,13569,68957,OK
TEMP delist 17/06,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+3,wrap,,,8500,8543,9500,9292,8500,8972,7000,7457,7300,6212,8000,9783,,,,52537,50259,46102,50259,0,8543,9292,8972,7457,6212,9783,,9485,,,,,,MISSING,,1,0,8543,9292,8972,7457,6212,9783,50259,OK
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,4500,4449,3300,3291,2800,3125,3000,3027,3500,3056,2000,1930,,,,19219,18878,18360,18878,0,4449,3291,3125,3027,3056,1930,,1783,,,,,,MISSING,,1,0,4449,3291,3125,3027,3056,1930,18878,OK
TEMP delist 08/07,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,7500,7416,7400,7353,5500,5590,5600,5919,6500,6006,6500,6850,,,,40670,39134,36971,39134,0,7416,7353,5590,5919,6006,6850,,6579,,,,,MISSING,MISSING,,1,0,7416,7353,5590,5919,6006,6850,39134,OK
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,3500,3525,3000,2986,2200,2188,2600,2627,2800,2560,2800,2872,,,,17224,16758,15765,16758,0,3525,2986,2188,2627,2560,2872,,2746,,,,,MISSING,MISSING,,1,0,3525,2986,2188,2627,2560,2872,16758,OK
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,3500,3440,2500,2283,1900,1991,2500,2406,2500,2009,1600,1247,,,,13971,13376,13431,13376,0,3440,2283,1991,2406,2009,1247,,1137,,,,,,MISSING,,1,0,3440,2283,1991,2406,2009,1247,13376,OK
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,3500,3410,3500,3602,3100,3418,2600,2828,2600,2310,3100,3522,,,,20313,19090,17461,19090,0,3410,3602,3418,2828,2310,3522,,3522,,,,,MISSING,MISSING,,1,0,3410,3602,3418,2828,2310,3522,19090,OK
DEPOT 12/03,20453,Co-op,Co-op Low Fat Ham Salad Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2200,2233,2000,1866,1500,1097,2000,1743,2000,1833,2000,1573,,,,10629,10345,10768,10345,0,2233,1866,1097,1743,1833,1573,,1573,,,,,MISSING,MISSING,,1,0,2233,1866,1097,1743,1833,1573,10345,OK
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1200,1272,1100,1054,900,651,1000,969,1100,893,1000,732,,,,5768,5571,5955,5571,0,1272,1054,651,969,893,732,,732,,,,,MISSING,MISSING,,1,0,1272,1054,651,969,893,732,5571,OK
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1200,1215,1200,1105,900,695,1200,1048,1200,1148,1100,970,,,,6384,6181,6672,6181,0,1215,1105,695,1048,1148,970,,970,,,,,MISSING,MISSING,,1,0,1215,1105,695,1048,1148,970,6181,OK
,23806,Co-op,CO-OP Mexican Hot Wrap,Co-op,P+2,Alternative,,,500,593,400,285,250,219,400,491,350,269,350,183,,,,2110,2040,2001,2040,0,593,285,219,491,269,183,,183,,,,,MISSING,MISSING,,1,0,593,285,219,491,269,183,2040,OK
,17102,Co-op,Co-op Ham & Cheese Skillet x4,Co-op,P+4,Skillet,,,400,360,450,380,350,364,400,336,400,264,400,472,,,,2264,2176,2238,544,0,360,380,364,336,264,472,,472,,,MISSING,MISSING,MISSING,MISSING,,4,0,90,95,91,84,66,118,544,OK
TEMP delist 08/07,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+3,wrap,,,200,184,300,220,200,192,200,152,200,152,200,260,,,,1192,1160,1035,290,0,184,220,192,152,152,260,,260,,,,,MISSING,MISSING,,4,0,46,55,48,38,38,65,290,OK
TEMP delist 17/06,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,300,312,350,364,300,332,300,292,300,308,300,364,,,,2152,1972,1872,493,0,312,364,332,292,308,364,,364,,,,,MISSING,MISSING,,4,0,78,91,83,73,77,91,493,OK
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,,150,104,150,92,100,104,100,48,100,76,100,92,,,,508,516,509,129,0,104,92,104,48,76,92,,92,,,,,MISSING,MISSING,,4,0,26,23,26,12,19,23,129,OK
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,,150,152,150,84,100,84,100,84,100,80,60,56,,,,552,540,627,135,0,152,84,84,84,80,56,,56,,,,,MISSING,MISSING,,4,0,38,21,21,21,20,14,135,OK
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,,200,220,200,136,120,120,120,104,200,100,80,56,100,100,100,744,736,842,184,0,220,136,120,104,100,56,,56,,,,,MISSING,MISSING,,4,0,55,34,30,26,25,14,184,OK
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,,200,168,200,144,130,152,120,140,100,108,150,176,,,,844,888,790,222,0,168,144,152,140,108,176,,176,,,MISSING,MISSING,MISSING,MISSING,,4,0,42,36,38,35,27,44,222,OK
