Week no.,WK 08,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
4449460,24817,Co-op,Co-op DF Chana Masala Chicken Salad,Co-op,P+6,Alternative,,,50,42,28,21,50,44,28,22,28,22,28,30,,,,154,181,176,181,0,42,21,44,22,22,30,,30,,,,,MISSING,MISSING,,1,0,42,21,44,22,22,30,181,OK,,#N/A
1270974,24818,Co-op,Co-op DF Salmon Teriyaki Salad,Co-op,P+6,Alternative,,,50,42,28,21,50,44,28,22,28,22,28,29,,,,114,180,176,180,0,42,21,44,22,22,29,,29,,,,,MISSING,MISSING,,1,0,42,21,44,22,22,29,180,OK,,#N/A
1270966,24819,Co-op,Co-op DF Vegan Burrito Bowl Salad,Co-op,P+6,Alternative,,,50,42,28,21,50,44,28,22,28,22,28,29,,,,114,180,176,180,0,42,21,44,22,22,29,,0,,,,,MISSING,MISSING,,1,0,42,21,44,22,22,29,180,OK,,#N/A
1270990,24820,Co-op,Co-op DF Halloumi & Grains Salad,Co-op,P+6,Alternative,,,50,42,28,21,50,44,28,22,28,22,28,29,,,,114,180,176,180,0,42,21,44,22,22,29,,29,,,,,MISSING,MISSING,,1,0,42,21,44,22,22,29,180,OK,,#N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,252,29858,31515,30663,30570,24505,22306,25433,25556,25603,28063,31033,28001,100,100,100,166838,166263,167334,162270,0,31641,30432,22438,25600,28034,28118,0,28089,,,,,,,,,,,,,,,,,,,
,,,,,,,27%,#N/A,7%,,5%,,11%,,11%,,27%,,62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547083,18257,Morrisons,WM Southern Fried Chicken Wrap x4,Morrisons,P+3,Alternative,1403,1220,3072,2816,2554,2376,2410,2236,2575,2252,2431,2424,1855,1652,,,,14784,14976,15975,3744,1220,2816,2376,2236,2252,2424,1652,,1652,,,,,,,,4,305,704,594,559,563,606,413,3744,OK,,#N/A
4547142,18258,Morrisons,WM Aromatic Duck Wrap x4,Morrisons,P+3,Alternative,1059,864,2177,2104,1794,1604,1759,1684,1806,1592,1718,1488,1372,1320,,,,10700,10656,11844,2664,864,2104,1604,1684,1592,1488,1320,,1320,,,,,,,,4,216,526,401,421,398,372,330,2664,OK,,#N/A
4547088,19799,Morrisons,WM Chicken Fajita Wrap x4,Morrisons,P+3,Alternative,1017,820,2227,2116,1807,1612,1813,1608,1836,1488,1646,1512,1414,1148,,,,10636,10304,11900,2576,820,2116,1612,1608,1488,1512,1148,,1148,,,,,,,,4,205,529,403,402,372,378,287,2576,OK,,#N/A
4547143,20119,Morrisons,WM Chicken & Bacon Caesar Wrap x4,Morrisons,P+3,Alternative,1453,1216,3441,3044,2559,2412,2565,2356,2559,2352,2532,2340,1913,1748,,,,15540,15468,17390,3867,1216,3044,2412,2356,2352,2340,1748,,1748,,,,,,,,4,304,761,603,589,588,585,437,3867,OK,,#N/A
4549979,22864,Morrisons,WM 16 PIECE WRAP PLATTER x 1,Morrisons,P+3,Alternative,200,126,50,20,40,50,80,38,80,46,200,108,450,342,,,,696,730,1314,730,126,20,50,38,46,108,342,,342,,,,,MISSING,MISSING,,1,126,20,50,38,46,108,342,730,OK,,#N/A
,21388,Morrisons PFS,WM DTS Chicken Fajita Wrap,Morrisons PFS,P+3,Alternative,,,650,574,600,569,650,561,600,470,400,281,400,346,,,,2607,2801,3518,2801,0,574,569,561,470,281,346,,346,,,,,,,,1,0,574,569,561,470,281,346,2801,OK,,#N/A
,21612,Morrisons PFS,WM DTS Southern Fried Chicken Wrap,Morrisons PFS,P+3,Alternative,,,100,712,950,749,900,771,800,727,600,505,600,555,,,,3846,4019,5255,4019,0,712,749,771,727,505,555,,555,,,,,,MISSING,,1,0,712,749,771,727,505,555,4019,OK,,#N/A
,22865,Morrisons PFS,WM DTS Chicken & Bacon Caesar Wrap ,Morrisons PFS,P+3,Alternative,,,1300,1285,1250,1245,1200,1219,1100,1173,900,896,900,909,,,,6586,6727,6115,6727,0,1285,1245,1219,1173,896,909,,909,,,,,MISSING,MISSING,,1,0,1285,1245,1219,1173,896,909,6727,OK,,#N/A
4547122,24756,Morrisons,WM TUNA & CUCUMBER BAGUETTE,Morrisons,P+3,Alternative,138,136,286,272,244,204,231,284,197,244,252,288,154,196,,,,1608,1624,1950,406,136,272,204,284,244,288,196,,196,,,,,MISSING,MISSING,,4,34,68,51,71,61,72,49,406,OK,,#N/A
4547121,24757,Morrisons,WM SPICY CHICKEN BAGUETTE,Morrisons,P+3,Alternative,138,132,319,308,315,264,206,308,298,272,269,280,158,172,,,,1824,1736,2144,434,132,308,264,308,272,280,172,,172,,,,,MISSING,MISSING,,4,33,77,66,77,68,70,43,434,OK,,#N/A
4547119,24758,Morrisons,WM HAM & CHEESE BAGUETTE,Morrisons,P+3,Alternative,195,164,361,316,349,316,290,348,302,332,328,304,200,256,,,,2124,2036,2288,509,164,316,316,348,332,304,256,,256,,,,,MISSING,MISSING,,4,41,79,79,87,83,76,64,509,OK,,#N/A
4547117,24759,Morrisons,WM EGG & CRESS BAGUETTE,Morrisons,P+3,Alternative,76,80,67,92,50,36,84,144,67,88,92,108,71,100,,,,632,648,734,162,80,92,36,144,88,108,100,,100,,,,,MISSING,MISSING,,4,20,23,9,36,22,27,25,162,OK,,#N/A
4547115,24760,Morrisons,WM CHEESE & TOMATO BAGUETTE,Morrisons,P+3,Alternative,107,108,155,112,147,116,122,212,101,152,147,184,75,140,,,,1024,1024,1135,256,108,112,116,212,152,184,140,,140,,,,,MISSING,MISSING,,4,27,28,29,53,38,46,35,256,OK,,#N/A
4547392,24783,Morrisons,WM Prawn & Avocado Grab Bag x4,Morrisons,P+3,Alternative,586,432,1333,1200,940,856,1047,984,944,676,892,1020,630,616,,,,5136,5784,3350,1446,432,1200,856,984,676,1020,616,,616,,,,,MISSING,MISSING,,4,108,300,214,246,169,255,154,1446,OK,,#N/A
4548306,24886,Morrisons,WM Vegetarian Sandwich Platter,Morrisons,P+2,Alternative,60,42,30,9,30,14,30,15,30,16,50,33,100,101,,,,200,230,203,230,42,9,14,15,16,33,101,,101,,,,,MISSING,MISSING,,1,42,9,14,15,16,33,101,230,OK,,#N/A
4548303,24887,Morrisons,WM Meat Sandwich Platter,Morrisons,P+2,Alternative,60,50,30,17,30,16,30,17,30,33,50,51,150,133,,,,352,317,262,317,50,17,16,17,33,51,133,,133,,,,,MISSING,MISSING,,1,50,17,16,17,33,51,133,317,OK,,#N/A
4548305,24888,Morrisons,WM Vegetarian Wraps Platter,Morrisons,P+2,Alternative,60,45,30,16,30,14,30,23,30,14,50,48,100,101,,,,263,261,203,261,45,16,14,23,14,48,101,,101,,,,,MISSING,MISSING,,1,45,16,14,23,14,48,101,261,OK,,#N/A
4548301,24889,Morrisons,WM The Best Sandwich Platter,Morrisons,P+2,Alternative,60,61,30,15,30,16,30,21,30,22,50,25,100,126,,,,287,286,203,286,61,15,16,21,22,25,126,,126,,,,,MISSING,MISSING,,1,61,15,16,21,22,25,126,286,OK,,#N/A
4549090,24890,Morrisons,WM Classic Sandwich Platter ,Morrisons,P+2,Alternative,350,315,150,140,130,111,160,144,200,158,300,291,850,785,,,,2040,1944,1577,1944,315,140,111,144,158,291,785,,785,,,,,MISSING,MISSING,,1,315,140,111,144,158,291,785,1944,OK,,#N/A
4548302,24891,Morrisons,WM Party Classic Sandwich Platter ,Morrisons,P+2,Alternative,220,182,100,54,60,55,80,31,100,57,180,137,450,451,,,,967,967,872,967,182,54,55,31,57,137,451,,451,,,,,MISSING,MISSING,,1,182,54,55,31,57,137,451,967,OK,,#N/A
4547123,24752,Morrisons,WM TUNA LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4547118,24753,Morrisons,WM EGG LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4547116,24754,Morrisons,WM CHEESE LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
4547120,24755,Morrisons,WM PRAWN LAYERED SALAD,Morrisons,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,,,BAGUETTE BAKING,,,,,717,0,1305,0,1141,0,1501,0,1285,0,1361,0,1049,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,4932,9%,10917,19%,8713,15%,8547,15%,8776,15%,8327,15%,6554,12%,,,,,56767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,7182,5993,15908,15222,13909,12635,13716,13004,13687,12164,13087,12323,11941,11197,0,0,0,72607,72749,81562,28895,5993,15222,12635,13004,12164,12323,11197,0,8884,,,,,,,,,,,,,,,,,,,
,,,,,,,,20%,,5%,,5%,,6%,,6%,,14%,,43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2,Morrisons Café,P+4,Alternative,,,450,414,450,414,450,414,450,414,450,414,450,414,500,500,500,2484,2484,2561,1242,0,414,414,414,414,414,414,,414,,,,,MISSING,MISSING,,2,0,207,207,207,207,207,207,1242,OK,,23767
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,Morrisons Café,P+4,Alternative,,,120,134,160,142,200,204,200,150,300,286,250,344,,,,1250,1260,1255,630,0,134,142,204,150,286,344,,344,,,,,MISSING,MISSING,,2,0,67,71,102,75,143,172,630,OK,,23768
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,150,178,150,96,200,150,200,198,300,232,250,318,,,,1188,1172,1188,586,0,178,96,150,198,232,318,,318,,,,,MISSING,MISSING,,2,0,89,48,75,99,116,159,586,OK,,23769
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,120,134,150,116,200,158,200,182,300,320,250,364,,,,1256,1274,1238,637,0,134,116,158,182,320,364,,364,,,,,MISSING,MISSING,,2,0,67,58,79,91,160,182,637,OK,,23770
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,450,412,450,412,450,412,450,412,450,412,450,412,,,,2472,2472,2486,1236,0,412,412,412,412,412,412,,412,,,,,MISSING,MISSING,,2,0,206,206,206,206,206,206,1236,OK,,23771
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,150,184,160,98,200,172,200,190,300,294,250,344,,,,1252,1282,1303,641,0,184,98,172,190,294,344,,344,,,,,MISSING,MISSING,,2,0,92,49,86,95,147,172,641,OK,,23772
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,200,188,150,76,200,186,200,208,300,310,250,364,,,,1342,1332,1274,666,0,188,76,186,208,310,364,,364,,,,,MISSING,MISSING,,2,0,94,38,93,104,155,182,666,OK,,23773
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,0,0,1640,1644,1670,1354,1900,1696,1900,1754,2400,2268,2150,2560,500,500,500,11244,11276,11305,5638,0,1644,1354,1696,1754,2268,2560,0,2560,,,,,,,,,,,,,,,,,,,
TEST,,,,,,,5%,#N/A,8%,#N/A,5%,,5%,,5%,,5%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2898,2400,3171,3176,3507,3064,3259,3280,3234,2996,2213,2240,2306,2120,,,,19684,19276,21663,4819,2400,3176,3064,3280,2996,2240,2120,,2120,,,,,MISSING,MISSING,,4,600,794,766,820,749,560,530,4819,OK,,21919
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,2398,2032,3633,3684,3427,3184,3356,3576,3381,3496,2474,2452,1760,1760,,,,20008,20184,21461,5046,2032,3684,3184,3576,3496,2452,1760,,1760,,,,,MISSING,MISSING,,4,508,921,796,894,874,613,440,5046,OK,,21936
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,1747,1432,2316,2388,2260,2072,2255,2420,2192,2228,1592,1672,1294,1176,,,,13692,13388,14001,3347,1432,2388,2072,2420,2228,1672,1176,,1176,,,,,MISSING,MISSING,,4,358,597,518,605,557,418,294,3347,OK,,21944
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,3965,3248,5020,5220,5048,4576,4788,5128,4990,4424,3284,3504,3436,2868,,,,29296,28968,31169,7242,3248,5220,4576,5128,4424,3504,2868,,2868,,,,,MISSING,MISSING,,4,812,1305,1144,1282,1106,876,717,7242,OK,,21951
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3452,2928,4061,4100,4082,3880,4129,4124,3830,3904,3049,3020,2713,2604,,,,24184,24560,24641,6140,2928,4100,3880,4124,3904,3020,2604,,2604,,,,,MISSING,MISSING,,4,732,1025,970,1031,976,755,651,6140,OK,,21952
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,4788,4252,7236,7144,6733,6452,6938,7080,6875,6440,5498,5492,4288,4032,,,,42368,40892,43002,10223,4252,7144,6452,7080,6440,5492,4032,,4032,,,,,MISSING,MISSING,,4,1063,1786,1613,1770,1610,1373,1008,10223,OK,,21953
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,,0,,0,,0,,,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,21954
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,2289,1956,2795,2772,2969,2760,2772,2856,2633,2596,1894,2036,1903,1756,,,,16516,16732,16352,4183,1956,2772,2760,2856,2596,2036,1756,,1756,,,,,MISSING,MISSING,,4,489,693,690,714,649,509,439,4183,OK,,21955
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,2449,2132,2951,2896,2843,2604,3007,2928,2617,2632,2272,2208,2029,2012,,,,17544,17412,19211,4353,2132,2896,2604,2928,2632,2208,2012,,2012,,,,,MISSING,MISSING,,4,533,724,651,732,658,552,503,4353,OK,,21960
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2411,2360,5072,4840,4360,4212,4544,4604,4297,3936,3452,2792,2730,2576,,,,25236,25320,27335,6330,2360,4840,4212,4604,3936,2792,2576,,2576,,,,,MISSING,MISSING,,4,590,1210,1053,1151,984,698,644,6330,OK,,21962
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1705,1656,3685,3628,3133,3320,3242,3504,3255,3264,2335,2016,2138,2288,,,,19720,19676,11824,4919,1656,3628,3320,3504,3264,2016,2288,,2288,,,,,MISSING,MISSING,,4,414,907,830,876,816,504,572,4919,OK,,21963
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,,0,,0,,0,,,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,21964
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,,0,,0,,0,,,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,21965
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,,0,,0,,0,,,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,21970
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,11,0,16,3,12,0,16,3,9,0,16,3,11,0,,,,70,9,286,9,0,3,0,3,0,3,0,,0,,,,,MISSING,MISSING,,1,0,3,0,3,0,3,0,9,OK,,21978
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,1235,1052,2899,2472,2285,1648,2297,2112,1915,2072,1651,1492,1268,1080,,,,12564,11928,13788,2982,1052,2472,1648,2112,2072,1492,1080,,1080,,,,,MISSING,MISSING,,4,263,618,412,528,518,373,270,2982,OK,,22060
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,3434,3498,7543,7230,6357,6636,6804,7056,6306,6156,5185,5034,4271,4212,,,,39594,39822,41543,6637,3498,7230,6636,7056,6156,5034,4212,,4212,,,,,MISSING,MISSING,,6,583,1205,1106,1176,1026,839,702,6637,OK,,22311
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,2438,2436,4938,4992,4341,4368,4517,4890,4309,4272,3276,2868,3263,3408,,,,26958,27234,16198,4539,2436,4992,4368,4890,4272,2868,3408,,3408,,,,,MISSING,MISSING,,6,406,832,728,815,712,478,568,4539,OK,,22312
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,1546,1336,2480,2456,2260,1996,2327,2272,2243,2176,1646,1608,1247,1124,,,,13016,12968,11794,3242,1336,2456,1996,2272,2176,1608,1124,,1124,,,,,MISSING,MISSING,,4,334,614,499,568,544,402,281,3242,OK,,22468
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,1319,1096,2285,2340,2037,2004,2075,2160,2138,2064,1709,1672,1142,1124,,,,12224,12460,12469,3115,1096,2340,2004,2160,2064,1672,1124,,1124,,,,,MISSING,MISSING,,4,274,585,501,540,516,418,281,3115,OK,,22469
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,1722,1504,2376,2280,2171,2056,2297,2324,2041,1956,1562,1608,1470,1376,,,,13268,13104,12306,3276,1504,2280,2056,2324,1956,1608,1376,,1376,,,,,MISSING,MISSING,,4,376,570,514,581,489,402,344,3276,OK,,22472
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,344,392,773,808,685,676,781,780,647,640,470,500,525,544,,,,4432,4340,4805,1085,392,808,676,780,640,500,544,,544,,,,,MISSING,MISSING,,4,98,202,169,195,160,125,136,1085,OK,,23314
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,2092,1752,4735,4568,4141,3816,4166,4208,4158,3936,2990,2776,2780,2648,,,,25608,23704,26000,2963,1752,4568,3816,4208,3936,2776,2648,,2648,,,,,MISSING,MISSING,,8,219,571,477,526,492,347,331,2963,OK,,23686
7799572B,21914,Sainsbury's,JS Seafood Cocktail Skillet x 4,Sainsbury's,P+3,Skillet,407,416,825,984,714,864,794,1036,685,980,521,688,529,652,,,,4472,5620,4804,1405,416,984,864,1036,980,688,652,,652,,,,,MISSING,MISSING,,4,104,246,216,259,245,172,163,1405,OK,,21914
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,3108,2640,5590,5448,4620,4496,5292,5304,4754,4912,3839,3672,2293,2304,,,,29240,28776,31998,3597,2640,5448,4496,5304,4912,3672,2304,,2304,,,,,MISSING,MISSING,,8,330,681,562,663,614,459,288,3597,OK,,23687
7880628B,22902,Sainsbury's,JS BGTY Chicken Salad Skillet x4,Sainsbury's,P+2,Skillet,882,744,1197,1208,1126,1056,1151,1192,1159,1124,916,920,563,600,,,,6880,6844,12362,1711,744,1208,1056,1192,1124,920,600,,600,,,,,MISSING,MISSING,,4,186,302,264,298,281,230,150,1711,OK,,22902
7924859,23774,Sainsbury's,JS The Big Beef Roll,Sainsbury's,P+3,Alternative,433,352,1110,956,1037,1040,937,1056,1037,692,764,532,588,592,,,,5240,5220,6067,1305,352,956,1040,1056,692,532,592,,592,,,,,MISSING,MISSING,,4,88,239,260,264,173,133,148,1305,OK,,23774
7959353,24071,Sainsbury's,JS Pesto Chicken Skillet X4,Sainsbury's,P+3,Skillet,323,300,795,772,638,628,622,748,655,524,487,420,424,508,,,,3936,3900,4250,975,300,772,628,748,524,420,508,,508,,,,,,,,4,75,193,157,187,131,105,127,975,OK,,#N/A
7958390,24072,Sainsbury's,JS Vegan Cheddar Ploughman's Skillet X4,Sainsbury's,P+2,Skillet,,0,,0,,0,,,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK,,#N/A
7957184,24074,Sainsbury's,JS BBQ Chicken Wrap X4,Sainsbury's,P+2,wrap,701,656,1482,1456,1214,1204,1310,1500,1264,1236,907,940,962,972,,,,8384,7964,9197,1991,656,1456,1204,1500,1236,940,972,,972,,,,,,,,4,164,364,301,375,309,235,243,1991,OK,,#N/A
7958329,24075,Sainsbury's,JS Piri Piri Chicken Wrap X4,Sainsbury's,P+2,wrap,571,540,1231,1136,1155,1192,1172,1184,1042,972,769,796,823,804,,,,6944,6624,8124,1656,540,1136,1192,1184,972,796,804,,804,,,,,,,,4,135,284,298,296,243,199,201,1656,OK,,#N/A
7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,Sainsbury's,P+2,wrap,445,420,1140,1016,983,956,928,988,958,848,701,624,706,676,,,,5656,5528,6438,1382,420,1016,956,988,848,624,676,,676,,,,,,,,4,105,254,239,247,212,156,169,1382,OK,,24077
7958353,24078,Sainsbury's,JS Spiced Chicken & Houmous Premium Wrap X4,Sainsbury's,P+2,wrap,357,332,808,816,827,728,743,916,676,576,546,436,630,644,,,,4804,4448,5416,1112,332,816,728,916,576,436,644,,644,,,,,,,,4,83,204,182,229,144,109,161,1112,OK,,24078
7956936,24169,Sainsbury's,JS All Day Breakfast Pot X4,Sainsbury's,P+3,Alternative,67,28,225,120,109,100,126,100,38,52,34,32,29,24,,,,452,456,470,114,28,120,100,100,52,32,24,,24,,,,,,,,4,7,30,25,25,13,8,6,114,OK,,24169
7968185,24283,Sainsbury's,JS Cheese & Pickle Baguette X4,Sainsbury's,P+1,Alternative,97,48,104,96,101,96,101,96,101,96,101,96,97,92,,,,620,620,613,155,48,96,96,96,96,96,92,,92,,,,,,,,4,12,24,24,24,24,24,23,155,OK,,#N/A
7968106,24284,Sainsbury's,JS Ham & Cheese Baguette X4,Sainsbury's,P+1,Alternative,97,48,121,108,113,108,113,108,118,100,113,100,101,92,,,,688,664,756,166,48,108,108,108,100,100,92,,92,,,,,,,,4,12,27,27,27,25,25,23,166,OK,,24284
7980249,24605,Sainsbury's,JS Chicken & Avocado Skillet,Sainsbury's,P+2,Skillet,882,740,2138,2012,1873,1660,1848,1868,1886,1776,1554,1144,1298,1248,,,,10744,10448,12769,2612,740,2012,1660,1868,1776,1144,1248,,1248,,,,,MISSING,MISSING,,4,185,503,415,467,444,286,312,2612,OK,,#N/A
7980040,24648,Sainsbury's,JS Steak & Caramelised Red Onion Grab Bag,Sainsbury's,P+3,Alternative,760,736,1931,1792,1693,1492,1743,1720,1722,1488,1348,1192,1323,1284,,,,10244,9704,11089,2426,736,1792,1492,1720,1488,1192,1284,,1284,,,,,MISSING,MISSING,,4,184,448,373,430,372,298,321,2426,OK,,#N/A
7980037,24649,Sainsbury's,JS Ham Hock & Mature Cheddar Grab Bag,Sainsbury's,P+4,Alternative,1827,1604,3721,3264,3452,2948,3520,3480,3562,3152,2785,2136,2449,2208,,,,19528,18792,24066,4698,1604,3264,2948,3480,3152,2136,2208,,2208,,,,,MISSING,MISSING,,4,401,816,737,870,788,534,552,4698,OK,,#N/A
7980035,24650,Sainsbury's,JS Chicken & Bacon Caesar Grab Bag,Sainsbury's,P+3,Alternative,1121,1028,2277,2040,2016,1944,2104,2108,2045,1944,1546,1144,1638,1484,,,,11172,11692,14715,2923,1028,2040,1944,2108,1944,1144,1484,,1484,,,,,MISSING,MISSING,,4,257,510,486,527,486,286,371,2923,OK,,#N/A
7828855,22288,Sainsbury's,JS Brie & Cranberry Skillet,Sainsbury's,P+3,Skillet,1613,1556,4208,4424,3356,3944,3591,4044,3461,3244,2625,2568,2029,1960,,,,20968,21740,17886,5435,1556,4424,3944,4044,3244,2568,1960,,1960,,,,,MISSING,MISSING,,4,389,1106,986,1011,811,642,490,5435,OK,,22288
7924820,23775,Sainsbury's,JS Festive Falafel Twin Wrap,Sainsbury's,P+3,wrap,1869,1640,3128,3352,2789,3156,3175,3204,2394,2908,2667,2320,1319,1600,,,,17556,18180,13181,4545,1640,3352,3156,3204,2908,2320,1600,,1600,,,,,MISSING,MISSING,,4,410,838,789,801,727,580,400,4545,OK,,23775
7980029,24651,Sainsbury's,JS Christmas Market Sandwhich,Sainsbury's,P+3,Alternative,517,428,1413,1160,1168,1284,1222,1372,1197,1060,1037,844,811,704,,,,6772,6852,6385,1713,428,1160,1284,1372,1060,844,704,,704,,,,,MISSING,MISSING,,4,107,290,321,343,265,211,176,1713,OK,,#N/A
7991189,24832,Sainsbury's,JS Christmas New Yorker Skillet,Sainsbury's,P+3,Skillet,449,368,1417,1632,1151,1372,1134,1372,1071,924,811,596,609,388,,,,6280,6652,2747,1663,368,1632,1372,1372,924,596,388,,388,,,,,,,,4,92,408,343,343,231,149,97,1663,OK,,#N/A
,24761,Sainsbury's,JS Christmas Platter,Sainsbury's,P+2,Alternative,100,20,60,3,80,11,80,6,80,19,100,16,150,48,,,,67,123,644,123,20,3,11,6,19,16,48,,48,,,,,,,,1,20,3,11,6,19,16,48,123,OK,,#N/A
,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,160,138,100,40,100,56,100,30,100,56,150,81,350,240,,,,586,641,829,641,138,40,56,30,56,81,240,,240,,,,,MISSING,MISSING,,1,138,40,56,30,56,81,240,641,OK,,22882
,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,120,87,60,24,90,27,100,25,100,48,120,62,300,213,,,,509,486,606,486,87,24,27,25,48,62,213,,213,,,,,MISSING,MISSING,,1,87,24,27,25,48,62,213,486,OK,,22883
