Week no.,WK 33,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
,23754,Asda Café,"ASC Chicken, Stuffing & Bacon Stack x4",Asda,P+4,Alternative,300,312,350,248,380,308,250,184,380,288,350,244,400,288,,,,2080,1872,2176,468,312,248,308,184,288,244,288,,288,,,,,MISSING,MISSING,,4,78,62,77,46,72,61,72,468,OK
,23755,Asda Café,"ASC Ham, Cheese & Pickle Stack x4",Asda,P+4,Alternative,300,312,380,320,380,348,250,188,400,320,330,272,400,280,,,,2260,2040,2386,510,312,320,348,188,320,272,280,,280,,,,,MISSING,MISSING,,4,78,80,87,47,80,68,70,510,OK
,23756,Asda Café,ASC Chicken & Bacon Caesar Wrap x4,Asda,P+4,Alternative,150,140,200,148,200,168,120,80,200,164,180,116,200,140,,,,1132,956,1188,239,140,148,168,80,164,116,140,,140,,,,,MISSING,MISSING,,4,35,37,42,20,41,29,35,239,OK
,23759,Asda Café,ASC BLT Stack x4,Asda,P+4,Alternative,300,288,350,296,320,284,250,180,380,292,350,240,350,280,,,,2084,1860,2236,465,288,296,284,180,292,240,280,,280,,,,,MISSING,MISSING,,4,72,74,71,45,73,60,70,465,OK
,24319,Asda Café,ASC Chicken Fajita Hot Wrap x4,Asda,P+7,Alternative,230,244,300,200,300,228,160,128,300,180,360,172,300,156,,,,2400,1308,2400,327,244,200,228,128,180,172,156,,156,,,,,MISSING,MISSING,,4,61,50,57,32,45,43,39,327,OK
,24320,Asda Café,ASC Meatball Hot Wrap x4,Asda,P+7,Alternative,200,224,300,168,300,204,150,124,300,164,360,184,300,164,,,,2456,1232,2675,308,224,168,204,124,164,184,164,,164,,,,,MISSING,MISSING,,4,56,42,51,31,41,46,41,308,OK
,24331,Asda Café,ASC Tuna Melt Panini x4,Asda,P+7,Alternative,500,584,780,528,600,540,400,324,780,468,780,428,780,468,,,,4100,3340,4432,835,584,528,540,324,468,428,468,,468,,,,,MISSING,MISSING,,4,146,132,135,81,117,107,117,835,OK
,24332,Asda Café,ASC Mozzarella & Pesto Panini x4,Asda,P+7,Alternative,420,492,728,448,500,464,300,280,728,360,728,344,728,384,,,,4592,2772,4800,693,492,448,464,280,360,344,384,,384,,,,,MISSING,MISSING,,4,123,112,116,70,90,86,96,693,OK
,24333,Asda Café,ASC Chicken & Chorizo Panini x4,Asda,P+7,Alternative,420,540,752,532,600,488,400,312,752,460,752,400,752,424,,,,4000,3156,4344,789,540,532,488,312,460,400,424,,424,,,,,MISSING,MISSING,,4,135,133,122,78,115,100,106,789,OK
,24334,Asda Café,ASC Cheese & Ham Panini x4,Asda,P+7,Alternative,500,704,756,636,700,576,500,372,756,580,756,480,756,552,,,,5124,3900,5000,975,704,636,576,372,580,480,552,,552,,,,,MISSING,MISSING,,4,176,159,144,93,145,120,138,975,OK
,24335,Asda Café,ASC Cheese & Tomato Toastie x4,Asda,P+7,Alternative,400,480,696,464,500,484,400,276,696,440,696,360,696,408,,,,3736,2912,3800,728,480,464,484,276,440,360,408,,408,,,,,MISSING,MISSING,,4,120,116,121,69,110,90,102,728,OK
,24336,Asda Café,ASC Ham & Cheese Toastie x4,Asda,P+7,Alternative,450,516,740,496,500,504,350,288,740,480,740,364,740,424,,,,3972,3072,3900,768,516,496,504,288,480,364,424,,424,,,,,MISSING,MISSING,,4,129,124,126,72,120,91,106,768,OK
,24337,Asda Café,ASC ADB Topped Toastie x4,Asda,P+7,Alternative,300,412,596,344,400,384,300,196,596,324,596,264,596,308,,,,2852,2232,3000,558,412,344,384,196,324,264,308,,308,,,,,MISSING,MISSING,,4,103,86,96,49,81,66,77,558,OK
50422417,23359,Asda,AS Cheese Ploughmans Sub Roll x4,Asda,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
delist 07/08,23606,Asda,AS Wrap Platter,Asda,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,6,0,0,0,0,0,0,0,0,OK
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,516,,496,,504,,288,,480,,364,,424,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,412,,344,,384,,196,,324,,264,,308,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,480,,464,,484,,276,,440,,360,,408,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,,,,,,,,12%,,12%,,16%,,17%,,16%,,16%,,10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,20808,21090,35110,20916,26180,28592,27708,30120,32988,28488,26798,27472,20270,17464,0,0,0,184902,176002,188897,35550,19934,23292,29444,27196,29512,28524,18100,0,18100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,128,132,110,100,140,156,110,120,92,84,120,140,101,92,,,,768,824,864,206,132,100,156,120,84,140,92,,0,,,,,,,,4,33,25,39,30,21,35,23,206,OK
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,167,180,137,128,167,160,147,144,102,108,156,152,98,108,,,,952,980,988,245,180,128,160,144,108,152,108,,0,,,,,,,,4,45,32,40,36,27,38,27,245,OK
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,163,176,141,132,179,148,147,148,108,112,151,180,112,116,,,,1008,1012,1016,253,176,132,148,148,112,180,116,,0,,,,,,,,4,44,33,37,37,28,45,29,253,OK
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,164,168,128,140,172,168,145,148,106,104,144,160,107,112,,,,964,1000,1012,250,168,140,168,148,104,160,112,,0,,,,,,,,4,42,35,42,37,26,40,28,250,OK
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,167,180,147,156,174,160,154,152,108,112,151,156,122,124,,,,1032,1040,1076,260,180,156,160,152,112,156,124,,0,,,,,,,,4,45,39,40,38,28,39,31,260,OK
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,134,132,114,112,129,120,122,120,80,84,113,136,97,100,,,,780,804,800,201,132,112,120,120,84,136,100,,0,,,,,,,,4,33,28,30,30,21,34,25,201,OK
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,159,164,134,128,177,152,140,160,103,112,149,164,112,112,,,,940,992,1000,248,164,128,152,160,112,164,112,,0,,,,,,,,4,41,32,38,40,28,41,28,248,OK
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,178,180,146,136,192,172,156,172,119,120,166,164,125,124,,,,1068,1068,1100,267,180,136,172,172,120,164,124,,0,,,,,,,,4,45,34,43,43,30,41,31,267,OK
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,184,196,172,160,201,196,170,188,121,136,187,208,139,132,,,,1108,1216,1168,304,196,160,196,188,136,208,132,,0,,,,,,,,4,49,40,49,47,34,52,33,304,OK
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,171,184,146,148,183,168,163,160,114,112,164,164,126,112,,,,1076,1048,1112,262,184,148,168,160,112,164,112,,0,,,,,,,,4,46,37,42,40,28,41,28,262,OK
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,159,196,154,144,192,180,168,168,119,132,176,176,120,128,,,,1096,1124,1132,281,196,144,180,168,132,176,128,,0,,,,,,,,4,49,36,45,42,33,44,32,281,OK
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,125,132,116,108,140,136,109,104,99,96,122,124,104,104,,,,812,804,844,201,132,108,136,104,96,124,104,,0,,,,,,,,4,33,27,34,26,24,31,26,201,OK
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,829,1008,934,800,778,560,853,760,832,780,823,872,1018,940,,,,6096,5720,6000,1430,1008,800,560,760,780,872,940,,0,,,,,,,,4,252,200,140,190,195,218,235,1430,OK
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,195,232,174,172,222,212,181,196,141,152,188,212,150,164,,,,1236,1340,1300,335,232,172,212,196,152,212,164,,0,,,,,MISSING,MISSING,,4,58,43,53,49,38,53,41,335,OK
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,857,1024,881,720,753,500,849,728,776,760,854,768,987,900,,,,6012,5400,5500,1350,1024,720,500,728,760,768,900,,0,,,,,MISSING,MISSING,,4,256,180,125,182,190,192,225,1350,OK
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,590,780,611,480,562,252,640,596,576,488,609,592,633,604,,,,4136,3792,4250,948,780,480,252,596,488,592,604,,0,,,,,MISSING,MISSING,,4,195,120,63,149,122,148,151,948,OK
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,331,412,356,240,296,260,337,296,325,320,328,340,359,320,,,,2360,2188,2350,547,412,240,260,296,320,340,320,,0,,,,,MISSING,MISSING,,4,103,60,65,74,80,85,80,547,OK
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,579,668,608,400,501,332,527,528,528,480,567,524,632,656,,,,3804,3588,3648,897,668,400,332,528,480,524,656,,0,,,,,MISSING,MISSING,,4,167,100,83,132,120,131,164,897,OK
,24185,BP,BP All Day Breakfast Sub Roll x4,BP,P+6,Alternative,1380,1780,1667,1400,1352,1160,1454,1320,1516,1348,1552,1504,1754,1520,,,,0,10032,11500,2508,1780,1400,1160,1320,1348,1504,1520,,0,,,,,MISSING,MISSING,,4,445,350,290,330,337,376,380,2508,OK
,24186,BP,BP Egg & Mushroom Croissant x4,BP,P+4,Alternative,336,504,600,560,600,592,600,500,600,540,600,560,600,492,,,,0,3748,4000,937,504,560,592,500,540,560,492,,0,,,,,MISSING,MISSING,,4,126,140,148,125,135,140,123,937,OK
,24187,BP,"BP Sausage, Bacon & Cheese Wrap x4",BP,P+7,Alternative,544,732,800,764,800,608,800,520,800,568,800,736,800,664,,,,0,4592,3500,1148,732,764,608,520,568,736,664,,0,,,,,MISSING,MISSING,,4,183,191,152,130,142,184,166,1148,OK
,24188,BP,BP Hunters Chicken Sub Roll x4,BP,P+7,Alternative,544,628,573,480,506,376,516,468,525,440,547,496,571,576,,,,0,3464,4200,866,628,480,376,468,440,496,576,,0,,,,,MISSING,MISSING,,4,157,120,94,117,110,124,144,866,OK
,24189,BP,BP Italian Meat Feast Sub Roll x4,BP,P+7,Alternative,544,540,700,484,700,444,700,540,700,456,700,532,700,548,1208,1208,1208,0,3544,4000,886,540,484,444,540,456,532,548,,0,,,,,MISSING,MISSING,,4,135,121,111,135,114,133,137,886,OK
,24190,BP,BP Tuna Melt Panini x4,BP,P+7,Alternative,500,428,600,404,600,500,600,428,600,468,600,520,600,592,,,,0,3340,4000,835,428,404,500,428,468,520,592,,0,,,,,MISSING,MISSING,,4,107,101,125,107,117,130,148,835,OK
,24191,BP,BP Mini Cheese & Tomato Toastie x4,BP,P+7,Alternative,500,300,500,284,500,344,500,316,500,352,500,284,500,388,,,,0,2268,3000,567,300,284,344,316,352,284,388,,0,,,,,MISSING,MISSING,,4,75,71,86,79,88,71,97,567,OK
,24192,BP,BP Bacon Bap x4,BP,P+7,Alternative,1464,1904,1784,1992,1487,1640,1618,1880,1695,1880,1702,2008,1898,1940,,,,0,13244,12500,3311,1904,1992,1640,1880,1880,2008,1940,,0,,,,,MISSING,MISSING,,4,476,498,410,470,470,502,485,3311,OK
,24193,BP,BP Sausage Bap x4,BP,P+7,Alternative,1464,1940,1814,1864,1505,1640,1682,1840,1708,1732,1714,1948,1899,1960,,,,0,12924,12000,3231,1940,1864,1640,1840,1732,1948,1960,,0,,,,,MISSING,MISSING,,4,485,466,410,460,433,487,490,3231,OK
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4449) 1KG Tubs",BP,,Alternative,2,2,2,2,2,1,2,2,2,1,2,2,2,2,,,,11,12,13,2,2,2,1,2,1,2,2,,0,,,,,MISSING,MISSING,,5,0,0,0,0,0,0,0,2,OK
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,2,2,,2,2,2,,2,2,2,1,,,,9,9,11,2,2,2,0,2,0,2,1,,0,,,,,MISSING,MISSING,,4,1,1,0,1,0,1,0,2,OK
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,2,2,2,2,1,2,3,2,,2,2,2,1,,,,8,11,12,6,2,2,1,3,0,2,1,,0,,,,,MISSING,MISSING,,2,1,1,1,2,0,1,1,6,OK
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,1,2,1,2,1,,1,2,1,,1,2,1,,,,,7,8,9,2,2,2,0,2,0,2,0,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,2,OK
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,1,2,1,2,1,,1,2,1,1,1,2,1,1,,,,9,10,11,3,2,2,0,2,1,2,1,,0,,,MISSING,MISSING,MISSING,MISSING,,4,1,1,0,1,0,1,0,3,OK
SAL/HOT HOLD,23693,BP,BP Sour Cream (I5036) 1KG Tubs,BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,2,0,0,0,0,0,0,0,0,OK
SAL/HOT HOLD,23694,BP,BP Chargrilled Red & Yellow Peppers with Red Onions (I5585) 5KG,BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,21746,BP,BP All Day Breakfast Baguette x4,BP,P+6,Alternative,,,,,,,,,,,,,,,,,,11988,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,21758,BP,BP Sausage Bap x4,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,13308,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,21761,BP,BP Bacon Bap x4,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,13244,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,21762,BP,BP Bacon Baguette x4,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,6372,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,23364,BP,BP Steak & Onion Baguette,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,3524,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,23841,BP,BP Hunters Chicken & Bacon Baguette,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,4100,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,2700,stock,1920,stock,1060,stock,1488,stock,1540,stock,1640,stock,1840,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,800,0,800,0,560,0,760,0,780,0,872,0,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,720,0,720,0,500,0,728,0,760,0,768,0,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,400,0,400,0,332,0,528,0,480,0,524,0,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11842,,BP TOASTIES TO BAKE (Mini Toastie),,,,0,600,0,568,0,688,0,632,0,704,0,568,0,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,800,560,760,780,872,940,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,12564,14906,14250,12642,13213,11338,13594,12707,13100,12077,13892,13826,14470,13632,0,0,0,87828,91146,93916,22788,14910,12646,11338,12711,12078,13830,13633,0,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19463,Co-op,Co-op Ham & Cheese Skillet,Co-op,P+4,Skillet,,,11393,11393,13000,13962,10000,13740,9800,12209,10000,10700,14000,15581,,,,72952,77585,71631,77585,0,11393,13962,13740,12209,10700,15581,,15581,,,,,MISSING,MISSING,,1,0,11393,13962,13740,12209,10700,15581,77585,OK
TEMP delist 17/06,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+3,wrap,,,8054,8054,9500,9226,7000,9388,7000,8421,7500,7754,9500,10235,,,,50923,53078,50176,53078,0,8054,9226,9388,8421,7754,10235,,10235,,,,,,MISSING,,1,0,8054,9226,9388,8421,7754,10235,53078,OK
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,5107,5107,3300,4644,3000,2865,3000,3023,3800,4230,2500,4060,,,,21998,23929,21315,23929,0,5107,4644,2865,3023,4230,4060,,4060,,,,,,MISSING,,1,0,5107,4644,2865,3023,4230,4060,23929,OK
TEMP delist 08/07,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,6835,6835,7400,7537,5500,5903,5500,6797,6800,7075,7200,7198,,,,44638,41345,40688,41345,0,6835,7537,5903,6797,7075,7198,,7198,,,,,MISSING,MISSING,,1,0,6835,7537,5903,6797,7075,7198,41345,OK
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,3500,3208,3000,3150,2200,2219,2600,4961,3000,3139,3200,3148,,,,17516,19825,18509,19825,0,3208,3150,2219,4961,3139,3148,,3148,,,,,MISSING,MISSING,,1,0,3208,3150,2219,4961,3139,3148,19825,OK
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,3500,3310,2500,2559,2000,1841,2500,2920,2500,2439,2500,2517,,,,15084,15586,15869,15586,0,3310,2559,1841,2920,2439,2517,,2517,,,,,,MISSING,,1,0,3310,2559,1841,2920,2439,2517,15586,OK
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,3800,3254,3500,3939,3300,4001,3000,3576,2600,3091,3600,4025,,,,20255,21886,19494,21886,0,3254,3939,4001,3576,3091,4025,,4025,,,,,MISSING,MISSING,,1,0,3254,3939,4001,3576,3091,4025,21886,OK
DEPOT 12/03,20453,Co-op,Co-op Low Fat Ham Salad Skillet,Co-op,P+3,Skillet,,,2600,2716,2500,2295,1800,1771,1500,2344,1800,2053,2000,2007,,,,11695,13186,11519,13186,0,2716,2295,1771,2344,2053,2007,,2007,,,,,MISSING,MISSING,,1,0,2716,2295,1771,2344,2053,2007,13186,OK
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2200,2209,2000,1821,1500,1140,2000,1812,2000,1798,2000,1529,,,,9992,10309,10078,10309,0,2209,1821,1140,1812,1798,1529,,1529,,,,,MISSING,MISSING,,1,0,2209,1821,1140,1812,1798,1529,10309,OK
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1300,1271,1100,1013,900,643,1000,1070,1100,971,1000,783,,,,5574,5751,5465,5751,0,1271,1013,643,1070,971,783,,783,,,,,MISSING,MISSING,,1,0,1271,1013,643,1070,971,783,5751,OK
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1300,1105,1200,996,900,636,1200,948,1200,956,1500,961,,,,5547,5602,5981,5602,0,1105,996,636,948,956,961,,961,,,,,MISSING,MISSING,,1,0,1105,996,636,948,956,961,5602,OK
MAY,23806,Co-op,CO-OP Mexican Hot Wrap,Co-op,P+2,Alternative,,,,,,,,,,,,,,,,,,1026,0,310,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
MAY,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,3750,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,1,0,0,0,0,0,0,0,0,OK
MAY,22779,Co-op,CO-OP COMP BOX,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,1,0,0,0,0,0,0,0,0,OK
DEPOT 02/04,24111,Co-op,CO-OP HOT SAUSAGE ROLL,Sutherland,P+3,Alternative,,,140,124,145,143,125,81,120,52,110,94,110,101,,,,526,595,579,595,0,124,143,81,52,94,101,,0,,,,,MISSING,MISSING,,1,0,124,143,81,52,94,101,595,OK
