Week no.,WK 43,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
,24399,Co-op,COOP GU All Day Breakfast Panini,Co-op,P+4,Alternative,,,15,2,15,0,15,2,15,,15,4,15,4,,,,13,12,28,12,0,2,0,2,0,4,4,,4,,,,,MISSING,MISSING,,1,0,2,0,2,0,4,4,12,OK,,#N/A
,17102,Co-op,Co-op Ham & Cheese Skillet x4,Co-op,P+4,Skillet,,,550,520,500,524,500,476,550,520,400,364,460,556,,,,2992,2960,2544,740,0,520,524,476,520,364,556,,556,,,,,MISSING,MISSING,,4,0,130,131,119,130,91,139,740,OK,,17102
,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+3,wrap,,,280,208,300,288,200,204,300,240,220,204,220,216,,,,1360,1360,1306,340,0,208,288,204,240,204,216,,216,,,,,MISSING,MISSING,,4,0,52,72,51,60,51,54,340,OK,,17104
,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,410,372,450,408,420,364,380,352,330,308,400,444,,,,2268,2248,2143,562,0,372,408,364,352,308,444,,444,,,,,MISSING,MISSING,,4,0,93,102,91,88,77,111,562,OK,,17105
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,,200,144,150,160,150,152,130,108,120,120,120,168,,,,844,852,744,213,0,144,160,152,108,120,168,,168,,,,,MISSING,MISSING,,4,0,36,40,38,27,30,42,213,OK,,19743
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,,250,212,150,208,150,140,200,128,140,152,120,172,,,,1076,1012,690,253,0,212,208,140,128,152,172,,172,,,,,MISSING,MISSING,,4,0,53,52,35,32,38,43,253,OK,,19746
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,,300,296,250,204,200,220,280,216,180,188,200,200,100,100,100,1432,1324,1001,331,0,296,204,220,216,188,200,,200,,,,,MISSING,MISSING,,4,0,74,51,55,54,47,50,331,OK,,19783
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,,150,144,150,124,150,152,180,120,150,104,150,184,,,,864,828,939,207,0,144,124,152,120,104,184,,184,,,,,MISSING,MISSING,,4,0,36,31,38,30,26,46,207,OK,,20161
,20489,Co-op,Co-op Low Fat Ham Salad Skillet x4,Co-op,P+3,Skillet,,,80,72,80,100,80,60,80,52,80,52,60,96,100,100,100,432,432,439,108,0,72,100,60,52,52,96,,96,,,,,MISSING,MISSING,,4,0,18,25,15,13,13,24,108,OK,,20489
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1364,0,1022,0,527,0,952,0,924,0,749,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,24112,Co-op,CO-OP HOT CHEESE BACON POTATO MEAL POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24113,Co-op,CO-OP HOT MAC & CHEESE MEAL POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24114,Co-op,CO-OP HOT CHICKEN TIKKA BOMBAY POTATO POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24115,Co-op,CO-OP HOT VEGGIE SCRAMBLED EGG POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24116,Co-op,CO-OP HOT ALL DAY BREAKFAST POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
MAY,22779,Co-op,CO-OP COMP BOX,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4549979,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,0,55849,54929,55485,54849,47775,44810,50385,46059,50875,48227,52845,55036,200,200,200,300889,303910,304004,295648,0,54929,54849,44810,46059,48227,55036,0,54981,,,,,,,,,,,,,,,,,,,
,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547083,18257,Morrisons,WM Southern Fried Chicken Wrap x4,Morrisons PFS,P+3,Alternative,1844,1696,3289,3208,3028,2776,2957,2976,2999,2536,2759,2012,2247,1904,,,,17820,17108,17545,4277,1696,3208,2776,2976,2536,2012,1904,,1904,,,,,,,,4,424,802,694,744,634,503,476,4277,OK,,#N/A
4547142,18258,Morrisons,WM Aromatic Duck Wrap x4,Morrisons PFS,P+3,Alternative,983,1128,2213,2352,2209,2096,1701,2108,2096,1720,1898,1376,1394,1316,,,,12276,12096,12596,3024,1128,2352,2096,2108,1720,1376,1316,,1316,,,,,,,,4,282,588,524,527,430,344,329,3024,OK,,#N/A
4547088,19799,Morrisons,WM Chicken Fajita Wrap x4,Morrisons PFS,P+3,Alternative,1126,1040,2285,2148,1940,1772,1970,1888,1974,1988,1823,1844,1457,1292,,,,11768,11972,12691,2993,1040,2148,1772,1888,1988,1844,1292,,1292,,,,,,,,4,260,537,443,472,497,461,323,2993,OK,,#N/A
4547143,20119,Morrisons,WM Chicken & Bacon Caesar Wrap x4,Morrisons PFS,P+3,Alternative,2054,1836,3868,3688,3347,3156,3163,3216,3188,2680,3041,2172,2344,2084,,,,19912,18832,19205,4708,1836,3688,3156,3216,2680,2172,2084,,2084,,,,,,,,4,459,922,789,804,670,543,521,4708,OK,,#N/A
4549979,22864,Morrisons,WM 16 PIECE WRAP PLATTER x 1,Morrisons PFS,P+3,Alternative,300,340,80,59,90,92,110,61,100,85,250,203,750,706,,,,1520,1546,1184,1546,340,59,92,61,85,203,706,,706,,,,,MISSING,MISSING,,1,340,59,92,61,85,203,706,1546,OK,,#N/A
,21388,Morrisons PFS,WM DTS Chicken Fajita Wrap,Morrisons PFS,P+3,Alternative,,,850,811,800,778,850,769,800,706,600,457,600,526,,,,4037,4047,4249,4047,0,811,778,769,706,457,526,,526,,,,,,,,1,0,811,778,769,706,457,526,4047,OK,,#N/A
,21612,Morrisons PFS,WM DTS Southern Fried Chicken Wrap,Morrisons PFS,P+3,Alternative,,,1000,996,1000,968,1000,949,900,917,700,673,700,693,,,,5065,5196,4877,5196,0,996,968,949,917,673,693,,693,,,,,,MISSING,,1,0,996,968,949,917,673,693,5196,OK,,#N/A
,22865,Morrisons PFS,WM DTS Chicken & Bacon Caesar Wrap ,Morrisons PFS,P+3,Alternative,,,1300,1282,1250,1218,1200,1179,1100,1130,900,891,900,861,,,,6444,6561,6608,6561,0,1282,1218,1179,1130,891,861,,861,,,,,MISSING,MISSING,,1,0,1282,1218,1179,1130,891,861,6561,OK,,#N/A
4th Aug,WM500,Morrisons,WM CHEESE & TOMATO BAGUETTE,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM501,Morrisons,WM EGG & CRESS BAGUETTE,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM502,Morrisons,WM HAM & CHEESE BAGUETTE,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM503,Morrisons,WM SPICY CHICKEN BAGUETTE,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM504,Morrisons,WM TUNA & CUCUMBER BAGUETTE,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM505,Morrisons,WM CHEESE LAYERED SALAD,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM506,Morrisons,WM EGG LAYERED SALAD,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM507,Morrisons,WM PRAWN LAYERED SALAD,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM508,Morrisons,WM TUNA LAYERED SALAD,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,6306,6040,14885,14544,13665,12856,12950,13146,13156,11762,11971,9628,10392,9382,0,0,0,#N/A,77358,#N/A,32352,6040,14544,12856,13146,11762,9628,9382,0,9382,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2,Morrisons PFS,P+4,Alternative,,,450,820,450,414,450,414,450,414,508,414,600,414,500,500,500,2518,2890,3629,1445,0,820,414,414,414,414,414,,414,,,,,MISSING,MISSING,,2,0,410,207,207,207,207,207,1445,OK,,23767
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,Morrisons PFS,P+4,Alternative,,,100,184,100,92,100,92,100,92,224,106,150,184,,,,762,750,1497,375,0,184,92,92,92,106,184,,184,,,,,MISSING,MISSING,,2,0,92,46,46,46,53,92,375,OK,,23768
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2,Morrisons PFS,P+4,Alternative,,,100,168,100,88,100,88,100,88,178,102,150,168,,,,700,702,1175,351,0,168,88,88,88,102,168,,168,,,,,MISSING,MISSING,,2,0,84,44,44,44,51,84,351,OK,,23769
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,Morrisons PFS,P+4,Alternative,,,100,182,100,92,100,92,100,92,190,106,150,182,,,,710,746,1310,373,0,182,92,92,92,106,182,,182,,,,,MISSING,MISSING,,2,0,91,46,46,46,53,91,373,OK,,23770
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2,Morrisons PFS,P+4,Alternative,,,450,818,450,414,450,414,450,414,818,414,600,414,,,,2484,2888,3617,1444,0,818,414,414,414,414,414,,414,,,,,MISSING,MISSING,,2,0,409,207,207,207,207,207,1444,OK,,23771
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2,Morrisons PFS,P+4,Alternative,,,100,182,100,92,110,92,110,92,190,106,150,182,,,,694,746,1361,373,0,182,92,92,92,106,182,,182,,,,,MISSING,MISSING,,2,0,91,46,46,46,53,91,373,OK,,23772
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,Morrisons PFS,P+4,Alternative,,,100,182,100,92,100,92,100,92,192,106,150,182,,,,752,746,1390,373,0,182,92,92,92,106,182,,182,,,,,MISSING,MISSING,,2,0,91,46,46,46,53,91,373,OK,,23773
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,0,0,1400,2536,1400,1284,1410,1284,1410,1284,2300,1354,1950,1726,500,500,500,8620,9468,13979,4734,0,2536,1284,1284,1284,1354,1726,0,1726,,,,,,,,,,,,,,,,,,,
TEST,,,,,,,5%,#N/A,8%,#N/A,5%,,5%,,5%,,5%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320121,17252,Sainsbury's,JS Cheese with Red Onion Skillet x 8,Sainsbury's,P+3,Skillet,9601,9944,24676,23192,19219,18392,19916,20800,20462,20824,16229,15256,11046,11208,,,,116528,119616,107916,14952,9944,23192,18392,20800,20824,15256,11208,,11208,,,,,MISSING,MISSING,,8,1243,2899,2299,2600,2603,1907,1401,14952,OK,,17252
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,3419,3144,4380,4364,4158,4012,4120,4244,3977,4212,2923,3024,2478,2592,,,,24640,25592,26242,6398,3144,4364,4012,4244,4212,3024,2592,,2592,,,,,MISSING,MISSING,,4,786,1091,1003,1061,1053,756,648,6398,OK,,21919
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,3893,3624,5767,6136,5279,5428,5355,5804,5397,5940,4032,4664,3079,3268,,,,33308,34864,29546,8716,3624,6136,5428,5804,5940,4664,3268,,3268,,,,,MISSING,MISSING,,4,906,1534,1357,1451,1485,1166,817,8716,OK,,21936
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,2390,2076,3456,3700,3226,3136,3259,3456,3230,3460,2436,2700,1768,1820,,,,19892,20348,19316,5087,2076,3700,3136,3456,3460,2700,1820,,1820,,,,,MISSING,MISSING,,4,519,925,784,864,865,675,455,5087,OK,,21944
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,4137,3808,6108,5976,5527,5392,5737,5724,5636,5696,4486,4568,3163,3384,,,,34724,34548,30960,8637,3808,5976,5392,5724,5696,4568,3384,,3384,,,,,MISSING,MISSING,,4,952,1494,1348,1431,1424,1142,846,8637,OK,,21951
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3557,3412,4748,4852,4750,4504,4519,4784,4624,4988,3473,3724,2772,2928,,,,28104,29192,26998,7298,3412,4852,4504,4784,4988,3724,2928,,2928,,,,,MISSING,MISSING,,4,853,1213,1126,1196,1247,931,732,7298,OK,,21952
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,5405,5360,8610,8860,7636,7956,7846,8404,7682,8520,6292,6732,4423,4916,,,,48608,50748,46708,12687,5360,8860,7956,8404,8520,6732,4916,,4916,,,,,MISSING,MISSING,,4,1340,2215,1989,2101,2130,1683,1229,12687,OK,,21953
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,1835,1544,2376,2456,2159,2204,2419,2392,1982,2320,1718,1708,1281,1448,,,,14004,14072,13000,3518,1544,2456,2204,2392,2320,1708,1448,,1448,,,,,MISSING,MISSING,,4,386,614,551,598,580,427,362,3518,OK,,21954
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,2163,1956,2843,2852,2789,2688,2764,2980,2617,2836,2008,2124,1596,1752,,,,16984,17188,14865,4297,1956,2852,2688,2980,2836,2124,1752,,1752,,,,,MISSING,MISSING,,4,489,713,672,745,709,531,438,4297,OK,,21955
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,3087,2608,3629,3504,3557,3332,3629,3496,3188,3488,2743,2700,2138,2300,,,,20908,21428,20573,5357,2608,3504,3332,3496,3488,2700,2300,,2300,,,,,MISSING,MISSING,,4,652,876,833,874,872,675,575,5357,OK,,21960
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,3007,2876,6467,6080,5351,5156,5548,5884,5384,5796,4200,4248,3398,3452,,,,32560,33492,31400,8373,2876,6080,5156,5884,5796,4248,3452,,3452,,,,,MISSING,MISSING,,4,719,1520,1289,1471,1449,1062,863,8373,OK,,21962
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1995,1816,4320,4012,3658,3416,3776,3988,3654,3820,2965,2712,2230,2428,,,,22212,22192,21656,5548,1816,4012,3416,3988,3820,2712,2428,,2428,,,,,MISSING,MISSING,,4,454,1003,854,997,955,678,607,5548,OK,,21963
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,1562,1348,1896,1912,1932,1828,1886,1836,1760,1884,1382,1388,1243,1292,,,,10908,11488,10827,2872,1348,1912,1828,1836,1884,1388,1292,,1292,,,,,MISSING,MISSING,,4,337,478,457,459,471,347,323,2872,OK,,21964
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,794,600,1499,1496,1365,1292,1352,1412,1365,1364,928,968,987,912,,,,7852,8044,8392,2011,600,1496,1292,1412,1364,968,912,,912,,,,,MISSING,MISSING,,4,150,374,323,353,341,242,228,2011,OK,,21965
7798390,21967,Sainsbury's,TTD Chicken & Avocado s/w Grab Bag x4,Sainsbury's,P+2,Alternative,2932,2136,3335,2880,2512,2676,3297,2832,2171,2752,2717,2320,1533,2020,,,,17444,17616,17214,4404,2136,2880,2676,2832,2752,2320,2020,,2020,,,,,MISSING,MISSING,,4,534,720,669,708,688,580,505,4404,OK,,21967
7798208,21968,Sainsbury's,TTD Beef & Blue s/w Grab Bag x4,Sainsbury's,P+3,Alternative,491,456,937,772,840,856,781,860,685,788,668,472,668,748,,,,4896,4952,4872,1238,456,772,856,860,788,472,748,,748,,,,,MISSING,MISSING,,4,114,193,214,215,197,118,187,1238,OK,,21968
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,937,1012,1888,1732,1604,1620,1579,1784,1529,1500,1130,1132,1184,1284,,,,9752,10064,9475,2516,1012,1732,1620,1784,1500,1132,1284,,1284,,,,,MISSING,MISSING,,4,253,433,405,446,375,283,321,2516,OK,,21970
7798186,21972,Sainsbury's,TTD Ham & Cheese s/w Grab Bag x4,Sainsbury's,P+2,Alternative,3961,2784,4307,3720,3213,3492,4288,3700,2877,3564,3398,2932,1936,2580,,,,22160,22772,21871,5693,2784,3720,3492,3700,3564,2932,2580,,2580,,,,,MISSING,MISSING,,4,696,930,873,925,891,733,645,5693,OK,,21972
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,54,39,69,29,15,45,64,32,16,41,64,31,12,41,,,,247,258,249,258,39,29,45,32,41,31,41,,41,,,,,MISSING,MISSING,,1,39,29,45,32,41,31,41,258,OK,,21978
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,1168,1212,3689,3432,2554,2188,2163,2232,2176,2160,1588,1652,928,1160,,,,14004,14036,12890,3509,1212,3432,2188,2232,2160,1652,1160,,1160,,,,,MISSING,MISSING,,4,303,858,547,558,540,413,290,3509,OK,,22060
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,3975,3906,8754,8160,7403,7152,7529,8184,7610,7800,6029,5730,4763,5154,,,,45006,46086,41975,7681,3906,8160,7152,8184,7800,5730,5154,,5154,,,,,MISSING,MISSING,,6,651,1360,1192,1364,1300,955,859,7681,OK,,22311
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,3005,3132,5975,5766,5223,5394,5525,5838,5368,5646,4127,3990,3818,4128,,,,33744,33894,33567,5649,3132,5766,5394,5838,5646,3990,4128,,4128,,,,,MISSING,MISSING,,6,522,961,899,973,941,665,688,5649,OK,,22312
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,2100,1988,3456,3356,3125,3016,3184,3228,3037,3324,2461,2480,1596,1760,,,,18748,19152,18085,4788,1988,3356,3016,3228,3324,2480,1760,,1760,,,,,MISSING,MISSING,,4,497,839,754,807,831,620,440,4788,OK,,22468
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,1890,1640,3227,3296,2919,2904,2957,3064,2881,3120,2213,2388,1474,1720,,,,17144,18132,17325,4533,1640,3296,2904,3064,3120,2388,1720,,1720,,,,,MISSING,MISSING,,4,410,824,726,766,780,597,430,4533,OK,,22469
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,2075,1736,2488,2456,2327,2252,2516,2416,2041,2464,1861,1768,1235,1472,,,,14568,14564,13978,3641,1736,2456,2252,2416,2464,1768,1472,,1472,,,,,MISSING,MISSING,,4,434,614,563,604,616,442,368,3641,OK,,22472
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,676,556,1356,1308,1243,1324,1218,1268,1159,1248,853,884,865,848,,,,7312,7436,7475,1859,556,1308,1324,1268,1248,884,848,,848,,,,,MISSING,MISSING,,4,139,327,331,317,312,221,212,1859,OK,,23314
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,2957,2696,6221,6128,5317,5232,5233,5864,5300,6008,3990,3992,3755,3960,,,,32880,33880,31922,4235,2696,6128,5232,5864,6008,3992,3960,,3960,,,,,MISSING,MISSING,,8,337,766,654,733,751,499,495,4235,OK,,23686
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,6182,5560,8839,8768,8207,8328,8282,8384,7770,8824,6611,6728,4385,5152,,,,49336,51744,50000,6468,5560,8768,8328,8384,8824,6728,5152,,5152,,,,,MISSING,MISSING,,8,695,1096,1041,1048,1103,841,644,6468,OK,,23687
7959353,24071,Sainsbury's,JS Pesto Chicken Skillet X4,Co-op,P+3,Skillet,378,448,1318,1372,1155,1164,1037,1348,1168,1248,983,1060,567,672,,,,5852,7312,5865,1828,448,1372,1164,1348,1248,1060,672,,672,,,,,,,,4,112,343,291,337,312,265,168,1828,OK,,#N/A
7958390,24072,Sainsbury's,JS Vegan Cheddar Ploughman's Skillet X4,Co-op,P+2,Skillet,315,344,868,1120,853,944,756,1108,752,1012,571,768,546,660,,,,4520,5956,4547,1489,344,1120,944,1108,1012,768,660,,660,,,,,,,,4,86,280,236,277,253,192,165,1489,OK,,#N/A
7958366,24073,Sainsbury's,JS Eggs Benedict Skillet X4,Co-op,P+3,Skillet,298,372,976,1068,764,868,869,1024,819,908,760,804,483,500,,,,4324,5544,5623,1386,372,1068,868,1024,908,804,500,,500,,,,,,,,4,93,267,217,256,227,201,125,1386,OK,,#N/A
7957184,24074,Sainsbury's,JS BBQ Chicken Wrap X4,Co-op,P+2,wrap,979,864,2017,2036,1667,1780,1760,1852,1693,1896,1394,1368,1092,1212,,,,10272,11008,8511,2752,864,2036,1780,1852,1896,1368,1212,,1212,,,,,,,,4,216,509,445,463,474,342,303,2752,OK,,#N/A
7958329,24075,Sainsbury's,JS Piri Piri Chicken Wrap X4,Co-op,P+2,wrap,659,572,1992,1684,1772,1612,1714,1804,1852,1644,1340,1300,1189,1112,,,,9512,9728,9702,2432,572,1684,1612,1804,1644,1300,1112,,1112,,,,,,,,4,143,421,403,451,411,325,278,2432,OK,,#N/A
7958339,24076,Sainsbury's,JS Indian Paneer & Beetroot Premium Wrap X4,Co-op,P+3,wrap,302,224,963,852,857,860,769,864,806,716,752,612,416,504,,,,4716,4632,4501,1158,224,852,860,864,716,612,504,,504,,,,,,,,4,56,213,215,216,179,153,126,1158,OK,,#N/A
7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,Co-op,P+2,wrap,483,544,1616,1424,1268,1300,1315,1388,1357,1392,1058,1008,811,816,,,,7716,7872,5369,1968,544,1424,1300,1388,1392,1008,816,,816,,,,,,,,4,136,356,325,347,348,252,204,1968,OK,,24077
7958353,24078,Sainsbury's,JS Spiced Chicken & Houmous Premium Wrap X4,Co-op,P+2,wrap,412,396,1266,1052,1088,1008,995,1104,1092,1020,848,800,718,732,,,,6080,6112,5314,1528,396,1052,1008,1104,1020,800,732,,732,,,,,,,,4,99,263,252,276,255,200,183,1528,OK,,24078
7958360,24090,Sainsbury's,JS Veggie New Yorker Skillet X4,Co-op,P+3,Skillet,298,404,1102,1092,819,952,748,1076,806,1148,752,868,416,592,,,,5084,6132,4882,1533,404,1092,952,1076,1148,868,592,,592,,,,,,,,4,101,273,238,269,287,217,148,1533,OK,,#N/A
7968185,24283,Sainsbury's,JS Cheese & Pickle Baguette X4,Co-op,P+1,Alternative,71,44,125,104,118,92,113,112,105,108,80,64,50,64,,,,600,588,633,147,44,104,92,112,108,64,64,,64,,,,,,,,4,11,26,23,28,27,16,16,147,OK,,#N/A
7968106,24284,Sainsbury's,JS Ham & Cheese Baguette X4,Co-op,P+1,Alternative,80,72,207,188,193,164,181,164,202,176,139,116,88,64,,,,1008,944,1082,236,72,188,164,164,176,116,64,,64,,,,,,,,4,18,47,41,41,44,29,16,236,OK,,24284
7956936,24169,Sainsbury's,JS All Day Breakfast Pot X4,Co-op,P+3,Alternative,164,76,264,140,336,172,328,192,168,124,92,36,134,92,,,,1044,832,1707,208,76,140,172,192,124,36,92,,92,,,,,,,,4,19,35,43,48,31,9,23,208,OK,,24169
7956713,24170,Sainsbury's,JS Veggie Breakfast Pot X4,Co-op,P+3,Alternative,151,92,246,144,223,116,256,140,109,64,71,44,101,56,,,,904,656,1489,164,92,144,116,140,64,44,56,,56,,,,,,,,4,23,36,29,35,16,11,14,164,OK,,#N/A
,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,200,214,80,83,100,66,100,101,100,107,110,106,390,397,,,,1029,1074,932,1074,214,83,66,101,107,106,397,,397,,,,,MISSING,MISSING,,1,214,83,66,101,107,106,397,1074,OK,,22882
,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,150,160,40,39,70,51,70,54,80,77,90,76,300,277,,,,808,734,669,734,160,39,51,54,77,76,277,,277,,,,,MISSING,MISSING,,1,160,39,51,54,77,76,277,734,OK,,22883
