Week no.,WK 44,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
,24399,Co-op,COOP GU All Day Breakfast Panini,Co-op,P+4,Alternative,,,15,2,15,0,15,,15,2,15,2,15,2,,,,13,8,27,8,0,2,0,0,2,2,2,,2,,,,,MISSING,MISSING,,1,0,2,0,0,2,2,2,8,OK,,#N/A
,17102,Co-op,Co-op Ham & Cheese Skillet x4,Co-op,P+4,Skillet,,,550,604,500,592,500,484,550,476,400,432,460,508,,,,2992,3096,2498,774,0,604,592,484,476,432,508,,508,,,,,MISSING,MISSING,,4,0,151,148,121,119,108,127,774,OK,,17102
,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+3,wrap,,,280,248,300,252,200,244,300,264,220,184,220,196,,,,1360,1388,1271,347,0,248,252,244,264,184,196,,196,,,,,MISSING,MISSING,,4,0,62,63,61,66,46,49,347,OK,,17104
,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,410,412,450,416,420,388,380,352,330,324,400,416,,,,2268,2308,2123,577,0,412,416,388,352,324,416,,416,,,,,MISSING,MISSING,,4,0,103,104,97,88,81,104,577,OK,,17105
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,,200,156,150,152,150,164,130,136,120,132,120,104,,,,844,844,719,211,0,156,152,164,136,132,104,,104,,,,,MISSING,MISSING,,4,0,39,38,41,34,33,26,211,OK,,19743
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,,250,236,150,184,150,204,200,164,140,148,120,196,,,,1076,1132,686,283,0,236,184,204,164,148,196,,196,,,,,MISSING,MISSING,,4,0,59,46,51,41,37,49,283,OK,,19746
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,,300,304,250,252,200,216,280,216,180,196,200,236,100,100,100,1432,1420,976,355,0,304,252,216,216,196,236,,236,,,,,MISSING,MISSING,,4,0,76,63,54,54,49,59,355,OK,,19783
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,,150,144,150,152,150,136,180,144,150,124,150,124,,,,864,824,948,206,0,144,152,136,144,124,124,,124,,,,,MISSING,MISSING,,4,0,36,38,34,36,31,31,206,OK,,20161
,20489,Co-op,Co-op Low Fat Ham Salad Skillet x4,Co-op,P+3,Skillet,,,80,96,80,84,80,60,80,80,80,40,60,76,100,100,100,432,436,421,109,0,96,84,60,80,40,76,,76,,,,,MISSING,MISSING,,4,0,24,21,15,20,10,19,109,OK,,20489
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1310,0,937,0,522,0,942,0,965,0,771,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,24112,Co-op,CO-OP HOT CHEESE BACON POTATO MEAL POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24113,Co-op,CO-OP HOT MAC & CHEESE MEAL POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24114,Co-op,CO-OP HOT CHICKEN TIKKA BOMBAY POTATO POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24115,Co-op,CO-OP HOT VEGGIE SCRAMBLED EGG POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24116,Co-op,CO-OP HOT ALL DAY BREAKFAST POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
MAY,22779,Co-op,CO-OP COMP BOX,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4549979,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,0,54809,54147,55485,52964,47775,44865,50385,45346,50875,45059,52845,48716,200,200,200,300889,291097,297331,282511,0,54147,52964,44865,45346,45059,48716,0,48670,,,,,,,,,,,,,,,,,,,
,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547083,18257,Morrisons,WM Southern Fried Chicken Wrap x4,Morrisons PFS,P+3,Alternative,1844,1372,3289,3272,3028,2748,2902,2860,2999,2636,2780,2140,2247,1864,,,,17820,16892,17597,4223,1372,3272,2748,2860,2636,2140,1864,,1864,,,,,,,,4,343,818,687,715,659,535,466,4223,OK,,#N/A
4547142,18258,Morrisons,WM Aromatic Duck Wrap x4,Morrisons PFS,P+3,Alternative,1100,936,2213,2368,2209,1928,2096,1972,2096,1888,2008,1540,1394,1312,,,,12276,11944,12167,2986,936,2368,1928,1972,1888,1540,1312,,1312,,,,,,,,4,234,592,482,493,472,385,328,2986,OK,,#N/A
4547088,19799,Morrisons,WM Chicken Fajita Wrap x4,Morrisons PFS,P+3,Alternative,1126,1020,2285,2276,1940,1676,1953,1912,1974,1700,1884,1452,1457,1236,,,,11768,11272,11428,2818,1020,2276,1676,1912,1700,1452,1236,,1236,,,,,,,,4,255,569,419,478,425,363,309,2818,OK,,#N/A
4547143,20119,Morrisons,WM Chicken & Bacon Caesar Wrap x4,Morrisons PFS,P+3,Alternative,2054,1496,3868,3788,3347,3076,3129,3108,3188,3688,3312,2552,2344,2180,,,,19912,19888,19934,4972,1496,3788,3076,3108,3688,2552,2180,,2180,,,,,,,,4,374,947,769,777,922,638,545,4972,OK,,#N/A
4549979,22864,Morrisons,WM 16 PIECE WRAP PLATTER x 1,Morrisons PFS,P+3,Alternative,350,274,80,46,90,67,110,67,100,71,250,180,750,696,,,,1520,1401,1491,1401,274,46,67,67,71,180,696,,696,,,,,MISSING,MISSING,,1,274,46,67,67,71,180,696,1401,OK,,#N/A
,21388,Morrisons PFS,WM DTS Chicken Fajita Wrap,Morrisons PFS,P+3,Alternative,,,850,835,800,800,850,794,800,727,600,462,600,473,,,,4037,4091,4204,4091,0,835,800,794,727,462,473,,473,,,,,,,,1,0,835,800,794,727,462,473,4091,OK,,#N/A
,21612,Morrisons PFS,WM DTS Southern Fried Chicken Wrap,Morrisons PFS,P+3,Alternative,,,1000,1007,1000,980,1000,962,900,922,700,676,700,689,,,,5065,5236,4961,5236,0,1007,980,962,922,676,689,,689,,,,,,MISSING,,1,0,1007,980,962,922,676,689,5236,OK,,#N/A
,22865,Morrisons PFS,WM DTS Chicken & Bacon Caesar Wrap ,Morrisons PFS,P+3,Alternative,,,1300,1283,1250,1215,1200,1178,1100,1120,900,888,900,860,,,,6444,6544,6372,6544,0,1283,1215,1178,1120,888,860,,860,,,,,MISSING,MISSING,,1,0,1283,1215,1178,1120,888,860,6544,OK,,#N/A
4th Aug,WM500,Morrisons,WM CHEESE & TOMATO BAGUETTE,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM501,Morrisons,WM EGG & CRESS BAGUETTE,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM502,Morrisons,WM HAM & CHEESE BAGUETTE,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM503,Morrisons,WM SPICY CHICKEN BAGUETTE,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM504,Morrisons,WM TUNA & CUCUMBER BAGUETTE,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM505,Morrisons,WM CHEESE LAYERED SALAD,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM506,Morrisons,WM EGG LAYERED SALAD,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM507,Morrisons,WM PRAWN LAYERED SALAD,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4th Aug,WM508,Morrisons,WM TUNA LAYERED SALAD,Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,6473,5098,14885,14875,13665,12490,13240,12853,13156,12752,12434,9890,10392,9310,0,0,0,#N/A,77268,78154,32271,5098,14875,12490,12853,12752,9890,9310,0,9310,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2,Morrisons PFS,P+4,Alternative,,,800,414,450,414,450,408,450,410,600,410,500,410,500,500,500,2518,2466,2817,1233,0,414,414,408,410,410,410,,410,,,,,MISSING,MISSING,,2,0,207,207,204,205,205,205,1233,OK,,23767
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,Morrisons PFS,P+4,Alternative,,,200,404,100,146,100,204,100,166,200,368,120,238,,,,762,1526,1162,763,0,404,146,204,166,368,238,,238,,,,,MISSING,MISSING,,2,0,202,73,102,83,184,119,763,OK,,23768
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2,Morrisons PFS,P+4,Alternative,,,200,362,100,186,100,186,100,228,200,332,120,228,,,,700,1522,913,761,0,362,186,186,228,332,228,,228,,,,,MISSING,MISSING,,2,0,181,93,93,114,166,114,761,OK,,23769
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,Morrisons PFS,P+4,Alternative,,,200,384,100,186,100,210,100,214,200,338,120,228,,,,710,1560,1017,780,0,384,186,210,214,338,228,,228,,,,,MISSING,MISSING,,2,0,192,93,105,107,169,114,780,OK,,23770
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2,Morrisons PFS,P+4,Alternative,,,800,414,450,412,450,412,450,412,700,412,800,412,,,,2484,2474,2808,1237,0,414,412,412,412,412,412,,412,,,,,MISSING,MISSING,,2,0,207,206,206,206,206,206,1237,OK,,23771
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2,Morrisons PFS,P+4,Alternative,,,200,404,100,182,110,200,110,224,200,362,120,238,,,,694,1610,1055,805,0,404,182,200,224,362,238,,238,,,,,MISSING,MISSING,,2,0,202,91,100,112,181,119,805,OK,,23772
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,Morrisons PFS,P+4,Alternative,,,200,404,100,178,100,234,100,228,200,400,120,238,,,,752,1682,1079,841,0,404,178,234,228,400,238,,238,,,,,MISSING,MISSING,,2,0,202,89,117,114,200,119,841,OK,,23773
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,0,0,2600,2786,1400,1704,1410,1854,1410,1882,2300,2622,1900,1992,500,500,500,8620,12840,10851,6420,0,2786,1704,1854,1882,2622,1992,0,1992,,,,,,,,,,,,,,,,,,,
TEST,,,,,,,5%,#N/A,8%,#N/A,5%,,5%,,5%,,5%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320121,17252,Sainsbury's,JS Cheese with Red Onion Skillet x 8,Sainsbury's,P+3,Skillet,9601,9168,24676,22232,19219,17448,19597,20240,20462,16992,16229,15312,11046,11040,,,,116528,112432,110015,14054,9168,22232,17448,20240,16992,15312,11040,,11040,,,,,MISSING,MISSING,,8,1146,2779,2181,2530,2124,1914,1380,14054,OK,,17252
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,3419,2812,4380,4452,4158,3820,4368,4344,3977,3756,2923,3312,2478,2336,,,,24640,24832,23946,6208,2812,4452,3820,4344,3756,3312,2336,,2336,,,,,MISSING,MISSING,,4,703,1113,955,1086,939,828,584,6208,OK,,21919
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,3893,3428,5767,6032,5279,5168,5779,5884,5397,5196,4032,4652,3079,2920,,,,33308,33280,31931,8320,3428,6032,5168,5884,5196,4652,2920,,2920,,,,,MISSING,MISSING,,4,857,1508,1292,1471,1299,1163,730,8320,OK,,21936
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,2390,2012,3456,3648,3226,3000,3410,3416,3230,3148,2436,2704,1768,1712,,,,19892,19640,18281,4910,2012,3648,3000,3416,3148,2704,1712,,1712,,,,,MISSING,MISSING,,4,503,912,750,854,787,676,428,4910,OK,,21944
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,4137,3576,6108,6056,5527,5196,5876,6008,5636,5040,4486,4604,3163,3000,,,,34724,33480,33296,8370,3576,6056,5196,6008,5040,4604,3000,,3000,,,,,MISSING,MISSING,,4,894,1514,1299,1502,1260,1151,750,8370,OK,,21951
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3557,3068,4748,4912,4750,4172,4843,4892,4624,4236,3473,3840,2772,2620,,,,28104,27740,26890,6935,3068,4912,4172,4892,4236,3840,2620,,2620,,,,,MISSING,MISSING,,4,767,1228,1043,1223,1059,960,655,6935,OK,,21952
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,5405,4752,8610,8528,7636,7312,8140,8276,7682,7308,6292,6404,4423,4720,,,,48608,47300,46218,11825,4752,8528,7312,8276,7308,6404,4720,,4720,,,,,MISSING,MISSING,,4,1188,2132,1828,2069,1827,1601,1180,11825,OK,,21953
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,1835,1420,2376,2424,2159,2024,2570,2448,1982,2028,1718,1776,1281,1336,,,,14004,13456,13340,3364,1420,2424,2024,2448,2028,1776,1336,,1336,,,,,MISSING,MISSING,,4,355,606,506,612,507,444,334,3364,OK,,21954
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,2163,1832,2843,2880,2789,2588,2915,2924,2617,2468,2008,2240,1596,1660,,,,16984,16592,15758,4148,1832,2880,2588,2924,2468,2240,1660,,1660,,,,,MISSING,MISSING,,4,458,720,647,731,617,560,415,4148,OK,,21955
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,3087,2424,3629,3560,3557,3104,3877,3600,3188,3124,2743,2740,2138,2184,,,,20908,20736,20068,5184,2424,3560,3104,3600,3124,2740,2184,,2184,,,,,MISSING,MISSING,,4,606,890,776,900,781,685,546,5184,OK,,21960
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,3007,3212,6467,5712,5351,5152,5401,5540,5384,5016,4200,4132,3398,3548,,,,32560,32312,31196,8078,3212,5712,5152,5540,5016,4132,3548,,3548,,,,,MISSING,MISSING,,4,803,1428,1288,1385,1254,1033,887,8078,OK,,21962
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1995,1832,4320,3660,3658,3264,3641,4112,3654,2988,2965,2844,2230,2376,,,,22212,21076,21322,5269,1832,3660,3264,4112,2988,2844,2376,,2376,,,,,MISSING,MISSING,,4,458,915,816,1028,747,711,594,5269,OK,,21963
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,1562,1204,1896,1944,1932,1664,2054,1996,1760,1544,1382,1492,1243,1152,,,,10908,10996,10559,2749,1204,1944,1664,1996,1544,1492,1152,,1152,,,,,MISSING,MISSING,,4,301,486,416,499,386,373,288,2749,OK,,21964
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,794,704,1499,1408,1365,1188,1440,1440,1365,1212,928,984,987,1064,,,,7852,8000,7758,2000,704,1408,1188,1440,1212,984,1064,,1064,,,,,MISSING,MISSING,,4,176,352,297,360,303,246,266,2000,OK,,21965
7798390,21967,Sainsbury's,TTD Chicken & Avocado s/w Grab Bag x4,Sainsbury's,P+2,Alternative,2932,2120,3335,2788,2512,2636,3620,2924,2171,2496,2717,2428,1533,1904,,,,17444,17296,16714,4324,2120,2788,2636,2924,2496,2428,1904,,1904,,,,,MISSING,MISSING,,4,530,697,659,731,624,607,476,4324,OK,,21967
7798208,21968,Sainsbury's,TTD Beef & Blue s/w Grab Bag x4,Sainsbury's,P+3,Alternative,491,436,937,820,840,644,865,932,685,684,668,616,668,608,,,,4896,4740,4730,1185,436,820,644,932,684,616,608,,608,,,,,MISSING,MISSING,,4,109,205,161,233,171,154,152,1185,OK,,21968
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,937,1052,1888,1620,1604,1540,1634,1708,1529,1380,1130,1144,1184,1236,,,,9752,9680,9518,2420,1052,1620,1540,1708,1380,1144,1236,,1236,,,,,MISSING,MISSING,,4,263,405,385,427,345,286,309,2420,OK,,21970
7798186,21972,Sainsbury's,TTD Ham & Cheese s/w Grab Bag x4,Sainsbury's,P+2,Alternative,3961,2664,4307,3656,3213,3268,4511,3700,2877,3240,3398,3040,1936,2424,,,,22160,21992,21236,5498,2664,3656,3268,3700,3240,3040,2424,,2424,,,,,MISSING,MISSING,,4,666,914,817,925,810,760,606,5498,OK,,21972
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,54,21,69,51,15,27,63,48,16,29,64,43,12,29,,,,247,248,231,248,21,51,27,48,29,43,29,,29,,,,,MISSING,MISSING,,1,21,51,27,48,29,43,29,248,OK,,21978
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,1168,1216,3689,3256,2554,2068,2234,2128,2176,2076,1588,1532,928,1256,,,,14004,13532,11745,3383,1216,3256,2068,2128,2076,1532,1256,,1256,,,,,MISSING,MISSING,,4,304,814,517,532,519,383,314,3383,OK,,22060
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,3975,4068,8754,7788,7403,6768,7749,7812,7610,6426,6029,5502,4763,4308,,,,45006,42672,43600,7112,4068,7788,6768,7812,6426,5502,4308,,4308,,,,,MISSING,MISSING,,6,678,1298,1128,1302,1071,917,718,7112,OK,,22311
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,3005,3048,5975,5628,5223,5046,5456,5892,5368,4740,4127,3966,3818,3720,,,,33744,32040,32591,5340,3048,5628,5046,5892,4740,3966,3720,,3720,,,,,MISSING,MISSING,,6,508,938,841,982,790,661,620,5340,OK,,22312
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,2100,1844,3456,3420,3125,2812,3284,3320,3037,2804,2461,2588,1596,1676,,,,18748,18464,18176,4616,1844,3420,2812,3320,2804,2588,1676,,1676,,,,,MISSING,MISSING,,4,461,855,703,830,701,647,419,4616,OK,,22468
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,1890,1548,3227,3320,2919,2772,3142,3080,2881,2676,2213,2408,1474,1640,,,,17144,17444,16652,4361,1548,3320,2772,3080,2676,2408,1640,,1640,,,,,MISSING,MISSING,,4,387,830,693,770,669,602,410,4361,OK,,22469
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,2075,1572,2488,2404,2327,2112,2671,2468,2041,2124,1861,1848,1235,1392,,,,14568,13920,13660,3480,1572,2404,2112,2468,2124,1848,1392,,1392,,,,,MISSING,MISSING,,4,393,601,528,617,531,462,348,3480,OK,,22472
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,676,660,1356,1268,1243,1200,1172,1264,1159,1040,853,780,865,920,,,,7312,7132,7165,1783,660,1268,1200,1264,1040,780,920,,920,,,,,MISSING,MISSING,,4,165,317,300,316,260,195,230,1783,OK,,23314
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,2957,2536,6221,5968,5317,5064,5519,5752,5300,4688,3990,3936,3755,3512,,,,32880,31456,31520,3932,2536,5968,5064,5752,4688,3936,3512,,3512,,,,,MISSING,MISSING,,8,317,746,633,719,586,492,439,3932,OK,,23686
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,6182,4976,8839,8832,8207,7688,9307,8808,7770,7576,6611,7104,4385,4216,,,,49336,49200,46757,6150,4976,8832,7688,8808,7576,7104,4216,,4216,,,,,MISSING,MISSING,,8,622,1104,961,1101,947,888,527,6150,OK,,23687
7959353,24071,Sainsbury's,JS Pesto Chicken Skillet X4,Co-op,P+3,Skillet,378,536,1318,1416,1155,1168,1239,1356,1168,1024,983,956,567,636,,,,5852,7092,6102,1773,536,1416,1168,1356,1024,956,636,,636,,,,,,,,4,134,354,292,339,256,239,159,1773,OK,,#N/A
7958390,24072,Sainsbury's,JS Vegan Cheddar Ploughman's Skillet X4,Co-op,P+2,Skillet,315,368,868,1084,853,984,1067,1148,752,848,571,816,546,636,,,,4520,5884,4415,1471,368,1084,984,1148,848,816,636,,636,,,,,,,,4,92,271,246,287,212,204,159,1471,OK,,#N/A
7958366,24073,Sainsbury's,JS Eggs Benedict Skillet X4,Co-op,P+3,Skillet,298,404,976,1028,764,924,953,1004,819,732,760,760,483,568,,,,4324,5420,4411,1355,404,1028,924,1004,732,760,568,,568,,,,,,,,4,101,257,231,251,183,190,142,1355,OK,,#N/A
7957184,24074,Sainsbury's,JS BBQ Chicken Wrap X4,Co-op,P+2,wrap,979,848,2017,1980,1667,1676,1714,1892,1693,1556,1394,1396,1092,1128,,,,10272,10476,9797,2619,848,1980,1676,1892,1556,1396,1128,,1128,,,,,,,,4,212,495,419,473,389,349,282,2619,OK,,#N/A
7958329,24075,Sainsbury's,JS Piri Piri Chicken Wrap X4,Co-op,P+2,wrap,659,548,1992,1680,1772,1484,1697,1816,1852,1232,1340,1200,1189,1008,,,,9512,8968,9141,2242,548,1680,1484,1816,1232,1200,1008,,1008,,,,,,,,4,137,420,371,454,308,300,252,2242,OK,,#N/A
7958339,24076,Sainsbury's,JS Indian Paneer & Beetroot Premium Wrap X4,Co-op,P+3,wrap,302,316,963,872,857,740,794,908,806,584,752,688,416,468,,,,4716,4576,4413,1144,316,872,740,908,584,688,468,,468,,,,,,,,4,79,218,185,227,146,172,117,1144,OK,,#N/A
7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,Co-op,P+2,wrap,483,552,1616,1416,1268,1276,1294,1424,1357,1060,1058,1028,811,768,,,,7716,7524,7354,1881,552,1416,1276,1424,1060,1028,768,,768,,,,,,,,4,138,354,319,356,265,257,192,1881,OK,,24077
7958353,24078,Sainsbury's,JS Spiced Chicken & Houmous Premium Wrap X4,Co-op,P+2,wrap,412,392,1266,1020,1088,944,979,1108,1092,788,848,784,718,696,,,,6080,5732,5779,1433,392,1020,944,1108,788,784,696,,696,,,,,,,,4,98,255,236,277,197,196,174,1433,OK,,24078
7958360,24090,Sainsbury's,JS Veggie New Yorker Skillet X4,Co-op,P+3,Skillet,298,352,1102,1240,819,976,1071,1092,806,852,752,976,416,652,,,,5084,6140,4727,1535,352,1240,976,1092,852,976,652,,652,,,,,,,,4,88,310,244,273,213,244,163,1535,OK,,#N/A
7968185,24283,Sainsbury's,JS Cheese & Pickle Baguette X4,Co-op,P+1,Alternative,71,36,125,100,118,92,105,88,105,68,80,80,50,52,,,,600,516,614,129,36,100,92,88,68,80,52,,52,,,,,,,,4,9,25,23,22,17,20,13,129,OK,,#N/A
7968106,24284,Sainsbury's,JS Ham & Cheese Baguette X4,Co-op,P+1,Alternative,80,72,207,172,193,160,168,164,202,132,139,120,88,96,,,,1008,916,1050,229,72,172,160,164,132,120,96,,96,,,,,,,,4,18,43,40,41,33,30,24,229,OK,,24284
7956936,24169,Sainsbury's,JS All Day Breakfast Pot X4,Co-op,P+3,Alternative,164,108,264,92,336,140,256,124,168,112,92,96,134,144,,,,1044,816,946,204,108,92,140,124,112,96,144,,144,,,,,,,,4,27,23,35,31,28,24,36,204,OK,,24169
7956713,24170,Sainsbury's,JS Veggie Breakfast Pot X4,Co-op,P+3,Alternative,151,96,246,112,223,96,248,92,109,136,71,96,101,124,,,,904,752,632,188,96,112,96,92,136,96,124,,124,,,,,,,,4,24,28,24,23,34,24,31,188,OK,,#N/A
,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,200,162,80,54,100,43,100,60,100,65,110,110,390,359,,,,1029,853,948,853,162,54,43,60,65,110,359,,359,,,,,MISSING,MISSING,,1,162,54,43,60,65,110,359,853,OK,,22882
,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,150,102,40,33,70,35,70,44,80,59,90,78,300,256,,,,808,607,679,607,102,33,35,44,59,78,256,,256,,,,,MISSING,MISSING,,1,102,33,35,44,59,78,256,607,OK,,22883
