Week no.,WK 16,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
Temp Delist,20489,Co-op,Co-op Low Fat Ham Salad Skillet x4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,100,100,100,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
LAUNCH 10/07,23591,Co-op,Co-op Southern Fried Chicken Triple Wrap,Co-op,P+3,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
delist 11/07,23621,Co-op,COOP Hot & Tasty Bacon Roll,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
delist 11/07,23622,Co-op,COOP Hot & Tasty Sausage Roll,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
LAUNCH 10/07,23689,Co-op,Co-op Southern Fried Chicken Triple Wrap x4,Co-op,P+3,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
LAUNCH 19/06,23590,Co-op,Co-op Chicken Caesar Triple Wrap,Co-op,P+3,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
LAUNCH 19/06,23688,Co-op,Co-op Chicken Caesar Triple Wrap x4,Co-op,P+3,wrap,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1150,0,1334,0,954,0,1050,0,1281,0,1007,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23850p,Sutherland,GU All Day Breakfast Panini,Sutherland,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23851p,Sutherland,GU Tuna Melt Panini,Sutherland,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23853p,Sutherland,GU Chicken & Red Pepper Panini,Sutherland,P+4,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
WK 3 to PR,19473,Co-op,Co-op Tuna & Cucumber Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
WK 3 to PR,19482,Co-op,Co-op Tuna & Sweetcorn Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
WK 3 to PR,17103,Co-op,Co-op Tuna & Cucumber Skillet x 4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
WK 3 to PR,19742,Co-op,Co-op Tuna & Sweetcorn Skillet x 4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
,19469,Co-op,Co-op Prawn Mayo Skillet,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,17097,Co-op,Co-op Prawn Mayo Skillet x 4,Co-op,P+3,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,0,48100,48316,47840,49086,40140,36972,39520,36783,42750,43202,44900,37430,200,200,200,235678,251789,215419,245939,0,48316,49086,36972,36783,43202,37430,0,37430,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22868,Morrisons PFS,DTS MOR Spicy Chicken Wrap,Morrisons PFS,P+3,Alternative,,,133,127,130,124,132,129,131,125,134,129,135,129,,,,755,763,679,763,0,127,124,129,125,129,129,,129,,,,,MISSING,MISSING,,1,0,127,124,129,125,129,129,763,OK
,22869,Morrisons PFS,DTS MOR Mozzarella Toamto Panini,Morrisons PFS,P+4,Alternative,,,117,115,114,112,115,116,116,114,112,111,115,114,,,,674,682,612,682,0,115,112,116,114,111,114,,114,,,,,MISSING,MISSING,,1,0,115,112,116,114,111,114,682,OK
,22870,Morrisons PFS,DTS MOR Breakfast Wrap,Morrisons PFS,P+3,Alternative,,,127,124,131,128,132,132,128,125,131,129,135,133,,,,763,771,680,771,0,124,128,132,125,129,133,,133,,,,,MISSING,MISSING,,1,0,124,128,132,125,129,133,771,OK
,22871,Morrisons PFS,DTS MOR Spicy Meatball Wrap,Morrisons PFS,P+3,Alternative,,,125,124,121,120,124,126,121,120,122,122,126,126,,,,730,738,652,738,0,124,120,126,120,122,126,,126,,,,,MISSING,MISSING,,1,0,124,120,126,120,122,126,738,OK
,23024,Morrisons PFS,DTS MOR Hot Sausage Roll 'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,23025,Morrisons PFS,DTS MOR Hot Bacon Roll  'Hot & Tasty',Morrisons PFS,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,0,0,502,490,496,484,503,503,496,484,499,491,511,502,0,0,0,2922,2954,2623,2954,0,490,484,503,484,491,502,0,502,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2                      ,Morrisons PFS,P+4,Alternative,818,816,816,816,816,816,816,816,816,816,816,816,816,832,,,,5712,5728,5060,2864,816,816,816,816,816,816,832,,832,,,,,MISSING,MISSING,,2,408,408,408,408,408,408,416,2864,OK
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2                           ,Morrisons PFS,P+4,Alternative,240,218,212,174,172,202,188,176,216,200,270,272,218,246,,,,1426,1488,1317,744,218,174,202,176,200,272,246,,246,,,,,MISSING,MISSING,,2,109,87,101,88,100,136,123,744,OK
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2                            ,Morrisons PFS,P+4,Alternative,216,192,176,158,192,160,156,160,172,182,226,236,204,200,,,,1274,1288,1117,644,192,158,160,160,182,236,200,,200,,,,,MISSING,MISSING,,2,96,79,80,80,91,118,100,644,OK
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2                              ,Morrisons PFS,P+4,Alternative,244,188,202,170,168,186,172,178,182,188,232,246,222,246,,,,1340,1402,1225,701,188,170,186,178,188,246,246,,246,,,,,MISSING,MISSING,,2,94,85,93,89,94,123,123,701,OK
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2                  ,Morrisons PFS,P+4,Alternative,814,814,814,814,814,808,814,808,814,814,814,814,814,812,,,,5698,5684,5165,2842,814,814,808,808,814,814,812,,812,,,,,MISSING,MISSING,,2,407,407,404,404,407,407,406,2842,OK
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2                       ,Morrisons PFS,P+4,Alternative,228,194,212,172,170,188,172,180,212,212,242,226,198,250,,,,1394,1422,1271,711,194,172,188,180,212,226,250,,250,,,,,MISSING,MISSING,,2,97,86,94,90,106,113,125,711,OK
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2                     ,Morrisons PFS,P+4,Alternative,264,226,204,170,172,162,174,176,196,256,236,240,218,246,,,,1394,1476,1271,738,226,170,162,176,256,240,246,,246,,,,,MISSING,MISSING,,2,113,85,81,88,128,120,123,738,OK
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,2824,2648,2636,2474,2504,2522,2492,2494,2608,2668,2836,2850,2690,2832,0,0,0,18238,18488,16426,9244,2648,2474,2522,2494,2668,2850,2832,0,2832,,,,,,,,,,,,,,,,,
TEST,,,,,,,,#N/A,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320121,17252,Sainsbury's,JS Cheese with Red Onion Skillet x 8,Sainsbury's,P+3,Skillet,9727,8944,22231,21352,17615,16912,18530,18384,18236,16712,14288,11144,9786,8512,,,,101712,101960,97284,12745,8944,21352,16912,18384,16712,11144,8512,,8512,,,,,MISSING,MISSING,,8,1118,2669,2114,2298,2089,1393,1064,12745,OK
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,3490,2808,3936,3960,4397,3780,3688,3884,4259,3888,2331,2532,2843,2408,,,,23284,23260,25712,5815,2808,3960,3780,3884,3888,2532,2408,,2408,,,,,MISSING,MISSING,,4,702,990,945,971,972,633,602,5815,OK
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,3679,2948,4804,4952,5065,4500,4523,4784,5040,4764,3293,3260,3049,2632,,,,27656,27840,24999,6960,2948,4952,4500,4784,4764,3260,2632,,2632,,,,,MISSING,MISSING,,4,737,1238,1125,1196,1191,815,658,6960,OK
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,2209,1812,2903,3012,2986,2608,2717,3016,3024,2732,2003,2104,1676,1432,,,,16656,16716,18602,4179,1812,3012,2608,3016,2732,2104,1432,,1432,,,,,MISSING,MISSING,,4,453,753,652,754,683,526,358,4179,OK
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,2944,2752,4670,4216,4032,3748,4544,4340,3801,3884,3436,3024,2297,2404,,,,24680,24368,25109,6092,2752,4216,3748,4340,3884,3024,2404,,2404,,,,,MISSING,MISSING,,4,688,1054,937,1085,971,756,601,6092,OK
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3511,2800,3288,3528,4255,3604,3335,3640,4179,3640,2344,2640,2848,2436,,,,22044,22288,23694,5572,2800,3528,3604,3640,3640,2640,2436,,2436,,,,,MISSING,MISSING,,4,700,882,901,910,910,660,609,5572,OK
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,5137,4364,6212,6516,6926,6100,5947,6560,6766,6340,4389,4488,4221,3780,,,,37604,38148,40068,9537,4364,6516,6100,6560,6340,4488,3780,,3780,,,,,MISSING,MISSING,,4,1091,1629,1525,1640,1585,1122,945,9537,OK
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,1382,1280,2195,2052,1592,1560,2293,2144,1445,1676,1953,1756,1134,1280,,,,12380,11748,11921,2937,1280,2052,1560,2144,1676,1756,1280,,1280,,,,,MISSING,MISSING,,4,320,513,390,536,419,439,320,2937,OK
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,1373,1304,2402,2208,1835,1816,2419,2220,1659,1856,1877,1652,1088,1240,,,,12448,12296,11922,3074,1304,2208,1816,2220,1856,1652,1240,,1240,,,,,MISSING,MISSING,,4,326,552,454,555,464,413,310,3074,OK
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,4200,3236,3426,3884,5015,3984,3410,3856,4801,4056,2281,2844,3511,2804,,,,24064,24664,24148,6166,3236,3884,3984,3856,4056,2844,2804,,2804,,,,,MISSING,MISSING,,4,809,971,996,964,1014,711,701,6166,OK
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2848,2664,6182,5888,5233,4812,5389,5436,5267,4676,4024,3124,3196,3036,,,,29816,29636,33927,7409,2664,5888,4812,5436,4676,3124,3036,,3036,,,,,MISSING,MISSING,,4,666,1472,1203,1359,1169,781,759,7409,OK
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1919,1868,4113,4016,3583,3240,3772,3860,3524,3300,2915,2080,2150,2128,,,,20820,20492,22671,5123,1868,4016,3240,3860,3300,2080,2128,,2128,,,,,MISSING,MISSING,,4,467,1004,810,965,825,520,532,5123,OK
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,1466,1376,2847,2520,1961,1892,2747,2556,1844,1876,2180,1908,1172,1304,,,,13864,13432,13153,3358,1376,2520,1892,2556,1876,1908,1304,,1304,,,,,MISSING,MISSING,,4,344,630,473,639,469,477,326,3358,OK
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,697,696,1486,1456,1348,1288,1365,1472,1289,1240,1029,748,932,956,,,,7844,7856,9446,1964,696,1456,1288,1472,1240,748,956,,956,,,,,MISSING,MISSING,,4,174,364,322,368,310,187,239,1964,OK
7798390,21967,Sainsbury's,TTD Chicken & Avocado s/w Grab Bag x4,Sainsbury's,P+2,Alternative,3448,2744,1797,1984,3961,3092,1924,2080,3683,3104,1268,1664,3100,2532,,,,16200,17200,16082,4300,2744,1984,3092,2080,3104,1664,2532,,2532,,,,,MISSING,MISSING,,4,686,496,773,520,776,416,633,4300,OK
7798208,21968,Sainsbury's,TTD Beef & Blue s/w Grab Bag x4,Sainsbury's,P+3,Alternative,496,316,773,752,769,864,857,868,727,620,567,488,613,748,,,,4712,4656,3992,1164,316,752,864,868,620,488,748,,748,,,,,MISSING,MISSING,,4,79,188,216,217,155,122,187,1164,OK
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,739,708,1624,1536,1369,1564,1445,1332,1222,1248,1075,864,937,936,,,,7856,8188,8018,2047,708,1536,1564,1332,1248,864,936,,936,,,,,MISSING,MISSING,,4,177,384,391,333,312,216,234,2047,OK
7798186,21972,Sainsbury's,TTD Ham & Cheese s/w Grab Bag x4,Sainsbury's,P+2,Alternative,4250,3312,2592,3072,4847,3796,2646,3192,4553,3772,1810,2436,3793,2948,,,,21532,22528,22910,5632,3312,3072,3796,3192,3772,2436,2948,,2948,,,,,MISSING,MISSING,,4,828,768,949,798,943,609,737,5632,OK
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,62,52,16,22,70,57,11,20,69,57,8,18,65,55,,,,232,281,151,281,52,22,57,20,57,18,55,,55,,,,,MISSING,MISSING,,1,52,22,57,20,57,18,55,281,OK
7801229,21979,Sainsbury's,JS Chicken Fajita Wrap x 4,Sainsbury's,P+2,wrap,1592,1460,3253,2896,2234,2040,3217,2920,2033,2116,2478,2264,1264,1412,,,,15908,15108,15123,3777,1460,2896,2040,2920,2116,2264,1412,,1412,,,,,MISSING,MISSING,,4,365,724,510,730,529,566,353,3777,OK
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,798,1052,2406,2396,1604,1380,1588,1568,1571,2064,1239,1500,748,908,,,,10336,10868,9158,2717,1052,2396,1380,1568,2064,1500,908,,908,,,,,MISSING,MISSING,,4,263,599,345,392,516,375,227,2717,OK
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,4145,3780,8035,7662,6741,6636,7592,7578,7012,6714,5689,4614,4687,4152,,,,41088,41136,49230,6856,3780,7662,6636,7578,6714,4614,4152,,4152,,,,,MISSING,MISSING,,6,630,1277,1106,1263,1119,769,692,6856,OK
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,3056,2880,4711,4668,4807,4122,4467,4710,4813,4224,3749,3066,3503,3204,,,,28026,26874,30182,4479,2880,4668,4122,4710,4224,3066,3204,,3204,,,,,MISSING,MISSING,,6,480,778,687,785,704,511,534,4479,OK
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,2071,1696,3443,3156,3196,2716,3150,3096,3154,2796,2314,2100,1722,1492,,,,17284,17052,17011,4263,1696,3156,2716,3096,2796,2100,1492,,1492,,,,,MISSING,MISSING,,4,424,789,679,774,699,525,373,4263,OK
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,2222,1632,2976,3040,3247,2732,2688,2884,3167,2796,1936,2024,1823,1476,,,,16344,16584,14661,4146,1632,3040,2732,2884,2796,2024,1476,,1476,,,,,MISSING,MISSING,,4,408,760,683,721,699,506,369,4146,OK
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,2159,1704,1417,1600,2575,2040,1508,1656,2356,2088,916,1176,1890,1528,,,,10896,11792,12280,2948,1704,1600,2040,1656,2088,1176,1528,,1528,,,,,MISSING,MISSING,,4,426,400,510,414,522,294,382,2948,OK
7869376,22760,Sainsbury's,JS Katsu Chicken Wrap,Sainsbury's,P+3,wrap,664,668,1564,1536,1491,1412,1483,1568,1390,1336,1054,896,916,1012,,,,8476,8428,8716,2107,668,1536,1412,1568,1336,896,1012,,1012,,,,,MISSING,MISSING,,4,167,384,353,392,334,224,253,2107,OK
7880630,22903,Sainsbury's,JS Beetroot and Feta Skillet x4,Sainsbury's,P+2,Skillet,1352,1128,246,352,1411,1180,235,336,1390,1184,176,316,1348,1140,,,,4652,5636,4491,1409,1128,352,1180,336,1184,316,1140,,1140,,,,,MISSING,MISSING,,4,282,88,295,84,296,79,285,1409,OK
7880623,22904,Sainsbury's,"JS BGTY Egg, Tomato & Spinach Skillet x4",Sainsbury's,P+2,Skillet,1298,1036,1153,1184,1819,1508,1121,1188,1718,1552,731,784,1235,1024,,,,7712,8276,7789,2069,1036,1184,1508,1188,1552,784,1024,,1024,,,,,MISSING,MISSING,,4,259,296,377,297,388,196,256,2069,OK
7899127,23311,Sainsbury's,JS Indian Chickpea Masala Skillet x4,Sainsbury's,P+3,Skillet,861,720,225,296,953,788,231,296,899,792,181,252,844,728,,,,3248,3872,3299,968,720,296,788,296,792,252,728,,728,,,,,MISSING,MISSING,,4,180,74,197,74,198,63,182,968,OK
7898834,23312,Sainsbury's,JS Ham & Cheese with Spring Onion Wrap x4,Sainsbury's,P+3,wrap,412,396,747,896,802,652,701,804,685,676,525,488,567,604,,,,4592,4516,4723,1129,396,896,652,804,676,488,604,,604,,,,,MISSING,MISSING,,4,99,224,163,201,169,122,151,1129,OK
7899144,23313,Sainsbury's,JS Halloumi & Tzatziki Wrap x4,Sainsbury's,P+2,wrap,1537,1160,786,912,1777,1380,794,944,1756,1408,479,716,1453,1140,,,,7012,7660,6600,1915,1160,912,1380,944,1408,716,1140,,1140,,,,,MISSING,MISSING,,4,290,228,345,236,352,179,285,1915,OK
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,361,364,743,764,672,652,718,848,655,728,454,480,508,488,,,,4044,4324,4587,1081,364,764,652,848,728,480,488,,488,,,,,MISSING,MISSING,,4,91,191,163,212,182,120,122,1081,OK
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,2562,2480,5512,5480,4511,4592,5216,5120,4813,4976,3595,3280,3100,3096,,,,29864,29024,27298,3628,2480,5480,4592,5120,4976,3280,3096,,3096,,,,,MISSING,MISSING,,8,310,685,574,640,622,410,387,3628,OK
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,4393,4032,10817,9672,6980,6936,10198,9312,6812,7072,8358,7168,3654,4184,,,,50872,48376,53270,6047,4032,9672,6936,9312,7072,7168,4184,,4184,,,,,MISSING,MISSING,,8,504,1209,867,1164,884,896,523,6047,OK
depot 27/09,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,119,105,104,50,66,60,74,82,57,101,104,97,260,292,,,,756,787,734,787,105,50,60,82,101,97,292,,292,,,,,MISSING,MISSING,,1,105,50,60,82,101,97,292,787,OK
depot 27/09,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,76,68,77,26,20,29,47,45,28,45,77,75,200,191,,,,477,479,558,479,68,26,29,45,45,75,191,,191,,,,,MISSING,MISSING,,1,68,26,29,45,45,75,191,479,OK
depot 27/09,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,Sainsbury's,P+2,Alternative,74,52,95,37,53,46,60,68,41,97,95,77,160,160,,,,531,537,562,537,52,37,46,68,97,77,160,,160,,,,,MISSING,MISSING,,1,52,37,46,68,97,77,160,537,OK
depot 27/09,23955,Sainsbury's,JS Seafood Platter x1,Sainsbury's,P+2,Alternative,49,31,60,14,22,19,33,33,23,51,60,45,90,106,,,,296,299,313,299,31,14,19,33,51,45,106,,106,,,,,MISSING,MISSING,,1,31,14,19,33,51,45,106,299,OK
depot 27/09,23956,Sainsbury's,JS Classic Sandwich Platter x1,Sainsbury's,P+2,Alternative,157,151,124,70,107,74,107,138,81,125,124,164,350,364,,,,1018,1086,1194,1086,151,70,74,138,125,164,364,,364,,,,,MISSING,MISSING,,1,151,70,74,138,125,164,364,1086,OK
10000/pw,18315,Sainsbury's PFS,JS PFS Cheese with Red Onion Skillet x 1,Sainsbury's,P+3,Skillet,,,1500,1748,1500,1724,1500,1745,1500,1710,1500,1727,1675,1675,,,,9765,10329,8413,10329,0,1748,1724,1745,1710,1727,1675,,1675,,,,,MISSING,MISSING,,1,0,1748,1724,1745,1710,1727,1675,10329,OK
,22186,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x 1,Sainsbury's,P+2,wrap,,,500,509,500,537,500,569,500,602,500,573,546,546,,,,3315,3336,3846,3336,0,509,537,569,602,573,546,,546,,,,,MISSING,MISSING,,1,0,509,537,569,602,573,546,3336,OK
,22187,Sainsbury's PFS,"JS PFS Ham & Egg Sub Roll 10"" x 1",Sainsbury's,P+3,Alternative,,,250,176,250,206,250,248,250,302,250,181,211,211,,,,1389,1324,1633,1324,0,176,206,248,302,181,211,,211,,,,,MISSING,MISSING,,1,0,176,206,248,302,181,211,1324,OK
,22188,Sainsbury's PFS,TTD PFS Ham & Cheese s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,250,180,250,232,250,275,250,315,250,199,178,178,,,,1738,1379,1423,1379,0,180,232,275,315,199,178,,178,,,,,MISSING,MISSING,,1,0,180,232,275,315,199,178,1379,OK
,22189,Sainsbury's PFS,"JS PFS Chicken, Bacon & Caesar Wrap x 1",Sainsbury's,P+2,wrap,,,350,79,350,75,350,80,350,73,350,68,63,63,,,,447,438,2908,438,0,79,75,80,73,68,63,,63,,,,,MISSING,MISSING,,1,0,79,75,80,73,68,63,438,OK
,22211,Sainsbury's PFS,TTD PFS New Yorker s/w Grab Bag x 1,Sainsbury's,P+3,Alternative,,,60,30,60,22,60,24,60,17,60,14,16,16,,,,118,123,306,123,0,30,22,24,17,14,16,,16,,,,,MISSING,MISSING,,1,0,30,22,24,17,14,16,123,OK
,22212,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,Sainsbury's,P+2,wrap,,,170,53,170,46,170,53,170,48,170,33,27,27,,,,345,260,1615,260,0,53,46,53,48,33,27,,27,,,,,MISSING,MISSING,,1,0,53,46,53,48,33,27,260,OK
,22715,Sainsbury's PFS,JS PFS Chicken & Maple Cured Bacon Skillet x 1,Sainsbury's,P+3,Skillet,,,100,98,100,94,100,99,100,90,100,74,70,70,,,,570,525,486,525,0,98,94,99,90,74,70,,70,,,,,MISSING,MISSING,,1,0,98,94,99,90,74,70,525,OK
,22716,Sainsbury's PFS,JS PFS Chicken Fajita Triple Wrap x  1,Sainsbury's,P+2,wrap,,,220,59,220,54,220,58,220,50,220,51,44,44,,,,326,316,1620,316,0,59,54,58,50,51,44,,44,,,,,MISSING,MISSING,,1,0,59,54,58,50,51,44,316,OK
,23990,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,Sainsbury's,P+3,Skillet,,,1100,927,1100,895,1100,870,1100,792,1100,756,808,808,,,,4890,5048,7182,841,0,927,895,870,792,756,808,,808,,,,,MISSING,MISSING,,6,0,155,149,145,132,126,135,841,OK
,23991,Sainsbury's PFS,JS PFS Falafel & Houmous Wrap x 1,Sainsbury's,P+2,wrap,,,300,161,300,175,300,196,300,195,300,169,183,183,,,,1073,1079,1677,270,0,161,175,196,195,169,183,,183,,,,,MISSING,MISSING,,4,0,40,44,49,49,42,46,270,OK
,23992,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,Sainsbury's,P+3,Skillet,,,300,349,300,349,300,350,300,345,300,327,322,322,,,,2034,2042,1639,255,0,349,349,350,345,327,322,,322,,,,,MISSING,MISSING,,8,0,44,44,44,43,41,40,255,OK
,23994,Sainsbury's PFS,TTD PFS Chicken & Avocado s/w Grab Bag x 1,Sainsbury's,P+2,Alternative,,,500,115,500,139,500,172,500,205,500,112,124,124,,,,1127,867,2743,217,0,115,139,172,205,112,124,,124,,,,,MISSING,MISSING,,4,0,29,35,43,51,28,31,217,OK
,23996,Sainsbury's PFS,JS PFS BGTY Tuna & Cucumber Skillet x 1,Sainsbury's,P+2,Skillet,,,60,46,60,41,60,44,60,39,60,36,34,34,,,,222,240,308,60,0,46,41,44,39,36,34,,34,,,,,MISSING,MISSING,,4,0,12,10,11,10,9,9,60,OK
,23998,Sainsbury's PFS,"JS PFS Tuna & Cucumber Sub Roll 10"" x1",Sainsbury's,P+3,Alternative,,,60,52,60,45,60,51,60,41,60,20,25,25,,,,287,234,308,59,0,52,45,51,41,20,25,,25,,,,,MISSING,MISSING,,4,0,13,11,13,10,5,6,59,OK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,14%,,5%,,8%,,8%,,9%,,17%,,39%,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
