Week no.,WK 50,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1300,1337,900,879,700,528,1000,980,1000,931,800,712,,,,5162,5367,5742,5367,0,1337,879,528,980,931,712,,712,,,,,MISSING,MISSING,,1,0,1337,879,528,980,931,712,5367,OK,,22845
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1200,1227,1000,954,800,586,1000,980,1000,994,900,915,,,,5535,5656,6101,5656,0,1227,954,586,980,994,915,,915,,,,,MISSING,MISSING,,1,0,1227,954,586,980,994,915,5656,OK,,22846
,24395,Co-op,COOP GU Ham & Cheese Toastie,Co-op,P+4,Alternative,,,15,18,15,16,15,17,15,18,15,18,15,18,,,,103,105,91,105,0,18,16,17,18,18,18,,18,,,,,MISSING,MISSING,,1,0,18,16,17,18,18,18,105,OK,,#N/A
,24396,Co-op,COOP GU Cheese Toastie,Co-op,P+4,Alternative,,,15,10,15,8,15,9,15,10,15,10,15,10,,,,60,57,51,57,0,10,8,9,10,10,10,,10,,,,,MISSING,MISSING,,1,0,10,8,9,10,10,10,57,OK,,#N/A
,24397,Co-op,COOP GU Tuna Melt Panini,Co-op,P+4,Alternative,,,15,18,15,16,15,19,15,18,15,18,15,18,,,,105,107,93,107,0,18,16,19,18,18,18,,18,,,,,MISSING,MISSING,,1,0,18,16,19,18,18,18,107,OK,,#N/A
,24398,Co-op,COOP GU Chicken & Red Pepper Panini,Co-op,P+4,Alternative,,,15,18,15,16,15,19,15,18,15,18,15,18,,,,104,107,93,107,0,18,16,19,18,18,18,,18,,,,,MISSING,MISSING,,1,0,18,16,19,18,18,18,107,OK,,#N/A
,24399,Co-op,COOP GU All Day Breakfast Panini,Co-op,P+4,Alternative,,,15,2,15,,15,3,15,8,15,3,15,3,,,,12,19,8,19,0,2,0,3,8,3,3,,3,,,,,MISSING,MISSING,,1,0,2,0,3,8,3,3,19,OK,,#N/A
,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+3,wrap,,,280,248,300,260,200,196,300,228,220,216,220,228,,,,1376,1376,1362,344,0,248,260,196,228,216,228,,228,,,,,MISSING,MISSING,,4,0,62,65,49,57,54,57,344,OK,,17104
,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,410,352,450,364,420,380,380,308,330,368,400,400,,,,2164,2172,2175,543,0,352,364,380,308,368,400,,400,,,,,MISSING,MISSING,,4,0,88,91,95,77,92,100,543,OK,,17105
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,,200,156,150,128,150,152,130,100,120,160,120,124,,,,772,820,785,205,0,156,128,152,100,160,124,,124,,,,,MISSING,MISSING,,4,0,39,32,38,25,40,31,205,OK,,19743
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,,250,236,150,128,150,144,200,160,140,160,120,196,,,,1000,1024,1026,256,0,236,128,144,160,160,196,,196,,,,,MISSING,MISSING,,4,0,59,32,36,40,40,49,256,OK,,19746
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,,300,216,250,200,200,192,280,188,180,228,200,248,100,100,100,1244,1272,1128,318,0,216,200,192,188,228,248,,248,,,,,MISSING,MISSING,,4,0,54,50,48,47,57,62,318,OK,,19783
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,,150,120,150,144,150,148,180,136,150,148,150,156,,,,800,852,832,213,0,120,144,148,136,148,156,,156,,,,,MISSING,MISSING,,4,0,30,36,37,34,37,39,213,OK,,20161
,20489,Co-op,Co-op Low Fat Ham Salad Skillet x4,Co-op,P+3,Skillet,,,80,72,80,76,80,60,80,64,80,48,60,28,100,100,100,408,348,428,87,0,72,76,60,64,48,28,,28,,,,,MISSING,MISSING,,4,0,18,19,15,16,12,7,87,OK,,20489
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1427,0,1054,0,586,0,980,0,994,0,915,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,19463,Co-op,Co-op Ham & Cheese Skillet,Co-op,P+4,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,19463
,17102,Co-op,Co-op Ham & Cheese Skillet x4,Co-op,P+4,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,17102
,24112,Co-op,CO-OP HOT CHEESE BACON POTATO MEAL POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24113,Co-op,CO-OP HOT MAC & CHEESE MEAL POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24114,Co-op,CO-OP HOT CHICKEN TIKKA BOMBAY POTATO POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24115,Co-op,CO-OP HOT VEGGIE SCRAMBLED EGG POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24116,Co-op,CO-OP HOT ALL DAY BREAKFAST POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24111,Co-op,CO-OP HOT SAUSAGE ROLL,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24120,Co-op,CO-OP HOT TUNA MELT PANINI,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24121,Co-op,CO-OP HOT CHEESE BURGER,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24122,Co-op,CO-OP HOT SOUTHERN FRIED CHICKEN BURGER,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24123,Co-op,CO-OP HOT BACON ROLL,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
MAY,22779,Co-op,CO-OP COMP BOX,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4549979,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,0,40134,38915,39905,39625,32975,29682,34325,30085,34345,34728,37745,36017,200,200,200,207330,209052,217142,203154,0,38915,39625,29682,30085,34728,36017,0,36017,,,,,,,,,,,,,,,,,,,
,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547083,18257,Morrisons,WM Southern Fried Chicken Wrap x4,Morrisons,P+3,Alternative,1600,1468,3289,2728,3028,2560,2957,2472,2999,2800,2759,2580,2247,1996,,,,16432,16604,16324,4151,1468,2728,2560,2472,2800,2580,1996,,1996,,,,,,,,4,367,682,640,618,700,645,499,4151,OK,,#N/A
4547142,18258,Morrisons,WM Aromatic Duck Wrap x4,Morrisons,P+3,Alternative,1100,1088,2213,2008,2209,1780,1701,1892,2096,1952,1898,1796,1394,1452,,,,12016,11968,12350,2992,1088,2008,1780,1892,1952,1796,1452,,1452,,,,,,,,4,272,502,445,473,488,449,363,2992,OK,,#N/A
4547088,19799,Morrisons,WM Chicken Fajita Wrap x4,Morrisons,P+3,Alternative,1200,984,2285,2040,1940,1816,1970,1792,1974,1904,1823,1796,1457,1360,,,,11892,11692,11461,2923,984,2040,1816,1792,1904,1796,1360,,1360,,,,,,,,4,246,510,454,448,476,449,340,2923,OK,,#N/A
4547143,20119,Morrisons,WM Chicken & Bacon Caesar Wrap x4,Morrisons,P+3,Alternative,1800,1616,3868,3132,3347,2816,3163,2744,3188,3176,3041,2828,2344,2244,,,,18140,18556,18592,4639,1616,3132,2816,2744,3176,2828,2244,,2244,,,,,,,,4,404,783,704,686,794,707,561,4639,OK,,#N/A
4549979,22864,Morrisons,WM 16 PIECE WRAP PLATTER x 1,Morrisons,P+3,Alternative,350,222,80,59,90,62,110,52,100,93,250,195,750,712,,,,1606,1395,1382,1395,222,59,62,52,93,195,712,,712,,,,,MISSING,MISSING,,1,222,59,62,52,93,195,712,1395,OK,,#N/A
,21388,Morrisons PFS,WM DTS Chicken Fajita Wrap,Morrisons PFS,P+3,Alternative,,,850,599,800,620,850,635,800,616,600,400,600,420,,,,3064,3290,3101,3290,0,599,620,635,616,400,420,,420,,,,,,,,1,0,599,620,635,616,400,420,3290,OK,,#N/A
,21612,Morrisons PFS,WM DTS Southern Fried Chicken Wrap,Morrisons PFS,P+3,Alternative,,,1000,949,1000,926,1000,911,900,873,700,658,700,671,,,,4958,4988,5115,4988,0,949,926,911,873,658,671,,671,,,,,,MISSING,,1,0,949,926,911,873,658,671,4988,OK,,#N/A
,22865,Morrisons PFS,WM DTS Chicken & Bacon Caesar Wrap ,Morrisons PFS,P+3,Alternative,,,1300,1328,1250,1306,1200,1298,1100,1214,900,969,900,943,,,,6986,7058,7281,7058,0,1328,1306,1298,1214,969,943,,943,,,,,MISSING,MISSING,,1,0,1328,1306,1298,1214,969,943,7058,OK,,#N/A
4547123,24752,Morrisons,WM TUNA LAYERED SALAD,Morrisons,P+3,Alternative,180,104,368,260,252,180,252,260,296,164,276,224,218,208,,,,1792,1400,1375,350,104,260,180,260,164,224,208,,208,,,,,MISSING,MISSING,,4,26,65,45,65,41,56,52,350,OK,,#N/A
4547118,24753,Morrisons,WM EGG LAYERED SALAD,Morrisons,P+3,Alternative,92,84,248,176,164,152,164,160,220,116,224,144,111,152,,,,1200,984,875,246,84,176,152,160,116,144,152,,152,,,,,MISSING,MISSING,,4,21,44,38,40,29,36,38,246,OK,,#N/A
4547116,24754,Morrisons,WM CHEESE LAYERED SALAD,Morrisons,P+3,Alternative,127,96,228,196,180,112,180,184,180,128,232,188,155,168,,,,1208,1072,946,268,96,196,112,184,128,188,168,,168,,,,,MISSING,MISSING,,4,24,49,28,46,32,47,42,268,OK,,#N/A
4547120,24755,Morrisons,WM PRAWN LAYERED SALAD,Morrisons,P+3,Alternative,150,108,380,256,248,184,248,256,288,176,328,224,183,220,,,,1764,1424,1419,356,108,256,184,256,176,224,220,,220,,,,,MISSING,MISSING,,4,27,64,46,64,44,56,55,356,OK,,#N/A
4547122,24756,Morrisons,WM TUNA & CUCUMBER BAGUETTE,Morrisons,P+3,Alternative,417,304,576,464,560,468,508,364,624,468,544,432,507,344,,,,2996,2844,2954,711,304,464,468,364,468,432,344,,344,,,,,MISSING,MISSING,,4,76,116,117,91,117,108,86,711,OK,,#N/A
4547121,24757,Morrisons,WM SPICY CHICKEN BAGUETTE,Morrisons,P+3,Alternative,358,284,652,460,672,444,480,376,648,472,552,448,436,352,,,,3108,2836,2979,709,284,460,444,376,472,448,352,,352,,,,,MISSING,MISSING,,4,71,115,111,94,118,112,88,709,OK,,#N/A
4547119,24758,Morrisons,WM HAM & CHEESE BAGUETTE,Morrisons,P+3,Alternative,444,308,864,472,844,504,644,424,868,576,748,568,540,428,,,,4200,3280,3951,820,308,472,504,424,576,568,428,,428,,,,,MISSING,MISSING,,4,77,118,126,106,144,142,107,820,OK,,#N/A
4547117,24759,Morrisons,WM EGG & CRESS BAGUETTE,Morrisons,P+3,Alternative,267,140,304,164,264,168,212,104,308,180,244,160,325,140,,,,1324,1056,1311,264,140,164,168,104,180,160,140,,140,,,,,MISSING,MISSING,,4,35,41,42,26,45,40,35,264,OK,,#N/A
4547115,24760,Morrisons,WM CHEESE & TOMATO BAGUETTE,Morrisons,P+3,Alternative,276,172,368,216,336,192,240,180,348,220,312,216,336,192,,,,1620,1388,1681,347,172,216,192,180,220,216,192,,192,,,,,MISSING,MISSING,,4,43,54,48,45,55,54,48,347,OK,,#N/A
,,,BAGUETTE BAKING,,,,,1293,0,2025,0,1969,0,1673,0,2125,0,2001,0,1573,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,5700,9%,11655,18%,10525,16%,9790,15%,10256,16%,9521,15%,7442,11%,,,,,64891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,9038,7474,18493,15247,17185,14522,16018,13828,17012,15324,15038,13794,13085,11926,0,0,0,94306,91835,93097,35507,6978,15507,14290,14104,15128,13826,12002,0,12002,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2,Morrisons Café,P+4,Alternative,,,600,416,600,416,400,416,400,416,400,416,400,416,500,500,500,2976,2496,2481,1248,0,416,416,416,416,416,416,,416,,,,,MISSING,MISSING,,2,0,208,208,208,208,208,208,1248,OK,,23767
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,Morrisons Café,P+4,Alternative,,,400,186,200,168,200,178,200,156,300,282,250,168,,,,1474,1138,1501,569,0,186,168,178,156,282,168,,168,,,,,MISSING,MISSING,,2,0,93,84,89,78,141,84,569,OK,,23768
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,162,200,150,200,150,200,142,300,294,250,152,,,,1416,1050,1431,525,0,162,150,150,142,294,152,,152,,,,,MISSING,MISSING,,2,0,81,75,75,71,147,76,525,OK,,23769
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,176,200,166,200,176,200,144,300,300,250,166,,,,1572,1128,1547,564,0,176,166,176,144,300,166,,166,,,,,MISSING,MISSING,,2,0,88,83,88,72,150,83,564,OK,,23770
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,600,416,600,412,400,412,400,412,400,412,400,412,,,,3038,2476,2409,1238,0,416,412,412,412,412,412,,412,,,,,MISSING,MISSING,,2,0,208,206,206,206,206,206,1238,OK,,23771
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,192,200,178,200,166,200,132,300,304,250,166,,,,1470,1138,1345,569,0,192,178,166,132,304,166,,166,,,,,MISSING,MISSING,,2,0,96,89,83,66,152,83,569,OK,,23772
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,178,200,172,200,192,200,164,300,272,250,166,,,,1546,1144,1535,572,0,178,172,192,164,272,166,,166,,,,,MISSING,MISSING,,2,0,89,86,96,82,136,83,572,OK,,23773
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,0,0,3200,1726,2200,1662,1800,1690,1800,1566,2300,2280,2050,1646,500,500,500,13492,10570,12249,5285,0,1726,1662,1690,1566,2280,1646,0,1646,,,,,,,,,,,,,,,,,,,
TEST,,,,,,,5%,#N/A,8%,#N/A,5%,,5%,,5%,,5%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,3339,2868,4251,4136,4019,3788,4070,4060,3826,3784,2902,2960,2537,2396,,,,23228,23992,24917,5998,2868,4136,3788,4060,3784,2960,2396,,2396,,,,,MISSING,MISSING,,4,717,1034,947,1015,946,740,599,5998,OK,,21919
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,3839,3292,5633,5400,5305,4864,5284,5388,5288,4984,4045,4084,3058,2796,,,,30728,30808,33033,7702,3292,5400,4864,5388,4984,4084,2796,,2796,,,,,MISSING,MISSING,,4,823,1350,1216,1347,1246,1021,699,7702,OK,,21936
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,2276,1928,3288,3324,3079,2864,3158,3180,3049,2984,2432,2476,1810,1768,,,,17724,18524,19512,4631,1928,3324,2864,3180,2984,2476,1768,,1768,,,,,MISSING,MISSING,,4,482,831,716,795,746,619,442,4631,OK,,21944
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,4095,3512,5681,5456,5510,4916,5473,5624,5401,5056,4187,4220,3318,3152,,,,36060,31936,33656,7984,3512,5456,4916,5624,5056,4220,3152,,3152,,,,,MISSING,MISSING,,4,878,1364,1229,1406,1264,1055,788,7984,OK,,21951
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3578,3032,4653,4508,4511,4072,4444,4472,4511,4024,3347,3528,2797,2588,,,,30836,26224,27674,6556,3032,4508,4072,4472,4024,3528,2588,,2588,,,,,MISSING,MISSING,,4,758,1127,1018,1118,1006,882,647,6556,OK,,21952
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,5006,4644,7979,8248,7329,7424,8043,8196,7438,8048,6040,6512,4754,4964,,,,53076,48036,47503,12009,4644,8248,7424,8196,8048,6512,4964,,4964,,,,,MISSING,MISSING,,4,1161,2062,1856,2049,2012,1628,1241,12009,OK,,21953
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,1768,1488,2406,2248,2218,1984,2436,2320,2087,2000,1751,1792,1558,1252,,,,14456,13084,13488,3271,1488,2248,1984,2320,2000,1792,1252,,1252,,,,,MISSING,MISSING,,4,372,562,496,580,500,448,313,3271,OK,,21954
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,2264,1780,2609,2524,2680,2396,2650,2592,2675,2396,1781,2076,1676,1528,,,,17656,15292,16540,3823,1780,2524,2396,2592,2396,2076,1528,,1528,,,,,MISSING,MISSING,,4,445,631,599,648,599,519,382,3823,OK,,21955
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,2810,2460,3495,3224,3528,3088,3532,3276,3293,3076,2470,2644,2470,2056,,,,19416,19824,20574,4956,2460,3224,3088,3276,3076,2644,2056,,2056,,,,,MISSING,MISSING,,4,615,806,772,819,769,661,514,4956,OK,,21960
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2831,2848,6255,5676,5275,4936,5368,5628,5342,5300,4154,3936,2953,3408,,,,31312,31732,31013,7933,2848,5676,4936,5628,5300,3936,3408,,3408,,,,,MISSING,MISSING,,4,712,1419,1234,1407,1325,984,852,7933,OK,,21962
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1810,1840,3918,3572,3221,3144,3335,3708,3469,3152,2491,2564,1999,2248,,,,19820,20228,21117,5057,1840,3572,3144,3708,3152,2564,2248,,2248,,,,,MISSING,MISSING,,4,460,893,786,927,788,641,562,5057,OK,,21963
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,1541,1252,1737,1664,1819,1560,1819,1744,1693,1492,1239,1372,1407,1116,,,,10248,10200,11107,2550,1252,1664,1560,1744,1492,1372,1116,,1116,,,,,MISSING,MISSING,,4,313,416,390,436,373,343,279,2550,OK,,21964
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,727,628,1439,1348,1189,1168,1201,1336,1235,1224,916,864,777,920,,,,7180,7488,7950,1872,628,1348,1168,1336,1224,864,920,,920,,,,,MISSING,MISSING,,4,157,337,292,334,306,216,230,1872,OK,,21965
7798390,21967,Sainsbury's,TTD Chicken & Avocado s/w Grab Bag x4,Sainsbury's,P+2,Alternative,2050,2076,3050,2496,2562,2544,3154,2496,2411,2504,2268,2120,2625,1900,,,,16700,16136,17074,4034,2076,2496,2544,2496,2504,2120,1900,,1900,,,,,MISSING,MISSING,,4,519,624,636,624,626,530,475,4034,OK,,21967
7798208,21968,Sainsbury's,TTD Beef & Blue s/w Grab Bag x4,Sainsbury's,P+3,Alternative,357,404,760,756,848,752,647,780,596,676,521,508,525,640,,,,4452,4516,4686,1129,404,756,752,780,676,508,640,,640,,,,,MISSING,MISSING,,4,101,189,188,195,169,127,160,1129,OK,,21968
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,869,816,1767,1568,1525,1568,1520,1628,1512,1372,1109,1024,1012,1240,,,,9500,9216,9488,2304,816,1568,1568,1628,1372,1024,1240,,1240,,,,,MISSING,MISSING,,4,204,392,392,407,343,256,310,2304,OK,,21970
7798186,21972,Sainsbury's,TTD Ham & Cheese s/w Grab Bag x4,Sainsbury's,P+2,Alternative,2722,2856,3948,3240,3276,3356,4133,3368,3070,3304,3066,2764,3192,2496,,,,21420,21384,21951,5346,2856,3240,3356,3368,3304,2764,2496,,2496,,,,,MISSING,MISSING,,4,714,810,839,842,826,691,624,5346,OK,,21972
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,32,32,48,42,35,33,57,44,33,31,44,41,55,29,,,,226,252,243,252,32,42,33,44,31,41,29,,29,,,,,MISSING,MISSING,,1,32,42,33,44,31,41,29,252,OK,,21978
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,1126,1172,2907,2512,2171,1920,2075,2100,2012,1716,1231,1468,924,1132,,,,11672,12020,13657,3005,1172,2512,1920,2100,1716,1468,1132,,1132,,,,,MISSING,MISSING,,4,293,628,480,525,429,367,283,3005,OK,,22060
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,3805,3852,7964,7188,6861,6426,6905,7458,7113,6948,5777,5298,4303,4590,,,,40884,41760,43063,6960,3852,7188,6426,7458,6948,5298,4590,,4590,,,,,MISSING,MISSING,,6,642,1198,1071,1243,1158,883,765,6960,OK,,22311
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,2841,2892,5605,5196,5027,5202,4889,5322,5090,4638,4001,3738,3308,3732,,,,30660,30720,31963,5120,2892,5196,5202,5322,4638,3738,3732,,3732,,,,,MISSING,MISSING,,6,482,866,867,887,773,623,622,5120,OK,,22312
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,1995,1704,3141,3008,2919,2636,3053,2964,2915,2780,2125,2248,1697,1624,,,,17040,16964,18375,4241,1704,3008,2636,2964,2780,2248,1624,,1624,,,,,MISSING,MISSING,,4,426,752,659,741,695,562,406,4241,OK,,22468
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,1890,1724,3344,3092,2978,2744,3011,2920,3024,3176,2314,2444,1680,1628,,,,17412,17728,17445,4432,1724,3092,2744,2920,3176,2444,1628,,1628,,,,,MISSING,MISSING,,4,431,773,686,730,794,611,407,4432,OK,,22469
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,1869,1568,2354,2188,2335,2132,2444,2276,2184,2032,1604,1720,1613,1432,,,,13088,13348,14077,3337,1568,2188,2132,2276,2032,1720,1432,,1432,,,,,MISSING,MISSING,,4,392,547,533,569,508,430,358,3337,OK,,22472
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,580,516,1318,1168,1079,1064,1029,1256,1046,920,785,780,706,892,,,,7900,6596,6999,1649,516,1168,1064,1256,920,780,892,,892,,,,,MISSING,MISSING,,4,129,292,266,314,230,195,223,1649,OK,,23314
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,1898,1616,5037,4704,3998,3952,4166,4608,4200,3760,3091,3248,706,2640,,,,29800,24528,32135,3066,1616,4704,3952,4608,3760,3248,2640,,2640,,,,,MISSING,MISSING,,8,202,588,494,576,470,406,330,3066,OK,,23686
7799572B,21914,Sainsbury's,JS Seafood Cocktail Skillet x 4,Sainsbury's,P+3,Skillet,470,416,881,912,743,712,790,872,773,724,617,716,706,512,,,,#N/A,4864,#N/A,1216,416,912,712,872,724,716,512,,512,,,,,MISSING,MISSING,,4,104,228,178,218,181,179,128,1216,OK,,21914
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,3662,2936,6048,5912,5401,5032,5552,5696,5603,5416,4192,4248,706,2664,,,,46456,31904,49205,3988,2936,5912,5032,5696,5416,4248,2664,,2664,,,,,MISSING,MISSING,,8,367,739,629,712,677,531,333,3988,OK,,23687
7880628B,22902,Sainsbury's,JS BGTY Chicken Salad Skillet x4,Sainsbury's,P+2,Skillet,1693,1576,2579,2496,2440,2240,2491,2500,2478,2428,1995,2016,706,1400,,,,#N/A,14656,#N/A,3664,1576,2496,2240,2500,2428,2016,1400,,1400,,,,,MISSING,MISSING,,4,394,624,560,625,607,504,350,3664,OK,,22902
7959353,24071,Sainsbury's,JS Pesto Chicken Skillet X4,Sainsbury's,P+3,Skillet,357,392,1166,1036,949,840,911,1000,966,840,832,628,563,496,,,,5328,5232,6994,1308,392,1036,840,1000,840,628,496,,496,,,,,,,,4,98,259,210,250,210,157,124,1308,OK,,#N/A
7958390,24072,Sainsbury's,JS Vegan Cheddar Ploughman's Skillet X4,Sainsbury's,P+2,Skillet,361,292,804,780,727,704,710,820,722,636,496,500,475,548,,,,4188,4280,5934,1070,292,780,704,820,636,500,548,,548,,,,,,,,4,73,195,176,205,159,125,137,1070,OK,,#N/A
7958366,24073,Sainsbury's,JS Eggs Benedict Skillet X4,Sainsbury's,P+3,Skillet,298,304,825,832,693,620,706,752,706,576,655,528,483,436,,,,3920,4048,5189,1012,304,832,620,752,576,528,436,,436,,,,,,,,4,76,208,155,188,144,132,109,1012,OK,,#N/A
