Week no.,WK 11,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
50193482,22592,Asda,AS Chicken & Bacon Skillet x 8,Asda,P+3,Skillet,5500,4952,6000,5864,6500,6320,6000,6392,5700,5152,5000,5272,4200,1896,,,,39720,35848,37864,4481,4952,5864,6320,6392,5152,5272,1896,,1896,,,,,MISSING,MISSING,,8,619,733,790,799,644,659,237,4481,OK,,22592
50243954,22708,Asda,AS Chicken Bacon Caesar Triple Wrap x 8,Asda,P+3,Wrap,3500,2664,4000,4400,4200,3536,4200,4864,4500,3960,4200,4440,3600,1696,,,,29112,25560,28872,3195,2664,4400,3536,4864,3960,4440,1696,,1696,,,,,MISSING,MISSING,,8,333,550,442,608,495,555,212,3195,OK,,22708
50422416,23355,Asda,AS Crunchy Tuna & Salad Sub Roll x 4,Asda,P+3,Alternative,600,336,700,644,550,612,700,636,700,732,700,1744,700,164,,,,3544,4868,3064,1217,336,644,612,636,732,1744,164,,164,,,,,MISSING,MISSING,,4,84,161,153,159,183,436,41,1217,OK,,23355
50422414,23356,Asda,AS Ham & Cheese Sub Roll x 4,Asda,P+3,Alternative,700,448,850,840,700,676,800,892,850,888,850,2160,900,208,,,,4824,6112,4800,1528,448,840,676,892,888,2160,208,,208,,,,,MISSING,MISSING,,4,112,210,169,223,222,540,52,1528,OK,,23356
50422415,23357,Asda,AS Chicken & Bacon Caesar Sub Roll x 4,Asda,P+3,Alternative,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,23357
50535479,23870,Asda,AS Chicken Fajita Wrap x4,Asda,P+3,Wrap,700,480,1000,152,800,520,800,708,1000,668,1000,1620,900,364,,,,4416,4512,4300,1128,480,152,520,708,668,1620,364,,364,,,,,MISSING,MISSING,,4,120,38,130,177,167,405,91,1128,OK,,23870
50535476,23871,Asda,AS Chicken Bacon Caesar Wrap x 6,Asda,P+3,Wrap,3300,2814,3200,3150,3500,2514,3600,4158,3600,3522,3300,3750,3000,870,,,,22620,20778,22500,3463,2814,3150,2514,4158,3522,3750,870,,870,,,,,MISSING,MISSING,,6,469,525,419,693,587,625,145,3463,OK,,23871
50779457,24806,Asda Café,ASC NEW Tuna Melt Panini x4,Asda,P+7,Alternative,200,616,300,284,320,216,300,272,350,260,300,448,300,320,,,,2176,2416,2175,604,616,284,216,272,260,448,320,,320,,,,,MISSING,MISSING,,4,154,71,54,68,65,112,80,604,OK,,#N/A
50779458,24807,Asda Café,ASC NEW Chicken & Chorizo Panini x4,Asda,P+7,Alternative,250,528,250,204,300,212,350,260,300,256,250,332,300,400,,,,1848,2192,1875,548,528,204,212,260,256,332,400,,400,,,,,MISSING,MISSING,,4,132,51,53,65,64,83,100,548,OK,,#N/A
50779459,24808,Asda Café,ASC NEW Cheese & Ham Panini x4,Asda,P+7,Alternative,300,756,450,272,400,304,420,252,400,276,400,424,400,472,,,,2900,2756,2900,689,756,272,304,252,276,424,472,,472,,,,,MISSING,MISSING,,4,189,68,76,63,69,106,118,689,OK,,#N/A
50779460,24809,Asda Café,ASC NEW Cheese & Tomato Toastie x4,Asda,P+7,Alternative,400,744,350,312,400,308,450,300,340,332,400,464,550,464,,,,2740,2924,2740,731,744,312,308,300,332,464,464,,464,,,,,MISSING,MISSING,,4,186,78,77,75,83,116,116,731,OK,,#N/A
50779461,24810,Asda Café,ASC NEW Ham & Cheese Toastie x4,Asda,P+7,Alternative,450,948,500,440,500,424,550,448,550,464,520,640,620,600,,,,3524,3964,3525,991,948,440,424,448,464,640,600,,600,,,,,MISSING,MISSING,,4,237,110,106,112,116,160,150,991,OK,,#N/A
50779462,24811,Asda Café,ASC NEW ADB Topped Toastie x4,Asda,P+7,Alternative,330,732,360,316,400,328,480,416,450,436,400,472,500,568,,,,2860,3268,2850,817,732,316,328,416,436,472,568,,568,,,,,MISSING,MISSING,,4,183,79,82,104,109,118,142,817,OK,,#N/A
50773032,24821,Asda Café,ASC XMAS CHEESEBOARD TOASTIE x4,Asda,P+7,Alternative,350,660,350,336,350,276,350,304,400,316,400,464,450,460,,,,4672,2816,4500,704,660,336,276,304,316,464,460,,460,,,,,MISSING,MISSING,,4,165,84,69,76,79,116,115,704,OK,,#N/A
50142562,24958,Asda Café,ASC XMAS BRIE & CRANBERRY PANINI x4,Asda,P+7,Alternative,300,408,250,148,220,208,300,320,250,260,250,312,280,380,,,,1968,2036,1975,509,408,148,208,320,260,312,380,,380,,,,,MISSING,MISSING,,4,102,37,52,80,65,78,95,509,OK,,#N/A
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,948,,440,,424,,448,,464,,640,,600,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,732,,316,,328,,416,,436,,472,,568,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,744,,312,,308,,300,,332,,464,,464,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
,M11934,Asda,AS TOASTIES ( XMAS - CHEESE &BECHAMEL),Asda,,,,660,,336,,276,,304,,316,,464,,460,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,,,
50779463,24812,Asda Café,ASC NEW Chicken Fajita Hot Wrap x4,Asda,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
50779464,24813,Asda Café,ASC NEW Meatball Hot Wrap x4,Asda,P+7,Alternative,,,,,,,,,,,,,,,,,,832,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,,,,,,,,12%,,15%,,14%,,17%,,16%,,20%,,6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,18710,15190,20640,19226,20822,18542,21340,22430,21470,20610,20550,25590,17780,8282,0,0,0,139364,130570,135725,23235,17862,19262,18246,22402,19654,25482,9290,0,8910,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,112,124,126,140,77,64,115,120,86,88,104,104,88,92,,,,724,732,724,183,124,140,64,120,88,104,92,,0,,,,,,,,4,31,35,16,30,22,26,23,183,OK,,21459
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,155,156,154,168,95,88,144,140,106,100,148,144,105,100,,,,888,896,889,224,156,168,88,140,100,144,100,,0,,,,,,,,4,39,42,22,35,25,36,25,224,OK,,21460
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,152,148,156,156,107,100,141,140,114,124,137,140,104,100,,,,872,908,901,227,148,156,100,140,124,140,100,,0,,,,,,,,4,37,39,25,35,31,35,25,227,OK,,21461
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,151,152,152,156,104,96,149,140,112,116,137,132,108,104,,,,896,896,901,224,152,156,96,140,116,132,104,,0,,,,,,,,4,38,39,24,35,29,33,26,224,OK,,21462
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,162,168,165,160,106,104,156,160,118,112,149,136,110,112,,,,960,952,960,238,168,160,104,160,112,136,112,,0,,,,,,,,4,42,40,26,40,28,34,28,238,OK,,21463
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,113,124,134,140,67,64,113,128,79,80,103,108,87,72,,,,704,716,712,179,124,140,64,128,80,108,72,,0,,,,,,,,4,31,35,16,32,20,27,18,179,OK,,21465
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,149,156,158,148,102,108,143,152,106,108,139,132,99,96,,,,908,900,908,225,156,148,108,152,108,132,96,,0,,,,,,,,4,39,37,27,38,27,33,24,225,OK,,21466
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,163,164,163,164,108,96,151,144,124,124,146,140,117,104,,,,920,936,951,234,164,164,96,144,124,140,104,,0,,,,,,,,4,41,41,24,36,31,35,26,234,OK,,21467
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,182,172,189,192,124,116,172,184,139,128,168,160,129,132,,,,1076,1084,1077,271,172,192,116,184,128,160,132,,0,,,,,,,,4,43,48,29,46,32,40,33,271,OK,,21468
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,156,160,174,172,108,104,154,180,119,120,151,136,113,112,,,,968,984,1001,246,160,172,104,180,120,136,112,,0,,,,,,,,4,40,43,26,45,30,34,28,246,OK,,21471
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,175,160,181,184,111,108,168,172,133,128,163,160,119,116,,,,1016,1028,1050,257,160,184,108,172,128,160,116,,0,,,,,,,,4,40,46,27,43,32,40,29,257,OK,,21732
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,124,136,138,148,85,88,116,124,98,104,121,100,92,92,,,,764,792,777,198,136,148,88,124,104,100,92,,0,,,,,,,,4,34,37,22,31,26,25,23,198,OK,,21733
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,1061,1132,1120,928,932,944,1094,1048,1021,1048,1007,1184,1140,1100,,,,7376,7384,7306,1846,1132,928,944,1048,1048,1184,1100,,0,,,,,,,,4,283,232,236,262,262,296,275,1846,OK,,21767
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,224,212,226,224,145,148,209,208,167,164,197,184,158,156,,,,1308,1296,1321,324,212,224,148,208,164,184,156,,0,,,,,MISSING,MISSING,,4,53,56,37,52,41,46,39,324,OK,,22796
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,921,1000,1006,856,868,724,924,888,879,900,874,1048,996,932,,,,6120,6348,6106,1587,1000,856,724,888,900,1048,932,,0,,,,,MISSING,MISSING,,4,250,214,181,222,225,262,233,1587,OK,,22799
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,773,720,883,744,680,636,811,768,722,728,762,832,850,796,,,,5156,5224,5160,1306,720,744,636,768,728,832,796,,0,,,,,MISSING,MISSING,,4,180,186,159,192,182,208,199,1306,OK,,23840
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,465,424,480,364,374,324,398,420,435,380,423,472,457,452,,,,3032,2836,3002,709,424,364,324,420,380,472,452,,0,,,,,MISSING,MISSING,,4,106,91,81,105,95,118,113,709,OK,,23842
HOT EAT,24187,BP,"BP Sausage, Bacon & Cheese Wrap x4",BP,P+7,Alternative,1066,1060,1093,1012,912,904,1047,1076,958,1056,936,1116,1100,1116,,,,6988,7340,7006,1835,1060,1012,904,1076,1056,1116,1116,,0,,,,,MISSING,MISSING,,4,265,253,226,269,264,279,279,1835,OK,,#N/A
HOT EAT,24190,BP,BP Tuna Melt Panini x4,BP,P+7,Alternative,568,612,640,516,519,504,526,548,579,556,555,584,627,600,,,,3832,3920,3823,980,612,516,504,548,556,584,600,,0,,,,,MISSING,MISSING,,4,153,129,126,137,139,146,150,980,OK,,#N/A
HOT EAT,24192,BP,BP Bacon Bap x4,BP,P+7,Alternative,2081,1988,2324,716,1884,2064,2150,2220,2019,1964,2058,2140,2363,2172,,,,13980,13264,14167,3316,1988,716,2064,2220,1964,2140,2172,,0,,,,,MISSING,MISSING,,4,497,179,516,555,491,535,543,3316,OK,,24192
HOT EAT,24193,BP,BP Sausage Bap x4,BP,P+7,Alternative,2043,1924,2247,1924,1824,1736,2093,2136,1950,1800,1986,2128,2260,2096,,,,13516,13744,13788,3436,1924,1924,1736,2136,1800,2128,2096,,0,,,,,MISSING,MISSING,,4,481,481,434,534,450,532,524,3436,OK,,#N/A
HOT EAT,24734,BP,BP Signature Hot Dog,BP,P+6,Alternative,597,504,668,572,539,528,557,492,561,584,548,544,608,580,,,,3676,3804,3683,951,504,572,528,492,584,544,580,,0,,,,,MISSING,MISSING,,4,126,143,132,123,146,136,145,951,OK,,#N/A
HOT EAT,24778,BP,BP Mozzarella & Tomato Panini,BP,P+7,Alternative,561,580,614,516,488,568,522,464,540,528,521,564,620,572,,,,3796,3792,3803,948,580,516,568,464,528,564,572,,0,,,,,MISSING,MISSING,,4,145,129,142,116,132,141,143,948,OK,,#N/A
HOT EAT,24779,BP,BP Pepperoni & Mozzarella Panini,BP,P+7,Alternative,648,600,709,604,567,616,584,564,639,616,576,700,673,664,,,,4268,4364,4114,1091,600,604,616,564,616,700,664,,0,,,,,MISSING,MISSING,,4,150,151,154,141,154,175,166,1091,OK,,#N/A
HOT EAT,24780,BP,BP All Day Breakfast Bap,BP,P+6,Alternative,1686,1616,1821,1016,1486,1572,1643,1620,1614,1616,1571,1652,1831,1716,,,,11228,10808,11209,2702,1616,1016,1572,1620,1616,1652,1716,,0,,,,,MISSING,MISSING,,4,404,254,393,405,404,413,429,2702,OK,,#N/A
26-Oct,24837,BP,BP Turkey Toastie,BP,P+7,Alternative,664,488,610,456,489,548,699,332,614,520,447,472,426,556,,,,3412,3372,3495,843,488,456,548,332,520,472,556,,0,,,,,MISSING,MISSING,,4,122,114,137,83,130,118,139,843,OK,,#N/A
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4449) 1KG Tubs",BP,,Alternative,2,2,2,2,2,1,2,2,2,1,2,2,2,2,,,,12,12,13,2,2,2,1,2,1,2,2,,0,,,,,MISSING,MISSING,,5,0,0,0,0,0,0,0,2,OK,,#N/A
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,2,2,1,2,2,2,,2,2,2,1,,,,10,10,10,3,2,2,1,2,0,2,1,,0,,,,,MISSING,MISSING,,4,1,1,0,1,0,1,0,3,OK,,#N/A
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,2,2,2,2,1,2,2,2,,2,2,2,1,,,,11,10,11,5,2,2,1,2,0,2,1,,0,,,,,MISSING,MISSING,,2,1,1,1,1,0,1,1,5,OK,,#N/A
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,2,2,2,2,2,,2,2,2,,2,0,2,,,,,7,6,8,1,2,2,0,2,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,1,OK,,#N/A
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,2,2,2,2,2,,2,2,2,,2,2,2,,,,,8,8,8,2,2,2,0,2,0,2,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,1,1,0,1,0,1,0,2,OK,,#N/A
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,23843
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,2132,stock,1784,stock,1668,stock,1936,stock,1948,stock,2232,stock,2032,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,1132,0,928,0,944,0,1048,0,1048,0,1184,0,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,1000,0,856,0,724,0,888,0,900,0,1048,0,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M12079,,BP TOASTIES TO BAKE (PORK STUFFING TOPPED),,,,0,488,0,456,0,548,0,332,0,520,0,472,0,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,928,944,1048,1048,1184,1100,,,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,15160,14686,16340,12382,12906,12955,14984,14574,14038,13793,14132,15218,15388,14744,0,0,0,98432,98366,98884,24593,14690,12386,12955,14578,13793,15220,14744,0,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+4,wrap,,,7150,7150,7500,7150,7000,6441,6000,5527,6000,5855,8000,7812,,,,40033,39935,40002,39935,0,7150,7150,6441,5527,5855,7812,,7812,,,,,,MISSING,,1,0,7150,7150,6441,5527,5855,7812,39935,OK,,19488
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,3821,3821,3700,3313,2600,2301,3000,2787,3000,3027,3800,2844,,,,19394,18093,19751,18093,0,3821,3313,2301,2787,3027,2844,,2844,,,,,,MISSING,,1,0,3821,3313,2301,2787,3027,2844,18093,OK,,19489
,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,6468,6468,6500,6125,4500,4387,5000,5066,5000,5792,7000,5539,,,,33617,33377,34002,33377,0,6468,6125,4387,5066,5792,5539,,5539,,,,,MISSING,MISSING,,1,0,6468,6125,4387,5066,5792,5539,33377,OK,,19490
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,3300,3425,3100,2857,2200,1991,2600,2469,2500,2686,3000,2319,,,,16425,15747,16501,15747,0,3425,2857,1991,2469,2686,2319,,2319,,,,,MISSING,MISSING,,1,0,3425,2857,1991,2469,2686,2319,15747,OK,,19491
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,3300,3002,3000,2291,1900,1670,2600,2210,2500,2109,2400,1688,,,,14650,12970,14801,12970,0,3002,2291,1670,2210,2109,1688,,1688,,,,,,MISSING,,1,0,3002,2291,1670,2210,2109,1688,12970,OK,,19495
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,20130
,22341,Co-op,CO-OP HAM & CHEESE PANINI,Co-op,P+3,Alternative,,,1600,1639,1400,1384,1000,901,1200,1296,1300,1357,1100,1014,,,,7505,7591,7500,7591,0,1639,1384,901,1296,1357,1014,,1014,,,,,,,,1,0,1639,1384,901,1296,1357,1014,7591,OK,,#N/A
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2200,2363,2100,2048,1300,1359,1900,1969,2000,2149,1800,1808,,,,11232,11696,11300,11696,0,2363,2048,1359,1969,2149,1808,,1808,,,,,MISSING,MISSING,,1,0,2363,2048,1359,1969,2149,1808,11696,OK,,22844
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1300,1386,1000,964,750,694,1100,1142,1050,1005,800,800,,,,5746,5991,5750,5991,0,1386,964,694,1142,1005,800,,800,,,,,MISSING,MISSING,,1,0,1386,964,694,1142,1005,800,5991,OK,,22845
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1300,1285,1100,1148,750,725,1200,1079,1100,1224,1200,1031,,,,6133,6492,6150,6492,0,1285,1148,725,1079,1224,1031,,1031,,,,,MISSING,MISSING,,1,0,1285,1148,725,1079,1224,1031,6492,OK,,22846
,24395,Co-op,COOP GU Ham & Cheese Toastie,Co-op,P+4,Alternative,,,15,9,15,2,15,5,15,12,15,5,15,4,,,,39,37,35,37,0,9,2,5,12,5,4,,4,,,,,MISSING,MISSING,,1,0,9,2,5,12,5,4,37,OK,,#N/A
,24396,Co-op,COOP GU Cheese Toastie,Co-op,P+4,Alternative,,,15,0,15,0,15,3,15,2,15,2,15,2,,,,8,9,8,9,0,0,0,3,2,2,2,,2,,,,,MISSING,MISSING,,1,0,0,0,3,2,2,2,9,OK,,#N/A
,24397,Co-op,COOP GU Tuna Melt Panini,Co-op,P+4,Alternative,,,15,0,15,1,15,7,15,5,15,3,15,3,,,,17,19,17,19,0,0,1,7,5,3,3,,3,,,,,MISSING,MISSING,,1,0,0,1,7,5,3,3,19,OK,,#N/A
,24398,Co-op,COOP GU Chicken & Red Pepper Panini,Co-op,P+4,Alternative,,,15,3,15,1,15,7,15,7,15,3,15,5,,,,31,26,27,26,0,3,1,7,7,3,5,,5,,,,,MISSING,MISSING,,1,0,3,1,7,7,3,5,26,OK,,#N/A
,24399,Co-op,COOP GU All Day Breakfast Panini,Co-op,P+4,Alternative,,,15,0,15,0,15,3,15,2,15,3,15,2,,,,10,10,10,10,0,0,0,3,2,3,2,,2,,,,,MISSING,MISSING,,1,0,0,0,3,2,3,2,10,OK,,#N/A
,24735,Co-op,CO-OP Four Cheese Toastie,Co-op,P+2,Alternative,,,1500,1681,900,756,700,433,1500,1311,900,715,1100,560,,,,5120,5456,5100,5456,0,1681,756,433,1311,715,560,,560,,,,,MISSING,MISSING,,1,0,1681,756,433,1311,715,560,5456,OK,,#N/A
,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+4,wrap,,,200,192,300,252,180,184,160,96,200,192,250,224,,,,1156,1140,1198,285,0,192,252,184,96,192,224,,224,,,,,MISSING,MISSING,,4,0,48,63,46,24,48,56,285,OK,,17104
,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,300,328,300,296,300,304,280,196,220,196,300,324,,,,1780,1644,1769,411,0,328,296,304,196,196,324,,324,,,,,MISSING,MISSING,,4,0,82,74,76,49,49,81,411,OK,,17105
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,,180,148,100,92,100,88,90,88,120,52,100,116,,,,616,584,675,146,0,148,92,88,88,52,116,,116,,,,,MISSING,MISSING,,4,0,37,23,22,22,13,29,146,OK,,19743
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,,180,108,160,72,100,72,120,72,140,48,160,88,,,,828,460,832,115,0,108,72,72,72,48,88,,88,,,,,MISSING,MISSING,,4,0,27,18,18,18,12,22,115,OK,,19746
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,,180,144,160,108,150,80,140,96,180,60,180,120,100,100,100,944,608,950,152,0,144,108,80,96,60,120,,120,,,,,MISSING,MISSING,,4,0,36,27,20,24,15,30,152,OK,,19783
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,20161
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1485,0,1248,0,725,0,1079,0,1224,0,1031,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,M12017,,COOP TOASTIES TO BAKE (TWO CHEESE) NEW,,,,,,0,1881,0,756,0,433,0,1311,0,715,0,560,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
1233475,24815,Co-op,Co-op DF Fajita Beef Chilli Salad,Co-op,P+6,Alternative,,,,,,,,,,,,,,,,,,129,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
6682405,24816,Co-op,Co-op DF Korean BBQ Beef Salad,Co-op,P+6,Alternative,,,,,,,,,,,,,,,,,,129,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
4449460,24817,Co-op,Co-op DF Chana Masala Chicken Salad,Co-op,P+6,Alternative,,,,,,,,,,,,,,,,,,181,0,177,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
