Week no.,WK 03,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1370,0,959,0,523,0,968,0,908,0,811,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,M12017,,COOP TOASTIES TO BAKE (TWO CHEESE) NEW,,,,,,0,1550,0,1205,0,663,0,1233,0,1197,0,1101,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4549979,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,0,35398,37945,38325,36017,30805,25178,32935,31325,33255,32134,36317,32061,100,100,100,201306,194528,192473,189569,0,37945,35657,25298,31301,32266,32061,0,32039,,,,,,,,,,,,,,,,,,,
,,,,,,,35%,#N/A,8%,,9%,,11%,,10%,,25%,,74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547083,18257,Morrisons,WM Southern Fried Chicken Wrap x4,Morrisons,P+3,Alternative,1684,1520,3087,2880,2642,2612,2530,2248,2789,2548,2671,2312,1991,1904,,,,16232,16024,15993,4006,1520,2880,2612,2248,2548,2312,1904,,1904,,,,,,,,4,380,720,653,562,637,578,476,4006,OK,,#N/A
4547142,18258,Morrisons,WM Aromatic Duck Wrap x4,Morrisons,P+3,Alternative,1247,1112,2222,2184,1832,1800,1947,1656,1995,1828,1945,1692,1483,1452,,,,11720,11724,12457,2931,1112,2184,1800,1656,1828,1692,1452,,1452,,,,,,,,4,278,546,450,414,457,423,363,2931,OK,,#N/A
4547088,19799,Morrisons,WM Chicken Fajita Wrap x4,Morrisons,P+3,Alternative,1214,1132,2247,2108,1893,1872,1984,1660,1840,1856,1928,1824,1558,1392,,,,11992,11844,11800,2961,1132,2108,1872,1660,1856,1824,1392,,1392,,,,,,,,4,283,527,468,415,464,456,348,2961,OK,,#N/A
4547143,20119,Morrisons,WM Chicken & Bacon Caesar Wrap x4,Morrisons,P+3,Alternative,1810,1632,3478,3404,2881,2708,2795,2432,2906,2612,2835,2460,2184,2020,,,,17780,17268,17912,4317,1632,3404,2708,2432,2612,2460,2020,,2020,,,,,,,,4,408,851,677,608,653,615,505,4317,OK,,#N/A
4549979,22864,Morrisons,WM 16 PIECE WRAP PLATTER x 1,Morrisons,P+3,Alternative,350,218,80,51,90,64,110,55,100,58,250,114,750,451,,,,1215,1011,1358,1011,218,51,64,55,58,114,451,,451,,,,,MISSING,MISSING,,1,218,51,64,55,58,114,451,1011,OK,,#N/A
,21388,Morrisons PFS,WM DTS Chicken Fajita Wrap,Morrisons PFS,P+3,Alternative,,,850,559,800,596,850,627,800,646,600,425,600,430,,,,2945,3283,3402,3283,0,559,596,627,646,425,430,,430,,,,,,,,1,0,559,596,627,646,425,430,3283,OK,,#N/A
,21612,Morrisons PFS,WM DTS Southern Fried Chicken Wrap,Morrisons PFS,P+3,Alternative,,,1000,950,1000,935,1000,930,900,900,700,654,700,671,,,,5025,5040,5191,5040,0,950,935,930,900,654,671,,671,,,,,,MISSING,,1,0,950,935,930,900,654,671,5040,OK,,#N/A
,22865,Morrisons PFS,WM DTS Chicken & Bacon Caesar Wrap ,Morrisons PFS,P+3,Alternative,,,1300,1266,1250,1242,1200,1206,1100,1172,900,879,900,875,,,,6666,6640,6920,6640,0,1266,1242,1206,1172,879,875,,875,,,,,MISSING,MISSING,,1,0,1266,1242,1206,1172,879,875,6640,OK,,#N/A
4547123,24752,Morrisons,WM TUNA LAYERED SALAD,Morrisons,P+3,Alternative,147,152,216,152,192,160,273,188,138,172,166,144,167,192,,,,1276,1160,1291,290,152,152,160,188,172,144,192,,192,,,,,MISSING,MISSING,,4,38,38,40,47,43,36,48,290,OK,,#N/A
4547118,24753,Morrisons,WM EGG LAYERED SALAD,Morrisons,P+3,Alternative,100,92,160,100,138,124,165,108,85,88,117,88,109,144,,,,916,744,860,186,92,100,124,108,88,88,144,,144,,,,,MISSING,MISSING,,4,23,25,31,27,22,22,36,186,OK,,#N/A
4547116,24754,Morrisons,WM CHEESE LAYERED SALAD,Morrisons,P+3,Alternative,132,104,160,124,179,116,197,120,113,92,112,140,172,116,,,,952,812,900,203,104,124,116,120,92,140,116,,116,,,,,MISSING,MISSING,,4,26,31,29,30,23,35,29,203,OK,,#N/A
4547120,24755,Morrisons,WM PRAWN LAYERED SALAD,Morrisons,P+3,Alternative,156,152,243,172,188,188,258,216,151,176,195,176,144,160,,,,1288,1240,1222,310,152,172,188,216,176,176,160,,160,,,,,MISSING,MISSING,,4,38,43,47,54,44,44,40,310,OK,,#N/A
4547122,24756,Morrisons,WM TUNA & CUCUMBER BAGUETTE,Morrisons,P+3,Alternative,181,232,353,320,338,328,244,268,281,324,319,284,235,260,,,,2232,2016,2752,504,232,320,328,268,324,284,260,,260,,,,,MISSING,MISSING,,4,58,80,82,67,81,71,65,504,OK,,#N/A
4547121,24757,Morrisons,WM SPICY CHICKEN BAGUETTE,Morrisons,P+3,Alternative,189,244,395,364,391,364,269,312,374,352,353,320,210,260,,,,2664,2216,2752,554,244,364,364,312,352,320,260,,260,,,,,MISSING,MISSING,,4,61,91,91,78,88,80,65,554,OK,,#N/A
4547119,24758,Morrisons,WM HAM & CHEESE BAGUETTE,Morrisons,P+3,Alternative,252,268,416,392,412,428,354,352,407,396,353,368,256,304,,,,2880,2508,3462,627,268,392,428,352,396,368,304,,304,,,,,MISSING,MISSING,,4,67,98,107,88,99,92,76,627,OK,,#N/A
4547117,24759,Morrisons,WM EGG & CRESS BAGUETTE,Morrisons,P+3,Alternative,92,116,113,132,78,76,98,112,113,132,113,132,84,104,,,,904,804,1063,201,116,132,76,112,132,132,104,,104,,,,,MISSING,MISSING,,4,29,33,19,28,33,33,26,201,OK,,#N/A
4547115,24760,Morrisons,WM CHEESE & TOMATO BAGUETTE,Morrisons,P+3,Alternative,97,140,193,216,173,148,139,168,160,184,155,172,113,144,,,,1340,1172,1370,293,140,216,148,168,184,172,144,,144,,,,,MISSING,MISSING,,4,35,54,37,42,46,43,36,293,OK,,#N/A
20th Oct,24886,Morrisons,WM Vegetarian Sandwich Platter,Morrisons,P+2,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,500,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
20th Oct,24887,Morrisons,WM Meat Sandwich Platter,Morrisons,P+2,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,500,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
20th Oct,24888,Morrisons,WM Vegetarian Wraps Platter,Morrisons,P+2,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,750,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
20th Oct,24890,Morrisons,WM Classic Sandwich Platter £6,Morrisons,P+2,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,1680,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
20th Oct,24891,Morrisons,WM Classic Sandwich Platter £8,Morrisons,P+2,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,3569,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
20th Oct,24889,Morrisons,WM The Best Sandwich Platter,Morrisons,P+2,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,750,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,#N/A
,,,BAGUETTE BAKING,,,,,1081,0,1641,0,1541,0,1417,0,1557,0,1437,0,1197,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,5956,10%,11033,18%,9249,15%,9256,15%,9530,15%,9379,15%,7216,12%,,,,,61618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,7894,7162,16430,15414,14673,13805,14007,12554,14356,13556,13714,12248,11600,10815,0,0,0,88027,85506,90705,33357,7114,15374,13761,12658,13536,12184,10879,0,10879,,,,,,,,,,,,,,,,,,,
,,,,,,,,20%,,5%,,5%,,6%,,6%,,14%,,43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2,Morrisons Café,P+4,Alternative,,,600,414,600,870,400,540,400,414,400,414,400,414,500,500,500,2466,3066,2559,1533,0,414,870,540,414,414,414,,414,,,,,MISSING,MISSING,,2,0,207,435,270,207,207,207,1533,OK,,23767
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,Morrisons Café,P+4,Alternative,,,400,126,200,148,200,184,200,176,300,268,250,346,,,,1268,1248,1256,624,0,126,148,184,176,268,346,,346,,,,,MISSING,MISSING,,2,0,63,74,92,88,134,173,624,OK,,23768
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,118,200,152,200,176,200,166,300,234,250,342,,,,1142,1188,1187,594,0,118,152,176,166,234,342,,342,,,,,MISSING,MISSING,,2,0,59,76,88,83,117,171,594,OK,,23769
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,128,200,146,200,200,200,184,300,312,250,354,,,,1308,1324,1236,662,0,128,146,200,184,312,354,,354,,,,,MISSING,MISSING,,2,0,64,73,100,92,156,177,662,OK,,23770
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,600,412,600,870,400,480,400,412,400,412,400,412,,,,2454,2998,2482,1499,0,412,870,480,412,412,412,,412,,,,,MISSING,MISSING,,2,0,206,435,240,206,206,206,1499,OK,,23771
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,128,200,144,200,192,200,170,300,286,250,344,,,,1280,1264,1269,632,0,128,144,192,170,286,344,,344,,,,,MISSING,MISSING,,2,0,64,72,96,85,143,172,632,OK,,23772
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,134,200,140,200,204,200,172,300,324,250,352,,,,1296,1326,1271,663,0,134,140,204,172,324,352,,352,,,,,MISSING,MISSING,,2,0,67,70,102,86,162,176,663,OK,,23773
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,0,0,3200,1460,2200,2470,1800,1976,1800,1694,2300,2250,2050,2564,500,500,500,11214,12414,11260,6207,0,1460,2470,1976,1694,2250,2564,0,2564,,,,,,,,,,,,,,,,,,,
TEST,,,,,,,5%,#N/A,8%,#N/A,5%,,5%,,5%,,5%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,3024,2604,3823,3612,3822,3564,3654,3644,3721,3316,2814,2920,2306,2088,,,,21924,21748,24387,5437,2604,3612,3564,3644,3316,2920,2088,,2088,,,,,MISSING,MISSING,,4,651,903,891,911,829,730,522,5437,OK,,21919
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,2583,2140,4091,3932,3654,3412,3742,3660,3730,3520,2843,2844,2054,2008,,,,21664,21516,23254,5379,2140,3932,3412,3660,3520,2844,2008,,2008,,,,,MISSING,MISSING,,4,535,983,853,915,880,711,502,5379,OK,,21936
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,1747,1468,2506,2540,2344,2252,2331,2372,2432,2280,1735,1856,1365,1204,,,,14184,13972,14798,3493,1468,2540,2252,2372,2280,1856,1204,,1204,,,,,MISSING,MISSING,,4,367,635,563,593,570,464,301,3493,OK,,21944
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,4091,3372,5530,5080,5321,4640,5305,5216,5233,4672,4141,4136,3116,3060,,,,31620,30176,33040,7544,3372,5080,4640,5216,4672,4136,3060,,3060,,,,,MISSING,MISSING,,4,843,1270,1160,1304,1168,1034,765,7544,OK,,21951
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3398,3092,4406,3984,4574,4056,4175,4212,4460,4080,3415,3380,2776,2596,,,,26164,25400,26000,6350,3092,3984,4056,4212,4080,3380,2596,,2596,,,,,MISSING,MISSING,,4,773,996,1014,1053,1020,845,649,6350,OK,,21952
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,5086,4800,7970,7148,7262,7104,7518,7196,7459,7160,6073,6008,4553,4632,,,,44180,44048,46360,11012,4800,7148,7104,7196,7160,6008,4632,,4632,,,,,MISSING,MISSING,,4,1200,1787,1776,1799,1790,1502,1158,11012,OK,,21953
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,1865,1660,2454,2272,2541,2124,2415,2336,2205,2024,1819,1848,1571,1580,,,,14184,13844,12904,3461,1660,2272,2124,2336,2024,1848,1580,,1580,,,,,MISSING,MISSING,,4,415,568,531,584,506,462,395,3461,OK,,21954
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,2335,1960,3015,2576,2848,2592,2936,2636,2516,2552,2247,2124,1600,1788,,,,16476,16228,15859,4057,1960,2576,2592,2636,2552,2124,1788,,1788,,,,,MISSING,MISSING,,4,490,644,648,659,638,531,447,4057,OK,,21955
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,2747,2396,3102,3016,3667,2968,3028,3164,3419,2816,2335,2516,2398,2196,,,,19840,19072,19871,4768,2396,3016,2968,3164,2816,2516,2196,,2196,,,,,MISSING,MISSING,,4,599,754,742,791,704,629,549,4768,OK,,21960
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2633,2792,5836,5192,4948,4504,5040,4932,5111,4420,3973,3200,3083,3128,,,,29300,28168,32194,7042,2792,5192,4504,4932,4420,3200,3128,,3128,,,,,MISSING,MISSING,,4,698,1298,1126,1233,1105,800,782,7042,OK,,21962
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1932,1664,3936,3644,3549,3236,3629,3668,3406,3264,2743,2360,2554,2500,,,,21064,20336,21140,5084,1664,3644,3236,3668,3264,2360,2500,,2500,,,,,MISSING,MISSING,,4,416,911,809,917,816,590,625,5084,OK,,21963
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,1407,1096,1616,1632,1772,1384,1550,1652,1667,1308,1210,1404,1214,1000,,,,9768,9476,10467,2369,1096,1632,1384,1652,1308,1404,1000,,1000,,,,,MISSING,MISSING,,4,274,408,346,413,327,351,250,2369,OK,,21964
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,500,500,1110,996,1000,912,995,1048,983,776,785,660,693,720,,,,6736,5612,7504,1403,500,996,912,1048,776,660,720,,720,,,,,MISSING,MISSING,,4,125,249,228,262,194,165,180,1403,OK,,21965
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,865,768,1957,1744,1592,1564,1642,1828,1537,1416,1231,1152,1037,1132,,,,10012,9604,9688,2401,768,1744,1564,1828,1416,1152,1132,,1132,,,,,MISSING,MISSING,,4,192,436,391,457,354,288,283,2401,OK,,21970
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,27,39,35,47,65,44,32,45,62,40,29,44,57,37,,,,310,296,254,296,39,47,44,45,40,44,37,,37,,,,,MISSING,MISSING,,1,39,47,44,45,40,44,37,296,OK,,21978
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,916,916,2516,2516,2120,2120,2964,,1579,,1205,,685,0,,,,9888,5552,10356,1388,916,2516,2120,0,0,0,0,,0,,,,,MISSING,MISSING,,4,229,629,530,0,0,0,0,1388,OK,,22060
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,3982,3564,8372,7530,6836,6510,7308,7002,7163,6516,5576,5304,4712,4530,,,,42456,40956,43861,6826,3564,7530,6510,7002,6516,5304,4530,,4530,,,,,MISSING,MISSING,,6,594,1255,1085,1167,1086,884,755,6826,OK,,22311
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,2678,2580,5560,5106,4794,4572,5078,5178,4964,4308,3761,3426,3629,3726,,,,30480,28896,31719,4816,2580,5106,4572,5178,4308,3426,3726,,3726,,,,,MISSING,MISSING,,6,430,851,762,863,718,571,621,4816,OK,,22312
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,2037,1924,3132,2852,3217,2752,2852,2828,3234,2908,2201,2320,1877,1708,,,,17620,17292,17869,4323,1924,2852,2752,2828,2908,2320,1708,,1708,,,,,MISSING,MISSING,,4,481,713,688,707,727,580,427,4323,OK,,22468
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,1294,1176,2367,2324,2155,2144,2113,2124,2167,2048,1730,1832,1214,1144,,,,12776,12792,12684,3198,1176,2324,2144,2124,2048,1832,1144,,1144,,,,,MISSING,MISSING,,4,294,581,536,531,512,458,286,3198,OK,,22469
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,1768,1540,2151,2092,2486,1996,2041,2200,2268,1964,1579,1780,1487,1332,,,,13564,12904,13000,3226,1540,2092,1996,2200,1964,1780,1332,,1332,,,,,MISSING,MISSING,,4,385,523,499,550,491,445,333,3226,OK,,22472
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,470,376,877,900,844,712,802,828,802,800,567,616,554,556,,,,4908,4788,4545,1197,376,900,712,828,800,616,556,,556,,,,,MISSING,MISSING,,4,94,225,178,207,200,154,139,1197,OK,,23314
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,2058,1968,5080,4672,4368,4136,4763,4576,4292,4280,3620,3120,2848,3256,,,,27576,26008,27376,3251,1968,4672,4136,4576,4280,3120,3256,,3256,,,,,MISSING,MISSING,,8,246,584,517,572,535,390,407,3251,OK,,23686
7799572B,21914,Sainsbury's,JS Seafood Cocktail Skillet x 4,Sainsbury's,P+3,Skillet,491,420,881,860,819,680,773,804,785,760,575,532,563,536,,,,4724,4592,4968,1148,420,860,680,804,760,532,536,,536,,,,,MISSING,MISSING,,4,105,215,170,201,190,133,134,1148,OK,,21914
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,3503,3272,5849,5896,5678,5336,5460,5648,5611,5536,4234,4344,2831,2976,,,,32400,33008,32872,4126,3272,5896,5336,5648,5536,4344,2976,,2976,,,,,MISSING,MISSING,,8,409,737,667,706,692,543,372,4126,OK,,23687
7880628B,22902,Sainsbury's,JS BGTY Chicken Salad Skillet x4,Sainsbury's,P+2,Skillet,1571,1296,2177,2128,2100,1992,2054,2108,2050,1928,1781,1712,1092,1140,,,,12184,12304,14375,3076,1296,2128,1992,2108,1928,1712,1140,,1140,,,,,MISSING,MISSING,,4,324,532,498,527,482,428,285,3076,OK,,22902
7924859,23774,Sainsbury's,JS The Big Beef Roll,Sainsbury's,P+3,Alternative,428,472,1408,1124,1063,936,1155,1140,1205,880,895,700,701,620,,,,7236,5872,5646,1468,472,1124,936,1140,880,700,620,,620,,,,,MISSING,MISSING,,4,118,281,234,285,220,175,155,1468,OK,,23774
7959353,24071,Sainsbury's,JS Pesto Chicken Skillet X4,Sainsbury's,P+3,Skillet,361,296,1093,884,823,780,823,812,836,752,706,608,483,528,,,,4936,4660,5286,1165,296,884,780,812,752,608,528,,528,,,,,,,,4,74,221,195,203,188,152,132,1165,OK,,#N/A
7958390,24072,Sainsbury's,JS Vegan Cheddar Ploughman's Skillet X4,Sainsbury's,P+2,Skillet,365,316,851,784,668,688,781,808,710,608,521,564,538,544,,,,4432,4312,4403,1078,316,784,688,808,608,564,544,,544,,,,,,,,4,79,196,172,202,152,141,136,1078,OK,,#N/A
7957184,24074,Sainsbury's,JS BBQ Chicken Wrap X4,Sainsbury's,P+2,wrap,785,796,1680,1524,1483,1424,1499,1624,1491,1528,1184,1036,1021,1036,,,,9416,8968,10044,2242,796,1524,1424,1624,1528,1036,1036,,1036,,,,,,,,4,199,381,356,406,382,259,259,2242,OK,,#N/A
7958329,24075,Sainsbury's,JS Piri Piri Chicken Wrap X4,Sainsbury's,P+2,wrap,605,628,1585,1308,1357,1336,1483,1476,1420,1276,1042,992,1079,1000,,,,8080,8016,8458,2004,628,1308,1336,1476,1276,992,1000,,1000,,,,,,,,4,157,327,334,369,319,248,250,2004,OK,,#N/A
7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,Sainsbury's,P+2,wrap,487,424,1331,1196,1109,1084,1126,1212,1134,1004,886,780,790,804,,,,6736,6504,6978,1626,424,1196,1084,1212,1004,780,804,,804,,,,,,,,4,106,299,271,303,251,195,201,1626,OK,,24077
7958353,24078,Sainsbury's,JS Spiced Chicken & Houmous Premium Wrap X4,Sainsbury's,P+2,wrap,328,396,976,908,874,776,966,1036,857,760,693,712,588,672,,,,5456,5260,5366,1315,396,908,776,1036,760,712,672,,672,,,,,,,,4,99,227,194,259,190,178,168,1315,OK,,24078
7956936,24169,Sainsbury's,JS All Day Breakfast Pot X4,Sainsbury's,P+3,Alternative,160,44,95,116,101,92,126,104,71,40,34,32,59,44,,,,800,472,554,118,44,116,92,104,40,32,44,,44,,,,,,,,4,11,29,23,26,10,8,11,118,OK,,24169
7968185,24283,Sainsbury's,JS Cheese & Pickle Baguette X4,Sainsbury's,P+1,Alternative,50,32,82,88,80,68,71,80,84,56,55,52,50,56,,,,468,432,486,108,32,88,68,80,56,52,56,,56,,,,,,,,4,8,22,17,20,14,13,14,108,OK,,#N/A
7968106,24284,Sainsbury's,JS Ham & Cheese Baguette X4,Sainsbury's,P+1,Alternative,80,48,147,128,143,128,130,124,130,112,105,108,71,68,,,,764,716,846,179,48,128,128,124,112,108,68,,68,,,,,,,,4,12,32,32,31,28,27,17,179,OK,,24284
7980249,24605,Sainsbury's,JS Chicken & Avocado Skillet,Sainsbury's,P+2,Skillet,1176,1076,2968,2428,2440,2184,2591,2580,2495,1664,2024,1464,1709,1600,,,,13300,12996,15187,3249,1076,2428,2184,2580,1664,1464,1600,,1600,,,,,MISSING,MISSING,,4,269,607,546,645,416,366,400,3249,OK,,#N/A
7980040,24648,Sainsbury's,JS Steak & Caramelised Red Onion Grab Bag,Sainsbury's,P+3,Alternative,781,972,2717,2088,2041,1948,2260,1824,2247,1748,1747,1400,1327,1308,,,,11524,11288,9178,2822,972,2088,1948,1824,1748,1400,1308,,1308,,,,,MISSING,MISSING,,4,243,522,487,456,437,350,327,2822,OK,,#N/A
7980037,24649,Sainsbury's,JS Ham Hock & Mature Cheddar Grab Bag,Sainsbury's,P+4,Alternative,2411,1988,6294,4484,5258,4108,5334,4868,5372,4092,4452,2640,3360,2936,,,,29840,25116,24458,6279,1988,4484,4108,4868,4092,2640,2936,,2936,,,,,MISSING,MISSING,,4,497,1121,1027,1217,1023,660,734,6279,OK,,#N/A
7980035,24650,Sainsbury's,JS Chicken & Bacon Caesar Grab Bag,Sainsbury's,P+3,Alternative,1873,1336,4536,3144,3679,3056,3805,3420,3814,2188,3163,1336,2339,2144,,,,23968,16624,15280,4156,1336,3144,3056,3420,2188,1336,2144,,2144,,,,,MISSING,MISSING,,4,334,786,764,855,547,334,536,4156,OK,,#N/A
,22882,Sainsbury's,JS Meat Sandwich Platter x1,Sainsbury's,P+2,Alternative,200,110,80,30,100,56,100,65,100,43,110,91,390,266,,,,749,661,748,661,110,30,56,65,43,91,266,,266,,,,,MISSING,MISSING,,1,110,30,56,65,43,91,266,661,OK,,22882
,22883,Sainsbury's,JS Wrap Platter x1,Sainsbury's,P+2,Alternative,150,73,40,37,70,41,70,55,80,45,90,55,300,219,,,,654,525,597,525,73,37,41,55,45,55,219,,219,,,,,MISSING,MISSING,,1,73,37,41,55,45,55,219,525,OK,,22883
,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,Sainsbury's,P+2,Alternative,110,109,60,57,70,77,100,90,100,59,100,98,210,226,,,,696,716,679,716,109,57,77,90,59,98,226,,226,,,,,MISSING,MISSING,,1,109,57,77,90,59,98,226,716,OK,,#N/A
,23955,Sainsbury's,JS Seafood Platter x1,Sainsbury's,P+2,Alternative,70,44,40,15,25,42,40,28,50,17,60,50,160,78,,,,328,274,340,274,44,15,42,28,17,50,78,,78,,,,,MISSING,MISSING,,1,44,15,42,28,17,50,78,274,OK,,#N/A
,23956,Sainsbury's,JS Classic Sandwich Platter x1,Sainsbury's,P+2,Alternative,250,236,100,100,120,123,150,120,125,93,160,202,600,472,,,,1608,1346,1368,1346,236,100,123,120,93,202,472,,472,,,,,MISSING,MISSING,,1,236,100,123,120,93,202,472,1346,OK,,#N/A
7972079,24477,Sainsbury's,JS Mini Roll Platter,Sainsbury's,P+2,Alternative,50,47,50,18,50,20,50,27,50,23,50,47,100,81,,,,350,263,200,263,47,18,20,27,23,47,81,,81,,,,,MISSING,MISSING,,1,47,18,20,27,23,47,81,263,OK,,#N/A
7972085,24770,Sainsbury's,JS Party Sandwich Platter,Sainsbury's,P+2,Alternative,100,120,50,18,50,18,50,9,50,13,50,49,100,222,,,,423,449,350,449,120,18,18,9,13,49,222,,222,,,,,MISSING,MISSING,,1,120,18,18,9,13,49,222,449,OK,,#N/A
7972089,24479,Sainsbury's,JS Afternoon Tea Sandwich Platter,Sainsbury's,P+2,Alternative,50,24,50,14,50,,50,11,50,2,50,9,100,24,,,,54,84,200,84,24,14,0,11,2,9,24,,24,,,,,MISSING,MISSING,,1,24,14,0,11,2,9,24,84,OK,,#N/A
7972091,24480,Sainsbury's,JS Premium Sandwich Platter,Sainsbury's,P+2,Alternative,50,67,50,13,50,31,50,22,50,16,50,27,100,93,,,,250,269,200,269,67,13,31,22,16,27,93,,93,,,,,MISSING,MISSING,,1,67,13,31,22,16,27,93,269,OK,,#N/A
,24667,Sainsbury's,"JS EURO Mozzarella, Tomato and Pesto Wrap x 1",Sainsbury's,P+2,wrap,,0,17,10,9,5,13,6,3,5,20,11,25,8,,,,56,45,87,45,0,10,5,6,5,11,8,,8,,,,,MISSING,MISSING,,1,0,10,5,6,5,11,8,45,OK,,#N/A
