Week no.,WK 51,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,,,
,24399,Co-op,COOP GU All Day Breakfast Panini,Co-op,P+4,Alternative,,,15,4,15,0,15,3,15,2,15,2,15,1,,,,19,12,7,12,0,4,0,3,2,2,1,,1,,,,,MISSING,MISSING,,1,0,4,0,3,2,2,1,12,OK,,#N/A
,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,Co-op,P+3,wrap,,,280,264,300,268,200,204,300,164,220,164,220,236,,,,1376,1300,1353,325,0,264,268,204,164,164,236,,236,,,,,MISSING,MISSING,,4,0,66,67,51,41,41,59,325,OK,,17104
,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,Co-op,P+3,wrap,,,410,324,450,348,420,384,380,284,330,240,400,408,,,,2172,1988,2151,497,0,324,348,384,284,240,408,,408,,,,,MISSING,MISSING,,4,0,81,87,96,71,60,102,497,OK,,17105
,19743,Co-op,Co-op Falafel Wrap x 4,Co-op,P+3,wrap,,,200,128,150,140,150,92,130,92,120,128,120,144,,,,820,724,775,181,0,128,140,92,92,128,144,,144,,,,,MISSING,MISSING,,4,0,32,35,23,23,32,36,181,OK,,19743
,19746,Co-op,Co-op GL Mexican Chipotle Bean Wrap x 4,Co-op,P+3,wrap,,,250,208,150,156,150,140,200,132,140,140,120,156,,,,1024,932,1016,233,0,208,156,140,132,140,156,,156,,,,,MISSING,MISSING,,4,0,52,39,35,33,35,39,233,OK,,19746
,19783,Co-op,Co-op Aromatic Duck Wrap x4,Co-op,P+3,wrap,,,300,176,250,192,200,192,280,180,180,172,200,224,100,100,100,1272,1136,1179,284,0,176,192,192,180,172,224,,224,,,,,MISSING,MISSING,,4,0,44,48,48,45,43,56,284,OK,,19783
,20161,Co-op,Co-op Ham & Mustard Skillet x4,Co-op,P+4,Skillet,,,150,136,150,152,150,132,112,,150,100,150,156,,,,852,676,825,169,0,136,152,132,0,100,156,,156,,,,,MISSING,MISSING,,4,0,34,38,33,0,25,39,169,OK,,20161
,20489,Co-op,Co-op Low Fat Ham Salad Skillet x4,Co-op,P+3,Skillet,,,80,56,80,48,80,28,80,40,,,,,100,100,100,348,172,422,43,0,56,48,28,40,0,0,,0,,,,,MISSING,MISSING,,4,0,14,12,7,10,0,0,43,OK,,20489
,M10325,,COOP TOASTIES TO BAKE (TWO CHEESE &MUSTARD),,,,,,0,1293,0,986,0,553,0,955,0,926,0,835,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,M12017,,COOP TOASTIES TO BAKE (TWO CHEESE) NEW,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,19463,Co-op,Co-op Ham & Cheese Skillet,Co-op,P+4,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,19463
,17102,Co-op,Co-op Ham & Cheese Skillet x4,Co-op,P+4,Skillet,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK,,17102
,24735,Co-op,CO-OP Four Cheese Toastie,Co-op,P+2,Alternative,,,,,,,,,,,,,,,,,,#N/A,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24112,Co-op,CO-OP HOT CHEESE BACON POTATO MEAL POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24113,Co-op,CO-OP HOT MAC & CHEESE MEAL POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24114,Co-op,CO-OP HOT CHICKEN TIKKA BOMBAY POTATO POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24115,Co-op,CO-OP HOT VEGGIE SCRAMBLED EGG POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24116,Co-op,CO-OP HOT ALL DAY BREAKFAST POT,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24111,Co-op,CO-OP HOT SAUSAGE ROLL,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24120,Co-op,CO-OP HOT TUNA MELT PANINI,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24121,Co-op,CO-OP HOT CHEESE BURGER,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24122,Co-op,CO-OP HOT SOUTHERN FRIED CHICKEN BURGER,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,24123,Co-op,CO-OP HOT BACON ROLL,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK,,#N/A
MAY,22779,Co-op,CO-OP COMP BOX,Co-op,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,,,,1,0,0,0,0,0,0,0,0,OK,,#N/A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,4549979,,,,,,,0.19,,0.19,,0.14,,0.13,,0.16,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS,,Totals COOP,,,,0,0,38145,37720,38905,37795,31725,28377,34307,28040,31765,31253,37185,34054,200,200,200,#N/A,197239,215067,192043,0,37720,37795,28377,28040,31253,34054,0,34054,,,,,,,,,,,,,,,,,,,
,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547083,18257,Morrisons,WM Southern Fried Chicken Wrap x4,Morrisons,P+3,Alternative,1777,1456,3070,2792,2793,2464,2587,2676,2906,2916,2856,2500,2079,2120,,,,16604,16924,16178,4231,1456,2792,2464,2676,2916,2500,2120,,2120,,,,,,,,4,364,698,616,669,729,625,530,4231,OK,,#N/A
4547142,18258,Morrisons,WM Aromatic Duck Wrap x4,Morrisons,P+3,Alternative,1260,1056,2306,2040,1949,1836,2050,1940,1966,2060,2050,1816,1550,1636,,,,11968,12384,12200,3096,1056,2040,1836,1940,2060,1816,1636,,1636,,,,,,,,4,264,510,459,485,515,454,409,3096,OK,,#N/A
4547088,19799,Morrisons,WM Chicken Fajita Wrap x4,Morrisons,P+3,Alternative,1168,1036,2171,1996,1974,1780,1911,1924,1978,1964,1898,1760,1457,1436,,,,11692,11896,11314,2974,1036,1996,1780,1924,1964,1760,1436,,1436,,,,,,,,4,259,499,445,481,491,440,359,2974,OK,,#N/A
4547143,20119,Morrisons,WM Chicken & Bacon Caesar Wrap x4,Morrisons,P+3,Alternative,1940,1640,3625,3228,3041,2724,2890,2872,3129,3212,3150,2716,2264,2188,,,,18556,18580,18313,4645,1640,3228,2724,2872,3212,2716,2188,,2188,,,,,,,,4,410,807,681,718,803,679,547,4645,OK,,#N/A
4549979,22864,Morrisons,WM 16 PIECE WRAP PLATTER x 1,Morrisons,P+3,Alternative,350,236,80,45,90,47,110,77,100,95,250,239,750,667,,,,1395,1406,1380,1406,236,45,47,77,95,239,667,,667,,,,,MISSING,MISSING,,1,236,45,47,77,95,239,667,1406,OK,,#N/A
,21388,Morrisons PFS,WM DTS Chicken Fajita Wrap,Morrisons PFS,P+3,Alternative,,,850,604,800,628,850,642,800,621,600,377,600,369,,,,3290,3241,3096,3241,0,604,628,642,621,377,369,,369,,,,,,,,1,0,604,628,642,621,377,369,3241,OK,,#N/A
,21612,Morrisons PFS,WM DTS Southern Fried Chicken Wrap,Morrisons PFS,P+3,Alternative,,,1000,951,1000,932,1000,915,900,880,700,663,700,671,,,,4988,5012,4963,5012,0,951,932,915,880,663,671,,671,,,,,,MISSING,,1,0,951,932,915,880,663,671,5012,OK,,#N/A
,22865,Morrisons PFS,WM DTS Chicken & Bacon Caesar Wrap ,Morrisons PFS,P+3,Alternative,,,1300,1321,1250,1297,1200,1288,1100,1209,900,954,900,925,,,,7058,6994,7357,6994,0,1321,1297,1288,1209,954,925,,925,,,,,MISSING,MISSING,,1,0,1321,1297,1288,1209,954,925,6994,OK,,#N/A
4547123,24752,Morrisons,WM TUNA LAYERED SALAD,Morrisons,P+3,Alternative,227,180,251,164,297,252,252,248,203,156,243,176,233,188,,,,1400,1364,1369,341,180,164,252,248,156,176,188,,188,,,,,MISSING,MISSING,,4,45,41,63,62,39,44,47,341,OK,,#N/A
4547118,24753,Morrisons,WM EGG LAYERED SALAD,Morrisons,P+3,Alternative,168,152,128,132,240,180,150,136,137,160,181,112,139,152,,,,984,1024,871,256,152,132,180,136,160,112,152,,152,,,,,MISSING,MISSING,,4,38,33,45,34,40,28,38,256,OK,,#N/A
4547116,24754,Morrisons,WM CHEESE LAYERED SALAD,Morrisons,P+3,Alternative,172,156,177,132,212,172,204,176,162,164,187,140,133,144,,,,1072,1084,942,271,156,132,172,176,164,140,144,,144,,,,,MISSING,MISSING,,4,39,33,43,44,41,35,36,271,OK,,#N/A
4547120,24755,Morrisons,WM PRAWN LAYERED SALAD,Morrisons,P+3,Alternative,269,184,205,180,320,268,198,208,213,200,181,184,245,184,,,,1424,1408,1413,352,184,180,268,208,200,184,184,,184,,,,,MISSING,MISSING,,4,46,45,67,52,50,46,46,352,OK,,#N/A
4547122,24756,Morrisons,WM TUNA & CUCUMBER BAGUETTE,Morrisons,P+3,Alternative,248,256,454,444,454,452,361,416,428,464,454,388,294,312,,,,2844,2732,2941,683,256,444,452,416,464,388,312,,312,,,,,MISSING,MISSING,,4,64,111,113,104,116,97,78,683,OK,,#N/A
4547121,24757,Morrisons,WM SPICY CHICKEN BAGUETTE,Morrisons,P+3,Alternative,235,232,479,464,487,460,374,420,462,456,449,384,294,312,,,,2836,2728,2966,682,232,464,460,420,456,384,312,,312,,,,,MISSING,MISSING,,4,58,116,115,105,114,96,78,682,OK,,#N/A
4547119,24758,Morrisons,WM HAM & CHEESE BAGUETTE,Morrisons,P+3,Alternative,344,296,563,548,638,556,487,508,571,548,588,468,361,392,,,,3280,3316,3933,829,296,548,556,508,548,468,392,,392,,,,,MISSING,MISSING,,4,74,137,139,127,137,117,98,829,OK,,#N/A
4547117,24759,Morrisons,WM EGG & CRESS BAGUETTE,Morrisons,P+3,Alternative,76,100,193,168,143,168,109,164,151,176,130,156,122,128,,,,1056,1060,1306,265,100,168,168,164,176,156,128,,128,,,,,MISSING,MISSING,,4,25,42,42,41,44,39,32,265,OK,,#N/A
4547115,24760,Morrisons,WM CHEESE & TOMATO BAGUETTE,Morrisons,P+3,Alternative,147,140,197,228,256,240,189,220,189,244,172,212,155,168,,,,1388,1452,1674,363,140,228,240,220,244,212,168,,168,,,,,MISSING,MISSING,,4,35,57,60,55,61,53,42,363,OK,,#N/A
,,,BAGUETTE BAKING,,,,,1109,0,2117,0,2085,0,1945,0,2117,0,1809,0,1453,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,6145,10%,11172,18%,9757,15%,9437,15%,9979,16%,9954,16%,7350,12%,,,,,63794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MORRISONS CAFÉ,,Totals MORRISONS,,,,8306,7056,17358,15701,15679,14352,14832,14742,15472,15457,14947,13301,12362,11928,0,0,0,91835,92605,92216,35641,7120,15437,14456,14830,15525,13245,11992,0,11992,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23767,Morrisons Café,MRS Onion Bhaji Wrap x 2,Morrisons Café,P+4,Alternative,,,600,416,600,416,400,416,400,416,400,416,400,414,500,500,500,2496,2494,2467,1247,0,416,416,416,416,416,414,,414,,,,,MISSING,MISSING,,2,0,208,208,208,208,208,207,1247,OK,,23767
,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,Morrisons Café,P+4,Alternative,,,400,310,200,168,200,168,200,140,300,250,250,344,,,,1138,1380,1384,690,0,310,168,168,140,250,344,,344,,,,,MISSING,MISSING,,2,0,155,84,84,70,125,172,690,OK,,23768
,23769,Morrisons Café,MRS Prawn Mayo Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,278,200,152,200,152,200,152,300,230,250,350,,,,1050,1314,1424,657,0,278,152,152,152,230,350,,350,,,,,MISSING,MISSING,,2,0,139,76,76,76,115,175,657,OK,,23769
,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,302,200,166,200,166,200,162,300,258,250,392,,,,1128,1446,1419,723,0,302,166,166,162,258,392,,392,,,,,MISSING,MISSING,,2,0,151,83,83,81,129,196,723,OK,,23770
,23771,Morrisons Café,MRS BBQ Pulled Pork Wrap Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,600,412,600,412,400,412,400,444,400,412,400,410,,,,2476,2502,2395,1251,0,412,412,412,444,412,410,,410,,,,,MISSING,MISSING,,2,0,206,206,206,222,206,205,1251,OK,,23771
,23772,Morrisons Café,MRS Cheese & Tomato Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,284,200,166,200,166,200,188,300,230,250,384,,,,1138,1418,1320,709,0,284,166,166,188,230,384,,384,,,,,MISSING,MISSING,,2,0,142,83,83,94,115,192,709,OK,,23772
,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,Morrisons Café,P+4,Alternative,,,400,360,200,166,200,166,200,154,300,278,250,384,,,,1144,1508,1520,754,0,360,166,166,154,278,384,,384,,,,,MISSING,MISSING,,2,0,180,83,83,77,139,192,754,OK,,23773
,,,,,,,,9%,0.18,18%,,15%,,19%,,14%,,16%,,9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SAINSBURY'S,,Totals MORRISONS CAFÉ,,,,0,0,3200,2362,2200,1646,1800,1646,1800,1656,2300,2074,2050,2678,500,500,500,10570,12062,11929,6031,0,2362,1646,1646,1656,2074,2678,0,2678,,,,,,,,,,,,,,,,,,,
TEST,,,,,,,5%,#N/A,8%,#N/A,5%,,5%,,5%,,5%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799424,21919,Sainsbury's,"JS Tuna & Cucumber Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,3196,2752,4212,3996,3856,3664,3948,3904,3826,3684,2902,3000,2537,2224,,,,23992,23224,24633,5806,2752,3996,3664,3904,3684,3000,2224,,2224,,,,,MISSING,MISSING,,4,688,999,916,976,921,750,556,5806,OK,,21919
7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,Sainsbury's,P+2,Skillet,3914,3228,5387,5508,5317,4864,5208,5432,5288,5168,4045,4252,3058,2704,,,,30808,31156,23982,7789,3228,5508,4864,5432,5168,4252,2704,,2704,,,,,MISSING,MISSING,,4,807,1377,1216,1358,1292,1063,676,7789,OK,,21936
7798884,21944,Sainsbury's,"JS FR Egg, Tomato & Salad Cream Skillet x 4",Sainsbury's,P+2,Skillet,2264,1924,3223,3412,3037,2892,2961,3288,3049,3192,2432,2604,1810,1640,,,,18524,18952,15530,4738,1924,3412,2892,3288,3192,2604,1640,,1640,,,,,MISSING,MISSING,,4,481,853,723,822,798,651,410,4738,OK,,21944
7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",Sainsbury's,P+2,wrap,4074,3496,5607,5756,5363,4996,5347,5672,5401,5284,4187,4488,3318,3260,,,,31936,32952,33273,8238,3496,5756,4996,5672,5284,4488,3260,,3260,,,,,MISSING,MISSING,,4,874,1439,1249,1418,1321,1122,815,8238,OK,,21951
7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,Sainsbury's,P+2,wrap,3515,3064,4467,4580,4477,4164,4313,4616,4511,4236,3347,3660,2797,2716,,,,26224,27036,27359,6759,3064,4580,4164,4616,4236,3660,2716,,2716,,,,,MISSING,MISSING,,4,766,1145,1041,1154,1059,915,679,6759,OK,,21952
7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,Sainsbury's,P+2,wrap,4864,4864,7988,8592,7039,7428,7434,8336,7438,8056,6040,6792,4754,4732,,,,48036,48800,46962,12200,4864,8592,7428,8336,8056,6792,4732,,4732,,,,,MISSING,MISSING,,4,1216,2148,1857,2084,2014,1698,1183,12200,OK,,21953
7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,Sainsbury's,P+2,wrap,1785,1440,2160,2236,2058,1896,2285,2356,2087,1908,1751,1844,1558,1268,,,,13084,12948,13334,3237,1440,2236,1896,2356,1908,1844,1268,,1268,,,,,MISSING,MISSING,,4,360,559,474,589,477,461,317,3237,OK,,21954
7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",Sainsbury's,P+2,wrap,2197,1792,2506,2628,2663,2436,2541,2624,2675,2564,1781,2104,1676,1584,,,,15292,15732,16352,3933,1792,2628,2436,2624,2564,2104,1584,,1584,,,,,MISSING,MISSING,,4,448,657,609,656,641,526,396,3933,OK,,21955
7798493,21960,Sainsbury's,"JS Cheese Ploughman's Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,2743,2360,3331,3044,3259,2948,3322,3108,3293,2976,2470,2536,2470,1940,,,,19824,18912,20340,4728,2360,3044,2948,3108,2976,2536,1940,,1940,,,,,MISSING,MISSING,,4,590,761,737,777,744,634,485,4728,OK,,21960
7798504,21962,Sainsbury's,"JS Ham & Egg Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,2818,2740,5849,6108,4943,4916,5208,5684,5342,5116,4154,4232,2953,3320,,,,31732,32116,30659,8029,2740,6108,4916,5684,5116,4232,3320,,3320,,,,,MISSING,MISSING,,4,685,1527,1229,1421,1279,1058,830,8029,OK,,21962
7798479,21963,Sainsbury's,"JS Chicken, Bacon & Stuffing Sub Roll 10"" x4",Sainsbury's,P+3,Alternative,1810,1616,3728,3956,3268,3256,3310,3616,3469,3052,2491,2612,1999,2260,,,,20228,20368,20877,5092,1616,3956,3256,3616,3052,2612,2260,,2260,,,,,MISSING,MISSING,,4,404,989,814,904,763,653,565,5092,OK,,21963
7799419,21964,Sainsbury's,"JS Southern Fried Chicken Sub Roll 10"" x4",Sainsbury's,P+2,Alternative,1562,1216,1646,1752,1768,1528,1718,1772,1693,1580,1239,1412,1407,1136,,,,10200,10396,10980,2599,1216,1752,1528,1772,1580,1412,1136,,1136,,,,,MISSING,MISSING,,4,304,438,382,443,395,353,284,2599,OK,,21964
7799377,21965,Sainsbury's,"JS MeatFeast Sub Roll 10 "" x 4",Sainsbury's,P+3,Alternative,647,656,1382,1408,1163,1268,1226,1396,1220,1220,916,952,777,0,,,,7488,6900,7859,1725,656,1408,1268,1396,1220,952,0,,0,,,,,MISSING,MISSING,,4,164,352,317,349,305,238,0,1725,OK,,21965
7798390,21967,Sainsbury's,TTD Chicken & Avocado s/w Grab Bag x4,Sainsbury's,P+2,Alternative,2159,1912,3002,2672,2537,2352,3083,2712,2411,2392,2268,1940,2625,0,,,,16136,13980,16880,3495,1912,2672,2352,2712,2392,1940,0,,0,,,,,MISSING,MISSING,,4,478,668,588,678,598,485,0,3495,OK,,21967
7798208,21968,Sainsbury's,TTD Beef & Blue s/w Grab Bag x4,Sainsbury's,P+3,Alternative,445,460,769,824,827,728,731,820,596,700,521,408,525,0,,,,4516,3940,4633,985,460,824,728,820,700,408,0,,0,,,,,MISSING,MISSING,,4,115,206,182,205,175,102,0,985,OK,,21968
7798199,21970,Sainsbury's,TTD New Yorker s/w Grab Bag x4,Sainsbury's,P+3,Alternative,874,952,1780,1692,1537,1524,1529,1752,1512,1436,1109,1028,1012,1184,,,,9216,9568,9571,2392,952,1692,1524,1752,1436,1028,1184,,1184,,,,,MISSING,MISSING,,4,238,423,381,438,359,257,296,2392,OK,,21970
7798186,21972,Sainsbury's,TTD Ham & Cheese s/w Grab Bag x4,Sainsbury's,P+2,Alternative,2848,2600,3901,3524,3121,3168,4074,3608,3070,3212,3066,2360,3192,0,,,,21384,18472,21701,4618,2600,3524,3168,3608,3212,2360,0,,0,,,,,MISSING,MISSING,,4,650,881,792,902,803,590,0,4618,OK,,21972
7799439,21978,Sainsbury's,JS Sandwich Platter (On Shelf with Sleeve) x1,Sainsbury's,P+2,Alternative,34,31,55,42,27,34,50,41,33,32,44,42,55,27,,,,252,249,231,249,31,42,34,41,32,42,27,,27,,,,,MISSING,MISSING,,1,31,42,34,41,32,42,27,249,OK,,21978
7804901,22060,Sainsbury's,JS Spinach & Egg Pot x 4,Sainsbury's,P+6,Alternative,1134,1108,3560,2792,2419,1856,2344,1952,2012,1844,1231,1488,924,968,,,,12020,12008,13501,3002,1108,2792,1856,1952,1844,1488,968,,968,,,,,MISSING,MISSING,,4,277,698,464,488,461,372,242,3002,OK,,22060
7798851,22311,Sainsbury's,JS Chicken Salad Skillet x 6,Sainsbury's,P+3,Skillet,3749,3624,7880,7950,6917,6762,7704,7704,6636,,5976,4268,4303,4572,,,,41760,34880,42572,5813,3624,7950,6762,7704,0,4268,4572,,4572,,,,,MISSING,MISSING,,6,604,1325,1127,1284,0,711,762,5813,OK,,22311
7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,Sainsbury's,P+3,Skillet,2961,2676,5676,5748,4946,4926,5556,5556,4710,,4001,3882,3308,3516,,,,30720,26304,32575,4384,2676,5748,4926,5556,0,3882,3516,,3516,,,,,MISSING,MISSING,,6,446,958,821,926,0,647,586,4384,OK,,22312
7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",Sainsbury's,P+2,Alternative,2012,1808,3067,3176,2827,2744,3003,3056,2915,2984,2125,2496,1697,1672,,,,16964,17936,18166,4484,1808,3176,2744,3056,2984,2496,1672,,1672,,,,,MISSING,MISSING,,4,452,794,686,764,746,624,418,4484,OK,,22468
7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",Sainsbury's,P+2,Alternative,1877,1580,3072,3332,2818,2800,2852,3064,3024,2964,2314,2808,1680,1732,,,,17728,18280,12254,4570,1580,3332,2800,3064,2964,2808,1732,,1732,,,,,MISSING,MISSING,,4,395,833,700,766,741,702,433,4570,OK,,22469
7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,Sainsbury's,P+2,wrap,1819,1504,2303,2312,2276,2064,2268,2376,2184,2040,1604,1948,1613,1312,,,,13348,13556,13916,3389,1504,2312,2064,2376,2040,1948,1312,,1312,,,,,MISSING,MISSING,,4,376,578,516,594,510,487,328,3389,OK,,22472
7899159,23314,Sainsbury's,JS Spicy Pulled Jackfruit Wrap x4,Sainsbury's,P+3,wrap,601,512,1253,1316,1084,1180,1084,1248,1046,996,785,768,706,892,,,,6596,6912,4860,1728,512,1316,1180,1248,996,768,892,,892,,,,,MISSING,MISSING,,4,128,329,295,312,249,192,223,1728,OK,,23314
7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,Sainsbury's,P+3,Skillet,1510,2032,3890,5088,3176,4088,3359,4608,4200,4328,3091,3096,706,3008,,,,24528,26248,31769,3281,2032,5088,4088,4608,4328,3096,3008,,3008,,,,,MISSING,MISSING,,8,254,636,511,576,541,387,376,3281,OK,,23686
7799572B,21914,Sainsbury's,JS Seafood Cocktail Skillet x 4,Sainsbury's,P+3,Skillet,444,420,1144,904,934,840,988,824,773,856,617,576,706,584,,,,4864,5004,#N/A,1251,420,904,840,824,856,576,584,,584,,,,,MISSING,MISSING,,4,105,226,210,206,214,144,146,1251,OK,,21914
7880628,23687,Sainsbury's,JS BGTY Chicken Salad Skillet x8,Sainsbury's,P+2,Skillet,2580,2880,4194,6056,3786,5120,3942,5728,5603,5584,4192,4504,706,2792,,,,31904,32664,48645,4083,2880,6056,5120,5728,5584,4504,2792,,2792,,,,,MISSING,MISSING,,8,360,757,640,716,698,563,349,4083,OK,,23687
7880628B,22902,Sainsbury's,JS BGTY Chicken Salad Skillet x4,Sainsbury's,P+2,Skillet,1204,1360,1957,2652,1767,2184,1840,2580,2478,2328,1995,2140,706,1288,,,,14656,14532,#N/A,3633,1360,2652,2184,2580,2328,2140,1288,,1288,,,,,MISSING,MISSING,,4,340,663,546,645,582,535,322,3633,OK,,22902
7959353,24071,Sainsbury's,JS Pesto Chicken Skillet X4,Sainsbury's,P+3,Skillet,336,420,1145,944,932,808,1000,916,966,800,832,732,563,584,,,,5232,5204,6914,1301,420,944,808,916,800,732,584,,584,,,,,,,,4,105,236,202,229,200,183,146,1301,OK,,#N/A
7958390,24072,Sainsbury's,JS Vegan Cheddar Ploughman's Skillet X4,Sainsbury's,P+2,Skillet,370,340,834,776,676,696,743,788,722,672,496,552,475,512,,,,4280,4336,5866,1084,340,776,696,788,672,552,512,,512,,,,,,,,4,85,194,174,197,168,138,128,1084,OK,,#N/A
7958366,24073,Sainsbury's,JS Eggs Benedict Skillet X4,Sainsbury's,P+3,Skillet,252,288,864,752,647,624,739,708,706,484,655,384,483,0,,,,4048,3240,5130,810,288,752,624,708,484,384,0,,0,,,,,,,,4,72,188,156,177,121,96,0,810,OK,,#N/A
7957184,24074,Sainsbury's,JS BBQ Chicken Wrap X4,Sainsbury's,P+2,wrap,878,884,1866,1636,1571,1476,1630,1832,1730,1412,1285,1028,1037,1128,,,,9812,9396,10506,2349,884,1636,1476,1832,1412,1028,1128,,1128,,,,,,,,4,221,409,369,458,353,257,282,2349,OK,,#N/A
7958329,24075,Sainsbury's,JS Piri Piri Chicken Wrap X4,Sainsbury's,P+2,wrap,622,600,1797,1412,1525,1308,1491,1552,1672,1164,1336,1120,907,968,,,,8592,8124,9131,2031,600,1412,1308,1552,1164,1120,968,,968,,,,,,,,4,150,353,327,388,291,280,242,2031,OK,,#N/A
7958339,24076,Sainsbury's,JS Indian Paneer & Beetroot Premium Wrap X4,Sainsbury's,P+3,wrap,273,296,907,820,697,664,739,684,722,564,634,332,399,0,,,,4112,3360,4365,840,296,820,664,684,564,332,0,,0,,,,,,,,4,74,205,166,171,141,83,0,840,OK,,#N/A
7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,Sainsbury's,P+2,wrap,462,504,1508,1380,1201,1096,1214,1284,1268,1136,970,944,617,772,,,,6956,7116,7348,1779,504,1380,1096,1284,1136,944,772,,772,,,,,,,,4,126,345,274,321,284,236,193,1779,OK,,24077
