Week no.,WK 31,,,3,4,5,8,,10,,12,,14,,16,,18,,20,20,35,36,37,,,,,,,,,,,,,Contribution Report,,,,,,,,CASES ORDERED,,,,,,,,,
,24335,Asda Café,ASC Cheese & Tomato Toastie x4,Asda,P+7,Alternative,696,372,696,364,696,468,696,308,696,468,696,476,696,448,,,,3736,2904,2694,726,372,364,468,308,468,476,448,,448,,,,,MISSING,MISSING,,4,93,91,117,77,117,119,112,726,OK
,24336,Asda Café,ASC Ham & Cheese Toastie x4,Asda,P+7,Alternative,740,416,740,420,740,472,740,288,740,568,740,492,740,528,,,,3972,3184,3406,796,416,420,472,288,568,492,528,,528,,,,,MISSING,MISSING,,4,104,105,118,72,142,123,132,796,OK
,24337,Asda Café,ASC ADB Topped Toastie x4,Asda,P+7,Alternative,596,276,596,288,596,292,596,208,596,332,596,300,596,312,,,,2852,2008,1423,502,276,288,292,208,332,300,312,,312,,,,,MISSING,MISSING,,4,69,72,73,52,83,75,78,502,OK
50422417,23359,Asda,AS Cheese Ploughmans Sub Roll x4,Asda,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
delist 07/08,23606,Asda,AS Wrap Platter,Asda,P+3,Alternative,,,,,,,,,,,,,,,,,,0,0,#N/A,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,6,0,0,0,0,0,0,0,0,OK
,M11393,Asda,AS TOASTIES (CHEESE & MUSTARD),Asda,,,,416,,420,,472,,288,,568,,492,,528,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,M11394,Asda,AS TOASTIES (BEANS & CHEESE),Asda,,,,276,,288,,292,,208,,332,,300,,312,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,M11395,Asda,AS TOASTIES ( CHEESE & TOAMATO),Asda,,,,372,,364,,468,,308,,468,,476,,448,,,,,,,,,,,,,,,,,,,,,MISSING,MISSING,,,,,,,,,,,
,,,,,,,,10%,,14%,,19%,,14%,,20%,,10%,,13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BP,,Totals ASDA,,,,20350,16762,36358,23934,28988,31130,31608,23824,32988,33856,26798,17260,23084,21282,0,0,0,184902,167136,179265,33965,15766,22238,34002,20580,34808,18244,21498,0,21498,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLD EAT,21459,BP,BP Southern Fried  Chicken Wrap x4,BP,P+3,Wrap,128,156,101,120,142,152,101,124,86,92,126,128,90,92,,,,768,864,895,216,156,120,152,124,92,128,92,,0,,,,,,,,4,39,30,38,31,23,32,23,216,OK
COLD EAT,21460,BP,BP Chicken & Stuffing Skillet x4,BP,P+3,Skillet,167,200,129,136,157,168,143,144,103,108,144,148,103,108,,,,952,1012,1053,253,200,136,168,144,108,148,108,,0,,,,,,,,4,50,34,42,36,27,37,27,253,OK
COLD EAT,21461,BP,BP Egg Mayo Skillet x4,BP,P+3,Skillet,163,196,130,128,180,176,143,140,112,108,153,156,106,112,,,,1008,1016,1078,254,196,128,176,140,108,156,112,,0,,,,,,,,4,49,32,44,35,27,39,28,254,OK
COLD EAT,21462,BP,BP Cheese Ploughmans Skillet x4,BP,P+3,Skillet,164,204,136,128,174,180,140,144,119,112,139,148,108,108,,,,964,1024,1074,256,204,128,180,144,112,148,108,,0,,,,,,,,4,51,32,45,36,28,37,27,256,OK
COLD EAT,21463,BP,BP Cheese & Onion Skillet x4,BP,P+3,Skillet,167,204,143,140,177,188,143,148,119,100,146,152,114,124,,,,1032,1056,1132,264,204,140,188,148,100,152,124,,0,,,,,,,,4,51,35,47,37,25,38,31,264,OK
COLD EAT,21465,BP,BP Prawn Mayo Skillet x4,BP,P+3,Skillet,134,148,115,104,130,136,119,120,84,84,123,140,87,96,,,,780,828,895,207,148,104,136,120,84,140,96,,0,,,,,,,,4,37,26,34,30,21,35,24,207,OK
COLD EAT,21466,BP,BP Tuna Sweetcorn Skillet x4,BP,P+3,Skillet,159,200,138,132,175,180,140,136,108,108,148,164,109,96,,,,940,1016,1093,254,200,132,180,136,108,164,96,,0,,,,,,,,4,50,33,45,34,27,41,24,254,OK
COLD EAT,21467,BP,BP Chicken Salad Skillet x4,BP,P+3,Skillet,178,204,141,148,175,184,146,168,116,116,149,168,122,124,,,,1068,1112,1157,278,204,148,184,168,116,168,124,,0,,,,,,,,4,51,37,46,42,29,42,31,278,OK
COLD EAT,21468,BP,BP Chicken & Bacon Skillet x4,BP,P+3,Skillet,184,224,166,164,194,200,165,168,136,132,165,184,133,128,,,,1108,1200,1284,300,224,164,200,168,132,184,128,,0,,,,,,,,4,56,41,50,42,33,46,32,300,OK
COLD EAT,21471,BP,BP BLT Skillet x4,BP,P+3,Skillet,171,204,151,136,185,196,148,160,118,124,162,168,125,104,,,,1076,1092,1158,273,204,136,196,160,124,168,104,,0,,,,,,,,4,51,34,49,40,31,42,26,273,OK
COLD EAT,21732,BP,BP Ham & Cheese Skillet x4,BP,P+3,Skillet,159,208,148,140,190,196,157,164,128,120,170,168,120,128,,,,1096,1124,1225,281,208,140,196,164,120,168,128,,0,,,,,,,,4,52,35,49,41,30,42,32,281,OK
COLD EAT,21733,BP,BP Chicken Caesar Wrap x4,BP,P+3,Wrap,125,152,103,116,148,136,112,124,92,100,119,124,98,96,,,,812,848,895,212,152,116,136,124,100,124,96,,0,,,,,,,,4,38,29,34,31,25,31,24,212,OK
HOT EAT,21767,BP,BP Ham & Cheese Toastie x4,BP,P+7,Alternative,829,980,951,960,768,520,888,780,859,720,866,840,1023,972,,,,6096,5772,5769,1443,980,960,520,780,720,840,972,,0,,,,,,,,4,245,240,130,195,180,210,243,1443,OK
COLD EAT,22796,BP,BP Breakfast Triple Skillet x4,BP,P+3,Alternative,195,260,178,164,218,232,181,192,151,152,183,188,144,144,,,,1236,1332,1362,333,260,164,232,192,152,188,144,,0,,,,,MISSING,MISSING,,4,65,41,58,48,38,47,36,333,OK
HOT EAT,22799,BP,BP Ultimate Three Cheese Toastie x4,BP,P+7,Alternative,857,392,957,932,788,760,856,800,833,672,875,860,958,820,,,,6012,5236,5512,1309,392,932,760,800,672,860,820,,0,,,,,MISSING,MISSING,,4,98,233,190,200,168,215,205,1309,OK
HOT EAT,23840,BP,BP Classic Cheese & Ham Barmarked Toastie x4,BP,P+7,Alternative,590,568,673,732,551,620,624,600,585,480,649,632,696,556,,,,4136,4188,4762,1047,568,732,620,600,480,632,556,,0,,,,,MISSING,MISSING,,4,142,183,155,150,120,158,139,1047,OK
HOT EAT,23842,BP,BP Italian Style Meatball and Mozzarella Wrap x4,BP,P+7,Alternative,331,780,392,408,282,,362,160,333,200,325,308,399,432,,,,2360,2288,2198,572,780,408,0,160,200,308,432,,0,,,,,MISSING,MISSING,,4,195,102,0,40,50,77,108,572,OK
HOT EAT,23843,BP,BP Chicken & Chorizo Toastie x4,BP,P+7,Alternative,579,640,607,720,529,460,630,360,508,480,579,532,706,576,,,,3804,3768,3681,942,640,720,460,360,480,532,576,,0,,,,,MISSING,MISSING,,4,160,180,115,90,120,133,144,942,OK
,24185,BP,BP All Day Breakfast Sub Roll x4,BP,P+6,Alternative,,,1760,1940,1760,1260,1504,1400,1545,1536,1534,1680,1738,1760,,,,0,9576,6020,2394,0,1940,1260,1400,1536,1680,1760,,0,,,,,MISSING,MISSING,,4,0,485,315,350,384,420,440,2394,OK
,24186,BP,BP Egg & Mushroom Croissant x4,BP,P+4,Alternative,,,331,2592,,,362,604,333,552,325,572,399,660,,,,0,4980,1521,1245,0,2592,0,604,552,572,660,,0,,,,,MISSING,MISSING,,4,0,648,0,151,138,143,165,1245,OK
,24187,BP,"BP Sausage, Bacon & Cheese Wrap x4",BP,P+7,Alternative,564,2560,,600,800,,539,852,497,660,549,752,599,844,,,,0,6268,2028,1567,2560,600,0,852,660,752,844,,0,,,,,MISSING,MISSING,,4,640,150,0,213,165,188,211,1567,OK
,24188,BP,BP Hunters Chicken Sub Roll x4,BP,P+7,Alternative,,,584,652,584,620,539,472,497,540,549,608,599,648,,,,0,3540,2028,885,0,652,620,472,540,608,648,,0,,,,,MISSING,MISSING,,4,0,163,155,118,135,152,162,885,OK
,24189,BP,BP Italian Meat Feast Sub Roll x4,BP,P+7,Alternative,564,,,2592,800,,539,628,497,580,549,564,599,628,1208,1208,1208,0,4992,2028,1248,0,2592,0,628,580,564,628,,0,,,,,MISSING,MISSING,,4,0,648,0,157,145,141,157,1248,OK
,24190,BP,BP Tuna Melt Panini x4,BP,P+7,Alternative,331,,,2592,800,,362,680,333,408,325,536,399,580,,,,0,4796,1521,1199,0,2592,0,680,408,536,580,,0,,,,,MISSING,MISSING,,4,0,648,0,170,102,134,145,1199,OK
,24191,BP,BP Mini Cheese & Tomato Toastie x4,BP,P+7,Alternative,331,,,2592,720,,362,508,333,476,325,380,399,448,,,,0,4404,1521,1101,0,2592,0,508,476,380,448,,0,,,,,MISSING,MISSING,,4,0,648,0,127,119,95,112,1101,OK
,24192,BP,BP Bacon Bap x4,BP,P+7,Alternative,,,1864,1956,1864,1280,1745,1800,1655,1832,1619,1800,1864,2252,,,,0,10920,9251,2730,0,1956,1280,1800,1832,1800,2252,,0,,,,,MISSING,MISSING,,4,0,489,320,450,458,450,563,2730,OK
,24193,BP,BP Sausage Bap x4,BP,P+7,Alternative,,,1923,2056,1923,1200,1741,1528,1662,2060,1704,2160,1919,2184,,,,0,11188,6412,2797,0,2056,1200,1528,2060,2160,2184,,0,,,,,MISSING,MISSING,,4,0,514,300,382,515,540,546,2797,OK
SAL/HOT HOLD,23699,BP,"BP Cucumber, mooned and half slices (M4449) 1KG Tubs",BP,,Alternative,2,2,2,3,2,1,2,2,2,1,2,2,2,2,,,,11,13,12,3,2,3,1,2,1,2,2,,0,,,,,MISSING,MISSING,,5,0,1,0,0,0,0,0,3,OK
SAL/HOT HOLD,23700,BP,BP Sliced Jalapenos (I5523) 1KG Tubs,BP,,Alternative,2,2,2,3,2,,2,2,2,,2,2,2,1,,,,9,10,11,3,2,3,0,2,0,2,1,,0,,,,,MISSING,MISSING,,4,1,1,0,1,0,1,0,3,OK
SAL/HOT HOLD,23701,BP,BP Cocktail Vine Tomatoes (I7201) 1KG Tubs,BP,,Alternative,2,2,2,3,2,1,2,3,2,,2,2,2,1,,,,8,12,12,6,2,3,1,3,0,2,1,,0,,,,,MISSING,MISSING,,2,1,2,1,2,0,1,1,6,OK
SAL/HOT HOLD,23695,BP,BP 50/50 Coleslaw Mix (I2552) 5KG,BP,,Alternative,1,2,1,2,1,,1,2,1,,1,2,1,,,,,7,8,9,2,2,2,0,2,0,2,0,,0,,,MISSING,MISSING,MISSING,MISSING,,5,0,0,0,0,0,0,0,2,OK
SAL/HOT HOLD,23698,BP,BP Mixed Green Leaf (Apollo and Endive) (I5084) 1KG,BP,,Alternative,1,2,1,3,1,,1,2,1,1,1,2,1,1,,,,9,11,10,3,2,3,0,2,1,2,1,,0,,,MISSING,MISSING,MISSING,MISSING,,4,1,1,0,1,0,1,0,3,OK
SAL/HOT HOLD,23693,BP,BP Sour Cream (I5036) 1KG Tubs,BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,2,0,0,0,0,0,0,0,0,OK
SAL/HOT HOLD,23694,BP,BP Chargrilled Red & Yellow Peppers with Red Onions (I5585) 5KG,BP,,Alternative,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,,MISSING,MISSING,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,21746,BP,BP All Day Breakfast Baguette x4,BP,P+6,Alternative,,,,,,,,,,,,,,,,,,11988,0,4208,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,21758,BP,BP Sausage Bap x4,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,13308,0,5180,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,21761,BP,BP Bacon Bap x4,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,13244,0,5206,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,21762,BP,BP Bacon Baguette x4,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,6372,0,3114,0,0,0,0,0,0,0,0,,0,,,,,,,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,23364,BP,BP Steak & Onion Baguette,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,3524,0,1852,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
HOT EAT,23841,BP,BP Hunters Chicken & Bacon Baguette,BP,P+7,Alternative,,,,,,,,,,,,,,,,,,4100,0,1836,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,4,0,0,0,0,0,0,0,0,OK
,BPT,,BP TOASTIES TO BAKE,,,12x4,stock,2012,stock,2612,stock,1280,stock,1580,stock,1392,stock,1700,stock,1792,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9240,,BP TOASTIES TO BAKE (CHEESE TOPPED),,,,0,980,0,960,0,520,0,780,0,720,0,840,0,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10196,,BP TOASTIES TO BAKE (THREE CHEESES TOPPED),,,,0,392,0,932,0,760,0,800,0,672,0,860,0,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11412,,BP TOASTIES TO BAKE (CHIPOTLE TOPPED),,,,0,640,0,720,0,460,0,360,0,480,0,532,0,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11842,,BP TOASTIES TO BAKE (Mini Toastie),,,,0,0,0,5184,0,0,0,1016,0,952,0,760,0,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,hot eats total,,,,,0,,12268,,8750,,7900,,9040,,9300,,13550,,,,,,,,,960,520,780,720,840,972,,,,,,,,,,,,,,,,,,,
,COOP,,Totals BP,,,,7078,8490,11826,23089,14420,9046,12893,13111,11950,12653,12706,14266,13761,14824,0,0,0,87828,95494,90003,23875,8490,23094,9046,13115,12654,14270,14825,0,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.000,,0.180,,0.190,,0.140,,0.130,,0.160,,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.000,,0.000,,0.000,,0.000,,0.000,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19463,Co-op,Co-op Ham & Cheese Skillet,Co-op,P+4,Skillet,,,11000,3541,12000,12622,10000,12207,9800,0,10000,11395,14000,13061,,,,72952,52826,70037,52826,0,3541,12622,12207,0,11395,13061,,13061,,,,,MISSING,MISSING,,1,0,3541,12622,12207,0,11395,13061,52826,OK
TEMP delist 17/06,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,Co-op,P+3,wrap,,,8000,7654,9000,8768,7000,8575,7000,7373,7500,7514,9500,9034,,,,50923,48918,47920,48918,0,7654,8768,8575,7373,7514,9034,,9034,,,,,,MISSING,,1,0,7654,8768,8575,7373,7514,9034,48918,OK
,19489,Co-op,Co-op Aromatic Duck Wrap,Co-op,P+3,wrap,,,4000,3998,4500,3994,3000,2793,3000,3299,3800,3781,2500,3598,,,,21998,21463,19959,21463,0,3998,3994,2793,3299,3781,3598,,3598,,,,,,MISSING,,1,0,3998,3994,2793,3299,3781,3598,21463,OK
TEMP delist 08/07,19490,Co-op,Co-op Southern Fried Chicken Wrap,Co-op,P+3,wrap,,,6500,6534,7400,7310,5500,5410,5500,6210,6800,7152,7200,6507,,,,44638,39123,39302,39123,0,6534,7310,5410,6210,7152,6507,,6507,,,,,MISSING,MISSING,,1,0,6534,7310,5410,6210,7152,6507,39123,OK
,19491,Co-op,Co-op Falafel Wrap,Co-op,P+4,wrap,,,3500,3202,3000,3084,2200,2150,2600,2668,3000,3070,3200,2837,,,,17516,17011,16615,17011,0,3202,3084,2150,2668,3070,2837,,2837,,,,,MISSING,MISSING,,1,0,3202,3084,2150,2668,3070,2837,17011,OK
,19495,Co-op,Co-op GL Mexican Chipotle Bean Wrap,Co-op,P+3,wrap,,,3500,3542,2500,2622,2000,1825,2500,2716,2500,2637,2500,2068,,,,15084,15410,14784,15410,0,3542,2622,1825,2716,2637,2068,,2068,,,,,,MISSING,,1,0,3542,2622,1825,2716,2637,2068,15410,OK
,20130,Co-op,Co-op Ham & Mustard Skillet,Co-op,P+4,Skillet,,,3200,3649,3500,3506,3300,3621,3000,2772,2600,3120,3600,3664,,,,20255,20332,19966,20332,0,3649,3506,3621,2772,3120,3664,,3664,,,,,MISSING,MISSING,,1,0,3649,3506,3621,2772,3120,3664,20332,OK
DEPOT 12/03,20453,Co-op,Co-op Low Fat Ham Salad Skillet,Co-op,P+3,Skillet,,,2600,2507,2500,2225,1800,1694,1500,1976,1800,2039,2000,1753,,,,11695,12194,11787,12194,0,2507,2225,1694,1976,2039,1753,,1753,,,,,MISSING,MISSING,,1,0,2507,2225,1694,1976,2039,1753,12194,OK
,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,Co-op,P+2,Alternative,,,2200,2104,2000,1862,1500,1142,2000,1694,2000,1817,2000,1474,,,,9992,10093,10818,10093,0,2104,1862,1142,1694,1817,1474,,1474,,,,,MISSING,MISSING,,1,0,2104,1862,1142,1694,1817,1474,10093,OK
,22845,Co-op,CO-OP Chicken Fajita Hot Wap,Co-op,P+2,Alternative,,,1300,1232,1100,1009,900,634,1000,1047,1100,972,1000,745,,,,5574,5639,6254,5639,0,1232,1009,634,1047,972,745,,745,,,,,MISSING,MISSING,,1,0,1232,1009,634,1047,972,745,5639,OK
,22846,Co-op,CO-OP Ham & Cheese Toastie,Co-op,P+2,Alternative,,,1300,1059,1200,1019,900,613,1200,851,1200,1008,1500,873,,,,5547,5423,6000,5423,0,1059,1019,613,851,1008,873,,873,,,,,MISSING,MISSING,,1,0,1059,1019,613,851,1008,873,5423,OK
MAY,23806,Co-op,CO-OP Mexican Hot Wrap,Co-op,P+2,Alternative,,,,,,,,,,,,,,,,,,1026,0,1964,0,0,0,0,0,0,0,0,,0,,,,,MISSING,MISSING,,1,0,0,0,0,0,0,0,0,OK
,24395,Co-op,COOP GU Ham & Cheese Toastie,Co-op,P+4,Alternative,,,100,4,100,,100,6,100,4,100,2,100,2,,,,#N/A,18,#N/A,18,0,4,0,6,4,2,2,,2,,,,,MISSING,MISSING,,1,0,4,0,6,4,2,2,18,OK
,24396,Co-op,COOP GU Cheese Toastie,Co-op,P+4,Alternative,,,100,3,100,,100,6,100,4,100,2,100,2,,,,#N/A,17,#N/A,17,0,3,0,6,4,2,2,,2,,,,,MISSING,MISSING,,1,0,3,0,6,4,2,2,17,OK
,24397,Co-op,COOP GU Tuna Melt Panini,Co-op,P+4,Alternative,,,100,3,100,,100,6,100,4,100,2,100,2,,,,#N/A,17,#N/A,17,0,3,0,6,4,2,2,,2,,,,,MISSING,MISSING,,1,0,3,0,6,4,2,2,17,OK
